,ZSWIM8 (23053)
ACH-000004,-0.12483338155637234
ACH-000005,-0.12705839263728094
ACH-000007,-0.10531503973537197
ACH-000009,-0.14797180048222214
ACH-000011,-0.10448170215867672
ACH-000012,-0.2600457693816463
ACH-000013,-0.10941419430193802
ACH-000014,-0.4566404139447378
ACH-000015,-0.23796818532542355
ACH-000017,-0.22439487236487152
ACH-000018,-0.2256392212324717
ACH-000019,-0.1935967798940976
ACH-000021,-0.20981575757481216
ACH-000022,-0.3240258713251259
ACH-000025,-0.2572234871633132
ACH-000028,-0.1054320070440657
ACH-000030,-0.4620953131428068
ACH-000035,-0.12051466160989538
ACH-000036,-0.4612202142359953
ACH-000037,-0.26488736242581834
ACH-000039,-0.061906597859403674
ACH-000040,-0.18725038817405107
ACH-000041,-0.2252067747325389
ACH-000042,-0.1694066840806163
ACH-000045,-0.2562926081568481
ACH-000047,-0.00928821639225058
ACH-000052,-0.3994890769584565
ACH-000053,-0.049832564421996066
ACH-000054,-0.07066398179751593
ACH-000055,-0.2657594532454102
ACH-000060,-0.21234478357205025
ACH-000067,-0.37027526868715005
ACH-000070,-0.1452659061376416
ACH-000075,-0.1766943145175619
ACH-000078,-0.173990466756557
ACH-000082,-0.08164071648980599
ACH-000085,-0.034866818924101525
ACH-000086,-0.2846257329779467
ACH-000087,-0.4169688558927403
ACH-000092,-0.2928766169637437
ACH-000095,-0.2906423937404312
ACH-000097,-0.34269461901319626
ACH-000098,-0.3256850733929817
ACH-000099,-0.5255413231211461
ACH-000108,-0.11842784740693495
ACH-000113,-0.14046106124056496
ACH-000116,-0.17968174513578924
ACH-000118,-0.25545738354642983
ACH-000120,-0.15346667470107722
ACH-000123,-0.06434597397171858
ACH-000127,-0.1380241349130728
ACH-000128,-0.2665531088541252
ACH-000132,-0.2461012851842597
ACH-000133,-0.19555046835936646
ACH-000137,-0.15225325447587648
ACH-000138,-0.2745926187014856
ACH-000142,-0.23131858302461294
ACH-000143,-0.16582064412404304
ACH-000146,-0.10441418811060976
ACH-000148,-0.2949187430872933
ACH-000150,-0.13786908068682005
ACH-000152,-0.17077665037314566
ACH-000153,-0.06690484506609637
ACH-000159,-0.2475309729053211
ACH-000160,0.07509727036839688
ACH-000163,-0.23116185743946896
ACH-000167,1.116810055849628
ACH-000168,-0.3948916426569261
ACH-000169,-0.3744205511795413
ACH-000178,-0.13054930066224166
ACH-000183,-0.2324162868322454
ACH-000188,-0.043383425766132966
ACH-000189,-0.221982391891466
ACH-000190,-0.033944171574672985
ACH-000198,-0.4232403328585038
ACH-000203,-0.4109547045459665
ACH-000204,-0.1952174453274744
ACH-000206,0.03535384980878087
ACH-000207,-0.3763665882131806
ACH-000208,-0.08273647088711088
ACH-000210,-0.1204554635706383
ACH-000211,-0.13467653922977293
ACH-000215,-0.3121429307780335
ACH-000221,-0.052288186192091454
ACH-000222,-0.0144917302269496
ACH-000223,-0.2633913773235076
ACH-000226,-0.06995647983430198
ACH-000227,-0.3168965647217785
ACH-000228,-0.16880872332975114
ACH-000231,-0.20599045800166715
ACH-000232,-0.3543527129848065
ACH-000233,-0.14906563897024194
ACH-000234,-0.31096139407227824
ACH-000235,-0.10971974828412473
ACH-000237,-0.18600207609290173
ACH-000238,-0.013920254159717682
ACH-000242,0.02952764708983612
ACH-000243,-0.30251390551765506
ACH-000244,-0.08555335157693976
ACH-000246,-0.14678468680319556
ACH-000248,0.01849442270272368
ACH-000250,-0.5426655447072561
ACH-000251,-0.17946675535347814
ACH-000252,-0.3455085544155961
ACH-000253,-0.2129585434620148
ACH-000255,-0.2104386383874902
ACH-000256,-0.4195610136501368
