,MPV17 (4358)
ACH-000150,-0.1687961707062823
ACH-000152,-0.17994585363555038
ACH-000153,-0.10821169514443507
ACH-000159,-0.14845240197963416
ACH-000160,-0.05614425119977823
ACH-000163,-0.1254374200934366
ACH-000167,-0.007178164141974868
ACH-000168,-0.1510548428938755
ACH-000169,-0.16338112083551856
ACH-000178,-0.10042704664674516
ACH-000183,-0.2186570986427988
ACH-000188,-0.10226739662408472
ACH-000189,-0.294130078583908
ACH-000190,-0.1736496054939274
ACH-000198,-0.06989498649414241
ACH-000203,0.2382160144882181
ACH-000204,-0.10860677703664087
ACH-000206,0.03717330644460358
ACH-000207,-0.10620613038926584
ACH-000208,0.02815192396152947
ACH-000210,-0.4228029616383472
ACH-000211,-0.09174988826592766
ACH-000215,-0.17833668211549114
ACH-000221,-0.01971853318563385
ACH-000222,0.031605360356338444
ACH-000223,-0.11518095087161265
ACH-000226,-0.09198947211826228
ACH-000227,-0.3789515542463172
ACH-000228,-0.20777959277529934
ACH-000231,-0.05492782214325174
ACH-000232,-0.2309717432119196
ACH-000233,-0.14798054578861364
ACH-000234,-0.2057841001589644
ACH-000235,-0.0980303493944512
ACH-000237,-0.03504373086659292
ACH-000238,-0.21772673860833386
ACH-000242,0.03403492829720685
ACH-000243,-0.18490948562619453
ACH-000244,-0.10450760293737907
ACH-000246,-0.036126314154095236
ACH-000248,-0.011344964401449765
ACH-000250,-0.05368382698032728
ACH-000251,-0.17972566747653898
ACH-000252,-0.3738035074410169
ACH-000253,-0.062288835652179735
ACH-000255,-0.07032905822703306
ACH-000256,-0.2199389532910565
ACH-000257,0.15500528768128094
ACH-000258,-0.2290778656473685
ACH-000259,-0.08850720045140402
ACH-000260,-0.17870235473456605
ACH-000261,-0.0862344804927401
ACH-000262,-0.12036667280135792
ACH-000263,-0.08432616743404961
ACH-000264,-0.16605144929835344
ACH-000265,-0.012202868349486294
ACH-000266,-0.10084941987330087
ACH-000272,-0.1626823714680507
ACH-000274,-0.15621381016096464
ACH-000277,-0.17823230601519197
ACH-000278,-0.06889988516625116
ACH-000279,-0.15501867805379094
ACH-000280,-0.027992540104992542
ACH-000281,-0.13901371032291962
ACH-000288,-0.19554807876999436
ACH-000291,-0.024895041107716783
ACH-000293,-0.13780725543459826
ACH-000294,-0.06047932085284001
ACH-000295,0.13915302190357273
ACH-000296,-0.02502364140032653
ACH-000302,-0.1104646461152999
ACH-000304,0.030620985178744918
ACH-000307,-0.14638203715036904
ACH-000308,-0.11613855453900104
ACH-000310,-0.14585722266293272
ACH-000311,-0.062251366967935866
ACH-000312,-0.10774100322110837
ACH-000315,-0.2619354382811631
ACH-000316,-0.12386360299642585
ACH-000317,-0.05412679345479519
ACH-000318,-0.18341623530451506
ACH-000319,-0.0437116233212369
ACH-000320,-0.024845668683725144
ACH-000322,-0.10016910095081193
ACH-000323,-0.09661839101286178
ACH-000324,-0.08714969606286463
ACH-000329,-0.14821325517790673
ACH-000330,-0.11356406758537985
ACH-000331,-0.11729585890118925
ACH-000332,-0.17335730246724482
ACH-000334,-0.3255587442239073
ACH-000335,-0.2418870286199677
ACH-000336,-0.11941702195446376
ACH-000337,-0.24534950615425405
ACH-000338,-0.006343397727254072
ACH-000339,-0.021231509828542147
ACH-000341,-0.2434552350818268
ACH-000348,-0.09947783434038696
ACH-000350,-0.0931682850079269
ACH-000352,-0.07623638083891764
ACH-000356,-0.032561808581675886
ACH-000361,0.024452047062763254
ACH-000362,-0.21577004132269406
ACH-000363,-0.14022095956129998
ACH-000364,-0.11987585319469693
ACH-000365,-0.14951240893675494
ACH-000366,-0.2460274932393222
ACH-000368,-0.19295167812354835
ACH-000374,-0.008123366497443106
ACH-000375,-0.2587297342773853
ACH-000376,-0.15580241976454914
ACH-000381,-0.16757022291781135
ACH-000383,-0.10964169714867514
ACH-000387,-0.1014679834508896
ACH-000389,-0.3050484088314149
ACH-000390,-0.2446503571509357
ACH-000393,-0.17226752889138786
ACH-000395,-0.40767699214302017
ACH-000396,-0.18646652558746954
ACH-000397,-0.13910628564536492
ACH-000401,-0.2849422803396275
ACH-000402,-0.2323733039884173
ACH-000403,-0.28149165425233297
ACH-000404,-0.39575702610489466
ACH-000406,-0.11894593649307635
ACH-000407,-0.2395727761331709
ACH-000408,-0.20818098641910948
ACH-000410,-0.15226513066880526
ACH-000411,0.11404586462322293
ACH-000414,-0.01082895348003765
ACH-000415,-0.0814520711492611
ACH-000416,-0.04521504143195358
ACH-000420,-0.2133035708567544
ACH-000421,-0.06572036113456202
ACH-000424,-0.26590933253001064
ACH-000425,-0.12372418136394045
ACH-000426,-0.20238079634536651
ACH-000427,-0.07904567225939488
ACH-000433,0.00035140338604686984
ACH-000435,0.012409616042645448
ACH-000436,0.05280761281020836
ACH-000444,-0.06878650866750892
ACH-000445,0.06351686376583462
ACH-000448,-0.10587971525762213
ACH-000450,-0.05771217436961185
ACH-000452,-0.14558732510724778
ACH-000454,-0.1338135229039929
ACH-000458,-0.0847065427959746
ACH-000459,-0.08003998373711667
ACH-000460,-0.1507265209550497
ACH-000461,-0.1252221901200546
ACH-000463,-0.040120354913387606
ACH-000464,-0.21303007399077634
ACH-000466,-0.15181692423747364
ACH-000467,-0.35889691760410714
ACH-000468,-0.10339481575921604
ACH-000469,-0.11991167946401173
ACH-000470,-0.21132797046628274
ACH-000471,-0.06012241117356008
ACH-000472,-0.12645175448946425
ACH-000473,-0.0982793812067968
ACH-000475,-0.2876972817639951
ACH-000476,-0.0628564223424992
ACH-000477,-0.10002785878928462
ACH-000479,-0.01912947771724183
ACH-000480,-0.2871713924605339
ACH-000481,-0.15364270197215746
ACH-000483,-0.038934026944373236
ACH-000484,-0.22411835810481545
ACH-000485,0.0643427719491793
ACH-000486,-0.039476373009012564
ACH-000487,-0.2471009304936532
ACH-000488,-0.06979714756950027
ACH-000490,-0.07518058920174801
ACH-000491,-0.38400826088222656
ACH-000495,-0.3103063217220572
ACH-000496,-0.14146838446379165
ACH-000499,-0.4587280151633034
ACH-000500,-0.2238105596684632
ACH-000502,-0.057291044000133774
ACH-000503,0.053041682276247816
ACH-000505,-0.13265540701219222
ACH-000507,-0.1405265812209132
ACH-000510,-0.037252426334312486
ACH-000511,-0.21243066536127794
ACH-000512,-0.4792738941463214
ACH-000516,-0.1364913043524291
ACH-000517,-0.19064554648794188
ACH-000518,-0.2276116098172585
ACH-000520,-0.04290842315640079
ACH-000521,-0.15254552165456808
ACH-000522,-0.14756772305156346
ACH-000524,-0.09718380936250856
ACH-000527,-0.09857089548139633
ACH-000528,-0.016440630790634347
ACH-000537,-0.001881141066667563
ACH-000541,-0.3495660320143785
ACH-000542,-0.11361584961643242
ACH-000544,-0.1119840509968671
ACH-000545,-0.15349462332057473
ACH-000547,0.06666441461008556
ACH-000548,-0.04228582845497151
ACH-000549,-0.12803844832470115
ACH-000550,-0.14813900769150787
ACH-000552,-0.08763772124142118
ACH-000556,-0.04337564082319118
ACH-000557,-0.2588906202386394
ACH-000569,-0.018264429848982237
ACH-000570,-0.17397528023036465
ACH-000571,-0.19462581506611645
ACH-000573,-0.06719914802650992
ACH-000576,-0.129596792316777
ACH-000579,0.08874400238916216
ACH-000580,0.05857830064077073
ACH-000584,-0.14129625335798046
ACH-000585,-0.15169568654197566
ACH-000588,-0.06265945071820478
ACH-000589,-0.0540407312301961
ACH-000591,-0.27092361107207025
ACH-000593,-0.10080493669364768
ACH-000600,-0.14549824051104138
ACH-000601,-0.01921140360228002
ACH-000605,-0.06936441788762658
ACH-000606,-0.15295346611761446
ACH-000608,-0.2753106660131747
ACH-000614,-0.15410626389632426
ACH-000616,-0.07410730213790473
ACH-000618,-0.1121516029370254
ACH-000619,-0.1555558430536708
ACH-000620,-0.1571392233938242
ACH-000621,-0.1026267295015542
ACH-000622,-0.3141072746351113
ACH-000623,-0.0942040961951288
ACH-000624,-0.16283979435634793
ACH-000627,-0.096180383326934
ACH-000630,-0.2486488593194223
ACH-000631,-0.2376957585328884
ACH-000632,-0.1872398368224144
ACH-000633,-0.022126837688862363
ACH-000637,-0.14353596798779455
ACH-000638,-0.08203529455926922
ACH-000646,-0.00016056947191459112
ACH-000647,-0.10564810232341064
ACH-000648,-0.11730141759760634
ACH-000649,-0.11822158911024945
ACH-000651,-0.28278762475279806
ACH-000652,-0.14022683022847454
ACH-000653,-0.22179572916091864
ACH-000657,-0.1265526867211333
ACH-000658,-0.10880594703601068
ACH-000661,-0.10731921622216653
ACH-000662,0.0173837447937131
ACH-000663,-0.020665709524816424
ACH-000665,-0.1100965318118234
ACH-000671,-0.1426660912920851
ACH-000672,-0.3504462357526829
ACH-000673,-0.15521120200758415
ACH-000676,-0.03680331304306105
ACH-000677,-0.05673124424974081
ACH-000681,0.010276086877799295
ACH-000683,-0.19884405900044727
ACH-000684,-0.16037541908548272
ACH-000688,-0.09981592051404238
ACH-000693,-0.1721350472528491
ACH-000694,-0.09118881967409924
ACH-000695,-0.14296452594398665
ACH-000696,-0.1603664696708908
ACH-000697,-0.1707059056529428
ACH-000699,-0.08094232558295036
ACH-000701,-0.26517965007337324
ACH-000706,-0.1097298260467645
ACH-000711,-0.15741731433208114
ACH-000713,-0.27440820258227305
ACH-000714,-0.23735386259180205
ACH-000718,-0.26659060911887456
ACH-000720,-0.07917822582052603
ACH-000721,-0.15969052062000216
ACH-000724,-0.06383424665115449
ACH-000725,-0.055751509144048465
ACH-000732,-0.16976272911885246
ACH-000734,-0.3301614865278625
ACH-000735,-0.12125008037795387
ACH-000736,-0.08190305510357629
ACH-000738,-0.09501352209224748
ACH-000746,-0.21739711420702484
ACH-000747,-0.13077427129916094
ACH-000748,-0.060363018187048215
ACH-000753,-0.10901128116870494
ACH-000756,0.012657306108426391
ACH-000757,0.011820922717207862
ACH-000758,0.05001685507470015
ACH-000760,-0.0984404598009729
ACH-000762,-0.21388221976422248
ACH-000763,-0.04514213562262781
ACH-000764,-0.14365459472824246
ACH-000765,-0.05753905942288095
ACH-000766,-0.0787520761990408
ACH-000767,-0.21201286280972634
ACH-000768,-0.034590594485696576
ACH-000769,-0.16402411801062095
ACH-000770,-0.2474376795636493
ACH-000771,-0.08342160531349882
ACH-000773,-0.2271346592001261
ACH-000776,-0.2136361529370885
ACH-000777,-0.2099210801788737
ACH-000778,-0.21552845758977748
ACH-000781,-0.16666648925899955
ACH-000782,-0.08828165321538188
ACH-000783,-0.16309130558833998
ACH-000784,-0.08787364624708373
ACH-000785,-0.2352355529007845
ACH-000787,-0.2401893366022522
ACH-000788,-0.10224974627191122
ACH-000791,-0.15107045335048408
ACH-000792,-0.08424629583757051
ACH-000794,-0.37640906275677505
ACH-000796,-0.16385590796457244
ACH-000798,-0.06538888649860403
ACH-000799,-0.0738443550772675
ACH-000800,-0.339691834445379
ACH-000802,-0.22756743326390236
ACH-000804,-0.2966583536171118
ACH-000805,-0.13903411326644374
ACH-000809,-0.2187776369229956
ACH-000810,-0.09259786662657128
ACH-000811,-0.21788746857039148
ACH-000817,-0.10118642664041784
ACH-000819,-0.0606080631089149
ACH-000820,0.31246571717582033
ACH-000821,-0.020421400855453117
ACH-000822,-0.18212468820406286
ACH-000823,-0.1666289896507674
ACH-000824,-0.1665589919238698
ACH-000827,-0.011678448507142426
ACH-000829,-0.3805148073494242
ACH-000831,-0.16826058303213426
ACH-000832,0.051066371845918314
ACH-000833,-0.061348657082552924
ACH-000834,-0.14463976800812894
ACH-000835,-0.06972204766026455
ACH-000836,-0.14919346842191233
ACH-000837,-0.11791667389585775
ACH-000838,-0.04859159721322342
ACH-000839,-0.03419927477476438
ACH-000840,-0.12689857911376815
ACH-000841,-0.16094631775767568
ACH-000843,-0.2242132578311519
ACH-000846,-0.03629022167166528
ACH-000847,-0.09277074764154948
ACH-000848,-0.10702082738694786
ACH-000849,-0.18694859377603412
ACH-000851,-0.029699878550541545
ACH-000855,-0.03506759481508785
ACH-000856,-0.2337638181480894
ACH-000858,0.07180317815693911
ACH-000859,0.03266589348495465
ACH-000861,-0.1905923474521036
ACH-000862,-0.10552792910682053
ACH-000865,-0.0726453072079491
ACH-000866,-0.2570351307431203
ACH-000867,-0.09588320053269132
ACH-000869,0.00558426460710415
ACH-000872,-0.04019659455289192
ACH-000873,-0.27700959391030056
ACH-000876,-0.16085654291766172
ACH-000878,-0.07423688019792167
ACH-000880,-0.1672749365827265
ACH-000881,-0.058156672083319774
ACH-000882,-0.1246907668945526
ACH-000884,-0.04438358731249435
ACH-000885,-0.09503418598444854
ACH-000887,-0.11910210967902192
ACH-000889,-0.1887708384794149
ACH-000896,-0.16220376120783234
ACH-000898,-0.18966283184000549
ACH-000900,-0.07758014589731331
ACH-000901,-0.17750580055808204
ACH-000905,-0.2593091876263249
ACH-000906,-0.11189960513182078
ACH-000907,-0.006778413037076546
ACH-000910,0.0105642985105695
ACH-000911,-0.26042672626159025
ACH-000912,-0.0374286791446569
ACH-000913,-0.09159664738052603
ACH-000915,-0.032944986081322666
ACH-000916,0.022353639485849654
ACH-000917,-0.048149697004213884
ACH-000920,-0.2626232924436418
ACH-000921,-0.015363881833868196
ACH-000924,0.023198290618907533
ACH-000926,-0.11931312594653727
ACH-000928,-0.14347599185592405
ACH-000929,-0.13656362084196952
ACH-000932,-0.13885785713818918
ACH-000935,-0.19250862510668976
ACH-000936,-0.132786320143831
ACH-000937,-0.20259752478691684
ACH-000938,-0.1703580372067459
ACH-000939,-0.07732147507879925
ACH-000941,-0.012185856144311386
ACH-000943,-0.19240588540883674
ACH-000946,-0.012160724495567463
ACH-000947,-0.03435654471890292
ACH-000948,-0.2570524219764615
ACH-000950,-0.07140556557049448
ACH-000953,-0.26048067776910777
ACH-000954,-0.22149322981809685
ACH-000957,-0.06497663007851373
ACH-000958,-0.18334688108968
ACH-000960,-0.05571737040317449
ACH-000963,-0.05420551896606752
ACH-000968,0.03771458535671564
ACH-000969,-0.2588361468023497
ACH-000972,-0.01600339290441223
ACH-000973,-0.13269046581536922
ACH-000974,-0.08487087486611616
ACH-000978,-0.15859338011620785
ACH-000984,-0.0935441569175124
ACH-000986,-0.13055307069386995
ACH-000988,-0.14458658521536885
ACH-000993,-0.07668349418891697
ACH-000994,-0.21372735841233706
ACH-000996,0.05365851007620789
ACH-001001,-0.17904452116397626
ACH-001020,0.0189206067957645
ACH-001028,-0.1336183262630953
ACH-001031,-0.03394736162883813
ACH-001038,-0.1779662664226607
ACH-001048,-0.17842130133318804
ACH-001050,-0.04844489371700996
ACH-001053,-0.24355226147515285
ACH-001054,-0.11974880928483388
ACH-001061,-0.05495789697016307
ACH-001067,-0.0862457217975199
ACH-001075,-0.28503835363889185
ACH-001096,-0.08111953418611302
ACH-001111,-0.32632539343343736
ACH-001119,-0.3176521538938688
ACH-001128,-0.04683318836747973
ACH-001134,-0.10484162917471958
ACH-001151,-0.08556100816005753
ACH-001163,-0.24167542166901645
ACH-001164,-0.10128080664313037
ACH-001183,-0.19346950008425454
ACH-001192,-0.08794241020547157
ACH-001193,-0.2880677437848943
ACH-001196,-0.039847259536412695
ACH-001197,-0.013213327537216879
ACH-001205,-0.09420670521954452
ACH-001211,0.04789246268830291
ACH-001212,0.04069435169601902
ACH-001228,-0.05174630382356525
ACH-001232,-0.08472246539432808
ACH-001239,-0.11370731151717238
ACH-001270,0.32398166818465746
ACH-001274,-0.15636691906066935
ACH-001275,-0.11045548464468724
ACH-001277,-0.2697029010021108
ACH-001278,0.011134348223211295
ACH-001280,-0.4723306476015934
ACH-001283,-0.17147527962103998
ACH-001289,-0.07287074996879339
ACH-001300,-0.18979904498021372
ACH-001301,-0.06715928742591494
ACH-001302,-0.21950318587659576
ACH-001306,-0.10842484369022024
ACH-001318,-0.2004951543423405
ACH-001322,-0.06206300058143858
ACH-001328,-0.035721822239530084
ACH-001332,-0.2522346069239255
ACH-001336,-0.1641113050075514
ACH-001346,0.033198996105278614
ACH-001353,-0.08130353424248861
ACH-001354,-0.06833260423629264
ACH-001367,-0.2417120784178397
ACH-001368,-0.1931060592569876
ACH-001374,-0.2734559933145697
ACH-001377,-0.0825382756895527
ACH-001380,-0.08233603366290243
ACH-001391,-0.2609155506108804
ACH-001408,-0.01198963933605232
ACH-001430,0.08521838908947117
ACH-001431,-0.25109576797496924
ACH-001450,-0.2208220846388894
ACH-001496,0.0053767282674999925
ACH-001500,0.005126024215338038
ACH-001523,-0.1888711150768721
ACH-001532,0.008645999191496929
ACH-001550,-0.034356579042260145
ACH-001552,-0.1575546972636491
ACH-001554,-0.1579678404766976
ACH-001654,-0.2098609741988294
ACH-001735,-0.20937805065246606
ACH-001736,-0.1389314125553879
ACH-001737,-0.1631159668155768
ACH-001740,-0.3664589155153972
ACH-001745,-0.13312981882815966
ACH-001765,0.0012139305607192774
