,GART (2618)
ACH-000206,-0.20828404680424936
ACH-000207,-0.3140173070055401
ACH-000208,0.026479114142356798
ACH-000210,-0.18597902358305507
ACH-000211,0.03430185029514224
ACH-000215,-0.038280922318894066
ACH-000221,-0.04983623459200153
ACH-000222,-0.4468965266134087
ACH-000223,-0.2727213111803932
ACH-000226,-0.6535211984329149
ACH-000227,-0.02866337613364005
ACH-000228,-0.06498139332107017
ACH-000231,-0.08797400281987733
ACH-000232,0.1854361250695934
ACH-000233,-0.3947579444280651
ACH-000234,-0.430308124615948
ACH-000235,-0.6926175366987944
ACH-000237,-0.008253839016254802
ACH-000238,-0.2633767294543183
ACH-000242,0.021114501904410176
ACH-000243,-0.1413081136581246
ACH-000244,-0.21892521873140508
ACH-000246,0.01748395682979218
ACH-000248,-0.3350986347905113
ACH-000250,-0.223785588945528
ACH-000251,-0.2466584879629732
ACH-000252,-0.3632299425272881
ACH-000253,-0.5707498986784001
ACH-000255,-0.03691203734146562
ACH-000256,-0.13450978343048373
ACH-000257,-0.3049086627436909
ACH-000258,-0.9399056014331444
ACH-000259,-0.2215151041070884
ACH-000260,0.014183217443694288
ACH-000261,0.05551715988675415
ACH-000262,-0.17016073177694535
ACH-000263,-0.4214371485137844
ACH-000264,-0.2990299678481418
ACH-000265,-0.036733266633320716
ACH-000266,-0.22871969676666565
ACH-000272,-0.4895214844832783
ACH-000274,-0.13355146677610014
ACH-000277,-0.4385110133926834
ACH-000278,-0.1210679755051854
ACH-000279,-0.494356496379726
ACH-000280,-0.18722709373767465
ACH-000281,-0.2974387048179619
ACH-000288,-0.016158092989628718
ACH-000291,0.14671746987876222
ACH-000293,-0.1362871953426446
ACH-000294,-0.6514030692336086
ACH-000295,-0.505518027565221
ACH-000296,-0.34722085276403064
ACH-000302,-0.1308444556173575
ACH-000304,-0.30322673073095313
ACH-000307,-0.6289800868812104
ACH-000308,-0.1553404684482209
ACH-000310,0.09944970681346407
ACH-000311,-0.2784985866229792
ACH-000312,-0.2684013616702056
ACH-000315,-0.2571918484556659
ACH-000316,-0.08852361255873281
ACH-000317,-0.2614741017251056
ACH-000318,-0.6730592658393583
ACH-000319,-0.018969116039526748
ACH-000320,0.022742261196814238
ACH-000322,-0.290459681298507
ACH-000323,-0.07104855201034999
ACH-000324,0.007218215227262148
ACH-000329,-0.12739084580655674
ACH-000330,-0.4139111143173734
ACH-000331,0.16885580313186674
ACH-000332,-0.09225004129328236
ACH-000334,-0.509016099325576
ACH-000335,-0.4513767798584948
ACH-000336,-0.022119534952538027
ACH-000337,-0.5919345020983698
ACH-000338,-0.3565673766551797
ACH-000339,-0.5538307821159725
ACH-000341,-0.2249892598604002
ACH-000348,-0.23825727392866156
ACH-000350,-0.21891519195742545
ACH-000352,-0.5836033498671271
ACH-000356,-0.3780274267178113
ACH-000361,-0.08408474792042
ACH-000362,-0.4137464492684671
ACH-000363,-0.2647111108597879
ACH-000364,-0.042971108265333166
ACH-000365,-0.3934978248859437
ACH-000366,-0.1957553590773624
ACH-000368,-0.16730807400043932
ACH-000374,-0.09722519380157503
ACH-000375,-0.2151106301429137
ACH-000376,-0.05658791818462936
ACH-000381,-0.4410094643999127
ACH-000383,-0.7532983208821454
ACH-000387,-0.5833628404799214
ACH-000389,0.17715788499939567
ACH-000390,-0.6962802755877483
ACH-000393,-0.0089948166536004
ACH-000395,-0.5731423119236866
ACH-000396,-0.146719725194776
ACH-000397,-0.04296919512934105
ACH-000401,-0.8966701122865512
ACH-000402,-0.27287559747256634
ACH-000403,-0.0033112834332865142
ACH-000404,-0.3809581078799785
ACH-000406,-0.6530030409851486
ACH-000407,-0.12870277682094936
ACH-000408,-0.3593015989473835
ACH-000410,-0.14415959518407928
ACH-000411,-0.6312100978155412
ACH-000414,-0.13703019643543773
ACH-000415,-0.22433945670889988
ACH-000416,-0.6762536515679598
ACH-000420,-0.024597225365811697
ACH-000421,-0.4724710771339029
ACH-000424,-0.21995376438579803
ACH-000425,-0.019850394702180998
ACH-000426,-0.31762653095153026
ACH-000427,-0.18627089286420093
ACH-000433,-0.02460457730512183
ACH-000435,-0.6253015991910597
ACH-000436,-0.5287596381098839
ACH-000444,-0.3270403417355919
ACH-000445,-0.07263050980428834
ACH-000448,-0.5725478622683936
ACH-000450,-0.17316521645733754
ACH-000452,-0.257844491069997
ACH-000454,-0.4139832705368501
ACH-000458,0.001460941938013602
ACH-000459,-0.3875461990003373
ACH-000460,-0.5315247773727432
ACH-000461,-0.2392902113049212
ACH-000463,0.13848890785899606
ACH-000464,-0.21670152709348595
ACH-000466,-0.08933036550486823
ACH-000467,-0.4099571688285187
ACH-000468,-0.21530057775532388
ACH-000469,0.06877321485383729
ACH-000470,-0.03313740902286403
ACH-000471,-0.4073878339282854
ACH-000472,-0.14037686878171654
ACH-000473,0.026580287050473328
ACH-000475,-0.23952004321714634
ACH-000476,-0.1985294848500592
ACH-000477,-0.2489912898667477
ACH-000479,-0.5680969815714646
ACH-000480,0.06937197953500478
ACH-000481,-0.4270201492851112
ACH-000483,-0.2417791797266596
ACH-000484,-0.0341039640326528
ACH-000485,-0.3365785335919084
ACH-000486,-0.2354442885726228
ACH-000487,-0.3438593412619429
ACH-000488,0.13755203876455946
ACH-000490,-0.050144263321728964
ACH-000491,-0.7071115335899943
ACH-000495,-0.1318572900655376
ACH-000496,-0.3819947724708061
ACH-000499,-0.1254981180002016
ACH-000500,-0.6242500598181328
ACH-000502,-0.5440285805157478
ACH-000503,-0.031000280525609342
ACH-000505,-0.206777185088716
ACH-000507,-0.7403050589984771
ACH-000510,-0.2500469610554621
ACH-000511,-0.13592588252609505
ACH-000512,-0.4032002790009861
ACH-000516,-0.0453339155854334
ACH-000517,-0.29519342636475204
ACH-000518,-0.1808466189746624
ACH-000520,-0.04687689332976636
ACH-000521,-0.3608690037903772
ACH-000522,-0.253237333862762
ACH-000524,-0.09439537145707302
ACH-000527,-0.14879642097372175
ACH-000528,0.09037627972526144
ACH-000537,-0.1093823524245432
ACH-000541,-0.3771463134898333
ACH-000542,-0.31058840908651353
ACH-000544,-0.1495453440434039
ACH-000545,-0.07604136854239155
ACH-000547,-0.2748083461804661
ACH-000548,-0.2640910735874564
ACH-000549,-0.3012439240642216
ACH-000550,-0.2315018172634976
ACH-000552,-0.3317853822392964
ACH-000556,-0.20063566790804752
ACH-000557,-0.9991858727074446
ACH-000569,0.2606107888124155
ACH-000570,-0.08893871390732773
ACH-000571,-0.24593790702194196
ACH-000573,-0.3035825821697272
ACH-000576,-0.5558175203229145
ACH-000579,-0.09988105378336654
ACH-000580,0.05691500752871542
ACH-000584,0.004893519892094668
ACH-000585,-0.23110834486343085
ACH-000588,-0.5193840974631568
ACH-000589,-0.039682084138873065
ACH-000591,-0.1411085441682314
ACH-000593,-0.2336688939268407
ACH-000600,0.018596456615358626
ACH-000601,-0.4275723036116043
ACH-000605,-0.23705755271786755
ACH-000606,0.04085977094372896
ACH-000608,-0.3700025333042034
ACH-000614,-0.4814890757397908
ACH-000616,-0.096850528409396
ACH-000618,-0.7768849068695812
ACH-000619,-0.5314402752981134
ACH-000620,-0.11402871496999073
ACH-000621,-0.3172670516185134
ACH-000622,-0.3326036319174718
ACH-000623,-0.0600407552558931
ACH-000624,-0.6666070352556469
ACH-000627,-0.12495341292393905
ACH-000630,-0.0138396511141324
ACH-000631,-0.06758552391024175
ACH-000632,-0.12307191645488508
ACH-000633,-0.024814479282842642
ACH-000637,-0.042763420676220326
ACH-000638,-0.2459258748229147
ACH-000646,-0.3860071303038147
ACH-000647,-0.4437304652784799
ACH-000648,-0.4841457679234486
ACH-000649,-0.09665046652086327
ACH-000651,-0.34599396905726004
ACH-000652,-0.5378447112458379
ACH-000653,-0.3462176496918428
ACH-000657,-0.008939449644359195
ACH-000658,-0.4832120147609809
ACH-000661,-0.2041742308903172
ACH-000662,-0.2845205390009641
ACH-000663,-0.2353921449790274
ACH-000665,-0.15155669843694855
ACH-000671,-0.0074844717204287075
ACH-000672,-0.20514617187419248
ACH-000673,-0.017705629648643362
ACH-000676,-0.4536689320376405
ACH-000677,-0.2713746366476476
ACH-000681,-0.1254378279937975
ACH-000683,-0.13758634703841646
ACH-000684,-0.3051533017199992
ACH-000688,-0.4382737213111792
ACH-000693,-0.127577775955263
ACH-000694,0.013038401248475485
ACH-000695,-0.3835756387902074
ACH-000696,-0.01801989996706216
ACH-000697,-0.1663301338247486
ACH-000699,-0.20031347704990932
ACH-000701,-0.2087417260716181
ACH-000706,-0.3222308086746197
ACH-000711,-0.41558847823386497
ACH-000713,-0.6014253758156121
ACH-000714,-0.3797555497889357
ACH-000718,-0.053680776598745726
ACH-000720,-0.17321086113508752
ACH-000721,-0.4377220485075704
ACH-000724,-0.25663522978519554
ACH-000725,-0.581175549382011
ACH-000732,-0.08190777982313972
ACH-000734,-0.28591363974253137
ACH-000735,-0.30518047614296423
ACH-000736,-0.5342553383176889
ACH-000738,0.062010392620156576
ACH-000746,-0.5125907502452506
ACH-000747,-0.04172826051970679
ACH-000748,-0.1836777347882985
ACH-000753,-0.7290119780210044
ACH-000756,0.09093303784270494
ACH-000757,-0.07581818092289402
ACH-000758,-0.3921230952891965
ACH-000760,-0.3396004402240565
ACH-000762,-0.3421538444537792
ACH-000763,-0.3104394533442309
ACH-000764,-0.4630811933122954
ACH-000765,-0.30606626866676084
ACH-000766,-0.0601468509968035
ACH-000767,-0.25810558610030343
ACH-000768,-0.6527315963302854
ACH-000769,-0.15660699041908266
ACH-000770,-0.5814492489341512
ACH-000771,0.11644619297347597
ACH-000773,-0.43703807168409453
ACH-000776,-0.2624835105163616
ACH-000777,-0.2086365094200011
ACH-000778,-0.11958746456136407
ACH-000781,-0.24757505971076935
ACH-000782,-0.3607859008338893
ACH-000783,0.02536926735138613
ACH-000784,0.025097681344930484
ACH-000785,-0.5480240659895271
ACH-000787,0.03916671514313018
ACH-000788,-0.09544562783872687
ACH-000791,-0.5830626811812931
ACH-000792,-0.1311610731811456
ACH-000794,-0.09990500084534562
ACH-000796,0.006638585641917765
ACH-000798,0.09648863992376328
ACH-000799,-0.06502731138210692
ACH-000800,-0.36113642835630827
ACH-000802,-0.055823505741003004
ACH-000804,-0.3047233304153582
ACH-000805,-0.16346523324001022
ACH-000809,-0.4229915568618615
ACH-000810,-0.04853561775697208
ACH-000811,-0.23099109318005925
ACH-000817,-0.4974869538077774
ACH-000819,-0.12375586389256008
ACH-000820,0.06885830005277288
ACH-000821,-0.6205949852829152
ACH-000822,-0.1248579632561668
ACH-000823,-0.4557649960016499
ACH-000824,-0.019063141088851057
ACH-000827,-0.1104246508912358
ACH-000829,-0.4653573968500964
ACH-000831,-0.33514285754636697
ACH-000832,-0.3208728378040772
ACH-000833,-0.27832942545114875
ACH-000834,0.14727788876290349
ACH-000835,-0.2751127300926265
ACH-000836,-0.5714837653539235
ACH-000837,-0.584966791072397
ACH-000838,-0.4745812916368646
ACH-000839,-0.11983365751089302
ACH-000840,-0.10203369784403872
ACH-000841,-0.2286383448143213
ACH-000843,-0.6373497976707192
ACH-000846,-0.2257424984543685
ACH-000847,-0.20424952284104367
ACH-000848,-0.4075791462282433
ACH-000849,-0.5687536500895184
ACH-000851,-0.4302961012350692
ACH-000855,-0.06265581311225568
ACH-000856,-0.3895085582788811
ACH-000858,0.14461791299380924
ACH-000859,-0.4201517926400936
ACH-000861,-0.09205530489795248
ACH-000862,-0.08381414780518387
ACH-000865,-0.05772899624089595
ACH-000866,-0.4145238473936999
ACH-000867,-0.509696383534508
ACH-000869,-0.2516574779234068
ACH-000872,-0.29170179904624577
ACH-000873,-0.4861020136164498
ACH-000876,-0.30795534620664305
ACH-000878,-0.4911930403326269
ACH-000880,0.04020200506389432
ACH-000881,-0.005436929353859317
ACH-000882,-0.46758757808204293
ACH-000884,-0.2519304833027643
ACH-000885,-0.0889656690606547
ACH-000887,-0.18920140962560292
ACH-000889,-0.6626630857887671
ACH-000896,-0.5976344984151326
ACH-000898,-0.7254510074740673
ACH-000900,-0.3580501060409837
ACH-000901,-0.14748706811950132
ACH-000905,-0.08350344817622489
ACH-000906,-0.14004778379291435
ACH-000907,-0.0005247628357720264
ACH-000910,-0.6409279388918289
ACH-000911,-0.2499524824104757
ACH-000912,-0.0789269565932921
ACH-000913,-0.10514515448714758
ACH-000915,-0.2272330068313373
ACH-000916,-0.197066969742367
ACH-000917,-0.6135188500759219
ACH-000920,-0.5610258568336218
ACH-000921,-0.3916593720168632
ACH-000924,-0.3557908719626187
ACH-000926,-0.2914115626224223
ACH-000928,-0.3039224996765605
ACH-000929,-0.29855599121841125
ACH-000932,-0.6344289201472698
ACH-000935,0.025250000977973603
ACH-000936,-0.2454157316916221
ACH-000937,-0.6573664410244071
ACH-000938,-0.6489512920190554
ACH-000939,0.0891643064368847
ACH-000941,-0.26047046253142386
ACH-000943,0.3040121713349074
ACH-000946,-0.23767533440443803
ACH-000947,0.15067438540676606
ACH-000948,-0.5173421720517101
ACH-000950,0.0696201610377058
ACH-000953,-0.8199944753860466
ACH-000954,-0.15960623988957912
ACH-000957,-0.23358755402460826
ACH-000958,-0.15168176605934516
ACH-000960,-0.6835613074492944
ACH-000963,-0.115052259336184
ACH-000968,-0.0226426069591255
ACH-000969,-0.3044279560457724
ACH-000972,0.20000839674620025
ACH-000973,-0.2254513530343413
ACH-000974,0.1456236376326025
ACH-000978,-0.3081578962432237
ACH-000984,0.08190720239468015
ACH-000986,-0.5282016377884243
ACH-000988,-0.27203347601051664
ACH-000993,-0.043037233734357284
ACH-000994,-0.5218451491518875
ACH-000996,0.1670026170320989
ACH-001001,0.22532945093387435
ACH-001020,0.10298244196117873
ACH-001028,-0.2956092002608275
ACH-001031,-0.1771151549011773
ACH-001038,-0.42941532867633386
ACH-001048,-0.488358445640779
ACH-001050,-0.2312503530685085
ACH-001053,-0.2184713513225508
ACH-001054,-0.2982464824392137
ACH-001061,-0.4430712871952916
ACH-001067,0.08471922008673273
ACH-001075,-0.1357529026831019
ACH-001096,-0.2090247348178577
ACH-001111,-0.250195087497241
ACH-001119,-0.4913939812907093
ACH-001128,-0.2373459393382533
ACH-001134,-0.68642711370345
ACH-001151,-0.6088350799338732
ACH-001163,-0.640737835559212
ACH-001164,-0.2464972997345151
ACH-001183,-0.06086768615302573
ACH-001192,-0.2692748773006814
ACH-001193,-0.11037105937206616
ACH-001196,-0.26415774153781296
ACH-001197,-0.4001089419833528
ACH-001205,-0.3284351820050941
ACH-001211,-0.7603746941854478
ACH-001212,0.18257401486609326
ACH-001228,-0.11055919087454948
ACH-001232,0.125090182358778
ACH-001239,-0.13067938109865615
ACH-001270,-0.05773686116885145
ACH-001274,-0.4784092681310401
ACH-001275,-0.2811789124006525
ACH-001277,-0.4219879772015532
ACH-001278,0.06909758646851955
ACH-001280,-0.1218166841229447
ACH-001283,-0.017003278460602917
ACH-001289,-0.3733981037208376
ACH-001300,-0.10591867744156534
ACH-001301,-0.09947843344956593
ACH-001302,-0.10731706846830877
ACH-001306,-0.17933681274210053
ACH-001318,-0.08907213926326082
ACH-001322,0.21558743052142348
ACH-001328,-0.11039947441543764
ACH-001332,-0.3603779730295841
ACH-001336,0.00841905206656253
ACH-001346,0.10065217785998504
ACH-001353,-0.3307900927701595
ACH-001354,-0.2991923048076654
ACH-001367,-0.21705224876560775
ACH-001368,-0.1952300554250249
ACH-001374,0.08586836591471163
ACH-001377,0.10997744658040644
ACH-001380,0.09331360874701328
ACH-001391,-0.04649225274565956
ACH-001408,-0.11776741812421887
ACH-001430,-0.5046432386892298
ACH-001431,-0.6257326679914346
ACH-001450,-0.16721389803870482
ACH-001496,-0.6854462830956368
ACH-001500,0.036927386910281836
ACH-001523,-0.22512756007842188
ACH-001532,0.0050608174012699726
ACH-001550,-0.12922139870179875
ACH-001552,-0.13930373915968713
ACH-001554,-0.15092330447287516
ACH-001654,0.017990710543670758
ACH-001735,-0.694149283169492
ACH-001736,-0.4037079665377215
ACH-001737,0.006616696063878417
ACH-001740,-0.4263073312677016
ACH-001745,-0.3116823855556987
ACH-001765,-0.4459227996606323
