,BTC (685)
ACH-000004,0.054093775559339835
ACH-000005,-0.32614175456050143
ACH-000007,-0.1631257889635736
ACH-000009,0.16139641799656232
ACH-000011,0.14923668667985454
ACH-000012,-0.02924770954935439
ACH-000013,0.08775326311122053
ACH-000014,0.16362455456216832
ACH-000015,0.10901291414810008
ACH-000017,-0.035940452662014025
ACH-000018,-0.0220620688388764
ACH-000019,-0.18374980408939995
ACH-000021,0.05202904075706311
ACH-000022,-0.03661733580708402
ACH-000025,0.10011830582379164
ACH-000028,-0.1125947717570395
ACH-000030,0.09133491700332463
ACH-000035,0.08234274503517189
ACH-000036,0.06995960620247706
ACH-000037,-0.037673808309001015
ACH-000039,-0.0789327466271951
ACH-000040,0.11659107015994626
ACH-000041,-0.12607464946174834
ACH-000042,0.11359856697030725
ACH-000045,0.2568692978401263
ACH-000047,0.05860702320044656
ACH-000052,0.24508036415899914
ACH-000053,0.07773688675892602
ACH-000054,0.005134298098771112
ACH-000055,-0.1123774712097972
ACH-000060,-0.019972578526191127
ACH-000067,-0.061550586307171175
ACH-000070,0.12525352422915512
ACH-000075,0.08806143080013906
ACH-000078,0.13956726213495352
ACH-000082,0.20700852862566066
ACH-000085,0.08734370143232753
ACH-000086,0.1254877140626966
ACH-000087,0.20913749964718747
ACH-000092,0.04026512074830135
ACH-000095,0.09763348924725536
ACH-000097,0.019988862349819475
ACH-000098,0.07708598090540257
ACH-000099,0.24272709496206266
ACH-000108,0.016611927965686092
ACH-000113,0.1721638813973014
ACH-000116,0.006240235811133391
ACH-000118,0.025968033855712832
ACH-000120,0.15840650606905635
ACH-000123,0.06812961771239727
ACH-000127,-0.03316079641742432
ACH-000128,-0.008137544992198965
ACH-000132,-0.028600638162867027
ACH-000133,0.05577333808597367
ACH-000137,0.14488746676152758
ACH-000138,0.1368218468476115
ACH-000142,0.07936972583228695
ACH-000143,0.007088263311627536
ACH-000146,-0.06231258171830013
ACH-000148,0.13567032392670306
ACH-000150,0.0770211956015638
ACH-000152,0.03513499630191478
ACH-000153,-0.0020659408015270557
ACH-000159,0.02454628924802524
ACH-000160,0.0741427413295887
ACH-000163,0.11414248947143467
ACH-000167,0.20947827893542895
ACH-000168,0.1072111074782468
ACH-000169,0.10060831361510117
ACH-000178,0.0953333475578206
ACH-000183,0.10083603490393994
ACH-000188,0.030776928239661706
ACH-000189,0.2862409560786293
ACH-000190,-0.017195328577587234
ACH-000198,0.07777502609249719
ACH-000203,0.29040069210736674
ACH-000204,0.017458970135711502
ACH-000206,-0.038657395674196855
ACH-000207,0.23560330504114665
ACH-000208,-0.11716740980024234
ACH-000210,0.16848603966666614
ACH-000211,0.02020633694595609
ACH-000215,0.05769966555657264
ACH-000221,0.011960860800230469
ACH-000222,0.10176603053687333
ACH-000223,0.06901246127682696
ACH-000226,-0.1381688214160305
ACH-000227,0.4007577108085561
ACH-000228,0.13108159252423113
ACH-000231,0.1123946887193266
ACH-000232,-0.015006075712031032
ACH-000233,0.061396344646333124
ACH-000234,0.1030302437720534
ACH-000235,0.07541169953877104
ACH-000237,0.034442270641012566
ACH-000238,0.09786880048724082
ACH-000242,0.111315223531291
ACH-000243,0.02770009365596869
ACH-000244,-0.10370105612975968
ACH-000246,0.12141949869833572
ACH-000248,0.04403639180342512
ACH-000250,0.13910480961385016
ACH-000251,-0.032425340895731375
ACH-000252,0.04318692752967386
ACH-000253,0.09805834014966253
ACH-000255,0.021513609598745
ACH-000256,0.2354634728118969
ACH-000257,0.06464277194325725
ACH-000258,0.062345681607190485
ACH-000259,0.09512814691850792
ACH-000260,0.1073421263321952
ACH-000261,0.11450469994970525
ACH-000262,-0.13275381029977498
ACH-000263,0.2677754545255443
ACH-000264,0.1606181658119124
ACH-000265,0.07106702162612577
ACH-000266,0.08103227881362925
ACH-000272,0.06812627400403416
ACH-000274,0.12792225151170392
ACH-000277,-0.006771133920056765
ACH-000278,0.20641355351180574
ACH-000279,0.07054680170502403
ACH-000280,0.047880959355658205
ACH-000281,-0.0020991306869819933
ACH-000288,0.0994465421277101
ACH-000291,0.07231005833588333
ACH-000293,-0.041009902077604216
ACH-000294,0.09430025197903144
ACH-000295,0.30368322590824
ACH-000296,0.04970628447160508
ACH-000302,-0.022134432210966625
ACH-000304,0.2200849189921773
ACH-000307,-0.032190431909065315
ACH-000308,0.08755361800418206
ACH-000310,0.12964245137136945
ACH-000311,0.00010010677803669276
ACH-000312,0.05784935773782991
ACH-000315,0.21383009724547608
ACH-000316,0.1376187145106452
ACH-000317,0.14115360424008375
ACH-000318,0.01618900041793757
ACH-000319,0.08384584047715173
ACH-000320,0.08739897249165372
ACH-000322,0.125766367348231
ACH-000323,0.047008107888396426
ACH-000324,0.07947660919563572
ACH-000329,0.04709842417960421
ACH-000330,-0.1889660065813716
ACH-000331,0.10131770644324928
ACH-000332,0.006064629973778924
ACH-000334,0.29177577274095
ACH-000335,-0.07395099454320178
ACH-000336,0.4586862803185798
ACH-000337,0.09487894652237418
ACH-000338,0.03940068472113782
ACH-000339,0.0844459307133089
ACH-000341,0.14462390200961694
ACH-000348,0.0008176917983999445
ACH-000350,0.16703649620939154
ACH-000352,0.06310316905687338
ACH-000356,-0.17677712912691915
ACH-000361,0.15727638670869565
ACH-000362,0.00020230914797354858
ACH-000363,0.03463603007501232
ACH-000364,-0.016611780231247698
ACH-000365,0.09061620827793684
ACH-000366,0.0962399871452338
ACH-000368,0.10441234552322347
ACH-000374,0.04853366011229039
ACH-000375,0.06323911932210627
ACH-000376,0.0015102616121444713
ACH-000381,-0.161102865974204
ACH-000383,0.06546021223318474
ACH-000387,0.008580165803086218
ACH-000389,0.0022077083166210914
ACH-000390,0.0002938225257790669
ACH-000393,0.040261391367019485
ACH-000395,0.16343958925603286
ACH-000396,0.18154004962488
ACH-000397,0.06997668561046802
ACH-000401,0.18903331226827075
ACH-000402,0.2990604467840249
ACH-000403,0.07498193612719667
ACH-000404,-0.1994297571709232
ACH-000406,0.08662520583208941
ACH-000407,-0.029688822816085137
ACH-000408,0.08543040041563532
ACH-000410,0.07887132266558397
ACH-000411,0.00844841368662388
ACH-000414,0.13911954114646596
ACH-000415,-0.010320342075145036
ACH-000416,0.021138816733293268
ACH-000420,0.15260423850825544
ACH-000421,0.11874259732527866
ACH-000424,0.2395124254952932
ACH-000425,0.006509954273671574
ACH-000426,0.12013382952377395
ACH-000427,0.12746986394837015
ACH-000433,0.013569450241634723
ACH-000435,0.4260209703286668
ACH-000436,-0.12216539006045475
ACH-000444,0.0919651928752326
ACH-000445,-0.00557477130871981
ACH-000448,-0.0074242113248574205
ACH-000450,0.03532784606527985
ACH-000452,0.008458789693790153
ACH-000454,0.15046693123387386
ACH-000458,0.03892650647856767
ACH-000459,0.08738715527678396
ACH-000460,0.0712843893911348
ACH-000461,0.03876785596385558
ACH-000463,0.022640226235149233
ACH-000464,-0.10359034685065864
ACH-000466,-0.09588842082018947
ACH-000467,0.0809604102739526
ACH-000468,0.017795629796562417
ACH-000469,0.14556678301906226
ACH-000470,-0.05530384121128549
ACH-000471,0.028021854262855233
ACH-000472,0.09591508223820212
ACH-000473,-0.0036540454602197493
ACH-000475,-0.03715500384231855
ACH-000476,0.0033056480877380772
ACH-000477,-0.24364285645673706
ACH-000479,0.12124350841344285
ACH-000480,-0.02676199740831049
ACH-000481,0.00465055706907659
ACH-000483,0.0552357259748824
ACH-000484,0.2892370114025459
ACH-000485,-0.17429148885532508
ACH-000486,0.03203668067362815
ACH-000487,0.10031978189006496
ACH-000488,0.10401419327157352
ACH-000490,-0.03365090337663003
ACH-000491,0.11795445297355245
ACH-000495,0.2371081707297001
ACH-000496,0.02179709126320551
ACH-000499,0.14692997896231996
ACH-000500,0.09201160939632942
ACH-000502,0.01489224091510386
ACH-000503,-0.04770475796538546
ACH-000505,0.10221387109787852
ACH-000507,0.16073946236947634
ACH-000510,-0.06611390744365232
ACH-000511,0.12232449346033265
ACH-000512,-0.07043958055748663
ACH-000516,0.0186212364767401
ACH-000517,0.1125476525566368
ACH-000518,0.032198901933687664
ACH-000520,0.2150173117737781
ACH-000521,0.1012463202917416
ACH-000522,0.032187740590132026
ACH-000524,0.06776642820119506
ACH-000527,0.07888200849603727
ACH-000528,0.07443794946802608
ACH-000537,0.10786939469423762
ACH-000541,-0.16675116209355972
ACH-000542,0.0409557630488458
ACH-000544,0.04266005378284657
ACH-000545,-0.07670145779651841
ACH-000547,-0.06330992826157895
ACH-000548,0.022743583134356173
ACH-000549,0.009156406982059795
ACH-000550,0.062434454933399726
ACH-000552,-7.779050860715714e-05
ACH-000556,0.0365021647264464
ACH-000557,0.13005527799126354
ACH-000569,0.20685701980184648
ACH-000570,-0.0393329284890008
ACH-000571,0.16411360427750155
ACH-000573,0.014990424354817828
ACH-000576,0.06367566683911326
ACH-000579,0.0310121638539785
ACH-000580,0.13675292853662704
ACH-000584,0.058440205353091065
ACH-000585,0.03864496587643828
ACH-000588,0.07721635242128383
ACH-000589,-0.012333907351502743
ACH-000591,-0.04110615033982015
ACH-000593,0.0579275145051028
ACH-000600,0.035691541412456264
ACH-000601,0.04590194556245551
ACH-000605,0.04858139773653642
ACH-000606,-0.04478215017480164
ACH-000608,0.01810979930494239
ACH-000614,0.13558788323746016
ACH-000616,-0.2037949463580668
ACH-000618,0.038618706448566936
ACH-000619,0.19681070577655446
ACH-000620,0.0944091256116513
ACH-000621,0.12838166983080712
ACH-000622,0.1533675035669513
ACH-000623,0.1515099683688121
ACH-000624,0.05578076543670372
ACH-000627,0.0829113902774634
ACH-000630,0.12945811614975833
ACH-000631,0.2311992751478862
ACH-000632,0.1368432960315802
