,SPECC1L (23384)
ACH-000389,-0.3511948734188665
ACH-000390,-0.08999145982006185
ACH-000393,-0.014461868572277969
ACH-000395,0.030887721495107764
ACH-000396,-0.015338343944487206
ACH-000397,-0.16524697248628126
ACH-000401,-0.16289190703384274
ACH-000402,-0.1788956816136257
ACH-000403,-0.10489340886221568
ACH-000404,-0.31617664056368866
ACH-000406,-0.051186256925892494
ACH-000407,-0.26202946731961063
ACH-000408,-0.2848591064729731
ACH-000410,-0.274478911132593
ACH-000411,-0.10062596516381342
ACH-000414,0.06898135648499397
ACH-000415,0.039604656245266656
ACH-000416,-0.13038968056063596
ACH-000420,-0.18510870597656506
ACH-000421,-0.15985135363640754
ACH-000424,-0.15099719458541047
ACH-000425,-0.22287995348932926
ACH-000426,-0.030902782835394518
ACH-000427,0.04531996666417505
ACH-000433,-0.17435848735948042
ACH-000435,-0.11040085483667493
ACH-000436,0.12541603895771275
ACH-000444,-0.12060726481382472
ACH-000445,-0.3576508461103069
ACH-000448,-0.0948672778413646
ACH-000450,-0.17889331856533291
ACH-000452,-0.015645786905277504
ACH-000454,-0.2656177048962467
ACH-000458,-0.1966738825579008
ACH-000459,0.10671015599644326
ACH-000460,-0.3119474903620868
ACH-000461,-0.1964393119785736
ACH-000463,-0.0030185973079001663
ACH-000464,-0.1535121311089724
ACH-000466,-0.26294480222169697
ACH-000467,-0.2325866842118862
ACH-000468,-0.056461039665461135
ACH-000469,-0.1472042849185426
ACH-000470,-0.16944104301078888
ACH-000471,-0.36923410509239263
ACH-000472,-0.13116572411699318
ACH-000473,-0.047972672994982535
ACH-000475,-0.06944341737163115
ACH-000476,-0.012749643899719823
ACH-000477,-0.04235391394581963
ACH-000479,-0.3599490825793456
ACH-000480,-0.05687311769772159
ACH-000481,-0.012233164086926646
ACH-000483,-0.22374870160378646
ACH-000484,-0.05716859557698691
ACH-000485,-0.1855221817756714
ACH-000486,-0.024489027403998845
ACH-000487,0.06687087206362705
ACH-000488,-0.12752765318578838
ACH-000490,-0.1335916618700674
ACH-000491,-0.043956167653738165
ACH-000495,0.15054015832205644
ACH-000496,-0.2336414241246579
ACH-000499,-0.20766685931248607
ACH-000500,-0.2369923190915593
ACH-000502,0.040829379303952126
ACH-000503,0.03914545036528391
ACH-000505,-0.15242288297120804
ACH-000507,-0.1442995039879774
ACH-000510,-0.09730401321524604
ACH-000511,-0.07387252360564568
ACH-000512,-0.029570384379637
ACH-000516,-0.12434893030495213
ACH-000517,-0.15395942312562258
ACH-000518,-0.02263190680191611
ACH-000520,-0.09148296202678484
ACH-000521,0.1009962280261567
ACH-000522,0.08795275467631862
ACH-000524,-0.12511733064547145
ACH-000527,-0.12700012407858605
ACH-000528,-0.18243461047087453
ACH-000537,0.055742121275587836
ACH-000541,-0.15278294665836772
ACH-000542,-0.09966353412550308
ACH-000544,-0.052728671023943706
ACH-000545,0.025735317405741413
ACH-000547,-0.2978394655865869
ACH-000548,-0.12329178775254584
ACH-000549,0.03291940516850396
ACH-000550,0.029682672692510587
ACH-000552,-0.012092933092909864
ACH-000556,-0.1158973871277438
ACH-000557,0.07037186362198758
ACH-000569,-0.09934364010907257
ACH-000570,-0.19443232734810229
ACH-000571,-0.013683317987368573
ACH-000573,-0.07371979009419387
ACH-000576,0.1019601781161941
ACH-000579,-0.21189719415901268
ACH-000580,-0.057834429932249826
ACH-000584,-0.37380242787098267
ACH-000585,-0.4888695263417801
ACH-000588,-0.22322088329944426
ACH-000589,-0.06353491768594301
ACH-000591,-0.3716798785801442
ACH-000593,-0.12635107157456896
ACH-000600,0.005786810278178696
ACH-000601,-0.22349853598257166
ACH-000605,-0.26376717709308983
ACH-000606,-0.4526676344725896
ACH-000608,-0.13979715784847752
ACH-000614,0.005536095303249122
ACH-000616,-0.08484219575480903
ACH-000618,-0.10688670212409497
ACH-000619,-0.0633630871038369
ACH-000620,-0.1690631231447371
ACH-000621,-0.12661247354441293
ACH-000622,-0.2041662796742036
ACH-000623,-0.25186342795419275
ACH-000624,-0.020723159143248
ACH-000627,-0.014193324650905515
ACH-000630,-0.09943264267486566
ACH-000631,-0.10505035770147098
ACH-000632,-0.10601479833872443
ACH-000633,-0.15288998374397597
ACH-000637,-0.17071079720009436
ACH-000638,0.024227341172975186
ACH-000646,-0.1780589632090056
ACH-000647,-0.160392729184377
ACH-000648,0.06920509259034377
ACH-000649,-0.08314307024527412
ACH-000651,-0.09730663755131058
ACH-000652,-0.2929739650189514
ACH-000653,0.13689765580440494
ACH-000657,-0.11942842698867714
ACH-000658,0.0871796535737238
ACH-000661,-0.2156171021274782
ACH-000662,-0.2718714118947425
ACH-000663,-0.07868982803988156
ACH-000665,-0.2554835954546084
ACH-000671,-0.1233195898493562
ACH-000672,-0.2568853236793433
ACH-000673,-0.17064739224665018
ACH-000676,-0.03159444559460076
ACH-000677,-0.1822238174701383
ACH-000681,-0.011391392083215608
ACH-000683,-0.20808240474546028
ACH-000684,-0.12205705216817908
ACH-000688,-0.06315775327644385
ACH-000693,-0.09195302952756867
ACH-000694,-0.10520194637657718
ACH-000695,-0.06121608875097007
ACH-000696,-0.04217599554090168
ACH-000697,-0.026812621679716958
ACH-000699,-0.1246477614010774
ACH-000701,0.0352389213058741
ACH-000706,-0.12611421773177248
ACH-000711,-0.09058574003587194
ACH-000713,-0.11427851017617062
ACH-000714,-0.3265845739569495
ACH-000718,-0.3454724124370587
ACH-000720,-0.1803528532845532
ACH-000721,-0.18532416465442306
ACH-000724,-0.13244482069283184
ACH-000725,-0.1601384181340499
ACH-000732,-0.1592881341784071
ACH-000734,-0.12906774541381202
ACH-000735,-0.18135771843779427
ACH-000736,0.05498753262199865
ACH-000738,-0.05419662343342594
ACH-000746,-0.22185432065060676
ACH-000747,-0.3894354372385498
ACH-000748,-0.1479103050658256
ACH-000753,-0.22859708338856866
ACH-000756,-0.1976228548859827
ACH-000757,-0.26544796604896315
ACH-000758,-0.07003239649074343
ACH-000760,-0.09783200710813136
ACH-000762,0.025733234666242697
ACH-000763,0.05855883088712175
ACH-000764,-0.010594997399174185
ACH-000765,0.07342167634236291
ACH-000766,-0.3787254064756739
ACH-000767,-0.037554280498797804
ACH-000768,-0.12516309614559573
ACH-000769,-0.23025347791428424
ACH-000770,-0.02400642817989547
ACH-000771,-0.14877719103335016
ACH-000773,-0.06162234128714661
ACH-000776,-0.18650469918037815
ACH-000777,-0.033899527873763075
ACH-000778,-0.11698453477736645
ACH-000781,-0.036532159368305284
ACH-000782,0.08162611578393883
ACH-000783,-0.023600983032817355
ACH-000784,-0.1278051454771843
ACH-000785,0.11088093867047116
ACH-000787,-0.18469646490135724
ACH-000788,-0.08380826396729506
ACH-000791,-0.16059066768921965
ACH-000792,0.003986531762450946
ACH-000794,-0.05155364484723875
ACH-000796,0.029045680985127338
ACH-000798,0.022890249730566168
ACH-000799,-0.2479195948333721
ACH-000800,-0.13742673906727584
ACH-000802,-0.03648334626475706
ACH-000804,-0.03215581228504885
ACH-000805,-0.01687694248631846
ACH-000809,-0.00881606998196285
ACH-000810,0.008381083497922125
ACH-000811,0.029299217671867637
ACH-000817,-0.08801888837027265
ACH-000819,-0.12560437600334745
ACH-000820,0.1829408270013732
ACH-000821,-0.012403389558464858
ACH-000822,-0.13674698601584542
ACH-000823,-0.3280797396996811
ACH-000824,0.0158426877818696
ACH-000827,-0.2019580599021907
ACH-000829,0.04155794934350592
ACH-000831,-0.11322641103604712
ACH-000832,-0.204843238289702
ACH-000833,-0.2403285364731837
ACH-000834,0.030992298537385183
ACH-000835,-0.1929047917793728
ACH-000836,-0.07908358181382535
ACH-000837,-0.12013758025773373
ACH-000838,-0.08869700213135215
ACH-000839,-0.060239331585620615
ACH-000840,-0.20316737301705648
ACH-000841,-0.14759377927610606
ACH-000843,0.057832457262087994
ACH-000846,-0.012621005492072769
ACH-000847,-0.15749531863222627
ACH-000848,-0.12858990295397738
ACH-000849,0.061859076402239824
ACH-000851,0.022546427321788482
ACH-000855,0.0727765595408433
ACH-000856,-0.06905390332192353
ACH-000858,-0.0707903747524483
ACH-000859,-0.3013242225582751
ACH-000861,-0.13508795261734474
ACH-000862,-0.021050128852735914
ACH-000865,-0.04220644593635968
ACH-000866,-0.1800951660304949
ACH-000867,-0.04903580843603425
ACH-000869,-0.05100229454177023
ACH-000872,-0.056403543524013326
ACH-000873,-0.02727330547177241
ACH-000876,-0.028772057215553967
ACH-000878,0.015682429884861415
ACH-000880,-0.33604256602819504
ACH-000881,-0.05450585854325739
ACH-000882,-0.2710335845102262
ACH-000884,-0.12213295523763518
ACH-000885,0.003627293639538737
ACH-000887,-0.11317720594595172
ACH-000889,0.0628824172789882
ACH-000896,-0.15792362934357082
ACH-000898,0.0638613053380581
ACH-000900,-0.3237397391498914
ACH-000901,-0.4612132474702504
ACH-000905,0.040970321933986815
ACH-000906,-0.15201112275605233
ACH-000907,-0.35674623229812913
ACH-000910,-0.15434351261600246
ACH-000911,-0.3410234847398993
ACH-000912,-0.1716719057092349
ACH-000913,-0.0157180314062705
ACH-000915,-0.0930325634345997
ACH-000916,0.14630654834882
ACH-000917,-0.036607863234565836
ACH-000920,-0.023232219260591682
ACH-000921,-0.2323470354166229
ACH-000924,-0.101495907080366
ACH-000926,-0.06897679160927236
ACH-000928,-0.20284775612796696
ACH-000929,0.01789949977882056
ACH-000932,-0.07410956115824638
ACH-000935,-0.05920453573617782
ACH-000936,-0.14511705531059316
ACH-000937,0.05711314472787655
ACH-000938,0.060013605447583
ACH-000939,-0.06372338662657218
ACH-000941,-0.052845540645118205
ACH-000943,-0.032842917782719694
ACH-000946,-0.0580335678022786
ACH-000947,-0.1399731367599044
ACH-000948,0.07794209518539942
ACH-000950,-0.08610673247103096
ACH-000953,0.07137409281693166
ACH-000954,0.2455431192647101
ACH-000957,-0.028969956724872292
ACH-000958,-0.015635882732641253
ACH-000960,0.07982902165547437
ACH-000963,-0.2203793650962346
ACH-000968,-0.0788286747848549
ACH-000969,0.08609965347741713
ACH-000972,0.06706530701585765
ACH-000973,-0.05446979356274348
ACH-000974,-0.02592392103790596
ACH-000978,-0.06911592736985739
ACH-000984,-0.06263196486975875
ACH-000986,-0.01972600740355149
ACH-000988,-0.17494968034745176
ACH-000993,-0.13252797495266005
ACH-000994,-0.009794450030857528
ACH-000996,-0.09692167392379153
ACH-001001,-0.15331483456587885
ACH-001020,-0.1955239113301136
ACH-001028,0.0692708768099527
ACH-001031,-0.13839545071524584
ACH-001038,-0.02426208294084602
ACH-001048,-0.2335895635097766
ACH-001050,-0.17923392743405805
ACH-001053,-0.1462149052012491
ACH-001054,-0.07546008363356897
ACH-001061,-0.013890142391831013
ACH-001067,-0.14148949036498196
ACH-001075,-0.12491582238878443
ACH-001096,-0.3402152560757416
ACH-001111,-0.05534317107786861
ACH-001119,-0.10260624117537173
ACH-001128,-0.3613029584642185
ACH-001134,-0.05987137184443226
ACH-001151,0.07656186511835167
ACH-001163,-0.2027532158705426
ACH-001164,-0.333781689948151
ACH-001183,0.04206701023325391
ACH-001192,-0.21362097394780835
ACH-001193,-0.44208495326376135
ACH-001196,-0.11352885482872607
ACH-001197,0.03642983687604763
ACH-001205,0.02223561014116221
ACH-001211,-0.11921644890793108
ACH-001212,-0.18888733992465132
ACH-001228,-0.22782832500733066
ACH-001232,-0.0843548590537191
ACH-001239,-0.09282577346748996
ACH-001270,-0.5848289937032269
ACH-001274,-0.2028479562775088
ACH-001275,-0.3560883198523105
ACH-001277,-0.2289857698308896
ACH-001278,-0.2239134700203105
ACH-001280,-0.2622197631733921
ACH-001283,-0.060587392793519115
ACH-001289,-0.046578643866801835
ACH-001300,-0.057808923642673586
ACH-001301,-0.19607381063198995
ACH-001302,-0.006252482934726765
ACH-001306,-0.06264805996899052
ACH-001318,-0.2849631206465066
ACH-001322,-0.4060621120920555
ACH-001328,-0.05451351974025709
ACH-001332,-0.5019391809897302
ACH-001336,-0.13649252709895848
ACH-001346,-0.0662803507147089
ACH-001353,-0.013807131815166077
ACH-001354,-0.10324325322602654
ACH-001367,-0.04162011470190008
ACH-001368,-0.041187024794897886
ACH-001374,-0.12960457690009158
ACH-001377,-0.29298834568547016
ACH-001380,0.03581207754763808
ACH-001391,-0.08390578619922177
ACH-001408,0.009762069265176502
ACH-001430,0.06729947641969443
ACH-001431,-0.08432436456080238
ACH-001450,-0.09122645376117576
ACH-001496,0.08827312351598103
ACH-001500,-0.047696790402657216
ACH-001523,-0.1783421800995861
ACH-001532,-0.14537216409550616
ACH-001550,-0.10165044239299399
ACH-001552,-0.4792950365498765
ACH-001554,-0.14968023188205085
ACH-001654,-0.07854796112961357
ACH-001735,0.06061347069463888
ACH-001736,0.008789133648983156
ACH-001737,-0.01430674160417555
ACH-001740,-0.07411678968315236
ACH-001745,-0.00726616276069668
ACH-001765,-0.06201055683603505
