,SCUBE1 (80274)
ACH-000004,0.010689619176318471
ACH-000005,0.17367107261461284
ACH-000007,0.01795562568929803
ACH-000009,-0.06979145988563577
ACH-000011,-0.06487493696043971
ACH-000012,-0.011559880386829532
ACH-000013,-0.093958696199
ACH-000014,-0.08975087083039404
ACH-000015,0.043350343384814485
ACH-000017,0.022352869115245658
ACH-000018,0.0939222966248964
ACH-000019,0.17429899300780102
ACH-000021,0.04044596675202912
ACH-000022,-0.05067561751884672
ACH-000025,-0.035220010227943875
ACH-000028,0.0448022716430828
ACH-000030,-0.017102252274454617
ACH-000035,0.008785579124336244
ACH-000036,0.07766266259461074
ACH-000037,0.02192791216931731
ACH-000039,-0.07336806729994341
ACH-000040,0.0896246791240048
ACH-000041,-0.1178334059335218
ACH-000042,0.15218800342409355
ACH-000045,0.13135998480097136
ACH-000047,0.017610524990234678
ACH-000052,0.10434696720765707
ACH-000053,0.0025237144403314608
ACH-000054,0.014645800366197068
ACH-000055,-0.051589588410412585
ACH-000060,-0.08397835482534907
ACH-000067,0.05385230092537043
ACH-000070,0.1225853819737594
ACH-000075,0.2664603962754158
ACH-000078,0.06375661105289124
ACH-000082,0.04570408424222256
ACH-000085,-0.14007657897071396
ACH-000086,0.08181583871249584
ACH-000087,0.09830933491861857
ACH-000092,0.014773936115101263
ACH-000095,0.12841697637069208
ACH-000097,0.15539600413559918
ACH-000098,-0.06308026850736
ACH-000099,0.04979238933558491
ACH-000108,0.011397954930599028
ACH-000113,0.14739277661848252
ACH-000116,0.09997026747437524
ACH-000118,-0.029733518205629157
ACH-000120,0.12040560869077245
ACH-000123,0.14230077812869735
ACH-000127,0.0971018139464668
ACH-000128,0.017935249476850344
ACH-000132,0.10768610109167896
ACH-000133,0.1508641723189814
ACH-000137,-0.08028296503732775
ACH-000138,0.1147131173368642
ACH-000142,0.061895793453454015
ACH-000143,0.05623993323069743
ACH-000146,-0.0671384008108941
ACH-000148,0.19811082529064566
ACH-000150,0.10800155565666968
ACH-000152,0.08657201437670035
ACH-000153,0.0499257230863159
ACH-000159,0.12101087942296425
ACH-000160,0.013100199428357894
ACH-000163,-0.15234862413477476
ACH-000167,-0.405246820534972
ACH-000168,0.06145383242161005
ACH-000169,0.04449354962348535
ACH-000178,0.029834644252151512
ACH-000183,-0.07295623368279541
ACH-000188,0.09444299138878903
ACH-000189,-0.08600531244084983
ACH-000190,0.1774072626162536
ACH-000198,0.018430760241920918
ACH-000203,-0.3699060976750449
ACH-000204,0.07713076614145213
ACH-000206,0.020927043231454927
ACH-000207,0.008632058985823001
ACH-000208,0.1416290371438597
ACH-000210,-0.08272275695313072
ACH-000211,-0.014511798666246224
ACH-000215,0.08551625500438449
ACH-000221,0.034770872230813626
ACH-000222,0.12899595764431707
ACH-000223,0.2325668942426295
ACH-000226,0.06500031552071607
ACH-000227,-0.16136916413205438
ACH-000228,0.06045970334717956
ACH-000231,-0.14341228268943276
ACH-000232,0.022863881338730185
ACH-000233,0.08605735614860474
ACH-000234,0.15546745005558354
ACH-000235,0.1074357957615899
ACH-000237,-0.04877116734515108
ACH-000238,-0.01517428465555784
ACH-000242,0.0709085067203892
ACH-000243,0.0906672406306489
ACH-000244,0.11637450613665525
ACH-000246,0.11969968499484927
ACH-000248,0.05402778341806103
ACH-000250,0.05856677989845624
ACH-000251,0.02572283003227886
ACH-000252,0.0805779394371161
ACH-000253,0.04094672612766189
ACH-000255,0.034875679846156235
ACH-000256,-0.10247789080232207
ACH-000257,0.2307347753674523
ACH-000258,0.031049953641476512
ACH-000259,0.018756717778745102
ACH-000260,0.025706942169155915
ACH-000261,0.01016544684668422
ACH-000262,-0.11466078172046253
ACH-000263,0.152881204263656
ACH-000264,0.007015330514172432
ACH-000265,0.06020035973786725
ACH-000266,-0.0033119618717189353
ACH-000272,-0.04867251994684568
ACH-000274,0.03186839489408113
ACH-000277,0.19620536929285676
ACH-000278,0.0249370832874333
ACH-000279,0.03931260369328416
ACH-000280,-0.043664444813888086
ACH-000281,-0.0798486840602257
ACH-000288,0.030511170805721268
ACH-000291,0.08927443579513447
ACH-000293,0.2082593999138795
ACH-000294,0.06640584433272079
ACH-000295,0.18343962545092396
ACH-000296,-0.021650522754826537
ACH-000302,0.09813981449673184
ACH-000304,0.02072395558134241
ACH-000307,0.06368692143777756
ACH-000308,0.04382426282572506
ACH-000310,-0.1578971489638994
ACH-000311,0.1166905571082418
ACH-000312,-0.02055766601463008
ACH-000315,0.1413525363098576
ACH-000316,-0.009089667508764
ACH-000317,0.10237174838173717
ACH-000318,-0.066796157251354
ACH-000319,0.04899848502833752
ACH-000320,0.16476033945596694
ACH-000322,-0.0966617843153322
ACH-000323,-0.07840483632675849
ACH-000324,0.01871472571570373
ACH-000329,0.1146788749181811
ACH-000330,-0.08116171898639259
ACH-000331,0.14901468168379114
ACH-000332,0.0760577994156428
ACH-000334,-0.08442134306279668
ACH-000335,0.013475860473264106
ACH-000336,0.16796358172910314
ACH-000337,0.12330165449192647
ACH-000338,0.009766063331127232
ACH-000339,0.06017414151136542
ACH-000341,-0.03972483895764763
ACH-000348,0.11163153254080156
ACH-000350,0.03098681502124708
ACH-000352,0.10105999994896944
ACH-000356,-0.2980516447328343
ACH-000361,-0.1853940500964188
ACH-000362,0.023467272964372742
ACH-000363,-0.029111596960270214
ACH-000364,-0.05381301465844136
ACH-000365,-0.05479135644799557
ACH-000366,0.08229290142962215
ACH-000368,0.029958024542801963
ACH-000374,0.0709027429548117
ACH-000375,0.026920531027480755
ACH-000376,0.04257396943974513
ACH-000381,0.1170027339316591
ACH-000383,-0.011150379328221448
ACH-000387,0.03809201891352822
ACH-000389,0.1561811748845679
ACH-000390,-0.07585233900307764
ACH-000393,0.02250988055575055
ACH-000395,-0.03926792494242908
ACH-000396,-0.23793868337208124
ACH-000397,0.0916445698366294
ACH-000401,0.1793546525738911
ACH-000402,-0.1060721103725353
ACH-000403,0.014949031944849159
ACH-000404,0.3152017553669897
ACH-000406,-0.011893743435649856
ACH-000407,0.12224636020918933
ACH-000408,-0.12540937559662202
ACH-000410,0.03418834867637527
ACH-000411,0.12177739471419916
