,LCN15 (389812)
ACH-000004,-0.08543530876279667
ACH-000005,0.03581738604915916
ACH-000007,-0.16465972428094602
ACH-000009,-0.20324520665511928
ACH-000011,-0.1528322060951949
ACH-000012,-0.16879327263005295
ACH-000013,-0.37360127790418624
ACH-000014,-0.16194949618841456
ACH-000015,-0.20881262290203495
ACH-000017,-0.17488798543894013
ACH-000018,-0.1417239283827364
ACH-000019,-0.17052893543598166
ACH-000021,-0.1605458287470685
ACH-000022,-0.1948504855171832
ACH-000025,-0.09003621687127071
ACH-000028,-0.16936550397881778
ACH-000030,-0.175512813978278
ACH-000035,-0.09677609711646233
ACH-000036,-0.15974199939510514
ACH-000037,-0.06832623613978299
ACH-000039,-0.0675483360085627
ACH-000040,-0.04664783428549422
ACH-000041,-0.09824079308134097
ACH-000042,-0.17470182627406938
ACH-000045,-0.1581542408462656
ACH-000047,-0.29030768354101405
ACH-000052,-0.03712316015537776
ACH-000053,-0.1866449691999247
ACH-000054,-0.12110477268641705
ACH-000055,-0.2502746548747231
ACH-000060,-0.19238582851847985
ACH-000067,-0.3226120404391333
ACH-000070,-0.4775977786473263
ACH-000075,0.10590558111176863
ACH-000078,-0.21294481451230632
ACH-000082,-0.043347289152340124
ACH-000085,-0.22228563330608392
ACH-000086,-0.035652504900297234
ACH-000087,-0.15056090291550975
ACH-000092,-0.14619622773312493
ACH-000095,-0.1883199170348837
ACH-000097,-0.17674353264048392
ACH-000098,0.015269139677893569
ACH-000099,-0.12255184843485573
ACH-000108,-0.198451251261108
ACH-000113,-0.2625523834564795
ACH-000116,-0.23002895067488546
ACH-000118,-0.24247851692691025
ACH-000120,-0.0748494245791196
ACH-000123,-0.19812065382721705
ACH-000127,-0.14885563428327964
ACH-000128,-0.11234500651885083
ACH-000132,-0.3135827463245697
ACH-000133,-0.032980348439591516
ACH-000137,-0.21189789430054573
ACH-000138,-0.23153048395440545
ACH-000142,-0.14430136374639752
ACH-000143,-0.026777822302643844
ACH-000146,-0.13173457564893956
ACH-000148,-0.23193049129910154
ACH-000150,-0.2942854627923087
ACH-000152,-0.10957445438712896
ACH-000153,-0.022611528383737773
ACH-000159,-0.14239564985383735
ACH-000160,-0.2940290515289881
ACH-000163,-0.053566970399926576
ACH-000167,-0.16842400769242288
ACH-000168,-0.23655909350793586
ACH-000169,-0.14831077961174474
ACH-000178,-0.11702930832009995
ACH-000183,-0.16191757079166186
ACH-000188,-0.21907883063084035
ACH-000189,-0.05049157639861146
ACH-000190,-0.08094506379579816
ACH-000198,-0.1549244802537238
ACH-000203,-0.1478192894872817
ACH-000204,0.0409687426583633
ACH-000206,-0.028679535796807237
ACH-000207,-0.3723488769694725
ACH-000208,-0.008645201906963294
ACH-000210,-0.3480231659027543
ACH-000211,-0.1284964108237439
ACH-000215,-0.21548093513021133
ACH-000221,-0.114528569215324
ACH-000222,-0.3341926540676649
ACH-000223,-0.07302674075847912
ACH-000226,-0.011205702527979576
ACH-000227,-0.14617820894337166
ACH-000228,-0.15705716902921985
ACH-000231,-0.034649449069116614
ACH-000232,-0.021170965005727724
ACH-000233,-0.20750197458383227
ACH-000234,-0.10143570807969983
ACH-000235,-0.15056811144361598
ACH-000237,-0.12350815465423455
ACH-000238,-0.32480934562069524
ACH-000242,-0.062132697982805636
ACH-000243,-0.1428980679260344
ACH-000244,-0.05312100500460724
ACH-000246,-0.18993410679421202
ACH-000248,-0.06671221215669164
ACH-000250,-0.2338318112199104
ACH-000251,-0.3816469271647765
ACH-000252,-0.2808276609724472
ACH-000253,-0.19687391171526766
ACH-000255,-0.1684816940522806
ACH-000256,-0.2179835908372118
ACH-000257,-0.1989908134678062
ACH-000258,0.017190146930027156
ACH-000259,-0.2464463718687762
ACH-000260,-0.17527286188962402
ACH-000261,-0.10857227774862904
ACH-000262,-0.08847790217751095
ACH-000263,-0.3611056153761145
ACH-000264,-0.1959514621230223
ACH-000265,-0.19961381050896645
ACH-000266,-0.20399909829119792
ACH-000272,-0.2375076424008113
ACH-000274,-0.21395839029522648
ACH-000277,-0.3976794784268625
ACH-000278,-0.14940955511332887
ACH-000279,-0.16681726333298108
ACH-000280,-0.2074985298365652
ACH-000281,-0.24197298090478106
ACH-000288,0.018628444612764184
ACH-000291,-0.07858187797403754
ACH-000293,-0.1614810361261289
ACH-000294,-0.21727964821048928
ACH-000295,-0.2575118779050467
ACH-000296,0.0015898839772200794
ACH-000302,-0.07928791010523864
ACH-000304,-0.3974199587906373
ACH-000307,-0.20824743266053944
ACH-000308,-0.22109110099374052
ACH-000310,-0.056230526448610034
ACH-000311,-0.2777338631010308
ACH-000312,-0.17596815889081693
ACH-000315,0.01852577776016961
ACH-000316,-0.17909550463104254
ACH-000317,-0.2755894095025122
ACH-000318,-0.2486394806416177
ACH-000319,-0.05042921854258157
ACH-000320,-0.09932234729749287
ACH-000322,-0.2631405455199341
ACH-000323,-0.2823437952148929
ACH-000324,-0.2512515880148736
ACH-000329,-0.18336415899076253
ACH-000330,-0.1884806789020111
ACH-000331,0.021268659073460008
ACH-000332,-0.20907713060751984
ACH-000334,0.03505704054752171
ACH-000335,-0.18749899969760225
ACH-000336,-0.027534739017048792
ACH-000337,-0.2645181519122825
ACH-000338,0.2513464874003293
ACH-000339,-0.15836116596231853
ACH-000341,-0.06234590622682978
ACH-000348,-0.2042925375148542
ACH-000350,-0.13711753286170486
ACH-000352,-0.13814724663317526
ACH-000356,-0.2949294372970792
ACH-000361,-0.34378926747272665
ACH-000362,-0.11916386321563008
ACH-000363,-0.23673641010699034
ACH-000364,-0.07196257443997522
ACH-000365,-0.13540234339144444
ACH-000366,-0.1779684815226301
ACH-000368,-0.11797731139575925
ACH-000374,-0.23742155214157845
ACH-000375,-0.3626216232913416
ACH-000376,-0.07250939487195736
ACH-000381,-0.2685697033696453
ACH-000383,-0.1876911038564771
ACH-000387,-0.3296314162663197
ACH-000389,-0.1484793572031997
ACH-000390,-0.0719776473102147
