,PET117 (100303755)
ACH-000004,-0.4154592367165952
ACH-000005,-0.5660437320265133
ACH-000007,-0.9138603190025972
ACH-000009,-0.34193151400864835
ACH-000011,-0.09980579850989013
ACH-000012,-0.3968834882893864
ACH-000013,-0.4843344182564486
ACH-000014,-0.6558450478809179
ACH-000015,-0.5109991345822625
ACH-000017,-0.5976321768833673
ACH-000018,-0.3549877300461479
ACH-000019,-0.3858560127258541
ACH-000021,-0.4204831984869084
ACH-000022,-0.5038489796137985
ACH-000025,-0.4668470665813289
ACH-000028,-0.8102474913336934
ACH-000030,-0.4287952488200103
ACH-000035,-0.6185698231888423
ACH-000036,0.014424291581355454
ACH-000037,-0.4948127554913254
ACH-000039,-0.1926973988301937
ACH-000040,-0.34018288274795444
ACH-000041,-0.460360135637085
ACH-000042,-0.4139112797711124
ACH-000045,-0.5290489456897802
ACH-000047,-0.7405008984844671
ACH-000052,-0.4582132559719109
ACH-000053,-0.3484344897585331
ACH-000054,-0.3252972974278945
ACH-000055,-0.4861521908798741
ACH-000060,-0.487600742207968
ACH-000067,-0.4577367709253321
ACH-000070,-0.8823104648662293
ACH-000075,-0.5149491626015212
ACH-000078,-0.2281428877967102
ACH-000082,-0.3581922652621399
ACH-000085,-0.37294374626501703
ACH-000086,-0.4526341715781367
ACH-000087,-0.6108886435484449
ACH-000092,-0.3677191552353882
ACH-000095,-0.14275306280927202
ACH-000097,-0.3557053201043507
ACH-000098,-0.331113652222762
ACH-000099,-0.4854696739696767
ACH-000108,-0.3592717975932446
ACH-000113,-0.779155257671895
ACH-000116,-0.475232542504643
ACH-000118,-0.8097605678891704
ACH-000120,-0.3029023651934441
ACH-000123,-0.4784922152318191
ACH-000127,-0.4384464742375755
ACH-000128,-0.4466186539997195
ACH-000132,-0.4032040450974523
ACH-000133,-0.27108054804600257
ACH-000137,-0.4055626078305797
ACH-000138,-0.612115843176152
ACH-000142,-0.1767407003906537
ACH-000143,-0.4496351279870841
ACH-000146,-0.8957736515931328
ACH-000148,-0.6120552530269421
ACH-000150,-0.5252400576809357
ACH-000152,-0.5546254610989428
ACH-000153,-0.6410255404630794
ACH-000159,-0.41694369964297984
ACH-000160,-0.7397199609875743
ACH-000163,-0.3804584137418219
ACH-000167,-0.08820924737998717
ACH-000168,-0.11594840777042667
ACH-000169,-0.4051124324551709
ACH-000178,-0.16813163798492967
ACH-000183,-0.7356104560494546
ACH-000188,-0.20364540479017693
ACH-000189,-0.6031843818829556
ACH-000190,-0.7127789881058
ACH-000198,-0.8255172173861139
ACH-000203,-0.02508978990467966
ACH-000204,-0.1371897767912886
ACH-000206,-0.6741026366594265
ACH-000207,-0.5744860097797576
ACH-000208,-0.4105624811122409
ACH-000210,-0.9075037233658734
ACH-000211,-0.3952469252284183
ACH-000215,-0.4600414139080364
ACH-000221,-0.5220611551359864
ACH-000222,-0.5571636026609532
ACH-000223,-0.4691590821256138
ACH-000226,-0.29670053692560383
ACH-000227,-0.4608491805516819
ACH-000228,-0.27184577552242595
ACH-000231,-0.28813895707043785
ACH-000232,-0.3903881991177148
ACH-000233,-0.6947400610515835
ACH-000234,-0.2775784531693872
ACH-000235,-0.3919488884947828
ACH-000237,-0.2871504831400337
ACH-000238,-0.4684543349305775
ACH-000242,-0.5603812446193006
ACH-000243,-0.5543147475593071
ACH-000244,-0.5096974183242072
ACH-000246,-0.7306319763503799
ACH-000248,-0.3937913329984316
ACH-000250,-0.02221055525203237
ACH-000251,-0.4147063652567193
ACH-000252,-0.4777309447587464
ACH-000253,-0.2423560247494177
ACH-000255,-0.4787924582740587
ACH-000256,-0.5059531951067917
ACH-000257,-0.3805274257235768
ACH-000258,-0.6381299200365765
ACH-000259,-0.4105591475711589
ACH-000260,-0.2552090377233571
ACH-000261,-0.5310064552219361
ACH-000262,-0.4490202857153082
ACH-000263,-0.4761107379557257
ACH-000264,-0.4321676180935981
ACH-000265,-1.0149012639797572
ACH-000266,-0.4432118421431662
ACH-000272,-0.4364566929395082
ACH-000274,-0.3956368606212284
ACH-000277,-0.7644672643695382
ACH-000278,-0.473236435531519
ACH-000279,-0.7398349197514805
ACH-000280,-0.1620598908001267
ACH-000281,-0.6951088860801644
ACH-000288,-0.6144421308045905
ACH-000291,-0.5465402341180298
ACH-000293,-0.27808827269113884
ACH-000294,-0.6733401541058903
ACH-000295,-0.5753542006162226
ACH-000296,-0.2357942780427968
ACH-000302,-0.35982207655344034
ACH-000304,-0.6303144402797621
ACH-000307,-0.4721835169954743
ACH-000308,-0.3879348624368405
ACH-000310,-0.12504107226646466
ACH-000311,-0.4674615086368756
ACH-000312,-0.8377052045439257
ACH-000315,-0.463887766773097
ACH-000316,-0.3614808792444337
ACH-000317,-1.0515600242708132
ACH-000318,-0.3998008638641671
ACH-000319,-0.2959514624298258
ACH-000320,-0.5752845358912713
ACH-000322,-0.5505412366609418
ACH-000323,-0.30741099509718706
ACH-000324,-0.1119660378733293
ACH-000329,-0.7567080505168843
ACH-000330,-0.6872596776020917
ACH-000331,-0.4371534992740391
ACH-000332,-0.2349846912815775
ACH-000334,-0.5607919941027893
ACH-000335,-0.669979489591677
ACH-000336,-0.8377004117902708
ACH-000337,-0.4275414257077611
ACH-000338,-0.8402032376699162
ACH-000339,-0.6635810611181878
ACH-000341,-0.39505517704311227
ACH-000348,-0.465579576673549
ACH-000350,-0.6796974909606648
ACH-000352,-0.6992839846282352
ACH-000356,-0.488110689607194
ACH-000361,-0.5185206478425151
ACH-000362,-0.5628023931068226
ACH-000363,-0.8052261215962857
ACH-000364,-0.562701369691307
ACH-000365,-0.6902880898365956
ACH-000366,-0.3231782123788447
ACH-000368,-0.4126125963468246
ACH-000374,-0.7458017138580255
ACH-000375,-0.4348373890010384
ACH-000376,-0.7013816439318638
ACH-000381,-0.4932465547156109
ACH-000383,-0.5146522016993758
ACH-000387,-0.4595022505175438
ACH-000389,-0.34138677712208915
ACH-000390,-0.5243703303083115
ACH-000393,-0.3507435995885897
ACH-000395,-0.3842042048163855
ACH-000396,-0.4831434498728416
ACH-000397,-0.32404930365983564
ACH-000401,-0.534002884688493
ACH-000402,-0.796443297554121
ACH-000403,-0.4600119866903424
ACH-000404,-0.5383709008784071
ACH-000406,-0.4875294463932521
ACH-000407,-0.4834120373245737
ACH-000408,-0.7559710574453868
ACH-000410,-0.4763973675657363
ACH-000411,-0.2029373546955264
ACH-000414,-0.5595923951537152
ACH-000415,-0.4447333585686301
ACH-000416,-0.28930090781648543
ACH-000420,-0.4022697044373495
ACH-000421,-0.4467892511805066
ACH-000424,-0.638163766950677
ACH-000425,-0.2563211611770431
ACH-000426,-0.3000614447881136
ACH-000427,-0.7433760277560044
ACH-000433,-0.4467495424552717
ACH-000435,-0.29191241465430584
ACH-000436,-0.2861347775137348
ACH-000444,-0.5561885215726301
ACH-000445,-0.13769191671209854
ACH-000448,-0.3897551265990843
ACH-000450,-0.9338424490273516
ACH-000452,-0.3681936976448232
ACH-000454,-0.7912495622076755
ACH-000458,-0.3489178420599961
ACH-000459,-1.1618279724931997
ACH-000460,-0.450737725882765
ACH-000461,-0.5967884347347335
ACH-000463,-0.2967467306701108
ACH-000464,-0.35759029001600123
ACH-000466,-0.5212929492204748
ACH-000467,-0.8083149413129409
ACH-000468,-0.2838115200174107
ACH-000469,-0.7148042454613054
ACH-000470,-0.2755155395120161
ACH-000471,-0.3004159380988365
ACH-000472,-0.54922671024572
ACH-000473,-0.5134176872989066
ACH-000475,-0.4584596013456311
ACH-000476,-0.5938777596813242
ACH-000477,-0.3917936721210302
ACH-000479,-0.36748479896633657
ACH-000480,-0.525571408889879
ACH-000481,-0.5218021703007841
ACH-000483,-0.36316252597333337
ACH-000484,-0.5416972173974965
ACH-000485,-0.5517034652350203
ACH-000486,-0.5285104321905233
ACH-000487,-0.908604435877749
ACH-000488,-0.974413001989673
ACH-000490,-0.3375227693902511
ACH-000491,-0.7274443676142354
ACH-000495,-0.2785931575726508
ACH-000496,-0.47479112608528296
ACH-000499,-0.8003385366075849
ACH-000500,-0.6972437949542686
ACH-000502,-0.2833372335307859
ACH-000503,-0.2629687455658741
ACH-000505,-0.4482590295070597
ACH-000507,-0.5550431084536259
ACH-000510,-0.3605733555991985
ACH-000511,-0.3303196371355779
ACH-000512,-0.8647210223776686
ACH-000516,-0.3851490184822759
ACH-000517,-0.39036697366355744
ACH-000518,-0.4300132863906253
ACH-000520,-0.44860464941623857
ACH-000521,-0.4689884664206064
ACH-000522,-0.4692684209430599
ACH-000524,-0.361784695751718
ACH-000527,-0.21931944926526345
ACH-000528,-0.6210487420545022
ACH-000537,-0.4287194239279464
ACH-000541,-0.4859291615703111
ACH-000542,-0.3808236119633973
ACH-000544,-0.4614463481388981
ACH-000545,-0.5145662249896906
ACH-000547,-0.711801583202819
ACH-000548,-0.2865698430316506
ACH-000549,-0.3689865742515209
ACH-000550,-0.3254620692501778
ACH-000552,-0.3941529117218151
ACH-000556,-0.4430300992326146
ACH-000557,-0.5369431537935045
ACH-000569,-0.2896576486550437
