,DHX15 (1665)
ACH-000004,-1.1825352748801428
ACH-000005,-1.3430887837059102
ACH-000007,-0.9150714661956202
ACH-000009,-1.119108846304512
ACH-000011,-0.9273180217898987
ACH-000012,-1.1186779067638288
ACH-000013,-1.1092083061183216
ACH-000014,-1.234986978150162
ACH-000015,-1.0812969668961263
ACH-000017,-0.9309867689164024
ACH-000018,-0.8974746079869678
ACH-000019,-0.7585292654877925
ACH-000021,-1.1099069015079477
ACH-000022,-0.8777652259818977
ACH-000025,-0.8235144768663667
ACH-000028,-0.9239320195017094
ACH-000030,-1.1160731501942278
ACH-000035,-0.8983651506826902
ACH-000036,-0.9557609733281734
ACH-000037,-1.0458078291985833
ACH-000039,-1.1927820422090385
ACH-000040,-1.0746859025361577
ACH-000041,-1.1565602260897834
ACH-000042,-1.0268685274680232
ACH-000045,-0.9952157918622516
ACH-000047,-1.0187745428129829
ACH-000052,-0.91711388677132
ACH-000053,-0.9598748773785664
ACH-000054,-0.8098961320227135
ACH-000055,-0.9419420236451856
ACH-000060,-1.1319976974169204
ACH-000067,-0.9688233401892398
ACH-000070,-0.8331355053719629
ACH-000075,-1.1373541615008649
ACH-000078,-1.1710331927522102
ACH-000082,-0.6239391526456277
ACH-000085,-1.2178138840890858
ACH-000086,-1.0797228481225147
ACH-000087,-1.0760904227657913
ACH-000092,-1.067137027025347
ACH-000095,-1.1037192064621109
ACH-000097,-0.7140354496526636
ACH-000098,-0.71189717166648
ACH-000099,-1.1108495436176664
ACH-000108,-1.0467681974890266
ACH-000113,-1.1055751419351725
ACH-000116,-0.9602947855625116
ACH-000118,-1.0645655511952423
ACH-000120,-1.0539889708271686
ACH-000123,-0.8402613129976898
ACH-000127,-0.9585026020103355
ACH-000128,-1.0501645490495932
ACH-000132,-0.7399676607631518
ACH-000133,-0.8653694510821075
ACH-000137,-1.0941359483508244
ACH-000138,-0.8023391814781629
ACH-000142,-0.9912368639647976
ACH-000143,-0.7676692430569475
ACH-000146,-1.1126972114317504
