,OR14I1 (401994)
ACH-000004,0.1102494211582396
ACH-000005,0.3494950852614845
ACH-000007,0.10706587311923003
ACH-000009,0.13667662889607254
ACH-000011,0.02380211486811477
ACH-000012,0.2226101919016784
ACH-000013,0.11538398924629385
ACH-000014,0.0563773599103687
ACH-000015,0.2126628100535901
ACH-000017,0.16930598857831106
ACH-000018,0.3226399740323107
ACH-000019,0.15199423522086147
ACH-000021,0.21889066446800826
ACH-000022,0.16817969768310378
ACH-000025,0.13783610977872116
ACH-000028,0.1925165485381865
ACH-000030,0.16640911104566053
ACH-000035,0.09548293005777853
ACH-000036,0.04330373412706534
ACH-000037,0.15290117686318838
ACH-000039,0.07063887678753995
ACH-000040,0.1149655905207146
ACH-000041,0.043701889450003736
ACH-000042,0.12027600856041483
ACH-000045,0.11155618628324927
ACH-000047,0.05020023463408044
ACH-000052,0.2555537120185452
ACH-000053,0.06872539338028734
ACH-000054,0.0653304498048431
ACH-000055,-0.07459337335811303
ACH-000060,0.11471822210856494
ACH-000067,0.2399500380800739
ACH-000070,0.05847519894908226
ACH-000075,-0.0002221043564244105
ACH-000078,0.2281557710426733
ACH-000082,0.020298608279035315
ACH-000085,0.02597283416595379
ACH-000086,0.2465275382885632
ACH-000087,0.2298045299769088
ACH-000092,0.27734290661687233
ACH-000095,0.1330573820493334
ACH-000097,0.2973430854281685
ACH-000098,0.15028611277280568
ACH-000099,0.15924776785957198
ACH-000108,-0.01871683937074877
ACH-000113,-0.11934075038850435
ACH-000116,0.15411828365788902
ACH-000118,0.007923230815424537
ACH-000120,0.19256587720033305
ACH-000123,0.08524631384949008
ACH-000127,0.15067393141000718
ACH-000128,0.2245909358223423
ACH-000132,0.17858046511461048
ACH-000133,0.1897034693029421
ACH-000137,0.2281980657349184
ACH-000138,0.14440258487393318
ACH-000142,0.3385380720027232
ACH-000143,-0.029406932082704982
ACH-000146,0.1324617442413929
ACH-000148,0.057240410175756685
ACH-000150,0.10528038869163896
ACH-000152,0.1262816711532676
ACH-000153,0.14121693746445993
ACH-000159,0.14352749501376874
ACH-000160,0.13960220530476342
ACH-000163,0.02739076732815672
ACH-000167,0.20836640715466576
ACH-000168,0.2551501851427912
ACH-000169,0.19050641340995547
