,UGDH (7358)
ACH-000004,-0.13594741759855722
ACH-000005,-0.2774559511779545
ACH-000007,-0.008484703034657806
ACH-000009,-0.09627352076425344
ACH-000011,-0.0077000169223777485
ACH-000012,0.06386484600084485
ACH-000013,-0.10835117381752933
ACH-000014,-0.049089478798352695
ACH-000015,-0.2362894465808147
ACH-000017,0.008943451879238954
ACH-000018,0.038254950042404166
ACH-000019,-0.0568947000783975
ACH-000021,-0.2092502550398652
ACH-000022,-0.14203244052808325
ACH-000025,0.006416028818473313
ACH-000028,0.08041245574034424
ACH-000030,-0.07320119030114229
ACH-000035,-0.0023904126532775954
ACH-000036,-0.08749642071646628
ACH-000037,-0.13085335396272352
ACH-000039,-0.010755262587089693
ACH-000040,-0.14652195175623334
ACH-000041,-0.19067165635851804
ACH-000042,-0.18459466954544285
ACH-000045,-0.0135455523145653
ACH-000047,-0.1225823722464526
ACH-000052,-0.16314855053652047
ACH-000053,-0.06145952308964955
ACH-000054,-0.07292205888090629
ACH-000055,-8.589772264176133e-06
ACH-000060,-0.10629020718892654
ACH-000067,0.0010374136580439182
ACH-000070,-0.257874969529828
ACH-000075,-0.10399921322907127
ACH-000078,-0.05256416686736917
ACH-000082,-0.11057791236967493
ACH-000085,-0.08581411710071649
ACH-000086,-0.09124104675057014
ACH-000087,0.08951948496931814
ACH-000092,-0.11272525074638652
ACH-000095,-0.158447037897037
ACH-000097,-0.09450064500321513
ACH-000098,-0.020823958683639104
ACH-000099,0.06797316291261579
ACH-000108,-0.0630927468978586
ACH-000113,0.035063905451816355
ACH-000116,-0.09578442931412393
ACH-000118,0.053150162807421984
ACH-000120,-0.06831347519024762
ACH-000123,-0.046951672142950304
ACH-000127,0.03328174353388173
ACH-000128,-0.00497790308780594
ACH-000132,-0.02833361217494288
ACH-000133,-0.16370952272517048
ACH-000137,-0.11055424560006816
ACH-000138,-0.08085505120700613
ACH-000142,-0.2251339439828056
ACH-000143,-0.2156979344940152
ACH-000146,-0.05649208535484684
ACH-000148,-0.13045911135769558
ACH-000150,0.008286875914935534
ACH-000152,-0.05034685382682776
ACH-000153,0.1482739071497612
ACH-000159,-0.16444143647283552
ACH-000160,-0.10587486044863266
ACH-000163,0.010363532878998452
ACH-000167,-0.3826856880916619
ACH-000168,0.04799032652469778
ACH-000169,-0.00622175066959671
ACH-000178,-0.007234385687836412
ACH-000183,-0.008241858578340852
ACH-000188,-0.11242964571145846
ACH-000189,-0.01815261558253192
ACH-000190,-0.06687204810875401
ACH-000198,-0.030388088779552118
ACH-000203,0.4676356824553402
ACH-000204,-0.35188024375411103
ACH-000206,-0.07252385079291165
ACH-000207,-0.07821472391824401
ACH-000208,-0.4820960269873344
ACH-000210,0.2010303401630382
ACH-000211,-0.07094476390737732
ACH-000215,-0.2051916296692636
ACH-000221,-0.15676759781271446
ACH-000222,-0.1663871437492542
ACH-000223,-0.08154538621954945
ACH-000226,-0.03502105957449323
ACH-000227,-0.300079152592539
ACH-000228,-0.20726019331093615
ACH-000231,-0.06162123596844129
ACH-000232,-0.064045194230373
ACH-000233,-0.025430340367112662
ACH-000234,-0.08832129186943713
ACH-000235,-0.0663128119767372
ACH-000237,-0.10519711632924897
ACH-000238,-0.13549402684467252
ACH-000242,0.07006256626860521
ACH-000243,-0.2121147544617721
ACH-000244,-0.0077057529648454125
ACH-000246,-0.04789888821538423
ACH-000248,-0.04708080193015763
ACH-000250,-0.11427656326379353
ACH-000251,-0.01887611254478141
ACH-000252,-0.029270487833986288
ACH-000253,-0.012159448584804762
ACH-000255,-0.06589371824802928
ACH-000256,-0.05650278199651504
ACH-000257,-0.04400685620800523
ACH-000258,-0.1927354826396463
ACH-000259,-0.17692072225642202
ACH-000260,-0.08222899523386641
ACH-000261,-0.1043672545228095
ACH-000262,0.07866257744644181
ACH-000263,-0.22542659862328285
ACH-000264,-0.2085347121892283
ACH-000265,-0.03082541900708197
ACH-000266,-0.0995699603647351
ACH-000272,-0.21924366331839684
ACH-000274,-0.09794852107730187
ACH-000277,0.034929277106203464
ACH-000278,-0.07960316463743705
ACH-000279,-0.14563422231954748
ACH-000280,-0.06448296913041295
ACH-000281,-0.1388980997988606
ACH-000288,-0.029059635437168125
ACH-000291,-0.08689845320931906
ACH-000293,-0.32085084771413697
ACH-000294,-0.1485618840428065
ACH-000295,-0.4442215222121617
ACH-000296,-0.12460935728792175
ACH-000302,-0.14211849564017764
ACH-000304,0.10706090484100786
ACH-000307,-0.315643962680455
ACH-000308,-0.09193238746130793
ACH-000310,-0.1550592458335526
ACH-000311,-0.09649054100134877
ACH-000312,-0.14910920142361056
ACH-000315,0.03983512521372957
ACH-000316,-0.1267142733461953
ACH-000317,-0.20292619983262347
ACH-000318,-0.11627252738781138
ACH-000319,-0.13120834453463634
ACH-000320,0.12058863386633753
ACH-000322,-0.1035565844509852
ACH-000323,-0.15032603336101627
ACH-000324,-0.12613390671835528
ACH-000329,-0.15472100369200412
ACH-000330,0.027690880328747374
ACH-000331,0.02192874353927269
ACH-000332,-0.058729511157978136
ACH-000334,0.06352045141991794
ACH-000335,-0.20080762310634345
ACH-000336,-0.5056301859886074
ACH-000337,-0.12358508505548338
ACH-000338,0.12926997315274666
ACH-000339,0.017407906856479683
ACH-000341,-0.11170655776021017
ACH-000348,-0.07985986337597974
ACH-000350,-0.20277377706467706
ACH-000352,-0.08980044145611539
ACH-000356,-0.31325863379522745
ACH-000361,-0.229286506212484
ACH-000362,-0.15840609988815116
ACH-000363,-0.0786205415613421
ACH-000364,0.12394925656625347
ACH-000365,-0.12355264807979488
ACH-000366,-0.13340833014268627
ACH-000368,-0.22490312954888697
ACH-000374,-0.23317255705531745
ACH-000375,0.1151717612243768
ACH-000376,-0.0955467384662688
ACH-000381,-0.28904549492356313
ACH-000383,-0.038597148718926916
ACH-000387,-0.13904543675534586
ACH-000389,-0.026190671756034768
ACH-000390,0.014981847747487743
ACH-000393,0.06496264982738993
ACH-000395,-0.1064039450204552
ACH-000396,0.09234550576532917
ACH-000397,-0.04530782699919135
ACH-000401,-0.1276296239023654
ACH-000402,0.21669033053525866
ACH-000403,-0.15525751365426044
ACH-000404,-0.1527167421583239
ACH-000406,-0.012945380653422827
ACH-000407,0.010318734385497044
ACH-000408,-0.12277914401080682
ACH-000410,-0.05765544844026978
ACH-000411,-0.06929683422098508
ACH-000414,-0.0829341310074329
ACH-000415,-0.16096283516529253
ACH-000416,-0.20923961373252092
ACH-000420,-0.11858252837970687
ACH-000421,-0.204632791403974
ACH-000424,-0.10281837801812993
ACH-000425,-0.03841424680259527
ACH-000426,-0.13571261472616036
ACH-000427,-0.33745349521868834
ACH-000433,0.018382415607607387
ACH-000435,-0.34901664739646204
ACH-000436,0.0592057912575569
ACH-000444,-0.1929104786086152
ACH-000445,0.056846543933944636
ACH-000448,-0.07106950117088923
ACH-000450,0.10453128397341056
ACH-000452,-0.11911299021012507
ACH-000454,-0.08996148819939442
ACH-000458,-0.2415975423448073
ACH-000459,-0.08773252620751643
ACH-000460,-0.2600600362174071
ACH-000461,0.04753837694426063
ACH-000463,-0.11074227272591003
ACH-000464,-0.01513615678762496
ACH-000466,-0.2754650030046531
ACH-000467,-0.00493417863259528
ACH-000468,-0.05214900066934211
ACH-000469,-0.054326282749590865
ACH-000470,-0.11603135224991935
ACH-000471,-0.18462584719038436
ACH-000472,-0.0948030573884312
ACH-000473,0.05180855000280789
ACH-000475,-0.13117752769888708
ACH-000476,-0.1980327461745848
ACH-000477,-0.15884654637820994
ACH-000479,-0.2777860756280335
ACH-000480,-0.09147044522137172
ACH-000481,-0.15891993360703327
ACH-000483,-0.17248702471814611
ACH-000484,-0.043987511560146714
ACH-000485,0.06257470796466316
ACH-000486,-0.1277836637254999
ACH-000487,-0.10839862182897493
ACH-000488,-0.037278231990293724
ACH-000490,-0.06977714288680041
ACH-000491,-0.27640911743103785
ACH-000495,-0.06498800254511197
ACH-000496,0.12589673631632126
ACH-000499,-0.15425573861720518
ACH-000500,0.15197893407109042
ACH-000502,-0.12175426612236813
ACH-000503,0.04379499298345048
ACH-000505,-0.12421124188704068
ACH-000507,-0.2455741262171503
ACH-000510,-0.07769306339068073
ACH-000511,-0.13860362105197144
ACH-000512,-0.1600916741103209
ACH-000516,-0.0930506357716274
ACH-000517,-0.17160772255366205
ACH-000518,-0.3622092253434896
ACH-000520,-0.021760460817321168
ACH-000521,-0.1455177696082306
ACH-000522,-0.06460221979937426
ACH-000524,-0.03786669421986419
ACH-000527,-0.10428903802589676
ACH-000528,-0.11520411831981593
ACH-000537,-0.10697664936143317
ACH-000541,-0.6402032659677738
ACH-000542,-0.03207017918592118
ACH-000544,-0.034097273431582587
ACH-000545,-0.11568963765042008
ACH-000547,0.06879724780951524
ACH-000548,0.014029177443712572
ACH-000549,-0.10633600274737626
ACH-000550,-0.16069789273895713
ACH-000552,-0.028801940858814018
ACH-000556,-0.3855281887651832
ACH-000557,-0.057330079476519386
ACH-000569,-0.061566837922157114
ACH-000570,-0.20431295115034032
ACH-000571,-0.08703444597205745
ACH-000573,0.020574769068611557
ACH-000576,0.10367145521305918
ACH-000579,-0.005509533624619135
ACH-000580,0.0614600934180383
ACH-000584,-0.1924849094136544
ACH-000585,-0.04447639153580081
ACH-000588,-0.4620879926655123
ACH-000589,-0.07082154705201897
ACH-000591,-0.052087479994660346
ACH-000593,0.030029116844012212
ACH-000600,-0.35057075255063586
ACH-000601,-0.2307264710644625
ACH-000605,-0.2387885767258249
ACH-000606,-0.08685861554277269
ACH-000608,-0.2593436823542714
ACH-000614,0.06287587665571599
ACH-000616,-0.18665470817684746
ACH-000618,-0.32662815496785985
ACH-000619,-0.2565575975782967
ACH-000620,-0.22318514200766268
ACH-000621,-0.3621526463496617
ACH-000622,-0.02993429421474845
ACH-000623,-0.1628443507623082
ACH-000624,-0.05900770214904541
ACH-000627,-0.027251005545294
ACH-000630,0.0636276749429139
ACH-000631,-0.15679438839726892
ACH-000632,-0.11661755143210775
ACH-000633,0.0031662697396516466
ACH-000637,0.04170299689513378
ACH-000638,-0.046147893567914405
ACH-000646,-0.18858783968905474
ACH-000647,-0.12502337562518634
ACH-000648,-0.2224306283647405
ACH-000649,-0.016929172421382022
ACH-000651,-0.12544655066251598
ACH-000652,0.1496298191600524
ACH-000653,-0.15535941637172102
ACH-000657,0.004201091160716061
ACH-000658,-0.26978423820051994
ACH-000661,-0.15943148538130544
ACH-000662,0.2325341491124988
ACH-000663,-0.11627492565556476
ACH-000665,0.05898416248344679
ACH-000671,-0.11306328398065295
ACH-000672,0.20829966495195693
ACH-000673,-0.08843084376161285
ACH-000676,-0.043709127354099465
ACH-000677,-0.09617387872830616
ACH-000681,-0.062040405435286564
ACH-000683,-0.08041218133556613
ACH-000684,-0.0514164357539836
ACH-000688,-0.08785754182448892
ACH-000693,-0.15387891394435135
ACH-000694,-0.02926593044686166
ACH-000695,-0.10082748028019496
ACH-000696,-0.18239058000030287
ACH-000697,-0.020564108195911358
ACH-000699,-0.15934357387769085
ACH-000701,-0.1289680030591302
ACH-000706,-0.07778988021620321
ACH-000711,-0.16107172301741646
ACH-000713,0.04243683495201036
ACH-000714,-0.08290506372424472
ACH-000718,-0.13824038285466395
ACH-000720,-0.03938308754385966
ACH-000721,-0.07721595591769369
ACH-000724,0.0964071529057034
ACH-000725,-0.2354437164233106
ACH-000732,-0.1525728630034348
ACH-000734,-0.0727818629285928
ACH-000735,-0.1682538649436824
ACH-000736,0.020489885798241
ACH-000738,-0.1282944050149878
ACH-000746,-0.07527646615615559
ACH-000747,-0.14664648888289486
ACH-000748,-0.10207821982157897
ACH-000753,-0.5392119333718258
ACH-000756,0.005233775532274527
ACH-000757,-0.03506578491006622
ACH-000758,-0.0958680219107716
ACH-000760,-0.11556709614150742
ACH-000762,-0.07215235536951957
ACH-000763,-0.05281416744963777
ACH-000764,-0.0629328136966209
ACH-000765,0.0071901549699498815
ACH-000766,-0.2600355790229269
ACH-000767,-0.15018853700017293
ACH-000768,0.0114258906124162
ACH-000769,-0.07469777944622455
ACH-000770,-0.016692584621651525
ACH-000771,0.22045787727941335
ACH-000773,0.008667356768724587
ACH-000776,0.061130649739761574
ACH-000777,-0.0693039226599164
ACH-000778,-0.005846062875160819
ACH-000781,-0.05312827886339624
ACH-000782,-0.10491838270198664
ACH-000783,0.024071251930998402
ACH-000784,-0.16835690455469465
ACH-000785,-0.040362666577351235
ACH-000787,-0.11235202988041408
ACH-000788,-0.02998245585736957
ACH-000791,-0.05094419764021968
ACH-000792,-0.06063874610838613
ACH-000794,-0.26842349163253715
ACH-000796,-0.137222926668237
ACH-000798,-0.2601487068715462
ACH-000799,-0.06638738120465545
ACH-000800,-0.052231059488822194
ACH-000802,-0.05101638474393416
ACH-000804,0.1164122957531776
ACH-000805,-0.002763077642069013
ACH-000809,0.02942728070111928
ACH-000810,0.0281916030120461
ACH-000811,-0.09088422214672297
ACH-000817,-0.28054255066451234
ACH-000819,-0.10332105266306528
ACH-000820,-0.03510842263749768
ACH-000821,-0.2729843980233577
ACH-000822,-0.09027487926372148
ACH-000823,-0.3477989289900784
ACH-000824,-0.09264601393960538
ACH-000827,-0.20468507847989512
ACH-000829,0.12195866720070055
ACH-000831,-0.05390980104499642
ACH-000832,-0.3148730526913997
ACH-000833,0.03212120739501047
ACH-000834,-0.11127232191490427
ACH-000835,-0.2331914840336112
ACH-000836,-0.3541850359053828
ACH-000837,-0.13420463132680788
ACH-000838,-0.2154718202135094
ACH-000839,-0.1064893145980341
ACH-000840,-0.06257384004389878
ACH-000841,0.0793728022705307
ACH-000843,-0.34460985676133554
ACH-000846,-0.02493955600699744
ACH-000847,-0.13269094005004944
ACH-000848,-0.2086440843082567
ACH-000849,-0.2838527842663845
ACH-000851,-0.045499571063979054
ACH-000855,-0.0067075586763031365
ACH-000856,-0.3859705119217463
ACH-000858,-0.10801783870136587
ACH-000859,-0.05606579955410474
ACH-000861,0.01820397126266493
ACH-000862,-0.04001851651395006
ACH-000865,-0.0988348087113706
ACH-000866,-0.11512932140555975
ACH-000867,-0.1877448960586674
ACH-000869,-0.1490466044264946
ACH-000872,-0.08343386371987567
ACH-000873,-0.11782747776527412
ACH-000876,-0.10283080253962353
ACH-000878,-0.008401437059812137
ACH-000880,0.03240040713364868
ACH-000881,0.09526950025990658
ACH-000882,-0.05418821794062289
ACH-000884,0.007970429794585263
ACH-000885,-0.28526193688268564
ACH-000887,-0.024308403361227658
ACH-000889,0.005579139888872544
ACH-000896,-0.2345609253955898
ACH-000898,-0.2113201747981932
ACH-000900,0.03812801955042286
ACH-000901,-0.09492400207523426
ACH-000905,-0.09712722689980152
ACH-000906,-0.08259087986576985
ACH-000907,-0.17734441225593198
ACH-000910,-0.04558647166173237
ACH-000911,-0.21545583888353795
ACH-000912,-0.09514866938555802
ACH-000913,-0.2411528790358447
ACH-000915,-0.11666207508562293
ACH-000916,-0.3364926796149195
ACH-000917,-0.14628645052345576
ACH-000920,-0.2670998033549919
ACH-000921,-0.011263744608453384
ACH-000924,-0.13589265162733802
ACH-000926,0.01027916404827923
ACH-000928,-0.048430061121487615
ACH-000929,-0.18902935634899856
ACH-000932,-0.05643220491825405
ACH-000935,-0.2709859830356047
ACH-000936,-0.09910394260420492
ACH-000937,-0.12136693374395845
ACH-000938,-0.11481106350376748
ACH-000939,-0.13543322817962228
ACH-000941,-0.13386039255584675
ACH-000943,-0.15097414767101586
ACH-000946,-0.05653889876438342
ACH-000947,-0.21002719011976315
ACH-000948,-0.03242248211012839
ACH-000950,-0.3003622476020834
ACH-000953,-0.001567676384120503
ACH-000954,-0.01860382698194061
ACH-000957,-0.1105946644226158
ACH-000958,-0.0139427507587751
ACH-000960,-0.10214896393912816
ACH-000963,-0.053472391054682177
ACH-000968,0.06141607899997521
ACH-000969,-0.05124894819884815
ACH-000972,-0.22681512496063294
ACH-000973,-0.13041569631005814
ACH-000974,-0.22541549754384765
ACH-000978,-0.16758283974718807
ACH-000984,-0.3003788690288511
ACH-000986,-0.2018559326308047
ACH-000988,-0.05193736815183904
ACH-000993,-0.16015121722775302
ACH-000994,-0.1157777418168303
ACH-000996,-0.02682156149487421
ACH-001001,-0.15694185270431402
ACH-001020,0.12715647582951042
ACH-001028,-0.0903246964837368
ACH-001031,-0.03389085903619974
ACH-001038,-0.2690014952648324
ACH-001048,-0.2406881173461841
ACH-001050,-0.08601803256403716
ACH-001053,-0.22645906116219985
ACH-001054,-0.009726999370128652
ACH-001061,0.0221888627829718
ACH-001067,-0.02811580408950911
ACH-001075,-0.4995837245848661
ACH-001096,-0.07949468197485733
ACH-001111,0.09027914581859348
ACH-001119,-0.2629505417576413
ACH-001128,-0.2709231719738775
ACH-001134,-0.11733808168116235
ACH-001151,0.06515412103355586
ACH-001163,0.05698277948902152
ACH-001164,-0.03306313492079616
ACH-001183,-0.03587221348839212
ACH-001192,-0.17056481716831615
ACH-001193,0.017496196536209617
ACH-001196,-0.0854936832498409
ACH-001197,0.10200072799302456
ACH-001205,-0.06288815096287051
ACH-001211,-0.1150774378308774
ACH-001212,-0.10274156361182356
ACH-001228,-0.27097712132804386
ACH-001232,-0.1192894554316432
ACH-001239,-0.1425788515618728
ACH-001270,-0.1573045345752864
ACH-001274,-0.07951594365349353
ACH-001275,-0.11038695536365994
ACH-001277,-0.228307627952702
ACH-001278,-0.23305612550872698
ACH-001280,-0.13397604661793774
ACH-001283,-0.05360743876461395
ACH-001289,-0.4044191682290459
ACH-001300,-0.06565882379159338
ACH-001301,-0.05766004157489251
ACH-001302,-0.1071102721570902
ACH-001306,-0.10457763663545737
ACH-001318,-0.056685684181740886
ACH-001322,-0.1865029905306923
ACH-001328,-0.12296778076033693
ACH-001332,-0.2482950323116331
ACH-001336,-0.03515554815513379
ACH-001346,-0.005961234605544064
ACH-001353,-0.14406644491338128
ACH-001354,-0.17627034428171928
ACH-001367,-0.2547516792473113
ACH-001368,-0.17816954412494562
ACH-001374,0.04474451388556767
ACH-001377,-0.0159940524147062
ACH-001380,-0.1221968718277235
ACH-001391,0.004927838428670228
ACH-001408,-0.06913848279082804
ACH-001430,-0.2299013539692696
ACH-001431,-0.08310884409509592
ACH-001450,0.010160541755538677
ACH-001496,-0.1612113774145716
ACH-001500,-0.1565850164941805
ACH-001523,-0.07637368446660475
ACH-001532,0.07657179757284621
ACH-001550,-0.09265801289596784
ACH-001552,-0.08365363513884899
ACH-001554,-0.07454545133067685
ACH-001654,-0.036937118098414254
ACH-001735,0.026534904128148063
ACH-001736,-0.07393119325040455
ACH-001737,-0.15615959269175625
ACH-001740,0.09980590619889244
ACH-001745,0.0050132226400589385
ACH-001765,0.05503053947557002
