,PPT2 (9374)
ACH-000004,-0.30208949713807315
ACH-000005,-0.15950678621078387
ACH-000007,-0.03774454778721178
ACH-000009,-0.029174948531674176
ACH-000011,-0.04127600726765677
ACH-000012,-0.19428629531073394
ACH-000013,-0.10082119518151944
ACH-000014,0.07984958826160396
ACH-000015,-0.05779425539818181
ACH-000017,0.0171594002066416
ACH-000018,0.012699658779885749
ACH-000019,-0.058814851251423675
ACH-000021,-0.0968741346533724
ACH-000022,0.12775290597023026
ACH-000025,-0.036932972968292586
ACH-000028,-0.2286595678138941
ACH-000030,0.0020865363275523693
ACH-000035,-0.11458622856239285
ACH-000036,-0.10791202029422198
ACH-000037,-0.08269377213693432
ACH-000039,-0.007776327954275694
ACH-000040,-0.06730087070026969
ACH-000041,-0.17904907891646804
ACH-000042,-0.06740694019077506
ACH-000045,-0.2201460767616376
ACH-000047,-0.09572587536681047
ACH-000052,-0.1663943401509391
ACH-000053,0.0037963580655114453
ACH-000054,-0.10339104564951664
ACH-000055,-0.16878585033344615
ACH-000060,-0.08825489814230872
ACH-000067,-0.15388133287611874
ACH-000070,-0.06645441242149687
ACH-000075,-0.17377827605535412
ACH-000078,0.061167440411229276
ACH-000082,-0.09171925336193884
ACH-000085,-0.09342021372456052
ACH-000086,-0.0046998517860615706
ACH-000087,-0.13645811362387492
ACH-000092,-0.00894271049640472
ACH-000095,-0.07439762477744588
ACH-000097,-0.0639783720827331
ACH-000098,0.0911053059915648
ACH-000099,-0.12529145021380922
ACH-000108,0.01993672616324824
ACH-000113,-0.1145318984802096
ACH-000116,-0.06795387548344684
ACH-000118,-0.14407581805946165
ACH-000120,-0.11328444977763193
ACH-000123,0.04901457946389397
ACH-000127,-0.19627375748472292
ACH-000128,-0.25123986813973753
ACH-000132,-0.08978647258744671
ACH-000133,-0.2119380429221292
ACH-000137,0.003828343412840878
ACH-000138,-0.15469085355430942
ACH-000142,-0.014800866852471353
ACH-000143,0.016149091018742512
ACH-000146,-0.0958318480601833
ACH-000148,0.004226752604430212
ACH-000150,-0.12037239013801615
ACH-000152,-0.22164854026111436
ACH-000153,-0.2289249304419209
ACH-000159,-0.16965128089784412
ACH-000160,-0.20744154698821135
ACH-000163,0.0043577728000070105
ACH-000167,0.21425198769722306
ACH-000168,0.03383499244154314
ACH-000169,-0.2394200179861687
ACH-000178,-0.09745083167241766
ACH-000183,-0.2688958610352659
ACH-000188,-0.1956253724995124
ACH-000189,-0.03577287359693633
ACH-000190,-0.21400119668150408
ACH-000198,-0.0442940102753194
ACH-000203,0.021632069340357173
ACH-000204,-0.13138735911782565
ACH-000206,0.012086370099485636
ACH-000207,-0.11150333275261742
ACH-000208,-0.28456950399170194
ACH-000210,0.38605150386951376
ACH-000211,-0.10849242800306123
ACH-000215,-0.18864216238068648
ACH-000221,-0.057209369792481535
ACH-000222,-0.03769420314573058
ACH-000223,-0.1299868638573818
ACH-000226,-0.01758626302931845
ACH-000227,0.08673797711067145
ACH-000228,-0.1723891938736136
ACH-000231,-0.1604479054885875
ACH-000232,-0.0913670876196201
ACH-000233,-0.12123903577021672
ACH-000234,-0.025671008000107874
ACH-000235,-0.13346333650828984
ACH-000237,-0.12194587570579968
ACH-000238,-0.1835709060564832
ACH-000242,-0.3702626978725898
ACH-000243,-0.13907281278955333
ACH-000244,-0.03061477305802872
ACH-000246,-0.0309055233684656
ACH-000248,-0.229210517134775
ACH-000250,-0.18355693578170196
ACH-000251,-0.10496932937415587
ACH-000252,-0.20336698982335172
ACH-000253,-0.08633189535595075
ACH-000255,-0.08977714468213804
ACH-000256,0.10216641301450848
ACH-000257,-0.139808851862294
ACH-000258,0.2100572599211727
ACH-000259,-0.08762346605153308
ACH-000260,-0.13089318329088098
ACH-000261,-0.08495291323209991
ACH-000262,-0.16526514700598846
ACH-000263,-0.2937504769040873
ACH-000264,-0.13558548062281098
ACH-000265,-0.17409803571589313
ACH-000266,-0.13973134487042496
ACH-000272,-0.09449009709872402
ACH-000274,-0.07910665812793423
ACH-000277,-0.031977691899747085
ACH-000278,-0.15657118232883585
ACH-000279,-0.2019267929251277
ACH-000280,-0.2618684284513277
ACH-000281,-0.1205672454307106
ACH-000288,-0.12275719720524413
ACH-000291,-0.27166419459813035
ACH-000293,-0.0893659391515976
ACH-000294,-0.005905236365038055
ACH-000295,0.1650689595541159
ACH-000296,0.04601798989811345
ACH-000302,-0.07076264601880143
ACH-000304,-0.027423408691015
ACH-000307,-0.16842703864395367
ACH-000308,-0.11189257880732496
ACH-000310,0.11275626131455298
ACH-000311,-0.12428729092080935
ACH-000312,-0.2732383895869725
ACH-000315,0.17274536291024126
ACH-000316,-0.10604409660554433
ACH-000317,-0.04339838482908799
ACH-000318,-0.07211770034287174
ACH-000319,0.07013299586306533
ACH-000320,-0.28558586566626154
ACH-000322,0.10098570389961983
ACH-000323,-0.2167937718774015
ACH-000324,-0.09490437792211867
ACH-000329,0.02242767919464472
ACH-000330,-0.13988625002234198
ACH-000331,-0.07256322226833606
ACH-000332,-0.21100669930026064
ACH-000334,-0.16032857859768787
ACH-000335,-0.11656191673655378
