,NUB1 (51667)
ACH-000004,0.002187404511674116
ACH-000005,-0.06435080413189477
ACH-000007,-0.0059410007720316705
ACH-000009,0.1013990048447933
ACH-000011,0.16104146504259242
ACH-000012,0.04756609342008788
ACH-000013,0.01227996758176729
ACH-000014,-0.03718525579996584
ACH-000015,0.03456645673987676
ACH-000017,-0.03864713764934943
ACH-000018,0.14468192149340087
ACH-000019,-0.13646151784954347
ACH-000021,0.0279409681251419
ACH-000022,0.03998000236652676
ACH-000025,-0.17681841307602525
ACH-000028,-0.024784780032178117
ACH-000030,0.012258839330484824
ACH-000035,0.09056027188927936
ACH-000036,-0.12348248177588213
ACH-000037,0.04418109560425214
ACH-000039,0.15614712161627328
ACH-000040,-0.11261050530980445
ACH-000041,0.061678148903783314
ACH-000042,-0.025303164945484687
ACH-000045,-0.11963617327434607
ACH-000047,0.05025397205507382
ACH-000052,-0.24229031614801946
ACH-000053,-0.00603279624668804
ACH-000054,0.0002184930274690685
ACH-000055,0.14286229611858808
ACH-000060,-0.04005136999701717
ACH-000067,0.008200932927266048
ACH-000070,-0.04457374787700623
ACH-000075,0.035833325097484464
ACH-000078,-0.08883946361702995
ACH-000082,0.10343482112349052
ACH-000085,-0.09033225643127776
ACH-000086,0.018703559547597514
ACH-000087,0.24411134230357484
ACH-000092,-0.16836392136460485
ACH-000095,-0.02796797181045124
ACH-000097,0.07210100564768956
ACH-000098,0.03987135988065989
ACH-000099,0.018151966734378137
ACH-000108,-0.1270222000931353
ACH-000113,0.1513539872651151
ACH-000116,0.011533601276826856
ACH-000118,0.029237831687415707
ACH-000120,-0.057415948871111074
ACH-000123,0.017771594471020183
ACH-000127,0.00798973558334903
ACH-000128,0.1771214156804089
ACH-000132,0.08922634699360384
ACH-000133,0.08819206626077666
ACH-000137,0.017490604024967455
ACH-000138,0.11584479557790615
ACH-000142,-0.03252247449506993
ACH-000143,0.015730641088944983
ACH-000146,0.0034541576831191674
ACH-000148,0.025576459787793097
ACH-000150,0.21854823053516229
ACH-000152,-0.0003844785836469386
ACH-000153,0.4742051865238524
ACH-000159,0.03907323051743869
ACH-000160,-0.024131981668674397
ACH-000163,-0.08959125351750395
ACH-000167,0.05854175848627202
ACH-000168,0.1068269723548562
ACH-000169,0.011451518371629372
ACH-000178,0.03356133830026143
ACH-000183,0.076955997164787
ACH-000188,0.1043449226228038
ACH-000189,0.15005467843023476
ACH-000190,0.10925703064831396
ACH-000198,0.017900178851070432
ACH-000203,0.011118982704492087
ACH-000204,0.08934155302066471
ACH-000206,0.3123996397832404
ACH-000207,0.041419809957898734
ACH-000208,-0.10866095050513627
ACH-000210,0.3516891872102459
ACH-000211,0.05881303536944045
ACH-000215,-0.058310288994543866
ACH-000221,0.13663184896363156
ACH-000222,-0.04278340083610042
ACH-000223,0.1252909071694638
ACH-000226,-0.08926054975281178
ACH-000227,0.1630971503968001
ACH-000228,0.09736147125284708
ACH-000231,-0.009367489982593551
ACH-000232,-0.12003286464043768
ACH-000233,-0.1635263568861582
ACH-000234,-0.05695766808992695
ACH-000235,-0.03706135294833306
ACH-000237,0.09952077548793327
ACH-000238,-0.04123226490674421
ACH-000242,0.3683558728841288
ACH-000243,0.02482684961105697
ACH-000244,-0.116173754842955
ACH-000246,-0.027715124146788568
ACH-000248,0.2500023308082324
ACH-000250,-0.07910842917373248
ACH-000251,-0.027777054230647857
ACH-000252,0.0047716325657184405
ACH-000253,-0.053920063708730315
ACH-000255,-0.011326290734415887
ACH-000256,-0.07694671083197498
ACH-000257,0.2145933975558558
ACH-000258,-0.01936145962411049
ACH-000259,-0.06997824030836478
ACH-000260,0.009419691706625636
ACH-000261,0.07536038559997067
ACH-000262,-0.03683929976429446
ACH-000263,0.21742811527669648
ACH-000264,0.0479338327526257
ACH-000265,0.15271470159850972
ACH-000266,-0.014881133801984256
ACH-000272,-0.004144061888406075
ACH-000274,-0.07905928363328676
ACH-000277,-0.0014042751939201837
ACH-000278,0.07088169526583582
ACH-000279,0.04063618738986459
ACH-000280,0.03140414167792337
ACH-000281,-0.17016974328842738
ACH-000288,-0.047343989898955316
ACH-000291,0.05757323103349798
ACH-000293,0.023523600293352757
ACH-000294,0.12878730823447512
ACH-000295,0.10578222472071937
ACH-000296,0.042207160992239
ACH-000302,-0.0467086506239817
ACH-000304,0.03745600506939406
ACH-000307,0.0881286734621807
ACH-000308,0.04279497538810497
ACH-000310,-0.07513437399303312
ACH-000311,-0.1685856922801957
ACH-000312,0.03819549905498035
ACH-000315,-0.17626889561642714
ACH-000316,-0.05386715886993285
ACH-000317,0.021482846721815784
ACH-000318,0.16589433144207374
ACH-000319,-0.16673713392153516
ACH-000320,-0.11449228135876595
ACH-000322,0.030076827040092343
ACH-000323,0.15169165178077335
ACH-000324,0.034482420700987615
ACH-000329,-0.028518148697039444
ACH-000330,0.04371691241148473
ACH-000331,0.00975702088668432
ACH-000332,-0.021769873157408186
ACH-000334,0.044832851364787936
ACH-000335,-0.1417496393762732
ACH-000336,-0.10872798821528654
ACH-000337,0.08741875032795939
ACH-000338,0.22794492059949986
ACH-000339,0.023075593240422968
ACH-000341,0.2453358894009774
ACH-000348,0.060565088659342174
ACH-000350,0.17469596678501598
ACH-000352,0.0009452855343094953
ACH-000356,0.2511925502058103
ACH-000361,0.08743635231400439
ACH-000362,-0.04007188405223533
ACH-000363,-0.05523674107363826
ACH-000364,0.12327450955788735
ACH-000365,0.01718193466629802
ACH-000366,-0.008073913064308345
ACH-000368,0.14128682581030616
ACH-000374,-0.04372059308652329
ACH-000375,0.017703947491860942
ACH-000376,-0.09025859417017396
ACH-000381,0.08433400303605344
ACH-000383,-0.006119310895938821
ACH-000387,0.0005370995460680941
ACH-000389,0.007644406387419618
ACH-000390,0.06929424168566624
ACH-000393,0.0950463354296322
ACH-000395,-0.06964476100924008
ACH-000396,0.023941127332293588
ACH-000397,0.022468974216621536
ACH-000401,0.06272800764587719
ACH-000402,0.05744986136616882
ACH-000403,-0.10564466457047306
ACH-000404,-0.3307807997122462
ACH-000406,0.027333275693914638
ACH-000407,0.09574409070054632
ACH-000408,0.17017545437071985
ACH-000410,0.07263633007998592
ACH-000411,0.1159782465998942
ACH-000414,-0.1029800603782958
ACH-000415,0.13133262898395953
ACH-000416,0.10196930231469484
ACH-000420,-0.0074709347574642045
ACH-000421,0.0920776605434084
ACH-000424,0.11101593567632413
ACH-000425,0.1066590262683102
ACH-000426,0.16622611289634953
ACH-000427,0.22301723766407866
ACH-000433,0.181303524093993
ACH-000435,0.18397816823152294
ACH-000436,0.1688082681188165
ACH-000444,0.03715693141230852
ACH-000445,0.007373193689382047
ACH-000448,-0.001241897101549307
ACH-000450,-0.1557915592152241
ACH-000452,0.09084539697209652
ACH-000454,0.05201520278082269
ACH-000458,0.1416943805825656
ACH-000459,-0.020747636962406668
ACH-000460,0.09258289012504692
ACH-000461,0.018325211481333488
ACH-000463,-0.1233479924796511
ACH-000464,0.04567459830211055
ACH-000466,0.15898330561241802
ACH-000467,0.07741864138118412
ACH-000468,0.033312408707560866
ACH-000469,-0.006171789008515097
ACH-000470,-0.023673852915347182
ACH-000471,-0.03810871954651302
ACH-000472,0.05935917703692091
ACH-000473,0.05541071784597206
ACH-000475,0.010226894250083676
ACH-000476,0.02841543707058173
ACH-000477,-0.1709171261507291
ACH-000479,-0.04043012173332499
ACH-000480,0.11122286993055017
ACH-000481,-0.06141504703363027
ACH-000483,0.0978654699169744
ACH-000484,0.18383738474149508
ACH-000485,0.07654435226552309
ACH-000486,0.038847748529386536
ACH-000487,-0.007665430125856033
ACH-000488,0.07621452237257945
ACH-000490,-0.032144078278070365
ACH-000491,-0.2074971967905412
ACH-000495,0.2924034212800012
ACH-000496,-0.012967966430652835
ACH-000499,0.0695899440419447
ACH-000500,-0.10282968588785706
ACH-000502,0.0293796108431303
ACH-000503,-0.02259270630422417
ACH-000505,0.03829622841800063
ACH-000507,0.08652164634215631
ACH-000510,0.0008201261046738307
ACH-000511,-0.15937179139137767
ACH-000512,-0.3178538988450423
ACH-000516,0.21107483265908306
ACH-000517,-0.0069914197181427575
ACH-000518,-0.09338223912438604
ACH-000520,-0.07755657450260219
ACH-000521,-0.12579440868234845
ACH-000522,0.048204009493474934
ACH-000524,0.15165605908004542
ACH-000527,0.10895687880161124
ACH-000528,0.07289563690198604
ACH-000537,0.167684979071214
ACH-000541,0.04961731988388711
ACH-000542,0.028744642658345983
ACH-000544,0.1387848452325309
ACH-000545,0.036955831057223484
ACH-000547,0.31422288215551913
ACH-000548,0.0592102598131514
ACH-000549,0.2480400112075705
ACH-000550,0.07529946042241696
ACH-000552,-0.07278284213325567
ACH-000556,0.0009850793218342574
ACH-000557,-0.11591997365904726
ACH-000569,0.0647175804668515
ACH-000570,-0.07834310138718976
ACH-000571,-0.050833823014608925
ACH-000573,-0.06940708766276144
ACH-000576,-0.12252059571539513
ACH-000579,0.2671465042895551
ACH-000580,-0.16626444270801702
ACH-000584,0.06393066970489618
ACH-000585,-0.017911848229960163
ACH-000588,-0.08117585391855997
ACH-000589,0.03257094049865115
ACH-000591,0.15088731132568528
ACH-000593,0.09995459789747313
ACH-000600,-0.07762067494859623
ACH-000601,-0.08174602465879025
ACH-000605,-0.08089081628112088
ACH-000606,-0.062266626505374525
ACH-000608,0.06180932440489965
ACH-000614,-0.2537518893116361
ACH-000616,0.07640840953172383
ACH-000618,0.07566097758730223
ACH-000619,0.01685423708312394
ACH-000620,-0.034174764387464335
ACH-000621,0.16154849386390627
ACH-000622,-0.11621140216668906
ACH-000623,-0.00766381622945627
ACH-000624,0.02111022838183337
ACH-000627,0.08983771531065665
ACH-000630,-0.01284354651135497
ACH-000631,-0.1944826450129695
ACH-000632,-0.006678216127034497
ACH-000633,0.0436068206170951
ACH-000637,0.1698336733891154
ACH-000638,-0.021414593960182842
ACH-000646,-0.00010637652666485234
ACH-000647,0.09094841371484956
ACH-000648,-0.01895375681943288
ACH-000649,-0.02655188578279184
ACH-000651,0.023145581709349657
ACH-000652,0.14073576683205474
ACH-000653,0.1202025678815936
ACH-000657,0.03172584603023852
ACH-000658,-0.1473990116169619
ACH-000661,-0.023414901685962428
ACH-000662,0.24528132923291165
ACH-000663,0.02603736652732029
ACH-000665,0.08460448299502725
ACH-000671,-0.0642551871246778
ACH-000672,-0.22346426597791005
ACH-000673,-0.010147585633871841
ACH-000676,0.04300154174039583
