,NCKAP5 (344148)
ACH-000004,0.016388115482442928
ACH-000005,-0.22844682562377094
ACH-000007,0.23570203156395825
ACH-000009,-0.11983151303579227
ACH-000011,-0.003240695800158491
ACH-000012,0.05312175867023454
ACH-000013,-0.003959080786085843
ACH-000014,-0.11139267927828006
ACH-000015,-0.0065851062670536295
ACH-000017,0.03804858137499634
ACH-000018,-0.13324320666335826
ACH-000019,-0.02933246994650828
ACH-000021,0.012032796245767842
ACH-000022,-0.02866281238783385
ACH-000025,-0.07960452244060183
ACH-000028,-0.06100564827021394
ACH-000030,-0.01645778478984469
ACH-000035,-0.08144552679118794
ACH-000036,-0.0593278181867935
ACH-000037,-0.12761454885085358
ACH-000039,0.0768566361268561
ACH-000040,0.06461281272275582
ACH-000041,-0.06553038142853937
ACH-000042,0.04468998446900298
ACH-000045,0.17167590815447248
ACH-000047,-0.041934254054826016
ACH-000052,-0.05861681297249075
ACH-000053,-0.06314058753473438
ACH-000054,-0.13256877544741935
ACH-000055,-0.0880126543912377
ACH-000060,0.0015256125800250664
ACH-000067,-0.09638622899526916
ACH-000070,-0.01389853519354398
ACH-000075,0.007013000140053152
ACH-000078,-0.05292918927650996
ACH-000082,-0.06348348953903983
ACH-000085,-0.2446142849928584
ACH-000086,-0.04994953195753631
ACH-000087,0.00972984251048668
ACH-000092,-0.028232008662663913
ACH-000095,0.03494009664318918
ACH-000097,-0.0935122222042174
ACH-000098,-0.17137642881049406
ACH-000099,-0.0705517393546437
ACH-000108,0.053891475861823614
ACH-000113,-0.08856072986459748
ACH-000116,0.006574007953327501
ACH-000118,-0.08065337796984272
ACH-000120,0.05628696864373492
ACH-000123,-0.12834450269669864
ACH-000127,-0.1194215168825294
ACH-000128,-0.0515398908204952
ACH-000132,-0.1771874628364162
ACH-000133,-0.12277130261997707
ACH-000137,-0.05002653888357378
ACH-000138,0.05957563801258142
ACH-000142,-0.13254045406867312
ACH-000143,-0.23679604841753005
ACH-000146,-0.12944361715733302
ACH-000148,-0.08904928409903473
ACH-000150,-0.008461952505666717
ACH-000152,0.04738059050798907
ACH-000153,-0.15696296719147093
ACH-000159,-0.03108641951219477
ACH-000160,0.06628892690383248
ACH-000163,-0.1853283002990171
ACH-000167,-0.27820299312000746
ACH-000168,0.015330378682554316
ACH-000169,-0.060140011881784874
ACH-000178,0.029160971003865294
ACH-000183,-0.07759699839437707
ACH-000188,0.07250742735732818
ACH-000189,0.11072856142072293
ACH-000190,-0.06897075209474883
ACH-000198,-0.09739577045844557
ACH-000203,-0.010149374780459531
ACH-000204,0.11249293703992318
ACH-000206,0.05678301534016375
ACH-000207,0.16878792748352509
ACH-000208,0.08574806465786193
ACH-000210,-0.11655832789360887
ACH-000211,0.02652101063962696
ACH-000215,0.049107951003039815
ACH-000221,-0.1410911858277578
ACH-000222,-0.06696593477942837
ACH-000223,-0.1554656343156378
ACH-000226,-0.255320495190936
ACH-000227,-0.07537536336277269
ACH-000228,-0.07297716347057613
ACH-000231,-0.0685743479256224
ACH-000232,0.05934679129805207
ACH-000233,0.02391507022232597
ACH-000234,-0.0753404093228775
ACH-000235,-0.00018681752301706085
ACH-000237,-0.12344720974258208
ACH-000238,-0.03524694809298503
ACH-000242,0.2932976988152569
ACH-000243,0.002553469314150689
ACH-000244,-0.059411090529880625
ACH-000246,-0.0081735734511781
ACH-000248,-0.19220988007918385
ACH-000250,-0.022786759817233288
ACH-000251,-0.1527265034691907
ACH-000252,-0.017666322310201613
ACH-000253,-0.1146298422564372
ACH-000255,-0.03451641021291281
ACH-000256,-0.038155889561494336
ACH-000257,0.08763897511439471
ACH-000258,0.051053593600845
ACH-000259,-0.08038686247782338
ACH-000260,-0.0341264402042152
ACH-000261,0.028220020042138118
ACH-000262,-0.012995972361101522
ACH-000263,0.07301077121435604
ACH-000264,-0.0985104052627002
ACH-000265,-0.08869311296408018
ACH-000266,-0.030216702807781087
ACH-000272,0.036120902288612165
ACH-000274,-0.1056744547733581
ACH-000277,-0.09554219388421682
ACH-000278,-0.06917954846306912
ACH-000279,-0.09909513252265632
ACH-000280,0.13371773903094786
ACH-000281,0.03860778761624844
ACH-000288,0.04339948982004134
ACH-000291,-0.03343232995203529
ACH-000293,0.07244092919734127
ACH-000294,-0.1307301717250868
ACH-000295,-0.2195625965070479
ACH-000296,0.031957376776567965
ACH-000302,-0.007865981171144234
