,PRKCE (5581)
ACH-000421,-0.14535379049373895
ACH-000424,-0.32926830111526995
ACH-000425,0.02991264121404962
ACH-000426,-0.044105899269930283
ACH-000427,-0.2922474194502919
ACH-000433,-0.4760934656143448
ACH-000435,-0.11713280809583887
ACH-000436,-0.18008212809306812
ACH-000444,-0.039907009917373976
ACH-000445,-0.19869658065513512
ACH-000448,-0.1075161360775236
ACH-000450,-0.13939647413931489
ACH-000452,-0.1894528327673143
ACH-000454,-0.24692750568922744
ACH-000458,-0.12625616368895565
ACH-000459,-0.19591723719806864
ACH-000460,-0.29499898651880346
ACH-000461,-0.2827162342294665
ACH-000463,-0.1442095306538524
ACH-000464,-0.16837194244421402
ACH-000466,-0.11439297267705778
ACH-000467,-0.2411875281641691
ACH-000468,-0.2181851382814422
ACH-000469,-0.15266231478928868
ACH-000470,-0.09060819456024297
ACH-000471,-0.2483628354721903
ACH-000472,-0.11402532605676008
ACH-000473,-0.021879348814606788
ACH-000475,-0.10592233296942688
ACH-000476,-0.08266459933703489
ACH-000477,-0.15948352030797755
ACH-000479,-0.13071223695300282
ACH-000480,-0.10400035798842737
ACH-000481,-0.032038012586506
ACH-000483,-0.10348683229744116
ACH-000484,0.02751830270785972
ACH-000485,-0.1029997528990996
ACH-000486,-0.2307774826257261
ACH-000487,-0.13184001738890147
ACH-000488,-0.17916778953742832
ACH-000490,-0.15469985896567595
ACH-000491,-0.10566721812966316
ACH-000495,-0.2824326607323837
ACH-000496,-0.29197388690008186
ACH-000499,-0.0661944404263813
ACH-000500,-0.401665060110384
ACH-000502,-0.3559981100468603
ACH-000503,-0.2089556884297864
ACH-000505,-0.1114168752129578
ACH-000507,-0.14556008375672755
ACH-000510,-0.09596006836844152
ACH-000511,-0.2572209813131464
ACH-000512,-0.3602615569456608
ACH-000516,-0.11825485498139295
ACH-000517,-0.2784712004685145
ACH-000518,-0.1400984190755033
ACH-000520,-0.028508588434840318
ACH-000521,-0.15802777744673616
ACH-000522,-0.05215366788008808
ACH-000524,-0.1885057611571257
ACH-000527,-0.13469212683926254
ACH-000528,-0.20414232336477012
ACH-000537,-0.2365230142244157
ACH-000541,0.24718606957118705
ACH-000542,-0.12894594395643538
ACH-000544,-0.2474248972779333
ACH-000545,-0.18744959939369507
ACH-000547,-0.1325956074080687
ACH-000548,-0.03642973908520247
ACH-000549,-0.15331007139536024
ACH-000550,-0.16781786674466256
ACH-000552,-0.19779804327915348
ACH-000556,-0.18530155866124595
ACH-000557,-0.20751168904581635
ACH-000569,-0.3118178999902162
ACH-000570,-0.18485113270680167
ACH-000571,-0.18159759678145276
ACH-000573,-0.2354159760410166
ACH-000576,-0.2310079049015934
ACH-000579,-0.4044560946696838
ACH-000580,-0.24164031638435154
ACH-000584,-0.0666777055032418
ACH-000585,-0.3711930098258919
ACH-000588,0.01077135553489173
ACH-000589,-0.10866223754119776
ACH-000591,-0.11398396650572998
ACH-000593,-0.27671238386206176
ACH-000600,-0.23781810675792206
ACH-000601,-0.1427162714758904
ACH-000605,-0.20477757655335446
ACH-000606,-0.2466359159490029
ACH-000608,-0.07778660903633768
ACH-000614,-0.4847697114083412
ACH-000616,-0.14422941941055756
ACH-000618,-0.1132898579656368
ACH-000619,-0.15977978547861552
ACH-000620,-0.4078373010217424
ACH-000621,-0.08630852140548455
ACH-000622,-0.12561209312184052
ACH-000623,-0.16650744492588007
ACH-000624,-0.18610907589172002
ACH-000627,-0.08894032142002224
ACH-000630,-0.12758831602522466
ACH-000631,-0.37137212165383415
ACH-000632,-0.30535537816248354
ACH-000633,-0.07387319716171578
ACH-000637,-0.0565412465046127
ACH-000638,-0.009889993319252844
ACH-000646,-0.11160655580945504
ACH-000647,-0.11545979065536567
ACH-000648,-0.16555392205531844
ACH-000649,-0.2542264215989471
ACH-000651,-0.13768003641515242
ACH-000652,0.15763267075918347
ACH-000653,0.06992645066095256
ACH-000657,-0.20079958739943568
ACH-000658,-0.016452147538229347
ACH-000661,0.09943372139889728
ACH-000662,-0.2571113490175724
ACH-000663,0.053276803874281416
ACH-000665,-0.2844584917867147
ACH-000671,-0.08839886976887554
ACH-000672,0.22070777036792347
ACH-000673,-0.2222798002333209
ACH-000676,-0.15665724308017415
ACH-000677,-0.10500826477234253
ACH-000681,0.007062309604818912
ACH-000683,-0.10274514751585012
ACH-000684,-0.06946297135289584
ACH-000688,-0.2805464740609573
ACH-000693,-0.09849479479127424
ACH-000694,-0.2394591877497897
ACH-000695,-0.3322752750413545
ACH-000696,-0.1788902954447777
ACH-000697,-0.10579010053391426
ACH-000699,-0.2699903815770408
ACH-000701,-0.10671700896213736
ACH-000706,-0.03396196995092158
ACH-000711,-0.16216936031160364
ACH-000713,-0.3256256298265084
ACH-000714,-0.5992600773686131
ACH-000718,-0.25162178795914136
ACH-000720,0.03824476854194445
ACH-000721,-0.07243804446264533
ACH-000724,-0.1650471608445237
ACH-000725,0.06555671787461348
ACH-000732,-0.22883531103551294
ACH-000734,-0.13684453736370653
ACH-000735,-0.2049282791636945
ACH-000736,-0.0168074375871084
ACH-000738,-0.06467571486047564
ACH-000746,-0.11806917611261762
ACH-000747,-0.08781541154845363
ACH-000748,-0.020617439370264046
ACH-000753,-0.08181502223709297
ACH-000756,-0.2497638216111345
ACH-000757,-0.1611004093499279
ACH-000758,-0.12068539203548995
ACH-000760,-0.10730021734693122
ACH-000762,-0.2801799940750081
ACH-000763,-0.2924409535700199
ACH-000764,-0.24703871151920995
ACH-000765,-0.06781383567317582
ACH-000766,-0.2181144978057684
ACH-000767,-0.18071944265195256
ACH-000768,-0.2392338113477288
ACH-000769,-0.1670777538348866
ACH-000770,-0.3734839191065676
ACH-000771,-0.1296561977837217
ACH-000773,-0.009936403519937787
ACH-000776,-0.08572498813242438
ACH-000777,-0.2147273687823365
ACH-000778,-0.2204724631831672
ACH-000781,-0.1116410497917797
ACH-000782,-0.11619073638135324
ACH-000783,-0.16899923719729634
ACH-000784,-0.17312564455983834
ACH-000785,0.021926734093988296
ACH-000787,-0.4164604516326354
ACH-000788,-0.054575468365846064
ACH-000791,-0.1020609582315584
ACH-000792,-0.2680880935205713
ACH-000794,-0.29605615053202594
ACH-000796,-0.04711574262059335
ACH-000798,0.0407528378160766
ACH-000799,-0.30416336558286594
ACH-000800,-0.1199424047317754
ACH-000802,-0.12139007254917288
ACH-000804,-0.5285151058131723
ACH-000805,-0.3116376679049375
ACH-000809,-0.20476756221626136
ACH-000810,-0.17692583857231725
ACH-000811,-0.14016618041278864
ACH-000817,-0.7240931109167761
ACH-000819,-0.15002886352625133
ACH-000820,-0.30035086186983423
ACH-000821,-0.07924162563365987
ACH-000822,-0.2072445504308484
ACH-000823,-0.16243016824573625
ACH-000824,-0.14120235029727796
ACH-000827,-0.2557747869140182
ACH-000829,-0.2348948863698711
ACH-000831,-0.16799410028814568
ACH-000832,-0.20566774404846772
ACH-000833,-0.1702728594461098
ACH-000834,-0.058407257437484136
ACH-000835,-0.1409997062736217
ACH-000836,-0.14029936851199726
ACH-000837,-0.14014087364661532
ACH-000838,0.3690582804646989
ACH-000839,-0.3305590217001821
ACH-000840,-0.05232331183983413
ACH-000841,-0.20628481831882053
ACH-000843,-0.10650494414807604
ACH-000846,-0.12374521643390625
ACH-000847,-0.21465126907261103
ACH-000848,-0.005353449630306294
ACH-000849,-0.0985623082459834
ACH-000851,-0.1329213482800121
ACH-000855,-0.15738738911294212
ACH-000856,-0.16562506597391655
ACH-000858,0.0872540014643847
ACH-000859,-0.21413929947982527
ACH-000861,-0.1702192647625962
ACH-000862,-0.2936743665208935
ACH-000865,-0.12974315711575696
ACH-000866,-0.14375131533417115
ACH-000867,-0.10575872035627573
ACH-000869,-0.180647851690768
ACH-000872,-0.18319662106339288
ACH-000873,-0.01245939443656211
ACH-000876,-0.22806677856795224
ACH-000878,-0.3956558530602545
ACH-000880,-0.22422008504008006
ACH-000881,-0.2601213987881321
ACH-000882,-0.20845539978996366
ACH-000884,-0.13909693623502514
ACH-000885,-0.2546599549018634
ACH-000887,-0.14223399469037568
ACH-000889,-0.17854116766120068
ACH-000896,-0.22993343515054926
ACH-000898,-0.223878882782898
ACH-000900,-0.3976587757233676
ACH-000901,-0.1986409470190425
ACH-000905,-0.1466803087373673
ACH-000906,-0.13547690900611398
ACH-000907,-0.13992077285184712
ACH-000910,-0.18379975662058626
ACH-000911,-0.14251037642886485
ACH-000912,-0.12612049048732532
ACH-000913,-0.007697140010087664
ACH-000915,-0.4978860742310784
ACH-000916,-0.6080107622076767
ACH-000917,0.00019998551951012387
ACH-000920,-0.005559319629694831
ACH-000921,-0.11064104975611674
ACH-000924,-0.09409143763233103
ACH-000926,-0.1559277634816534
ACH-000928,-0.3805389096763857
ACH-000929,0.007242006651276951
ACH-000932,-0.2487658445128905
ACH-000935,-0.2524872885021937
ACH-000936,-0.06315807846815931
ACH-000937,-0.20170332936217905
ACH-000938,-0.2631564312615031
ACH-000939,-0.07696070635868751
ACH-000941,0.006237290647223649
ACH-000943,-0.05876348355216283
ACH-000946,-0.1474120963363725
ACH-000947,-0.11796717067421175
ACH-000948,-0.030487144668768583
ACH-000950,-0.1984381561790617
ACH-000953,-0.18906665742518985
ACH-000954,-0.059862710077761075
ACH-000957,-0.20161628834078796
ACH-000958,-0.18878873988639705
ACH-000960,-0.2937316182208678
ACH-000963,-0.11275244919735568
ACH-000968,-0.404862616670678
ACH-000969,-0.08302377675735338
ACH-000972,-0.5047892031459378
ACH-000973,-0.20010873748874605
ACH-000974,-0.09684888163001358
ACH-000978,-0.4013904184288605
ACH-000984,-0.122025881207977
ACH-000986,0.013787488187587179
ACH-000988,-0.2799373078811033
ACH-000993,-0.2848919683799039
ACH-000994,-0.08101299070187852
ACH-000996,-0.009448486808488959
ACH-001001,-0.08897068864587336
ACH-001020,-0.059206604633753664
ACH-001028,-0.05970515874176715
ACH-001031,-0.022369560293380487
ACH-001038,-0.18378543952037735
ACH-001048,-0.2678558869148984
ACH-001050,-0.3639870173991875
ACH-001053,0.14911371909882334
ACH-001054,-0.09542168054803896
ACH-001061,-0.2387640316932469
ACH-001067,-0.2411159122872593
ACH-001075,-0.15019576952271246
ACH-001096,0.00886537815434742
ACH-001111,-0.2492556840742545
ACH-001119,-0.14518126612383947
ACH-001128,-0.1937878358182212
ACH-001134,-0.2493373529284797
ACH-001151,-0.2813148077929346
ACH-001163,-0.12527468992861232
ACH-001164,-0.239269483840046
ACH-001183,-0.11304687507014613
ACH-001192,-0.21850778819593167
ACH-001193,-0.12648883133714195
ACH-001196,-0.13277840834080026
ACH-001197,-0.3753800734078748
ACH-001205,-0.0703787115519509
ACH-001211,-0.13158023754069578
ACH-001212,0.0013673565044582724
ACH-001228,-0.2652039069047373
ACH-001232,-0.1231688141199783
ACH-001239,-0.19090452649090567
ACH-001270,-0.2811989913746225
ACH-001274,-0.06467636208857115
ACH-001275,-0.06699350081639226
ACH-001277,-0.2783148246647703
ACH-001278,-0.16220539164054934
ACH-001280,-0.1030357339349386
ACH-001283,-0.1708617826125267
ACH-001289,-0.18206334997374976
ACH-001300,-0.24423376901431695
ACH-001301,-0.3608363364880341
ACH-001302,-0.24298153449998075
ACH-001306,-0.3122588273104453
ACH-001318,0.02531846553752001
ACH-001322,-0.3796868486538768
ACH-001328,-0.27437101691224663
ACH-001332,-0.10109634200707007
ACH-001336,-0.1054015622982917
ACH-001346,-0.11428717756284935
ACH-001353,-0.12157591802883567
ACH-001354,0.06903267207815406
ACH-001367,-0.3388786722495353
ACH-001368,-0.14859838205492026
ACH-001374,-0.13377022854106072
ACH-001377,-0.06802031388851194
ACH-001380,-0.26102031759720784
ACH-001391,-0.0801198025976962
ACH-001408,-0.1484514814637481
ACH-001430,0.07729947413673814
ACH-001431,-0.19394178761982808
ACH-001450,-0.6700250038178587
ACH-001496,-0.2068831608498482
ACH-001500,-0.08283450767238322
ACH-001523,-0.15237736722504086
ACH-001532,-0.3258440880274108
ACH-001550,-0.25270027357497626
ACH-001552,-0.2954725387643937
ACH-001554,-0.5413232427708039
ACH-001654,-0.13871586746524234
ACH-001735,-0.09699762089724456
ACH-001736,-0.24672910008784754
ACH-001737,0.005319127843637449
ACH-001740,-0.12163639238417527
ACH-001745,-0.11429926067093946
ACH-001765,-0.08117991625444615
