,COQ6 (51004)
ACH-000004,-0.29548640969769635
ACH-000005,-0.4005342083545423
ACH-000007,-0.021223152457263857
ACH-000009,-0.2622292628097599
ACH-000011,0.16796569124500674
ACH-000012,-0.18332180058411746
ACH-000013,-0.16767238529692627
ACH-000014,-0.21712694286972886
ACH-000015,-0.3006645769357782
ACH-000017,-0.16654653410857995
ACH-000018,-0.3464103724796404
ACH-000019,0.029711986601259018
ACH-000021,-0.20294269361047101
ACH-000022,-0.11297370945824894
ACH-000025,-0.2522625638508559
ACH-000028,-0.1341402405568886
ACH-000030,-0.12234157807494675
ACH-000035,-0.217458437130724
ACH-000036,-0.049903372534470025
ACH-000037,-0.2875505525417033
ACH-000039,-0.16780318371116526
ACH-000040,-0.22895103526872254
ACH-000041,-0.17212085322415005
ACH-000042,-0.2246629580385451
ACH-000045,-0.6326484107496292
ACH-000047,-0.37534929809196105
ACH-000052,-0.05681176112445562
ACH-000053,-0.12015123252246634
ACH-000054,-0.008517757880894785
ACH-000055,-0.05072960795802327
ACH-000060,-0.26185666636446303
ACH-000067,-0.25509092076484263
ACH-000070,-0.7529566176483776
ACH-000075,-0.30008641822119125
ACH-000078,-0.10541328373512523
ACH-000082,-0.1332253606107891
ACH-000085,-0.3137079902847809
ACH-000086,-0.2637374486768802
ACH-000087,-0.3223700721024482
ACH-000092,-0.1778890551728876
ACH-000095,0.09651635302191744
ACH-000097,-0.09876206747070036
ACH-000098,-0.03306001201275268
ACH-000099,-0.22299620595938585
ACH-000108,-0.2034169197080377
ACH-000113,-0.19266109178131455
ACH-000116,-0.16406850257660113
ACH-000118,-0.5298904772819004
ACH-000120,0.012304576264146312
ACH-000123,0.0011010137266767757
ACH-000127,-0.2021384412154642
ACH-000128,-0.09782306921785468
ACH-000132,-0.2064800716235975
ACH-000133,-0.10230075905819136
ACH-000137,-0.21605969635670094
ACH-000138,-0.5839370335194947
ACH-000142,-0.17491699474884173
ACH-000143,-0.1329500740726926
ACH-000146,-0.14789368124844274
ACH-000148,-0.31830119723215905
ACH-000150,-0.22184709439574446
ACH-000152,-0.1445513835114763
ACH-000153,-0.22674936819354305
ACH-000159,-0.1466288253080799
ACH-000160,-0.18749818040293487
ACH-000163,-0.14432469140637305
ACH-000167,-0.2815117241631139
ACH-000168,-0.1653249160117274
ACH-000169,-0.3892647945570433
ACH-000178,-0.050452198928181965
ACH-000183,-0.3064196401042899
ACH-000188,0.03512699499943546
ACH-000189,-0.5751495537489457
ACH-000190,-0.07632643602437403
ACH-000198,-0.5288926914707351
ACH-000203,0.3314411035114331
ACH-000204,-0.5119450347384068
ACH-000206,0.029146727494620918
ACH-000207,-0.3720109675895879
ACH-000208,-0.6719382357628624
ACH-000210,0.07830240142446851
ACH-000211,-0.12249675935728155
ACH-000215,-0.030729538080042182
ACH-000221,-0.3604215335557406
ACH-000222,-0.3092374091068058
ACH-000223,-0.17007102920186798
ACH-000226,-0.10718008862774887
ACH-000227,-0.2632968727291409
ACH-000228,-0.27168551594541623
ACH-000231,-0.08881802176121394
ACH-000232,-0.1055021352775873
ACH-000233,-0.025169384108050568
