,LRAT (9227)
ACH-000004,0.10374501158764968
ACH-000005,0.02096678199048118
ACH-000007,0.17455765901543938
ACH-000009,-0.031224632329494868
ACH-000011,-0.1472289531218178
ACH-000012,-0.025437295125514604
ACH-000013,0.1428115880869647
ACH-000014,-0.055017903524482666
ACH-000015,0.09934692293587097
ACH-000017,0.2737225672822926
ACH-000018,-0.13201669315206696
ACH-000019,0.058853412640516176
ACH-000021,0.011750357136510393
ACH-000022,0.04551872787984074
ACH-000025,-0.017904408350505916
ACH-000028,0.06888002416451328
ACH-000030,0.008018781263679579
ACH-000035,0.10193918249636008
ACH-000036,0.11183727335787837
ACH-000037,-0.034697950205526434
ACH-000039,0.11065813712694976
ACH-000040,-0.016297975242824937
ACH-000041,0.0943889888526638
ACH-000042,0.11982699006888715
ACH-000045,0.0014974358408140814
ACH-000047,-0.02952178120581888
ACH-000052,-0.06992973051448352
ACH-000053,0.06285834622197911
ACH-000054,-0.12962460871861395
ACH-000055,0.0320731480704626
ACH-000060,0.01697052901027525
ACH-000067,0.10006166349615403
ACH-000070,-0.1227152712203897
ACH-000075,0.12833941654778272
ACH-000078,0.0071410047492327326
ACH-000082,0.03794677403207625
ACH-000085,0.004524501628000471
ACH-000086,-0.019899869170530826
ACH-000087,0.01835591093447168
ACH-000092,0.05887892557638925
ACH-000095,-0.0011885042162790493
ACH-000097,-0.011266625893911371
ACH-000098,0.006229381081948063
ACH-000099,-0.04976950721888507
ACH-000108,-0.0457384369822362
ACH-000113,0.17794065599365602
ACH-000116,0.06194621152623691
ACH-000118,0.08385879858698941
ACH-000120,0.043351296946505635
ACH-000123,0.08428863845266035
ACH-000127,-0.04427268159974357
ACH-000128,0.03581834986842146
ACH-000132,-0.007057495141483663
ACH-000133,0.028867676423690907
ACH-000137,-0.06423930324675113
ACH-000138,0.010654346969983831
ACH-000142,0.015483755753948912
ACH-000143,0.07898707085373606
ACH-000146,0.12004564704344133
ACH-000148,0.011281762799590237
ACH-000150,0.009061284081814787
ACH-000152,-0.02909308088702213
ACH-000153,0.11905546340115555
ACH-000159,0.052074191989913136
ACH-000160,-0.02090996791300789
ACH-000163,0.022747844400311728
ACH-000167,0.3603792854432218
ACH-000168,0.08108405996363932
ACH-000169,0.06012719517401169
ACH-000178,-0.09624857928884127
ACH-000183,0.0897942759628096
ACH-000188,0.0019709824522606526
ACH-000189,0.03507503540659086
ACH-000190,-0.0006360368673742638
ACH-000198,0.19398383045193854
ACH-000203,0.1141760904657398
ACH-000204,-0.06544753135941235
ACH-000206,0.016712475012597736
ACH-000207,0.03593841194687073
ACH-000208,-0.09131624731650817
ACH-000210,-0.1919915676425037
ACH-000211,-0.05645923891145089
ACH-000215,0.028861746871717338
ACH-000221,0.07930827007619698
ACH-000222,0.11003332195143352
ACH-000223,-0.02400976904635334
ACH-000226,0.03689545813140741
ACH-000227,0.015318506256936548
ACH-000228,-0.10588198707916303
ACH-000231,0.08899890656727792
ACH-000232,0.054630113598265084
ACH-000233,-0.030933729312382686
ACH-000234,-0.10286119841732327
ACH-000235,0.06606987248536951
ACH-000237,0.036264490775773865
ACH-000238,0.00016945638548874546
ACH-000242,0.2434477395954153
ACH-000243,-0.03470372441783224
ACH-000244,-0.2318149421207608
ACH-000246,-0.06785415655698053
ACH-000248,0.08353960434467192
ACH-000250,-0.17098890925793006
ACH-000251,-0.04504962111208072
ACH-000252,0.002909140007465293
ACH-000253,-0.049044109448524616
ACH-000255,-0.15487485838688878
ACH-000256,0.05245041151021209
ACH-000257,-0.11967252563714767
ACH-000258,0.08124990389792602
ACH-000259,0.16393527721675927
ACH-000260,-0.03668891839727181
ACH-000261,0.04590791022451096
ACH-000262,-0.08292157937779379
ACH-000263,0.07055957540347949
ACH-000264,0.09385547620055024
ACH-000265,-0.06782110315701692
ACH-000266,0.032874753251190415
ACH-000272,0.01455036030266441
ACH-000274,0.06107254172047991
ACH-000277,-0.019882814118691302
ACH-000278,0.016032095495384018
ACH-000279,0.007640014888307802
ACH-000280,-0.06812233647567931
ACH-000281,-0.035382230304526925
ACH-000288,0.11012483264385887
ACH-000291,0.05349783435424376
