,RPL28 (6158)
ACH-000004,-0.4426186818356369
ACH-000005,-0.28851663691742424
ACH-000007,-0.6640697022643591
ACH-000009,-0.6399257730943368
ACH-000011,-0.8030518998616099
ACH-000012,-0.592864309898426
ACH-000013,-0.4348643390436432
ACH-000014,-0.8071430349276142
ACH-000015,-0.5179239744830242
ACH-000017,-0.06942866758684339
ACH-000018,-0.7539070637621031
ACH-000019,-0.4015265384445055
ACH-000021,-0.5753731738689432
ACH-000022,-0.652188100386388
ACH-000025,-0.8296437988725397
ACH-000028,-0.5560539792099889
ACH-000030,-0.6991330097900613
ACH-000035,-0.5554442367716552
ACH-000036,-0.7636483822865617
ACH-000037,-0.6549587298725519
ACH-000039,-0.40629467356459104
ACH-000040,-0.5867411974911652
ACH-000041,-0.611562016244823
ACH-000042,-0.6146124616885545
ACH-000045,-0.5496185037149123
ACH-000047,-0.3944735090443634
ACH-000052,-0.6315288305228444
ACH-000053,-0.4838022886570477
ACH-000054,-0.785273515213203
ACH-000055,-0.6293385857613576
ACH-000060,-0.6866030952028531
ACH-000067,-0.4853259282581297
ACH-000070,-0.5640632942398199
ACH-000075,-0.8226070314504699
ACH-000078,-0.7568044422338435
ACH-000082,-0.446154287693896
ACH-000085,-0.4834130908716681
ACH-000086,-0.6125345978662932
ACH-000087,-0.7523042180227815
ACH-000092,-0.5170759028085027
ACH-000095,-0.6262490598151799
ACH-000097,-0.4897447676460454
ACH-000098,-0.4289935566001665
ACH-000099,-0.6797380268760324
ACH-000108,-0.8512393798714668
ACH-000113,-0.7411612053882923
ACH-000116,-0.3762795974526769
ACH-000118,-0.5211878805319548
ACH-000120,-0.6298228063831178
ACH-000123,-0.5133855145462897
ACH-000127,-0.8857383595297309
ACH-000128,-0.4638024971437472
ACH-000132,-0.4373050091843727
ACH-000133,-0.8429502104419511
ACH-000137,-0.4954308520084774
ACH-000138,-0.8117708494581807
ACH-000142,-0.7067704406848248
ACH-000143,-0.6599419811908002
ACH-000146,-0.7906879137018368
ACH-000148,-0.7071274049429623
ACH-000150,-0.8067686702552073
ACH-000152,-0.6444683617291057
ACH-000153,-1.1475611109679291
ACH-000159,-0.533436805545685
ACH-000160,-0.3008197789913061
ACH-000163,-0.7325005153490048
ACH-000167,1.6908090961340387
ACH-000168,-0.8503614052303607
ACH-000169,-0.5224290084991419
ACH-000178,-0.7051613038022516
ACH-000183,-0.6625072163385681
ACH-000188,-0.6778714230028186
ACH-000189,-0.6073444310763679
ACH-000190,-0.6770120725731956
ACH-000198,-0.575356487405574
ACH-000203,-0.6928177440898429
ACH-000204,-0.4948736858690162
ACH-000206,-0.5310832724195074
ACH-000207,-0.5495609105317397
ACH-000208,-0.7491885566535079
ACH-000210,-0.38516605321975855
ACH-000211,-0.500954970715052
ACH-000215,-0.5521716021360734
ACH-000221,-0.7929890812382557
ACH-000222,-0.7092719740826458
ACH-000223,-0.3026562173303663
ACH-000226,-0.6026831622265411
ACH-000227,-0.4935226395390345
ACH-000228,-0.330972298977425
ACH-000231,-0.57165121739502
ACH-000232,-0.6649647313014814
ACH-000233,-0.461236219849169
ACH-000234,-0.6544753750043321
ACH-000235,-0.5944933243339137
ACH-000237,-0.5507703324574911
ACH-000238,-0.5903769074876379
ACH-000242,-0.9247202659157759
ACH-000243,-0.7681427123894137
ACH-000244,-0.3511395464352625
ACH-000246,-0.5326082516393582
ACH-000248,-0.4211639506373562
ACH-000250,-0.4934589401334247
ACH-000251,-0.760810497345923
ACH-000252,-0.6134899216713868
ACH-000253,-0.6440842315528812
ACH-000255,-0.8238823953897595
ACH-000256,-0.7164246325857451
ACH-000257,-0.7085360288899509
ACH-000258,-0.43012450960492415
ACH-000259,-0.5294952403898526
ACH-000260,-0.3232255468310605
ACH-000261,-0.6712921667425261
ACH-000262,-0.7950535214354332
ACH-000263,-0.5227988156860406
ACH-000264,-0.1880870808301094
ACH-000265,-0.6826499739164171
ACH-000266,-0.6518584626759684
ACH-000272,-0.5378168957451201
ACH-000274,-0.6628278732749584
ACH-000277,-0.3082430555492028
ACH-000278,-0.5697670888428907
ACH-000279,-0.7118131870137349
ACH-000280,-0.5584889234333567
ACH-000281,-0.6000284483676822
ACH-000288,-0.5794674533623043
ACH-000291,-0.6728317534575411
ACH-000293,-0.3276865937706235
ACH-000294,-0.9978784883059773
ACH-000295,-0.8081491201296686
ACH-000296,-0.29660293297448553
ACH-000302,-0.5244845815779176
ACH-000304,-0.9150634407574416
ACH-000307,-0.5650382390748226
ACH-000308,-0.6105565069955118
ACH-000310,-0.536262866641777
ACH-000311,-0.6670148496768525
ACH-000312,-0.6621729208298294
ACH-000315,-0.5784052765353104
ACH-000316,-0.5581203925287462
ACH-000317,-0.4728871754788175
ACH-000318,-0.6485666798456361
ACH-000319,-0.5097057213786554
ACH-000320,-0.5170723794119055
ACH-000322,-0.3143596843461467
ACH-000323,-0.9936405103581241
ACH-000324,-0.6691373528739414
ACH-000329,-0.4289135558524943
ACH-000330,-0.4076090390791164
ACH-000331,-0.8293770972113287
ACH-000332,-0.6422571079121994
ACH-000334,-0.2637161679540299
ACH-000335,-0.9897874811701619
ACH-000336,-0.6185094804990576
ACH-000337,-0.5181520120305885
ACH-000338,-0.710876335790087
ACH-000339,-0.6199064443441342
ACH-000341,-0.6209292234857388
ACH-000348,-0.5646743499549614
ACH-000350,-0.9626490407151952
ACH-000352,-0.4177787218348616
ACH-000356,-0.5818864135187186
ACH-000361,-0.7551354490558039
ACH-000362,-0.7807587382875925
ACH-000363,-0.36929223853853055
ACH-000364,-0.5939549815416377
ACH-000365,-0.5459496961887869
ACH-000366,-0.5420067824594978
ACH-000368,-0.7420548200265642
ACH-000374,-0.7707832061949867
ACH-000375,-1.039031333193707
ACH-000376,-0.6208846183116227
ACH-000381,-0.6795048854088261
ACH-000383,-0.6207872394459103
ACH-000387,-0.3139337407676784
ACH-000389,-0.8228978764573138
ACH-000390,-0.5421542629998097
ACH-000393,-0.34850277117440115
ACH-000395,-0.6830641694223266
ACH-000396,-0.44215196055728095
ACH-000397,-0.11751365467949285
ACH-000401,-0.6525244971738219
ACH-000402,-0.8852841986981239
ACH-000403,-0.4893001125030778
ACH-000404,-0.6142584312904293
ACH-000406,-0.5958482118907233
ACH-000407,-0.7720569081832124
ACH-000408,-0.6892054707003961
ACH-000410,-0.6761092409653111
ACH-000411,-0.4046325601967363
ACH-000414,-0.3587412088982573
ACH-000415,-0.5079003712409431
ACH-000416,-0.43742440766073537
ACH-000420,-0.6646968037278903
ACH-000421,-0.6679496234964523
ACH-000424,-0.6956996973704712
ACH-000425,-0.5992493804920864
ACH-000426,-0.2490182525065135
ACH-000427,-0.3853417158947692
ACH-000433,-0.3133692038993717
ACH-000435,-0.5792296312824113
ACH-000436,-0.5308970038513815
ACH-000444,-0.6968095411198846
ACH-000445,-1.0535190551366114
ACH-000448,-0.6409990388123814
ACH-000450,-1.0033001404802842
ACH-000452,-0.34168958882786404
ACH-000454,-0.6999411613327213
ACH-000458,-0.7741923995952992
ACH-000459,-0.4911398830508989
ACH-000460,-0.5677656430961964
ACH-000461,-0.6414178830004029
ACH-000463,-0.6977370523017101
ACH-000464,-0.5070206137761896
ACH-000466,-0.5001739159212729
ACH-000467,-0.4800244684069136
ACH-000468,-0.8391288494744578
ACH-000469,-0.6680712749455678
ACH-000470,-0.7899942975066746
ACH-000471,-0.260985111637413
ACH-000472,-0.5220884252932021
ACH-000473,-0.7021923286890625
ACH-000475,-0.4920447600221647
ACH-000476,-0.2928068131950375
ACH-000477,-0.9463312591045182
ACH-000479,-0.6033709514763137
ACH-000480,-0.4756976310016366
ACH-000481,-0.5768147243291014
ACH-000483,-0.5348550489479581
ACH-000484,-0.5336709065599289
ACH-000485,-0.5931740005267313
ACH-000486,-0.6437188795680505
ACH-000487,-0.4633948437039034
ACH-000488,-0.6793160553936203
ACH-000490,-0.5903209064169553
ACH-000491,-0.4922672531728163
ACH-000495,-0.5392879663274125
ACH-000496,-0.5723729970486298
ACH-000499,-0.858059471496073
ACH-000500,-0.4267595132592613
ACH-000502,-0.5659752153553187
ACH-000503,-0.8602130332029548
ACH-000505,-0.4948417998058559
ACH-000507,-0.6031062106159146
ACH-000510,-0.6815665425385201
ACH-000511,-0.512613370350285
ACH-000512,-0.5700972924311496
ACH-000516,-0.5103489679883917
ACH-000517,-0.4733518037336832
ACH-000518,-0.5842653908447261
ACH-000520,-0.8257601898730071
ACH-000521,-0.6589388359293498
ACH-000522,-0.472366459163639
ACH-000524,-0.3291434320887812
ACH-000527,-0.4590368230180426
ACH-000528,-0.3153119003404252
ACH-000537,-0.6826964406807818
ACH-000541,-0.3410279525408541
ACH-000542,-0.7546558190623399
ACH-000544,-0.7432271510562107
ACH-000545,-0.7001639921052148
ACH-000547,-0.7039234465805893
ACH-000548,-0.655665995206942
ACH-000549,-0.8328400415793966
ACH-000550,-0.625089420970146
ACH-000552,-0.6573696264182068
ACH-000556,-0.6432726071656254
ACH-000557,-0.3065185571356583
ACH-000569,-0.7618081577237127
ACH-000570,-0.8497105100016408
ACH-000571,-0.284831288259987
ACH-000573,-0.4563801942962285
ACH-000576,-0.5935075505808921
ACH-000579,-0.6833445761113851
ACH-000580,-0.8443484696410775
ACH-000584,-0.5529425609044907
ACH-000585,-0.5542873307333365
ACH-000588,-0.4883496790844127
ACH-000589,-0.7150772716343531
ACH-000591,-0.7914874138828984
ACH-000593,-0.8198079404384401
ACH-000600,-0.46899840538789006
ACH-000601,-0.6418150282698628
ACH-000605,-0.470606659324449
ACH-000606,-0.6149013262334853
ACH-000608,-0.4983509374222749
ACH-000614,-0.5864476346487411
ACH-000616,-0.6441390464654437
ACH-000618,-0.4888854006859888
ACH-000619,-0.5097804745464706
ACH-000620,-0.4552797202279806
ACH-000621,-0.4539251175166558
ACH-000622,-0.5832532930583049
ACH-000623,-0.5777375500326485
ACH-000624,-0.4565950337426405
ACH-000627,-0.8743101750190246
ACH-000630,-0.6714745702352006
ACH-000631,-0.6070584966293595
ACH-000632,-0.6183732151626905
ACH-000633,-0.27554105602430684
ACH-000637,-0.6428364996246899
ACH-000638,-0.6727153066230888
ACH-000646,-0.5280045041772997
ACH-000647,-0.6313006911496047
ACH-000648,-0.9754826307945672
ACH-000649,-0.8063076305472461
ACH-000651,-0.7459428341553491
ACH-000652,-0.6359506864784711
ACH-000653,-0.4322103425368077
ACH-000657,-0.7146299102472441
ACH-000658,-0.5905681018510852
ACH-000661,-0.9237483094215444
ACH-000662,-0.7835707077696709
ACH-000663,-0.7869747289218536
ACH-000665,-0.7096344398310427
ACH-000671,-0.6113549545323789
ACH-000672,-0.6997656194878654
ACH-000673,-0.6105431579595655
ACH-000676,-0.7374558216522502
ACH-000677,-0.5069719917867532
ACH-000681,-0.6820862423176051
ACH-000683,-0.3097827465263429
ACH-000684,-0.8704771192593785
ACH-000688,-0.6172442222683793
ACH-000693,-0.4789144054203149
ACH-000694,-0.3513513726403237
ACH-000695,-0.6589427478172719
ACH-000696,-0.7237328910315033
ACH-000697,-0.5191750828594209
ACH-000699,-0.34591324196198303
ACH-000701,-0.4495474694919359
ACH-000706,-0.34601835965379074
ACH-000711,-0.4094447934594153
ACH-000713,-0.7635811764174775
ACH-000714,-0.4537584078971153
ACH-000718,-0.6701650396015489
ACH-000720,-0.658437309794196
ACH-000721,-0.6077689425182771
ACH-000724,-0.5782284879618698
ACH-000725,-0.29294519079217074
ACH-000732,-0.7079432830945501
ACH-000734,-0.4654449719284456
ACH-000735,-0.8213597324028729
ACH-000736,-0.5849024584052316
ACH-000738,-0.6278781173192768
ACH-000746,-0.6535576720399433
ACH-000747,-0.5716350019158085
ACH-000748,-0.6127867393542292
ACH-000753,-0.6840181562509889
ACH-000756,-0.7595779239948536
ACH-000757,-0.3786313616337039
ACH-000758,-0.6818708913014675
ACH-000760,-0.3519419586568479
ACH-000762,-0.8021532436820406
ACH-000763,-0.5312929642403054
ACH-000764,-0.3967018412043303
ACH-000765,-0.8267636192460189
ACH-000766,-0.4133786459566181
ACH-000767,-0.767708452725547
ACH-000768,-0.6090465114492151
ACH-000769,-0.6065546677155579
ACH-000770,-0.5193309746360377
ACH-000771,-0.704983716040511
ACH-000773,-0.6814620668695162
ACH-000776,-0.7303112969783194
ACH-000777,-0.5661250143568975
ACH-000778,-0.21068044059954602
ACH-000781,-0.6375085939304643
ACH-000782,-0.546577388500356
ACH-000783,-0.5515761287714186
ACH-000784,-0.6810585429452629
ACH-000785,-0.6013331010287762
ACH-000787,-0.6483015845956939
ACH-000788,-0.5503129295726521
ACH-000791,-0.5660463099998057
ACH-000792,-0.7554609657158337
ACH-000794,-0.6364532201806271
ACH-000796,-0.5266261527328664
ACH-000798,-0.6205037089145521
ACH-000799,-0.5593283742343972
ACH-000800,-0.6232512882824643
