,GPATCH3 (63906)
ACH-000004,-0.17768318167298874
ACH-000005,-0.3226755141359266
ACH-000007,0.02719481441490783
ACH-000009,-0.30017491743306923
ACH-000011,-0.0973751702096348
ACH-000012,-0.32423516668008423
ACH-000013,-0.3023263438767442
ACH-000014,-0.2480070175298528
ACH-000015,-0.17123099017802448
ACH-000017,-0.2948877653365057
ACH-000018,0.10947265403635592
ACH-000019,-0.14241111386208366
ACH-000021,-0.2146864182779776
ACH-000022,-0.06676340467906923
ACH-000025,-0.2598569883398427
ACH-000028,-0.1932620844423028
ACH-000030,-0.1892991415636924
ACH-000035,-0.29572869983906025
ACH-000036,-0.14084866151699116
ACH-000037,-0.30003451347815
ACH-000039,-0.10202794954479012
ACH-000040,-0.2721924334639838
ACH-000041,-0.07254565646517819
ACH-000042,-0.2217724358478608
ACH-000045,-0.11925048972596593
ACH-000047,-0.0569934070857003
ACH-000052,-0.10909205927586524
ACH-000053,-0.1845116492219084
ACH-000054,-0.14503835769149856
ACH-000055,-0.17518763599071555
ACH-000060,-0.3501432995632351
ACH-000067,-0.21181425045921215
ACH-000070,-0.4837026321829249
ACH-000075,-0.2748259422933793
ACH-000078,-0.272115697688727
ACH-000082,-0.28877683790384345
ACH-000085,-0.2689762855653118
ACH-000086,-0.4441180193688773
ACH-000087,-0.21179192315818826
ACH-000092,-0.36331699717340016
ACH-000095,-0.26535772393601004
ACH-000097,-0.2000096207755596
ACH-000098,-0.211662646517544
ACH-000099,-0.2268412841455777
ACH-000108,-0.3708022345819401
ACH-000113,-0.21898264739769246
ACH-000116,-0.22260342780620695
ACH-000118,-0.2390479624045912
ACH-000120,-0.3164471977525906
ACH-000123,-0.08250579556702732
ACH-000127,-0.1607765573478885
ACH-000128,-0.2403075677854017
ACH-000132,-0.2295190187073872
ACH-000133,-0.4163479926223306
ACH-000137,-0.3496634219734686
ACH-000138,-0.18550401774337236
ACH-000142,-0.34453632220980834
ACH-000143,-0.003053248153195473
ACH-000146,-0.2127329887700217
ACH-000148,-0.26808614090539473
ACH-000150,-0.3619130349324332
ACH-000152,-0.3321997567249815
ACH-000153,-0.3868529833595749
ACH-000159,-0.2820640705310897
ACH-000160,-0.14233640976033335
ACH-000163,-0.0603281548458799
ACH-000167,-0.3887880558208447
ACH-000168,-0.18338072071402814
ACH-000169,-0.2791542752472753
ACH-000178,-0.2084333471372437
ACH-000183,-0.20112364719454426
ACH-000188,-0.2773773520119268
ACH-000189,-0.13885285233874864
ACH-000190,-0.4684488039458746
ACH-000198,-0.17926130386103595
ACH-000203,-0.21677349613151345
ACH-000204,-0.5161512147471015
ACH-000206,-0.07362658281073327
ACH-000207,-0.3288237468219293
ACH-000208,0.059670736228862084
ACH-000210,-0.2663871528907612
ACH-000211,-0.18435824937587916
ACH-000215,-0.21616651006153165
ACH-000221,-0.2267955850843116
ACH-000222,-0.15828545865776025
ACH-000223,-0.18636704334009227
ACH-000226,-0.16589110217548714
ACH-000227,-0.1908126369826044
ACH-000228,-0.1099057138030422
ACH-000231,-0.21520878576247934
ACH-000232,-0.1680442494615763
ACH-000233,-0.2181059610164046
ACH-000234,-0.33789799754094296
ACH-000235,-0.17268301956500934
ACH-000237,-0.27244806495324003
ACH-000238,-0.32977496372455656
ACH-000242,-0.16362584744932562
ACH-000243,-0.185054595610115
ACH-000244,-0.11153547049098526
ACH-000246,-0.15760179615632938
ACH-000248,-0.030201796085127505
ACH-000250,-0.2122735446197499
ACH-000251,0.04198305173559119
ACH-000252,-0.2256367522200285
ACH-000253,-0.13362610523122587
ACH-000255,-0.2414592350869356
ACH-000256,-0.3234553255246065
ACH-000257,-0.3056485246152356
ACH-000258,-0.17392666817144556
ACH-000259,-0.1847461864522083
ACH-000260,-0.2527087836364094
ACH-000261,-0.18732457598330485
ACH-000262,-0.18768093085089893
ACH-000263,-0.3552719468412771
ACH-000264,-0.2019913167250783
ACH-000265,-0.2058904897462545
ACH-000266,-0.25902090487613144
ACH-000272,-0.27915153836784656
ACH-000274,-0.2417792151712283
ACH-000277,-0.21705557464324174
ACH-000278,-0.1810601673550418
ACH-000279,-0.15476109953916692
ACH-000280,-0.21012993137961292
ACH-000281,-0.3071684198688956
ACH-000288,-0.3707903355853259
ACH-000291,-0.1839829623560208
ACH-000293,-0.23959750108689645
ACH-000294,-0.1978834913206169
ACH-000295,-0.10080471586001204
ACH-000296,-0.3392135361373099
ACH-000302,-0.4136263439913612
ACH-000304,-0.155078762397061
ACH-000307,-0.2080369402494161
ACH-000308,-0.21539587002332009
ACH-000310,-0.13553060830007038
ACH-000311,-0.10813051185463696
ACH-000312,-0.5073917267945272
ACH-000315,-0.18091473399776734
ACH-000316,-0.24860774528463034
ACH-000317,-0.2312342850084111
ACH-000318,-0.10362577519387806
ACH-000319,-0.2385976761668193
ACH-000320,-0.39901686162940425
ACH-000322,-0.1841329443043133
ACH-000323,-0.21439442696751312
ACH-000324,-0.2107272146566679
ACH-000329,-0.3268985345779106
ACH-000330,-0.285591276696525
ACH-000331,-0.11730314238421605
ACH-000332,-0.23567773185129315
ACH-000334,-0.2994494859532878
ACH-000335,-0.2002621040374785
ACH-000336,-0.37576527047442576
ACH-000337,-0.2607161072284025
ACH-000338,-0.10859191365430733
ACH-000339,-0.1380044433924976
ACH-000341,-0.21017228757001444
ACH-000348,-0.26171380944975586
