,ASUN (55726)
ACH-000694,-0.4796554971191687
ACH-000695,-0.4714159038764289
ACH-000696,-0.7218314807206043
ACH-000697,-0.5958856910270167
ACH-000699,-0.3065234321465609
ACH-000701,-0.4043063428215177
ACH-000706,-0.5415715705068056
ACH-000711,-0.2810316807267243
ACH-000713,-0.7877936455985637
ACH-000714,-0.5703916166450296
ACH-000718,-0.2631785114605326
ACH-000720,-0.620650575054319
ACH-000721,-0.3626414734691674
ACH-000724,-0.35850823035680834
ACH-000725,-0.4476627451905638
ACH-000732,-0.5252348997217335
ACH-000734,-0.3606459800052869
ACH-000735,-0.6128623868497369
ACH-000736,-0.375019007362952
ACH-000738,-0.3658598459429652
ACH-000746,-0.4925884574345282
ACH-000747,-0.4453140106454717
ACH-000748,-0.3742386544263149
ACH-000753,-0.4533872512013701
ACH-000756,-0.6218107290546682
ACH-000757,-0.4070891217464528
ACH-000758,-0.4687539627002704
ACH-000760,-0.4499477232370505
ACH-000762,-0.42610405386116745
ACH-000763,-0.40596988876504136
ACH-000764,-0.665082505150394
ACH-000765,-0.5121541346457441
ACH-000766,-0.38132109076175696
ACH-000767,-0.4767247804350179
ACH-000768,-0.6929640609850088
ACH-000769,-0.6383083340106512
ACH-000770,-0.1258444960019534
ACH-000771,-0.6504004119730967
ACH-000773,-0.5326822136070499
ACH-000776,-0.5310931617154244
ACH-000777,-0.26460965199813
ACH-000778,-0.3516185983576537
ACH-000781,-0.2851081137510021
ACH-000782,-0.3365472614619652
ACH-000783,-0.3452566071284933
ACH-000784,-0.3641233161123792
ACH-000785,-0.4126355868703387
ACH-000787,-0.3850854680113732
ACH-000788,-0.5639728774047917
ACH-000791,-0.4136251281199726
ACH-000792,-0.4995806827424529
ACH-000794,-0.4909127577631663
ACH-000796,-0.4132644425337532
ACH-000798,-0.5465765978419226
ACH-000799,-0.5560589277361894
ACH-000800,-0.3825613361806459
ACH-000802,-0.4872994234532573
ACH-000804,-0.3345783865323138
ACH-000805,-0.3230227171787366
ACH-000809,-0.4906947947240396
ACH-000810,-0.649580511593396
ACH-000811,-0.4071317250270882
ACH-000817,-0.5132005042556017
ACH-000819,-0.6885515363749843
ACH-000820,-0.08654616400301547
ACH-000821,-0.3709587704819268
ACH-000822,-0.2625846790134212
ACH-000823,-0.44525527833396616
ACH-000824,-0.28488338810078245
ACH-000827,-0.6312878209412307
ACH-000829,-0.19410672123136616
ACH-000831,-0.4827449257762663
ACH-000832,-0.5272670804168891
ACH-000833,-0.3797074809730766
ACH-000834,-0.3650736531887846
ACH-000835,-0.3339390350284015
ACH-000836,-0.3195999472124086
ACH-000837,-0.36894465956621664
ACH-000838,-0.2926170130269751
ACH-000839,-0.5180291420649668
ACH-000840,-0.7175355519937332
ACH-000841,-0.5285854788798822
ACH-000843,-0.4882555084745647
ACH-000846,-0.4387889887419789
ACH-000847,-0.4368979664515382
ACH-000848,-0.4000732120419664
ACH-000849,-0.6794351939207989
ACH-000851,-0.4525839629933303
ACH-000855,-0.456888532621415
ACH-000856,-0.4544995845534075
ACH-000858,-0.6629876684968037
ACH-000859,-0.7058933714657135
ACH-000861,-0.15141521460886162
ACH-000862,-0.5501832903302408
ACH-000865,-0.3705565211515831
ACH-000866,-0.4668954267132295
ACH-000867,-0.5907958171212434
ACH-000869,-0.2765092227468709
ACH-000872,-0.3405988493274037
ACH-000873,-0.5273624930285061
ACH-000876,-0.32270427631060344
ACH-000878,-0.1312614201647022
ACH-000880,-0.4116782481970908
ACH-000881,-0.13708398387715914
ACH-000882,-0.4083125353211874
ACH-000884,-0.2839834215232264
ACH-000885,-0.3171204119539481
ACH-000887,-0.4512292649718914
ACH-000889,-0.3495146033751269
ACH-000896,-0.36022415247845896
ACH-000898,-0.487730546451693
ACH-000900,-0.31203148803744385
ACH-000901,-0.35524871337613884
ACH-000905,-0.5638393299147287
ACH-000906,-0.1983985492178074
ACH-000907,-0.33867180438663363
ACH-000910,-0.5910843695608312
ACH-000911,-0.5562596161291503
ACH-000912,-0.4287974799001467
ACH-000913,-0.2946674855555117
ACH-000915,-0.22032118520476832
ACH-000916,-0.9465227217213206
ACH-000917,-0.5920021204733872
ACH-000920,-0.8675378786843636
ACH-000921,-0.5150554676531997
ACH-000924,-0.687954776251947
ACH-000926,-0.14795864143599902
ACH-000928,-0.4863962854767167
ACH-000929,-0.6809381898963197
ACH-000932,-0.4327712680710706
ACH-000935,-0.6424721899930741
ACH-000936,-0.3207424489223966
ACH-000937,-0.3215034011851033
ACH-000938,-0.4138445337407817
ACH-000939,-0.5897107166674715
ACH-000941,-0.2869058568374829
ACH-000943,-0.42037730462802586
ACH-000946,-0.3524346905890764
ACH-000947,-0.4508837335662344
ACH-000948,-0.3261992674241922
ACH-000950,-0.2888235563962492
ACH-000953,-0.4020356497367311
ACH-000954,-0.3411303869253312
ACH-000957,-0.4968711118983773
ACH-000958,-0.4068468110540468
ACH-000960,-0.21569287889966648
ACH-000963,-0.4876805975082046
ACH-000968,-0.2750630071103525
ACH-000969,-0.4064949828726305
ACH-000972,-0.6130345437798623
ACH-000973,-0.4955910466714814
ACH-000974,-0.4159112707498033
ACH-000978,-0.3606650180979541
ACH-000984,-0.42360496553661176
ACH-000986,-0.3889024025558844
ACH-000988,-0.5033459843380469
ACH-000993,-0.43307438909149815
ACH-000994,-0.3384716392746836
ACH-000996,-0.2451449477657077
ACH-001001,-0.41983107764825817
ACH-001020,-0.71323266588816
ACH-001028,-0.2856961516673276
ACH-001031,-0.5558390595516796
ACH-001038,-0.4628505968121742
ACH-001048,-0.2845013241306629
ACH-001050,-0.25542591046344243
ACH-001053,-0.6248171942615541
ACH-001054,-0.5498081700282585
ACH-001061,-0.4665045529755448
ACH-001067,-0.3907181000473996
ACH-001075,-0.5619337557999609
ACH-001096,-0.4361975784574214
ACH-001111,-0.2294916084214711
ACH-001119,-0.3692188316132183
ACH-001128,-0.5535110917230727
ACH-001134,-0.7386101461676441
ACH-001151,-0.6383760534159408
ACH-001163,-0.10816473234717372
ACH-001164,-0.7290347403354605
ACH-001183,-0.35533068501888737
ACH-001192,-0.18505257873401126
ACH-001193,-0.7642850212828404
ACH-001196,-0.3367387128031315
ACH-001197,-0.4611379871828862
ACH-001205,-0.16882122851755382
ACH-001211,-0.7299104941260172
ACH-001212,-0.6577132753338714
ACH-001228,-0.4107169401522387
ACH-001232,-0.7186411900544789
ACH-001239,-0.4564699600016055
ACH-001270,-0.5361535526058067
ACH-001274,-0.5157793401644061
ACH-001275,-0.4944507431850288
ACH-001277,-0.5463921176418152
ACH-001278,-0.5976631305296709
ACH-001280,-0.3007108995937883
ACH-001283,-0.3325335188329213
ACH-001289,-0.5570892146906578
ACH-001300,-0.1445612608944
ACH-001301,-0.30373001578972986
ACH-001302,-0.14368818176857875
ACH-001306,-0.5404272374837714
ACH-001318,-0.4896057511825699
ACH-001322,-0.6115310711301404
ACH-001328,-0.58347111866529
ACH-001332,-0.4937024359618957
ACH-001336,-0.748585430623784
ACH-001346,-0.4422658793364659
ACH-001353,-0.268402929454632
ACH-001354,-0.9085864983593276
ACH-001367,-0.8379240131997259
ACH-001368,-0.4620696165653028
ACH-001374,-0.3454125387098792
ACH-001377,-0.451930908074454
ACH-001380,-0.28143869764449336
ACH-001391,-0.39507984886731984
ACH-001408,-0.4590943021331883
ACH-001430,-0.5152257901996201
ACH-001431,-0.15133802892323076
ACH-001450,-0.31651169957428865
ACH-001496,-0.6336384953569892
ACH-001500,-0.36499666885556215
ACH-001523,-0.2223260451842074
ACH-001532,-0.4378402288596165
ACH-001550,-0.43770580314843743
ACH-001552,-0.2182349675494796
ACH-001554,-0.338258029659294
ACH-001654,-0.6716231310851827
ACH-001735,-0.41357143543666
ACH-001736,-0.4677593132334513
ACH-001737,-0.332672986443264
ACH-001740,-0.1214884529134654
ACH-001745,-0.0890727670606753
ACH-001765,-0.5017027481743302
