,VPS29 (51699)
ACH-000004,-0.3054311070823537
ACH-000005,-0.7296507820349529
ACH-000007,-0.4921807101411033
ACH-000009,-0.8491743859329761
ACH-000011,-0.6644347377889588
ACH-000012,-0.014558129205454403
ACH-000013,-0.4052730026330731
ACH-000014,-0.21199325887533652
ACH-000015,-0.6362753658352815
ACH-000017,-0.5976054576141726
ACH-000018,-0.6381507350447682
ACH-000019,-0.23733238672231435
ACH-000021,-0.4087927844466976
ACH-000022,-0.22829767678172225
ACH-000025,-0.4917296121789954
ACH-000028,-0.15172109329539074
ACH-000030,-0.5109096628127084
ACH-000035,-0.2659091275258499
ACH-000036,-0.6620411505505224
ACH-000037,-0.4102081638098637
ACH-000039,-0.3656097806278301
ACH-000040,-0.09747783838981616
ACH-000041,-0.29468810408509777
ACH-000042,-0.4712273829325238
ACH-000045,-0.4712391966553098
ACH-000047,-0.6348176710424067
ACH-000052,-0.5828552395108627
ACH-000053,-0.3930096751849689
ACH-000054,-0.399639911108961
ACH-000055,-0.03466710203730118
ACH-000060,-0.5405000236843261
ACH-000067,-0.2920928246638154
ACH-000070,-0.5340594661477805
ACH-000075,-0.5908224296444538
ACH-000078,-0.4855580899129954
ACH-000082,-0.17899667936777047
ACH-000085,-0.2228076785174826
ACH-000086,-0.17786606704410546
ACH-000087,0.12131251055895245
ACH-000092,-0.4929761848036962
ACH-000095,-0.38694411925446304
ACH-000097,-0.4147054934403613
ACH-000098,0.015305722657111082
ACH-000099,-0.6231672799844424
ACH-000108,-0.3454086756287919
ACH-000113,-0.4751393730765791
ACH-000116,-0.3971580277325007
ACH-000118,-0.2957393620572775
ACH-000120,-0.5083925766457276
ACH-000123,-0.31227943634461586
ACH-000127,-0.20296371480365055
ACH-000128,-0.4749843707154741
ACH-000132,-0.4563827835748027
ACH-000133,-0.43398541456897655
ACH-000137,-0.36171776096588826
ACH-000138,-0.303018953909951
ACH-000142,-0.6033619314443264
ACH-000143,-0.58039222128712
ACH-000146,-0.366172360350066
ACH-000148,-0.4576155701647962
ACH-000150,-0.4814245939314585
ACH-000152,-0.5088616693646397
ACH-000153,-0.1313339425019883
ACH-000159,-0.4275903764075499
ACH-000160,-0.4569447398959355
ACH-000163,-0.4879005899774162
ACH-000167,-0.19489984356373505
ACH-000168,-0.5035048303309015
ACH-000169,-0.3829284628016492
ACH-000178,-0.4757245339618664
ACH-000183,-0.6620358471012644
ACH-000188,-0.3001703841981595
ACH-000189,-0.331965607860622
ACH-000190,-0.11863136743486713
ACH-000198,-0.6185006836612525
ACH-000203,-0.4605454371317122
ACH-000204,-0.5156333860022213
