,AP4M1 (9179)
ACH-000004,0.2925167799698488
ACH-000005,-0.12580788542074425
ACH-000007,0.09590866804881347
ACH-000009,0.09397085808689404
ACH-000011,0.03790824755597177
ACH-000012,0.06985174599443217
ACH-000013,0.2331819063301647
ACH-000014,0.043620353498442295
ACH-000015,0.1684685735582278
ACH-000017,0.13372897829901956
ACH-000018,0.06538588130423419
ACH-000019,0.04435168193468536
ACH-000021,-0.0603774281815244
ACH-000022,0.060830998552213474
ACH-000025,0.0620090275441974
ACH-000028,0.101805929672684
ACH-000030,0.17299280895441474
ACH-000035,-0.041601676995680174
ACH-000036,-0.023820050584210325
ACH-000037,0.009575187894092329
ACH-000039,0.19465280454403236
ACH-000040,0.11804981632829988
ACH-000041,0.10062088727894072
ACH-000042,0.14433479404236846
ACH-000045,0.09439537006272676
ACH-000047,0.20369915332210226
ACH-000052,0.06073363023675619
ACH-000053,0.10721193300333734
ACH-000054,0.1762549461997393
ACH-000055,0.13878946334604828
ACH-000060,0.05690410255823854
ACH-000067,0.01952589760294584
ACH-000070,0.09724943056560137
ACH-000075,0.044789729022609095
ACH-000078,-0.01525503462381768
ACH-000082,0.2214937525936795
ACH-000085,0.08849509103957474
ACH-000086,0.27063051688406514
ACH-000087,0.1523479727916204
ACH-000092,0.20191974723166695
ACH-000095,0.14939338386491896
ACH-000097,-0.03289466250228812
ACH-000098,0.16194526714683602
ACH-000099,0.045143882925301616
ACH-000108,0.07572813237773783
ACH-000113,0.12410267572561745
ACH-000116,0.12339614798619335
ACH-000118,0.024969413932803882
ACH-000120,0.09228233453137548
ACH-000123,0.02206459382827765
ACH-000127,-0.033271065610925576
ACH-000128,0.27754176223427696
ACH-000132,0.011468933096035413
ACH-000133,0.059093219171890636
ACH-000137,0.12241455846179695
ACH-000138,0.10863069844365487
ACH-000142,-0.08367469941358284
ACH-000143,0.3510404585907095
ACH-000146,0.08898722964609185
ACH-000148,0.15319480114576067
ACH-000150,0.061870757233783075
ACH-000152,-0.031505623744109555
ACH-000153,0.2834339521772406
ACH-000159,0.05194436433468255
ACH-000160,0.08013911792581489
ACH-000163,-0.03822949956397238
