,PLB1 (151056)
ACH-000004,0.08029630840879673
ACH-000005,0.13800790246005668
ACH-000007,-0.02216376795608628
ACH-000009,0.07544871957175356
ACH-000011,-0.04009165542093256
ACH-000012,0.08898311969947535
ACH-000013,0.03335335686364458
ACH-000014,0.12035851681965852
ACH-000015,0.02748082022867316
ACH-000017,0.1384103961247027
ACH-000018,-0.02809466328417674
ACH-000019,-0.1178574351081826
ACH-000021,0.11321196388874236
ACH-000022,-0.00026424872805324944
ACH-000025,-0.011887693128302788
ACH-000028,0.10105607204335773
ACH-000030,0.03644304731132268
ACH-000035,-0.08139371886584991
ACH-000036,0.02349683466868313
ACH-000037,-0.11165828632505767
ACH-000039,0.17486021467629065
ACH-000040,0.029580125387519193
ACH-000041,0.08567895081703235
ACH-000042,0.03602310271715422
ACH-000045,0.07087774724623579
ACH-000047,-0.052904890571422426
ACH-000052,-0.017505216584064624
ACH-000053,-0.003515864717386906
ACH-000054,0.05569385037697214
ACH-000055,0.2891335812778984
ACH-000060,0.08983856393099783
ACH-000067,0.07877716667643096
ACH-000070,0.08528658256602692
ACH-000075,-0.059143301145049024
ACH-000078,-0.05400512467537319
ACH-000082,0.13761866984055898
ACH-000085,0.2761538330685086
ACH-000086,-0.05900507710380274
ACH-000087,0.12701128831492425
ACH-000092,-0.1257824492049189
ACH-000095,0.04776885453447359
ACH-000097,0.07400543980306627
ACH-000098,0.017735767563909134
ACH-000099,0.004141967093780639
ACH-000108,0.009737632905742815
ACH-000113,0.031580998389052976
ACH-000116,0.08169070380824321
ACH-000118,0.0912576048953342
ACH-000120,0.027756910028108112
ACH-000123,0.05866279732688864
ACH-000127,0.011879933527987151
ACH-000128,-0.02442480739469712
ACH-000132,0.06917333415458651
ACH-000133,-0.07405777706776502
ACH-000137,0.06417182776306221
ACH-000138,0.06630938186673695
ACH-000142,-0.0003350199773129841
ACH-000143,-0.031331481735703035
ACH-000146,0.1041179980485954
ACH-000148,0.08654247250641971
ACH-000150,0.15638780799185342
ACH-000152,0.03532431143363273
ACH-000153,-0.03002934970782656
ACH-000159,-0.020872095979475744
ACH-000160,0.014733382526588916
ACH-000163,0.16185100693981466
ACH-000167,0.11380006739990205
ACH-000168,-0.22838039779685584
ACH-000169,0.07888623682666862
ACH-000178,0.03691997742993346
ACH-000183,0.05295334897586428
ACH-000188,0.07476827803220601
ACH-000189,0.14633786257141862
ACH-000190,-0.1091191762068084
ACH-000198,-0.02929454923383612
ACH-000203,-0.2010753592872476
ACH-000204,0.03100187017693767
ACH-000206,0.200729959324135
ACH-000207,0.07618472760834435
ACH-000208,0.06415084099455867
ACH-000210,0.00907468073062917
ACH-000211,0.06459005550132704
ACH-000215,0.06331941527390501
ACH-000221,0.17092011710109206
ACH-000222,-0.06570187454943975
ACH-000223,-0.019512061953306663
ACH-000226,0.07965720998496895
ACH-000227,-0.009380453988105051
ACH-000228,-0.01582745813417991
ACH-000231,-0.002642025567640211
ACH-000232,0.052257005617576
ACH-000233,-0.004467222611954347
ACH-000234,0.08093020457764541
ACH-000235,0.03550454758232892
ACH-000237,0.13909192336869164
