,CORT (1325)
ACH-000004,-0.012156566579013484
ACH-000005,-0.09051764647443616
ACH-000007,-0.07377627534382644
ACH-000009,-0.06526238567700303
ACH-000011,0.00022003856185543038
ACH-000012,0.08902312302531899
ACH-000013,0.06958812235556316
ACH-000014,-0.07593863885579988
ACH-000015,0.16012853339107944
ACH-000017,0.12830343961470547
ACH-000018,0.09984815982676673
ACH-000019,-0.0626358420370308
ACH-000021,0.04924441964200624
ACH-000022,0.02424075840856874
ACH-000025,-0.025595414404411782
ACH-000028,0.008827482191578594
ACH-000030,-0.011966797693110369
ACH-000035,0.02734205145893472
ACH-000036,0.01015435457611855
ACH-000037,0.056256880812282736
ACH-000039,-0.017323468961940963
ACH-000040,-0.04440026054790008
ACH-000041,0.08222753319115317
ACH-000042,0.034235506101427934
ACH-000045,0.22470144455799135
ACH-000047,0.004856829746184046
ACH-000052,0.06470352377603916
ACH-000053,0.052058380166322166
ACH-000054,0.017946197687899384
ACH-000055,0.08883256552910355
ACH-000060,-0.2179870985081904
ACH-000067,-0.05548419457957245
ACH-000070,0.0930938375282034
ACH-000075,-0.02015456201240816
ACH-000078,0.03131290753249597
ACH-000082,-0.010102241460774977
ACH-000085,-0.06169403464792265
ACH-000086,-0.1651759231068073
ACH-000087,0.05720471975998916
ACH-000092,-0.04264443044083915
ACH-000095,-0.08092616391085453
ACH-000097,-0.007837236762743227
ACH-000098,-0.008065989820270698
ACH-000099,-0.023156866572011083
ACH-000108,-0.04607481301010682
ACH-000113,0.16806164889689934
ACH-000116,0.07958680448022289
ACH-000118,0.11362927309615994
ACH-000120,-0.0689502472482641
ACH-000123,0.07116858560701066
ACH-000127,0.07004617927402447
ACH-000128,-0.13354512381474412
ACH-000132,0.02155788579886441
ACH-000133,-0.08914495644118403
ACH-000137,0.08664552293682012
ACH-000138,0.032780780767963834
ACH-000142,-0.11650802750594295
ACH-000143,-0.11522600757552075
ACH-000146,0.09253837123892658
ACH-000148,-0.07463244503558497
ACH-000150,-0.10990629296708154
ACH-000152,-0.2461097862603617
ACH-000153,0.07946184181352141
ACH-000159,-0.017726871802845982
ACH-000160,-0.05620288641660269
ACH-000163,0.12408259994147534
ACH-000167,0.012606590436255768
ACH-000168,-0.06747529219510666
ACH-000169,-0.04387869922147451
ACH-000178,-0.12316624360815813
ACH-000183,-0.062252424426763375
ACH-000188,-0.122012741114241
ACH-000189,-0.05810560568344544
ACH-000190,-0.013472588725833632
ACH-000198,0.14774808511143192
ACH-000203,0.3987762555410345
ACH-000204,0.047833639113494336
ACH-000206,-0.020794377166983638
ACH-000207,-0.03596509029592413
