,SUSD3 (203328)
ACH-000004,0.13931127523884484
ACH-000005,0.16068100564723362
ACH-000007,0.3095408032993041
ACH-000009,-0.03223661321853498
ACH-000011,0.04466021628318312
ACH-000012,0.10244898384823893
ACH-000013,0.004151787628177604
ACH-000014,0.1290310263919719
ACH-000015,-0.03811773134652387
ACH-000017,-0.03149010594745737
ACH-000018,0.09929319561855236
ACH-000019,0.1911958670616513
ACH-000021,0.059618472644792114
ACH-000022,0.03767427868129137
ACH-000025,0.045960441183638984
ACH-000028,0.1041048928113091
ACH-000030,0.0781673435309733
ACH-000035,0.0914847274560002
ACH-000036,0.1425159902282068
ACH-000037,0.009531915601934835
ACH-000039,0.0719262024975638
ACH-000040,0.08218212598157365
ACH-000041,0.011922606460794776
ACH-000042,0.09642607917890447
ACH-000045,0.22822750119531315
ACH-000047,0.11590309082295673
ACH-000052,-0.2482471653619295
ACH-000053,0.06971199426090323
ACH-000054,0.07635350747265865
ACH-000055,0.1644896940496362
ACH-000060,0.012648180849558502
ACH-000067,0.10855230131408564
ACH-000070,0.15736730547663538
ACH-000075,0.3952508095010193
ACH-000078,0.04959091703202314
ACH-000082,0.08681506680485279
ACH-000085,-0.06713384390617141
ACH-000086,0.1572710061042096
ACH-000087,-0.02286846584437089
ACH-000092,0.10693009085312737
ACH-000095,0.08982191804221297
ACH-000097,0.051330665751941854
ACH-000098,0.04110689079510975
ACH-000099,0.09969682278313466
ACH-000108,0.01170778687007645
ACH-000113,0.16596942034421588
ACH-000116,0.15524302400256762
ACH-000118,0.0970607470498439
ACH-000120,0.14719336709607553
ACH-000123,0.030826557803518968
ACH-000127,-0.0044524738893169866
ACH-000128,0.044809523808897994
ACH-000132,-0.05259172595853174
ACH-000133,0.21776039618540866
ACH-000137,0.11493696785891686
ACH-000138,0.014697214626747702
ACH-000142,0.2025039353738576
ACH-000143,0.0383669445215635
ACH-000146,0.0012331428391551312
ACH-000148,0.050059772074742485
ACH-000150,0.18275702982085296
ACH-000152,-0.013940462903030968
ACH-000153,0.250859560015397
ACH-000159,0.0394173067324264
ACH-000160,0.09143943206641712
ACH-000163,0.18961223065797744
ACH-000167,0.2461200235230204
ACH-000168,0.021070718154743682
ACH-000169,0.059131719314804265
ACH-000178,0.1211522096204088
ACH-000183,0.08211922007925737
ACH-000188,0.035463479272910985
ACH-000189,0.11260255915768776
ACH-000190,-0.1501439501800202
ACH-000198,-0.023842968341395043
ACH-000203,-0.28587556028165617
ACH-000204,0.32729812117801405
ACH-000206,0.20587825076148208
ACH-000207,0.1529986535249302
ACH-000208,0.06905135568827707
ACH-000210,-0.16095906008844846
ACH-000211,0.16338631087237698
ACH-000215,0.05547318561227165
ACH-000221,-0.030373644655630926
ACH-000222,0.19157646996001945
ACH-000223,0.1783964728016009
ACH-000226,0.034404191801725194
ACH-000227,-0.029519275579387542
ACH-000228,0.09255448082926396
ACH-000231,0.103581685247214
ACH-000232,0.08140122441082721
ACH-000233,0.09764839484478173
ACH-000234,0.11591686632595855
ACH-000235,0.03485377209865692
ACH-000237,0.0542259072234849
ACH-000238,-0.00887843320388563
ACH-000242,0.0573733860136315
ACH-000243,0.10892154534376816
ACH-000244,0.22356063187970712
ACH-000246,0.0801350586562844
ACH-000248,0.182676383615854
ACH-000250,0.03030995449202462
ACH-000251,0.3117873110185653
ACH-000252,-0.010445606599127863
ACH-000253,0.06987319567138135
ACH-000255,0.10411693244619208
ACH-000256,0.06086633927511525
ACH-000257,0.1631145678801033
ACH-000258,0.08260977613148478
ACH-000259,0.03834216528498936
ACH-000260,0.019893161120744147
ACH-000261,0.06407129014747066
ACH-000262,-0.01332775489215
ACH-000263,-0.2224528046084196
ACH-000264,0.07048471929533089
ACH-000265,0.13705632356203332
ACH-000266,0.02588854860206432
ACH-000272,0.09922958011278743
ACH-000274,0.05138132767083327
ACH-000277,0.10754677419442547
ACH-000278,0.07337613009892331
ACH-000279,0.1221061328000948
ACH-000280,0.10564153714611203
ACH-000281,0.06252684106263978
ACH-000288,0.15977403566290854
ACH-000291,0.08749837299952032
ACH-000293,0.1130481602536697
ACH-000294,0.10701978847864352
ACH-000295,0.22228820691315626
ACH-000296,0.2206278494611744
ACH-000302,-0.011032574988324174
ACH-000304,0.10734776045455796
ACH-000307,0.09955017988066928
ACH-000308,0.057256104098679116
ACH-000310,0.014280554753487345
ACH-000311,0.022572093591677857
ACH-000312,0.10479175980428802
ACH-000315,0.21707716017321035
ACH-000316,0.03358261520349542
ACH-000317,0.0982732814572604
ACH-000318,0.013148526372345495
ACH-000319,0.15947013918633798
ACH-000320,0.2729256814925549
ACH-000322,0.031067518290932333
ACH-000323,0.09024482110529272
ACH-000324,0.05455170097938388
ACH-000329,0.033002610195087885
ACH-000330,0.3354280273502432
ACH-000331,0.11517848226143107
ACH-000332,0.0824352628355024
ACH-000334,0.023183560758292168
ACH-000335,-0.08821371020878133
ACH-000336,0.2944286716949383
ACH-000337,0.06246071339303842
ACH-000338,-0.16005818090109158
ACH-000339,0.09531038701440682
ACH-000341,0.0018930662599258652
ACH-000348,0.07343832945245264
ACH-000350,0.005935197946593395
ACH-000352,0.14073947933104308
ACH-000356,0.10797327764040636
ACH-000361,0.08739067771405654
ACH-000362,0.09174589076985183
ACH-000363,0.08851166873145762
ACH-000364,-0.035495320416138135
ACH-000365,0.009655954742627235
ACH-000366,0.02396196962118689
ACH-000368,0.18085006703917691
ACH-000374,0.16843103271436044
ACH-000375,0.016629498937972196
ACH-000376,0.16075015925250227
ACH-000381,0.011048708183147227
ACH-000383,0.012045007521316363
ACH-000387,0.046418048545859736
ACH-000389,0.12070756424208108
ACH-000390,-0.0453421578507957
ACH-000393,0.1080397408840828
ACH-000395,-0.09018447091060368
ACH-000396,0.453968998043613
ACH-000397,0.015484931372358722
ACH-000401,-0.09064834533655228
ACH-000402,0.06379344322830774
ACH-000403,0.06793573118360532
ACH-000404,-0.09292900646313353
ACH-000406,0.06374294372192639
ACH-000407,0.004358375919838126
ACH-000408,0.13473424828060246
ACH-000410,0.15471437745335556
ACH-000411,0.1435285650531931
ACH-000414,0.14164012236728965
ACH-000415,0.0964606888293902
ACH-000416,0.0034599061559489816
ACH-000420,0.14582129804933294
ACH-000421,0.07927986932451905
ACH-000424,0.11126669212081547
ACH-000425,0.16296974686374602
ACH-000426,0.17410112399469854
ACH-000427,0.0722236641418781
ACH-000433,0.07175427997345346
ACH-000435,0.1608726411219002
ACH-000436,0.09586815555086528
ACH-000444,0.1334202649905268
ACH-000445,0.2194728613965377
ACH-000448,0.11244666287280107
ACH-000450,-0.03227672211381735
ACH-000452,0.03042890615703888
ACH-000454,0.008506793011906488
ACH-000458,-0.05110730498808472
ACH-000459,0.2546466534615713
ACH-000460,0.023719881411417242
ACH-000461,0.032255527373089815
ACH-000463,0.0048143084379273825
ACH-000464,0.08589882134234049
ACH-000466,-0.04216207215647879
ACH-000467,0.12306862963917704
ACH-000468,0.08907111969745736
ACH-000469,0.1539482313215796
ACH-000470,0.0734988235672194
ACH-000471,0.07364508063147167
ACH-000472,0.13702098638601293
ACH-000473,0.1279908785443702
ACH-000475,0.07898783488914166
ACH-000476,-0.057208230924973485
ACH-000477,-0.0654738165969518
ACH-000479,0.2711221338048575
ACH-000480,0.07977421212216503
ACH-000481,0.06956145611893155
ACH-000483,0.1233249051642576
ACH-000484,0.1414922084755154
ACH-000485,0.04152752610791411
ACH-000486,0.23388718079627704
ACH-000487,0.1457146651335734
ACH-000488,0.04868435859246499
ACH-000490,-0.015738235477832832
ACH-000491,-0.05938085884698745
ACH-000495,0.23435076317568154
ACH-000496,-0.016677947956027728
ACH-000499,0.2829243521788103
ACH-000500,0.1316885509946286
ACH-000502,0.11964178011412192
ACH-000503,-0.09383143652944173
ACH-000505,0.09629270527311562
