,CD8B (926)
ACH-000255,-0.28439069813138795
ACH-000256,-0.2937723329440364
ACH-000257,-0.1685574040005757
ACH-000258,-0.10312913352546857
ACH-000259,-0.031124672491906955
ACH-000260,-0.2103158080358939
ACH-000261,-0.1132409729471666
ACH-000262,-0.30144658488415105
ACH-000263,-0.02703765274605471
ACH-000264,-0.19502568184144786
ACH-000265,-0.15594376093460033
ACH-000266,-0.10841815216936702
ACH-000272,-0.1964915321873333
ACH-000274,-0.19467606075487612
ACH-000277,-0.03867282536048358
ACH-000278,0.0005274840877903464
ACH-000279,-0.10952670359306367
ACH-000280,-0.10933858478806363
ACH-000281,0.11149796565136624
ACH-000288,-0.25428107334393724
ACH-000291,-0.1628284024023973
ACH-000293,-0.26303385790460115
ACH-000294,-0.1925030444216968
ACH-000295,-0.07506417349968214
ACH-000296,-0.1466904809154847
ACH-000302,-0.03382119975863623
ACH-000304,-0.04357311360011031
ACH-000307,-0.10169078006923472
ACH-000308,-0.1532409989527158
ACH-000310,-0.022940283402102867
ACH-000311,-0.1265697022742668
ACH-000312,-0.1183314794028857
ACH-000315,-0.1960882374111952
ACH-000316,-0.02586544740649
ACH-000317,-0.4226004551761801
ACH-000318,-0.1992480518777729
ACH-000319,-0.16344218763034932
ACH-000320,0.06037593039392331
ACH-000322,-0.16420737658176962
ACH-000323,-0.08239795130103834
ACH-000324,-0.2736189844708654
ACH-000329,-0.06109038044696252
ACH-000330,-0.2566440865893097
ACH-000331,-0.12755960440737069
ACH-000332,-0.10827750734070396
ACH-000334,-0.2224796164857401
ACH-000335,-0.027479888188566663
ACH-000336,0.14720343193400112
ACH-000337,-0.1193794386515276
ACH-000338,-0.1493442589070708
ACH-000339,-0.037226741680977865
ACH-000341,-0.22178026555375568
ACH-000348,-0.12784975034123752
ACH-000350,-0.10085437059943096
ACH-000352,-0.1069700933514211
ACH-000356,-0.2322065685956134
ACH-000361,-0.031514059155609404
ACH-000362,-0.0837201465469859
ACH-000363,-0.10581255893489228
ACH-000364,-0.06822705582110387
ACH-000365,-0.17924420160647986
ACH-000366,-0.0872398569815887
ACH-000368,-0.11522073231864426
ACH-000374,-0.18051255529708168
ACH-000375,-0.23958437729265425
ACH-000376,-0.13476099316311355
ACH-000381,-0.2673439119299497
ACH-000383,-0.12841514179880373
ACH-000387,-0.1295530902291432
ACH-000389,-0.1632055406223436
ACH-000390,-0.2549598883166642
ACH-000393,-0.17526538191195565
ACH-000395,-0.0461940173065186
ACH-000396,-0.3402845395146907
ACH-000397,-0.06376380164457571
ACH-000401,-0.25966836860948284
ACH-000402,-0.00017482100686741844
ACH-000403,-0.1106890446660187
ACH-000404,-0.05071012597219663
ACH-000406,-0.13719242867993814
ACH-000407,-0.009602777910756607
ACH-000408,-0.030234063573650775
ACH-000410,-0.05657625083729479
ACH-000411,-0.058303891944077826
ACH-000414,-0.0914210779658751
ACH-000415,-0.16958753030991286
ACH-000416,-0.1011890938307917
ACH-000420,-0.16665516461769014
ACH-000421,-0.14055770772392762
ACH-000424,-0.057282211642340077
ACH-000425,-0.11327145233486055
ACH-000426,-0.2025551104738524
ACH-000427,0.026120714664262943
ACH-000433,-0.004608690892992561
ACH-000435,-0.5721966227191859
ACH-000436,-0.1625356000664251
ACH-000444,-0.06496622353198969
ACH-000445,-0.3367411879650624
ACH-000448,-0.04719236930291981
ACH-000450,-0.21435254384913294
ACH-000452,-0.2351626971047028
ACH-000454,-0.2177359234812668
ACH-000458,-0.2507043133346958
ACH-000459,-0.2560426260475783
ACH-000460,-0.1682737906106854
ACH-000461,-0.12424415999298165
ACH-000463,-0.08667742155624099
ACH-000464,-0.10687881648729336
ACH-000466,-0.19380876595749244
ACH-000467,-0.12212831537519946
ACH-000468,-0.18483560602165408
ACH-000469,-0.04941230149184477
ACH-000470,-0.2298643207486609
ACH-000471,-0.1448193740209525
ACH-000472,-0.116281024136774
ACH-000473,-0.14222439588538496
ACH-000475,-0.17448716806584585
ACH-000476,-0.14319479973675595
ACH-000477,0.18827705338254608
ACH-000479,0.060527691793972035
ACH-000480,-0.14607300341990456
ACH-000481,-0.33626089071474063
ACH-000483,-0.026866909633269983
ACH-000484,-0.12083805618386012
ACH-000485,-0.0352423185479712
ACH-000486,-0.12668747380566944
ACH-000487,-0.08501016404882014
ACH-000488,-0.16475287879044226
ACH-000490,-0.25382448647052464
ACH-000491,-0.2105074487842833
ACH-000495,-0.19423990370603075
ACH-000496,-0.2610834968310066
ACH-000499,-0.2467016242730677
ACH-000500,0.058407562117351465
ACH-000502,-0.1954911335334244
ACH-000503,-0.10858942991560792
ACH-000505,-0.15392161861427886
ACH-000507,-0.12569854984737605
ACH-000510,-0.14008749877581844
ACH-000511,-0.12122694007240475
ACH-000512,-0.3763623897155009
ACH-000516,-0.13104965313697658
ACH-000517,-0.08598033467589239
ACH-000518,-0.14878962146627328
ACH-000520,-0.3122184066062603
ACH-000521,-0.23096579280655785
ACH-000522,-0.2342026216013041
ACH-000524,-0.254138273540252
ACH-000527,-0.08863448218832086
ACH-000528,-0.0819549061541069
ACH-000537,-0.11954989427714086
ACH-000541,0.13318797699385346
ACH-000542,-0.16734764599248553
ACH-000544,-0.2094080035090918
ACH-000545,0.03633150977008963
ACH-000547,-0.16638867169329155
ACH-000548,-0.350955153327291
ACH-000549,-0.28458420487683805
ACH-000550,-0.083484237516933
ACH-000552,-0.3193268895745467
ACH-000556,-0.2855779270839056
ACH-000557,-0.09861987848937558
ACH-000569,-0.585934664144
ACH-000570,-0.1960492791898672
ACH-000571,-0.06923377881973616
ACH-000573,-0.10633428453897864
ACH-000576,-0.12552811662341348
ACH-000579,-0.1895374520833924
ACH-000580,-0.1074775845608201
ACH-000584,-0.16631478735664834
ACH-000585,-0.11926833819833645
ACH-000588,0.028177202983415632
ACH-000589,-0.24571381437272666
ACH-000591,-0.33615856620862394
ACH-000593,-0.28152808285452885
ACH-000600,-0.34168136890774226
ACH-000601,-0.10721761961226817
ACH-000605,-0.26179418346254524
ACH-000606,-0.3735814815963454
ACH-000608,-0.14450137966432547
ACH-000614,-0.19971861520689674
ACH-000616,-0.05256313538200808
ACH-000618,-0.21373098276500385
ACH-000619,-0.2674355257183021
ACH-000620,-0.08802177543855742
ACH-000621,-0.03384045028273151
ACH-000622,-0.13282863254898314
ACH-000623,-0.052649495771005736
ACH-000624,-0.18490657509962466
ACH-000627,-0.1777269451215881
ACH-000630,-0.20448592596570364
ACH-000631,-0.12900249674719194
ACH-000632,-0.33854734965403804
ACH-000633,-0.16070833128737694
ACH-000637,-0.16148508511751247
ACH-000638,-0.0672546905897982
ACH-000646,-0.1247630360047112
ACH-000647,-0.07870399079909958
ACH-000648,-0.28706978397338223
ACH-000649,-0.1911085584025458
ACH-000651,0.01232243244174277
ACH-000652,-0.11929861389780574
ACH-000653,-0.08745669651923357
ACH-000657,-0.061196617872652126
ACH-000658,-0.19022079860541544
ACH-000661,-0.17537435548394098
ACH-000662,0.15922293826873932
ACH-000663,-0.1443537351452835
ACH-000665,-0.2720412516779965
ACH-000671,-0.09861668605982518
ACH-000672,0.04278332511539207
ACH-000673,-0.19936469692264674
ACH-000676,-0.14485778546947234
ACH-000677,-0.175100660827722
ACH-000681,-0.1217276991818798
ACH-000683,-0.17012456213263644
ACH-000684,-0.1144829617501449
ACH-000688,-0.18971836446383591
ACH-000693,-0.1083571933332422
ACH-000694,-0.21893065101744005
ACH-000695,-0.183013512124943
ACH-000696,-0.17611080541930105
ACH-000697,-0.2784714504461269
ACH-000699,-0.13343482659244596
ACH-000701,-0.16112010187847514
ACH-000706,-0.1395786294623795
ACH-000711,-0.18480096366001872
ACH-000713,-0.32409403156052197
ACH-000714,-0.24416127159343745
ACH-000718,-0.19547949184755192
ACH-000720,-0.057433414639293065
ACH-000721,-0.2117603409251725
ACH-000724,-0.08859303121563848
ACH-000725,-0.2308888040903306
ACH-000732,-0.5284662203720588
ACH-000734,-0.15108980167776986
ACH-000735,-0.10573880728323587
ACH-000736,-0.1637821806518061
ACH-000738,-0.16096341988087484
ACH-000746,-0.1373538548734776
ACH-000747,-0.32528324044411355
ACH-000748,-0.12250216434499107
ACH-000753,-0.16130550169336666
ACH-000756,-0.09018334181846707
ACH-000757,-0.012147681373599123
ACH-000758,-0.26769910848166584
ACH-000760,-0.20576412574596373
ACH-000762,0.14682749601091769
ACH-000763,-0.2509624183111221
ACH-000764,-0.2126974313474113
ACH-000765,-0.12860645482100935
ACH-000766,-0.130585425846261
ACH-000767,-0.02813645231781496
ACH-000768,-0.1595160050772161
ACH-000769,-0.20881268697148492
ACH-000770,-0.1954752744250153
ACH-000771,-0.19772290436013626
ACH-000773,-0.032806920590320095
ACH-000776,-0.4418168990916399
ACH-000777,-0.08286462351934505
ACH-000778,-0.16122214549874406
ACH-000781,-0.18388618635608964
ACH-000782,-0.1291888492554949
ACH-000783,-0.05389081715064762
ACH-000784,-0.1548859401739592
ACH-000785,-0.13389414902042826
ACH-000787,-0.23678428401774304
ACH-000788,-0.1535415083123563
ACH-000791,-0.2856504530111513
ACH-000792,-0.2845332048144631
ACH-000794,-0.2675263159258497
ACH-000796,-0.0658479835348932
ACH-000798,-0.3026646522213321
ACH-000799,0.02187136349038285
ACH-000800,-0.33991907346620737
ACH-000802,-0.10596465225443333
ACH-000804,-0.2648620134909334
ACH-000805,-0.01983802369869273
ACH-000809,-0.04443492202300956
ACH-000810,-0.058575550925886725
ACH-000811,-0.21352080599695145
ACH-000817,-0.3589341214550701
ACH-000819,-0.03503152443818698
ACH-000820,0.018531674354188832
ACH-000821,-0.04977738794189377
ACH-000822,-0.2371287305693453
ACH-000823,-0.17343826416027172
ACH-000824,-0.09753535380943758
ACH-000827,-0.10069873484404768
ACH-000829,-0.17783352414155146
ACH-000831,-0.3294250658613206
ACH-000832,-0.38046198449833507
ACH-000833,-0.09305685143464262
ACH-000834,-0.3466707008603472
ACH-000835,-0.07022958668588937
ACH-000836,-0.2719377330674105
ACH-000837,-0.0975422933353146
ACH-000838,-0.1303078921911941
ACH-000839,-0.1747039080072029
ACH-000840,-0.2127447482795997
ACH-000841,-0.2431438511696559
ACH-000843,-0.2992647253694726
ACH-000846,-0.14905189411178146
ACH-000847,-0.07883185072109353
ACH-000848,-0.17485179066351428
ACH-000849,-0.3844219679763463
ACH-000851,-0.21382085006485055
ACH-000855,-0.3038806976029904
ACH-000856,-0.24966154445155925
ACH-000858,-0.1465298443314472
ACH-000859,-0.17463453445456095
ACH-000861,-0.25878553903163365
ACH-000862,-0.15652942212662127
ACH-000865,-0.10658473305831083
ACH-000866,-0.17233056186207468
ACH-000867,-0.16629910135292764
ACH-000869,-0.20531727382469367
ACH-000872,-0.21346693585596307
ACH-000873,-0.16775567446697587
ACH-000876,-0.20129080658155507
ACH-000878,-0.051295355990693466
ACH-000880,-0.10539291610425196
ACH-000881,-0.09254100682860948
ACH-000882,-0.24066155131531855
ACH-000884,-0.08788204413549376
ACH-000885,-0.16193218876562274
ACH-000887,-0.1725730233950747
ACH-000889,-0.12998256841976025
ACH-000896,-0.30279402892840873
ACH-000898,-0.19321325901540026
ACH-000900,0.16951400351730078
ACH-000901,-0.1448538813021582
ACH-000905,-0.2565878692323463
ACH-000906,-0.166929539971954
ACH-000907,-0.1354359593699772
ACH-000910,-0.05481165092640169
ACH-000911,-0.2325265702700412
ACH-000912,-0.23351718193018645
ACH-000913,-0.17133908715153714
ACH-000915,-0.1445062373762357
ACH-000916,0.050587808558225485
ACH-000917,-0.0348271923733714
ACH-000920,-0.20825507167282295
ACH-000921,-0.16765501288943396
ACH-000924,-0.241996497533108
ACH-000926,-0.09248853897540346
ACH-000928,-0.08227456952795588
ACH-000929,-0.06303153047499283
ACH-000932,-0.1731110040689994
ACH-000935,-0.1857065400980152
ACH-000936,-0.12836299904149415
ACH-000937,-0.0999646500642915
ACH-000938,-0.12075704805599502
ACH-000939,-0.21751466132532016
ACH-000941,-0.32031986022213216
ACH-000943,-0.16910332876242445
ACH-000946,-0.21885299428507748
ACH-000947,-0.1985880894364136
ACH-000948,-0.09184945082700116
ACH-000950,-0.1549867999417865
ACH-000953,-0.06398239254669139
ACH-000954,-0.12378720890363515
ACH-000957,-0.3014130826527475
ACH-000958,-0.0502124852103654
ACH-000960,-0.06735802786280662
ACH-000963,-0.35551651760469066
ACH-000968,-0.1003139336296313
ACH-000969,-0.27752350571881
ACH-000972,-0.3432194521921008
ACH-000973,-0.2025792747498274
ACH-000974,-0.07150494000139396
ACH-000978,-0.3725576118528092
ACH-000984,0.0682320353489332
ACH-000986,-0.17963459673878612
ACH-000988,-0.20361627370836624
ACH-000993,-0.0072497841828201735
ACH-000994,-0.13132758661619914
ACH-000996,-0.07775359694950884
ACH-001001,-0.2317853459399479
ACH-001020,-0.3218375107628579
ACH-001028,-0.08173596340681867
ACH-001031,-0.15304976698696712
ACH-001038,-0.3116315477117924
ACH-001048,-0.2684809736147496
ACH-001050,-0.1297649564598327
ACH-001053,0.0019958302543122385
ACH-001054,-0.01396776916721267
ACH-001061,-0.2433828708984761
ACH-001067,-0.1122641041066796
ACH-001075,-0.16262294087817947
ACH-001096,-0.2341378699450395
ACH-001111,-0.40860549686227626
ACH-001119,-0.3109432315605147
ACH-001128,0.21194054438056745
ACH-001134,-0.23532110686312274
ACH-001151,-0.11113026669098768
ACH-001163,-0.26955738035667764
ACH-001164,0.07320441801379945
ACH-001183,-0.18601237232230214
ACH-001192,-0.2689291095915401
ACH-001193,-0.1754438370812657
ACH-001196,-0.038874373063595764
ACH-001197,-0.293219346445146
ACH-001205,-0.1081528417485516
ACH-001211,-0.1713199358819561
ACH-001212,-0.049243319806665416
ACH-001228,-0.33682896265303003
ACH-001232,-0.2201263829435855
ACH-001239,-0.23514112855751315
ACH-001270,-0.1861308268825041
ACH-001274,-0.2831954900944928
ACH-001275,-0.012813166545103144
ACH-001277,-0.11059532548182634
ACH-001278,-0.10512839919963206
ACH-001280,-0.3212542751539239
ACH-001283,-0.05967797360261029
ACH-001289,-0.09593739270965664
ACH-001300,-0.015595785422988425
ACH-001301,0.11965166287244015
ACH-001302,-0.14269721278140565
ACH-001306,-0.2201277685137096
ACH-001318,-0.2476674641950652
ACH-001322,-0.004169375409339828
ACH-001328,-0.13471676176723915
ACH-001332,-0.4524933944660649
ACH-001336,-0.39002301556812907
ACH-001346,-0.21897998127740792
ACH-001353,-0.1198319522735112
ACH-001354,-0.13435800946603865
ACH-001367,-0.06422802129846712
ACH-001368,-0.15572711108982146
ACH-001374,-0.5371135374099228
ACH-001377,-0.13408143226425026
ACH-001380,-0.11099987909698104
ACH-001391,0.03023584785120673
ACH-001408,-0.10977038050364514
ACH-001430,-0.12723681246702456
ACH-001431,-0.035157531112794786
ACH-001450,-0.1472236905022256
ACH-001496,-0.14860568276340544
ACH-001500,-0.27935150541885123
ACH-001523,-0.2808550788833793
ACH-001532,-0.1914916367722375
ACH-001550,-0.1784701003522762
ACH-001552,0.015841497645142016
ACH-001554,-0.34379534309257026
ACH-001654,-0.1536045011537428
ACH-001735,-0.12452955369446055
ACH-001736,-0.04507860443066359
ACH-001737,-0.34771077615074936
ACH-001740,-0.20784728928760265
ACH-001745,-0.03387421203107273
ACH-001765,-0.19757290685587894
