,MT1F (4494)
ACH-000307,-0.0690753777475868
ACH-000308,-0.09229935659715532
ACH-000310,-0.017572709867312075
ACH-000311,-0.19039778496281345
ACH-000312,-0.07361232329865172
ACH-000315,-0.08080429750976374
ACH-000316,-0.21753304123532066
ACH-000317,0.05988384295553125
ACH-000318,-0.03821311864746428
ACH-000319,-0.20925770293864449
ACH-000320,-0.016167170230269638
ACH-000322,-0.09750239742789532
ACH-000323,-0.01206330903159079
ACH-000324,-0.08307050484658593
ACH-000329,-0.001405958687815805
ACH-000330,-0.2281946768473445
ACH-000331,-0.1086888877802932
ACH-000332,-0.09412648846176716
ACH-000334,-0.361114186570918
ACH-000335,-0.04200196466421918
ACH-000336,-0.06539946457556113
ACH-000337,-0.15896621059730662
ACH-000338,0.0268282694947994
ACH-000339,-0.1379979750946032
ACH-000341,-0.16517155536444172
ACH-000348,-0.08914123646189889
ACH-000350,-0.17964374405920458
ACH-000352,-0.1950719264918377
ACH-000356,-0.026103109881422032
ACH-000361,-0.015993722748574052
ACH-000362,-0.05711483327262042
ACH-000363,-0.13489607395875086
ACH-000364,-0.11916292177501267
ACH-000365,-0.018900107213515045
ACH-000366,-0.03272978546366796
ACH-000368,-0.18519628583532194
ACH-000374,-0.08249100084818692
ACH-000375,0.01198648324737773
ACH-000376,-0.036818353877813965
ACH-000381,-0.21001716683119884
ACH-000383,-0.15435802225843415
ACH-000387,0.018693410954922204
ACH-000389,-0.007777191558896858
ACH-000390,-0.12899799468814815
ACH-000393,-0.048382714066909714
ACH-000395,-0.1359711609750249
ACH-000396,0.012725144118630844
ACH-000397,-0.13937180762975854
ACH-000401,-0.15995988038625805
ACH-000402,-0.1179986278104208
ACH-000403,-0.07317569580226138
ACH-000404,0.07529707685231254
ACH-000406,-0.02025484700357122
ACH-000407,0.02091988481380805
ACH-000408,-0.1184844405270193
ACH-000410,-0.06964742769288564
ACH-000411,-0.28011116707591266
ACH-000414,-0.05382447380531218
ACH-000415,-0.0708604880594999
ACH-000416,-0.059988188095546326
ACH-000420,-0.0531511738750256
ACH-000421,-0.09728602021621756
ACH-000424,-0.1370463424229802
ACH-000425,-0.132667467864254
ACH-000426,-0.15128675514198653
ACH-000427,-0.05586311287602831
ACH-000433,-0.21709492303566075
ACH-000435,-0.061630010425281635
ACH-000436,-0.11093206373199503
ACH-000444,-0.15991284821026008
ACH-000445,0.0037634577165787703
ACH-000448,-0.18009955669311573
ACH-000450,-0.0042926123120753746
ACH-000452,-0.013185473497306014
ACH-000454,-0.22866365898422064
ACH-000458,-0.05813373233220569
ACH-000459,-0.1417876201639911
ACH-000460,-0.054823943237987935
ACH-000461,-0.13109960568411885
ACH-000463,-0.07420449147813664
ACH-000464,0.04860098220517936
ACH-000466,-0.08863512360444213
ACH-000467,-0.2082942597748453
ACH-000468,-0.13895891010130762
ACH-000469,-0.16247459259046507
ACH-000470,-0.06308522836146263
ACH-000471,-0.14858446910511072
ACH-000472,-0.07501258017148019
ACH-000473,-0.07675741622737975
ACH-000475,-0.2272139495855786
ACH-000476,-0.2332493742510834
ACH-000477,0.09563347781544124
ACH-000479,-0.06031907754051383
ACH-000480,-0.14093944159788027
ACH-000481,-0.024524812762034668
ACH-000483,-0.015187774018048631
ACH-000484,-0.08260912889482808
ACH-000485,-0.10421979289570643
ACH-000486,-0.10335304915170423
ACH-000487,-0.11528811638334555
ACH-000488,-0.4363796942985028
ACH-000490,-0.15241688025578282
ACH-000491,-0.11050969165069044
ACH-000495,-0.05412151441878065
ACH-000496,-0.050700855832063116
ACH-000499,-0.18432546104086214
ACH-000500,-0.3645278892255289
ACH-000502,-0.11083106907622847
ACH-000503,-0.045012534242762886
ACH-000505,-0.23723357969620595
ACH-000507,-0.2410728898975745
ACH-000510,-0.033519126622070496
ACH-000511,-0.25150102591727624
ACH-000512,0.21564864241861506
ACH-000516,-0.1398610252095198
ACH-000517,-0.12148666260610175
ACH-000518,-0.14228821684280432
ACH-000520,-0.23311670526833994
ACH-000521,-0.14647075835809542
ACH-000522,-0.25730183894407843
ACH-000524,-0.051985403755663386
ACH-000527,-0.12183361172332667
ACH-000528,-0.0948104315439494
ACH-000537,-0.25211566504209504
ACH-000541,-0.2622842543576893
ACH-000542,-0.1155273010366566
ACH-000544,-0.16038498642765567
ACH-000545,-0.049825555823138
ACH-000547,-0.18907789863310848
ACH-000548,-0.21951409474533004
ACH-000549,-0.28006074704154243
ACH-000550,-0.2347010607719671
ACH-000552,-0.09171308681593186
ACH-000556,-0.2026506319428824
ACH-000557,0.0982209616854172
ACH-000569,-0.0016947907190227082
ACH-000570,-0.1373725813592228
ACH-000571,-0.13418370865747006
ACH-000573,-0.1201027017221422
ACH-000576,-0.11632318331776452
ACH-000579,-0.017207122279054424
ACH-000580,-0.11903566322834302
ACH-000584,-0.08845776115116437
ACH-000585,-0.07268375348078747
ACH-000588,-0.0725897401413497
ACH-000589,-0.3390578574310326
ACH-000591,-0.17517573781354204
ACH-000593,-0.0960268169645358
ACH-000600,-0.10734924175852632
ACH-000601,-0.09263092605396747
ACH-000605,-0.14189921081943432
ACH-000606,-0.0953171124498772
ACH-000608,-0.04486389702975285
ACH-000614,-0.03505608132905605
ACH-000616,-0.20742233893525197
ACH-000618,-0.13947992301947146
ACH-000619,-0.1704469041163331
ACH-000620,-0.10090312714712647
ACH-000621,-0.1983027626475076
ACH-000622,-0.02296616583568575
ACH-000623,-0.13695429698146355
ACH-000624,-0.12178008215063413
ACH-000627,0.02473805305505752
ACH-000630,-0.07971696630437684
ACH-000631,0.25006782300940683
ACH-000632,-0.13127939140866016
ACH-000633,0.0301631042911415
ACH-000637,-0.29068922784065626
ACH-000638,-0.02862023168922765
ACH-000646,-0.13326272826724073
ACH-000647,-0.22700127321137986
ACH-000648,-0.30195726294399344
ACH-000649,-0.05499617067408974
ACH-000651,-0.24545115793344235
ACH-000652,0.03427057628830611
ACH-000653,-0.10293612698192613
ACH-000657,-0.11173195069326962
ACH-000658,-0.2247237836583337
ACH-000661,-0.017263507609029814
ACH-000662,0.2192720655481676
ACH-000663,-0.20156509020291455
ACH-000665,0.12269504761326865
ACH-000671,-0.08799370381093556
ACH-000672,0.07434260088077176
ACH-000673,-0.002027504283283484
ACH-000676,0.05985514297020441
ACH-000677,-0.1049281207114458
ACH-000681,0.02467843056016824
ACH-000683,-0.014780272957272328
ACH-000684,-0.0033712331063282127
ACH-000688,-0.06709906795534025
ACH-000693,-0.09512900083091162
ACH-000694,-0.02356340550231569
ACH-000695,-0.20365646404768006
ACH-000696,-0.11269521191927025
ACH-000697,-0.04707832017380387
ACH-000699,-0.05128374637093778
ACH-000701,-0.24023208137989896
ACH-000706,0.007140281954491589
ACH-000711,-0.0758611864729922
ACH-000713,-0.34224031096544744
ACH-000714,-0.15059451933002108
ACH-000718,-0.06485496864081494
ACH-000720,-0.05124102526629818
ACH-000721,-0.15567732473494342
ACH-000724,-0.2953284710013309
ACH-000725,-0.01627341084152095
ACH-000732,-0.002555224442929048
ACH-000734,-0.08627171429196509
ACH-000735,-0.10918001880552036
ACH-000736,-0.023168262782179042
ACH-000738,-0.1740848166455107
ACH-000746,-0.0842730051306346
ACH-000747,-0.09869347116104192
ACH-000748,-0.11101466140272953
ACH-000753,-0.06584767120404042
ACH-000756,-0.1625401056439405
ACH-000757,-0.11043023048129234
ACH-000758,-0.4676295451103903
ACH-000760,-0.04584336934016845
ACH-000762,-0.2898749976234683
ACH-000763,-0.2461529760408159
ACH-000764,-0.14746961508451345
ACH-000765,0.06278323167941771
ACH-000766,-0.06926083723293981
ACH-000767,-0.08856987069562401
ACH-000768,-0.14056046997178273
ACH-000769,-0.17072594623273216
ACH-000770,-0.2244839610983625
ACH-000771,-0.06666345587600628
ACH-000773,-0.13028028505110684
ACH-000776,-0.10650025348823704
ACH-000777,-0.0539373498943754
ACH-000778,-0.3072424671182372
ACH-000781,-0.0329028804217135
ACH-000782,0.09101446096867853
ACH-000783,-0.2357630433522187
ACH-000784,-0.14856007659502474
ACH-000785,-0.1594405692339788
ACH-000787,-0.11231508876361816
ACH-000788,-0.0515639577003005
ACH-000791,-0.0573135967812349
ACH-000792,-0.028304042222050758
ACH-000794,-0.11522270193455544
ACH-000796,-0.09985132079905062
ACH-000798,-0.2456031486343073
ACH-000799,-0.047874772233054086
ACH-000800,-0.10840289434894246
ACH-000802,-0.11972590345445006
ACH-000804,0.08820009292461033
ACH-000805,-0.12672530321452632
ACH-000809,-0.08265028351646563
ACH-000810,-0.20462372131733772
ACH-000811,-0.048391970708892534
ACH-000817,-0.4522543861221702
ACH-000819,-0.11145265883956357
ACH-000820,0.19499382553931213
ACH-000821,-0.3727302430714339
ACH-000822,0.005861906131316651
ACH-000823,-0.0340572217955374
ACH-000824,-0.10007667583970872
ACH-000827,-0.09453499918895457
ACH-000829,-0.14416725041902625
ACH-000831,-0.1509920536230366
ACH-000832,0.02230779744530871
ACH-000833,-0.1990961471166123
ACH-000834,-0.2253344607017006
ACH-000835,-0.039345930013386016
ACH-000836,-0.070414104796962
ACH-000837,-0.06200639986607485
ACH-000838,-0.13568463198860614
ACH-000839,-0.0978516087650466
ACH-000840,-0.29188943286593194
ACH-000841,-0.10275967112171716
ACH-000843,0.030162519886095588
ACH-000846,-0.2478423053657613
ACH-000847,-0.12655931744708224
ACH-000848,-0.16692316702228285
ACH-000849,-0.04911473420180685
ACH-000851,-0.09219736053776917
ACH-000855,-0.054050449051626516
ACH-000856,-0.09246193120442413
ACH-000858,-0.0743075560663766
ACH-000859,0.01738019326256066
ACH-000861,-0.14432426480097366
ACH-000862,-0.08217271406629621
ACH-000865,-0.02307997921969792
ACH-000866,-0.052690015562495474
ACH-000867,-0.13036935817512954
ACH-000869,-0.1185003233982451
ACH-000872,0.01297467687823422
ACH-000873,-0.017537224905953292
ACH-000876,-0.11284791690665592
ACH-000878,-0.1506970646223027
ACH-000880,-0.06753522360235263
ACH-000881,-0.03599276239518468
ACH-000882,-0.015799192850453097
ACH-000884,0.09571684386871904
ACH-000885,-0.11167820431071558
ACH-000887,-0.07977066066679163
ACH-000889,-0.1257949316787462
ACH-000896,0.08804479335161143
ACH-000898,-0.07784232702068758
ACH-000900,-0.033734362975693724
ACH-000901,-0.04831889662266264
ACH-000905,-0.15338956631672002
ACH-000906,-0.1076765672801596
ACH-000907,-0.20528616493341556
ACH-000910,-0.08306569490242742
ACH-000911,-0.1706816036187417
ACH-000912,-0.08943781008003099
ACH-000913,0.006299763692830165
ACH-000915,-0.17699102510419032
ACH-000916,0.33031703957931663
ACH-000917,0.009611384720303595
ACH-000920,-0.3710205443424756
ACH-000921,-0.14578967063759324
ACH-000924,-0.044786691058489266
ACH-000926,-0.1043766808658802
ACH-000928,-0.2634553132093682
ACH-000929,-0.1195191676779154
ACH-000932,-0.2304148025748942
ACH-000935,-0.005173787534924765
ACH-000936,-0.20156575899323745
ACH-000937,0.059560166525686166
ACH-000938,0.05612691816646317
ACH-000939,0.022642292193851
ACH-000941,-0.18760470993283984
ACH-000943,-0.16655767566289392
ACH-000946,-0.364461281266416
ACH-000947,-0.14580486764414785
ACH-000948,-0.3115462224353845
ACH-000950,-0.3660744395839393
ACH-000953,-0.06137263805971256
ACH-000954,-0.061433377317701016
ACH-000957,0.04264189070697183
ACH-000958,-0.22138322500099566
ACH-000960,-0.050866903590284326
ACH-000963,-0.1945732454012304
ACH-000968,-0.12304628429913556
ACH-000969,-0.19376691896565373
ACH-000972,-0.24077631317008785
ACH-000973,-0.17940462595790405
ACH-000974,-0.17629869173508478
ACH-000978,-0.21202461567021133
ACH-000984,0.021035475455895083
ACH-000986,-0.2737696722199783
ACH-000988,-0.08587370134793698
ACH-000993,-0.08870831770636886
ACH-000994,-0.28349817859260196
ACH-000996,-0.171908529899676
ACH-001001,-0.17326296538776367
ACH-001020,-0.16588315134156256
ACH-001028,-0.07750865939659979
ACH-001031,-0.18120804983715685
ACH-001038,-0.1511894635494009
ACH-001048,0.0037003384603915023
ACH-001050,-0.20553094698524246
ACH-001053,0.05012535875444669
ACH-001054,0.13484601152377246
ACH-001061,-0.18000754546912046
ACH-001067,0.03210524825264681
ACH-001075,-0.14996276196798794
ACH-001096,-0.1452657152111878
ACH-001111,-0.15740394982922626
ACH-001119,0.06627717258635002
ACH-001128,-0.2491142492063233
ACH-001134,-0.04242605823847228
ACH-001151,-0.08854469686136876
ACH-001163,-0.12304791071445115
ACH-001164,-0.1807111319385983
ACH-001183,-0.1934164908567612
ACH-001192,-0.1071278702756088
ACH-001193,0.04023090898496418
ACH-001196,0.057250435187180176
ACH-001197,-0.015553562325227041
ACH-001205,-0.18016446268955
ACH-001211,-0.10544728671487684
ACH-001212,-0.08524530463546591
ACH-001228,-0.06403296460335109
ACH-001232,-0.06516325571099273
ACH-001239,-0.1098708117367135
ACH-001270,-0.23997922135645816
ACH-001274,-0.1581777300309425
ACH-001275,-0.0004708806523987205
ACH-001277,-0.08420889613430571
ACH-001278,-0.037264531181966806
ACH-001280,-0.08023557317118153
ACH-001283,-0.1319714739533675
ACH-001289,-0.18799905558691446
ACH-001300,-0.19906751083151147
ACH-001301,-0.11282177770603513
ACH-001302,-0.26859430972724324
ACH-001306,-0.1282919434986132
ACH-001318,-0.11881435909545406
ACH-001322,-0.1875520329635006
ACH-001328,-0.05245671947989137
ACH-001332,-0.18429752201259164
ACH-001336,-0.2970417838841892
ACH-001346,0.05924860160541366
ACH-001353,-0.11379917809183808
ACH-001354,-0.00583160793964724
ACH-001367,0.04887934422446509
ACH-001368,-0.08530992246113113
ACH-001374,-0.14138994032067853
ACH-001377,-0.2452995827837807
ACH-001380,-0.1349832978708552
ACH-001391,-0.2145799018301621
ACH-001408,-0.10224377717721993
ACH-001430,-0.1291900044554443
ACH-001431,0.01808541291312798
ACH-001450,-0.14518216789598878
ACH-001496,-0.02285061757505356
ACH-001500,-0.037077237351404384
ACH-001523,-0.06738313541543207
ACH-001532,-0.04835487074171189
ACH-001550,-0.07070139289399159
ACH-001552,-0.08021135269016265
ACH-001554,-0.06928800739581195
ACH-001654,-0.09507570645022434
ACH-001735,-0.2736934784046377
ACH-001736,-0.12518025693058332
ACH-001737,-0.1992992368254494
ACH-001740,0.030556816883625063
ACH-001745,0.04527281482528291
ACH-001765,-0.06651224619363219
