,TUT1 (64852)
ACH-000226,-1.0540251273278771
ACH-000227,-1.1568618750806194
ACH-000228,-1.1474835134345658
ACH-000231,-1.1731261410707692
ACH-000232,-1.0631892738200162
ACH-000233,-1.2453449833076495
ACH-000234,-1.1123161136122517
ACH-000235,-1.0470885908376844
ACH-000237,-1.0452135755087986
ACH-000238,-0.9596401388846718
ACH-000242,-1.0935457471264214
ACH-000243,-1.007726807306725
ACH-000244,-0.8954565082461229
ACH-000246,-0.9133491396716932
ACH-000248,-0.9863498231138138
ACH-000250,-1.1184524785485783
ACH-000251,-0.8613818877996373
ACH-000252,-0.9206474534948234
ACH-000253,-1.0548349421083074
ACH-000255,-1.007294882556754
ACH-000256,-1.034225182336428
ACH-000257,-1.215534823080151
ACH-000258,-0.7989001270247238
ACH-000259,-0.8423079127962553
ACH-000260,-0.9343583703742344
ACH-000261,-1.0489957689285476
ACH-000262,-0.8521546646932555
ACH-000263,-0.9149384951861254
ACH-000264,-0.947796839495042
ACH-000265,-1.111934370875609
ACH-000266,-0.9944789448937308
ACH-000272,-1.1376161397274394
ACH-000274,-1.086705463236093
ACH-000277,-1.3286201634620989
ACH-000278,-1.0843999289166142
ACH-000279,-1.000667241002172
ACH-000280,-1.066451017123853
ACH-000281,-0.9457203538526536
ACH-000288,-0.986871022877706
ACH-000291,-0.9545209781541608
ACH-000293,-1.1966177197308268
ACH-000294,-0.8329011093374967
ACH-000295,-0.6670193067457381
ACH-000296,-0.8762276420199419
ACH-000302,-1.0319762096759515
ACH-000304,-1.028077547248937
ACH-000307,-1.0347504356783943
ACH-000308,-0.8128046810931224
ACH-000310,-1.1477061725657076
ACH-000311,-0.9834027664543866
ACH-000312,-1.0359448493177092
ACH-000315,-0.8916924428977222
ACH-000316,-0.981298038214974
ACH-000317,-1.0920905861928538
ACH-000318,-1.115621974952635
ACH-000319,-1.2537926944505058
ACH-000320,-1.1496118613853914
ACH-000322,-0.9282427365660753
ACH-000323,-0.7743102525790057
ACH-000324,-1.0664961931360206
ACH-000329,-1.0151122116934037
ACH-000330,-1.1048006510489796
ACH-000331,-1.247178307309331
ACH-000332,-1.080980388388121
ACH-000334,-1.002307907147381
ACH-000335,-1.014222379666179
ACH-000336,-0.8487544273927871
ACH-000337,-1.1315576451674432
ACH-000338,-0.9950749592318072
ACH-000339,-1.0024282860870393
ACH-000341,-1.2560419588661504
ACH-000348,-0.9245478494686776
ACH-000350,-0.7185015852697134
ACH-000352,-1.088557992232558
ACH-000356,-1.2133943427191978
ACH-000361,-0.9589606745669572
ACH-000362,-0.9803591342250396
ACH-000363,-0.9453475835468048
ACH-000364,-0.9294985592072224
ACH-000365,-0.7973219295336049
ACH-000366,-1.225305092806085
ACH-000368,-0.96130116100624
ACH-000374,-1.112730617701801
ACH-000375,-0.8217494254004308
ACH-000376,-0.9396343662887474
ACH-000381,-0.7229624357817138
ACH-000383,-1.0146036815239792
ACH-000387,-1.135712967839413
ACH-000389,-0.9076172643650188
ACH-000390,-1.2091589750521503
ACH-000393,-1.043133481028394
ACH-000395,-1.1088976056093809
ACH-000396,-0.8363344194881692
ACH-000397,-0.9717431161732748
ACH-000401,-1.1136626982519209
ACH-000402,-0.8526674521840317
ACH-000403,-1.0854691103826914
ACH-000404,-1.07227884512331
ACH-000406,-0.8637460217366413
ACH-000407,-0.9094147300185672
ACH-000408,-0.9607441690863012
ACH-000410,-1.0580320480975427
ACH-000411,-1.0579516703866976
ACH-000414,-0.8922203451019389
ACH-000415,-1.070329894624159
ACH-000416,-1.0866176968709276
ACH-000420,-0.8528046808111589
ACH-000421,-0.9890307771169514
ACH-000424,-0.9502613812345716
ACH-000425,-1.1928332850986445
ACH-000426,-1.1527993212574186
ACH-000427,-0.93900906233364
ACH-000433,-0.9904747524128272
ACH-000435,-1.0495190045488951
ACH-000436,-0.760274229344819
ACH-000444,-0.934506014402998
ACH-000445,-1.175794586600933
ACH-000448,-0.9295302349158964
ACH-000450,-1.1640701308057664
ACH-000452,-1.2829431925875752
ACH-000454,-0.8958822821163557
ACH-000458,-0.7641207671720341
ACH-000459,-1.4080730952546412
ACH-000460,-0.9884866885141912
ACH-000461,-1.1698685528017323
ACH-000463,-1.0040380865994871
ACH-000464,-1.0695696592615989
ACH-000466,-0.985535895535742
ACH-000467,-0.9753894234172632
ACH-000468,-1.2000834591193408
ACH-000469,-0.9749939630737252
ACH-000470,-1.164285691316842
ACH-000471,-1.00668903156722
ACH-000472,-0.9693347600189404
ACH-000473,-1.118053649977117
ACH-000475,-0.9543004720795744
ACH-000476,-1.200275954103893
ACH-000477,-1.064832944423686
ACH-000479,-1.2937864754410244
ACH-000480,-0.807248145284352
ACH-000481,-1.2149602641306518
ACH-000483,-0.8917213137174106
ACH-000484,-0.9536973353361732
ACH-000485,-1.0165406828609138
ACH-000486,-0.9157079322106232
ACH-000487,-1.1533154521717883
ACH-000488,-0.999782822341416
ACH-000490,-1.0888883194276575
ACH-000491,-0.9501191215851024
ACH-000495,-1.1404341291566944
ACH-000496,-0.9824115027648038
ACH-000499,-1.168089605220246
ACH-000500,-1.4557415675119318
ACH-000502,-0.9738769469021952
ACH-000503,-1.0787526782103822
ACH-000505,-1.025286227799023
ACH-000507,-1.0536730438657649
ACH-000510,-1.0655999459950325
ACH-000511,-1.0142819550763724
ACH-000512,-1.1147338711192325
ACH-000516,-1.0112597965453465
ACH-000517,-1.2707218455373632
ACH-000518,-1.1197409860625205
ACH-000520,-0.7481986487645577
ACH-000521,-1.0958205510840773
ACH-000522,-1.0588115149700217
ACH-000524,-1.0895360524134647
ACH-000527,-1.0645731151072757
ACH-000528,-1.1241428550079442
ACH-000537,-1.0782412760418802
ACH-000541,-1.1183260018076486
ACH-000542,-0.6323775329729723
ACH-000544,-1.0057679188579425
ACH-000545,-0.9804717071292944
ACH-000547,-1.1332918004912933
ACH-000548,-1.1152726906748085
ACH-000549,-1.1357356788756547
ACH-000550,-1.1437589491621758
ACH-000552,-1.0250406499015454
ACH-000556,-0.891753064250615
ACH-000557,-0.427600294045448
ACH-000569,-1.001413678004329
ACH-000570,-1.1008569080836192
ACH-000571,-1.119686308146281
ACH-000573,-1.13840202902287
ACH-000576,-0.9903483588775616
ACH-000579,-1.153458101824374
ACH-000580,-0.8929419228244777
ACH-000584,-1.0510734263002433
ACH-000585,-0.9609427082088255
ACH-000588,-1.2246020232999075
ACH-000589,-1.1890738127080154
ACH-000591,-1.209019366344933
ACH-000593,-0.7113353785710527
ACH-000600,-1.0835391889717445
ACH-000601,-1.1672674957090965
ACH-000605,-1.2151340810814677
ACH-000606,-0.8247806559845765
ACH-000608,-1.2294933993764032
ACH-000614,-1.0170660558053712
ACH-000616,-0.9496831126607856
ACH-000618,-0.9848859442587228
ACH-000619,-1.091762735435366
ACH-000620,-1.1474834086139665
ACH-000621,-1.2752606658051595
ACH-000622,-0.6164839465637811
ACH-000623,-1.0403078843466158
ACH-000624,-1.0100887916609642
ACH-000627,-0.9140803646911114
ACH-000630,-0.9161484702712256
ACH-000631,-0.8124143290113499
ACH-000632,-0.8475304532393751
ACH-000633,-0.9709702188396672
ACH-000637,-0.8584291564676891
ACH-000638,-0.900734157209106
ACH-000646,-1.033358715883704
ACH-000647,-1.1669456045017466
ACH-000648,-1.1253650979706438
ACH-000649,-1.1881572282409698
ACH-000651,-1.0865712277753423
ACH-000652,-1.0360147422514705
ACH-000653,-0.8169248096534356
ACH-000657,-1.064255123039639
ACH-000658,-1.2575973971277992
ACH-000661,-1.407355924632843
ACH-000662,-0.9693463487221472
ACH-000663,-1.091742343404048
ACH-000665,-1.2050359027492257
ACH-000671,-1.1179348100934725
ACH-000672,-1.3978272572075028
ACH-000673,-1.0008309926006929
ACH-000676,-1.0937522430379123
ACH-000677,-0.6190877817715648
ACH-000681,-0.8919537365495261
ACH-000683,-1.0730761364418813
ACH-000684,-0.9511596805966704
ACH-000688,-1.375086138426359
ACH-000693,-1.1107760099981685
ACH-000694,-0.9716153064736252
ACH-000695,-0.942659723441006
ACH-000696,-0.8868412868014495
ACH-000697,-1.1973946634541064
ACH-000699,-1.4238302544378971
ACH-000701,-1.1582355809397409
ACH-000706,-0.838741302341249
ACH-000711,-1.0812505469551008
ACH-000713,-0.9828645163212578
ACH-000714,-1.1356804745299625
ACH-000718,-1.3064873963002024
ACH-000720,-1.0593822926204897
ACH-000721,-1.1455193183297152
ACH-000724,-1.132787981549699
ACH-000725,-1.1450754332238513
ACH-000732,-0.7373013721343074
ACH-000734,-0.8867445740545321
ACH-000735,-0.9475064584350036
ACH-000736,-1.2252370905494816
ACH-000738,-1.0583732429202797
ACH-000746,-0.920518043368166
ACH-000747,-1.033535489653606
ACH-000748,-1.1781029178635998
ACH-000753,-1.128343325277952
ACH-000756,-1.0025054774836613
ACH-000757,-1.1794996142969878
ACH-000758,-1.1503136153446252
ACH-000760,-1.1278931587144394
ACH-000762,-1.002221451350635
ACH-000763,-1.1919684100148888
ACH-000764,-1.2171892912146198
ACH-000765,-1.0198047968393371
ACH-000766,-1.1205871109517336
ACH-000767,-1.2069667249366849
ACH-000768,-1.0439780659360345
ACH-000769,-1.2484646039563851
ACH-000770,-0.6298480489711809
ACH-000771,-1.0209325785269272
ACH-000773,-1.092549749420623
ACH-000776,-1.029634445597596
ACH-000777,-1.0194214680048244
ACH-000778,-1.2278327487475758
ACH-000781,-0.8739862965433235
ACH-000782,-0.9664156488742162
ACH-000783,-1.020810348278093
ACH-000784,-1.0542094385826413
ACH-000785,-1.1528085852456358
ACH-000787,-1.010325869213918
ACH-000788,-1.1446641004765044
ACH-000791,-0.924092403965181
ACH-000792,-1.077083488742405
ACH-000794,-0.9113790371655144
ACH-000796,-1.1136652014811206
ACH-000798,-0.8870260182183329
ACH-000799,-0.974181061907517
ACH-000800,-0.6962949395687186
ACH-000802,-1.0691762307403951
ACH-000804,-1.0495944776862671
ACH-000805,-0.8845931635790417
ACH-000809,-0.9413975360018384
ACH-000810,-0.867973953748423
ACH-000811,-0.9526545983337088
ACH-000817,-0.9896524686429672
ACH-000819,-1.2738163031264746
ACH-000820,-0.7407541834388823
ACH-000821,-1.2765575024491056
ACH-000822,-0.7494145686686072
ACH-000823,-1.0226489330794826
ACH-000824,-1.1503032126753925
ACH-000827,-1.0326829346172577
ACH-000829,-0.7438468892820808
ACH-000831,-1.106742696010289
ACH-000832,-1.088078412555712
ACH-000833,-0.9553893784917652
ACH-000834,-1.0534886099886325
ACH-000835,-1.241595658335796
ACH-000836,-0.9782193240891922
ACH-000837,-1.091083613838431
ACH-000838,-1.006466689793074
ACH-000839,-1.0296428035853522
ACH-000840,-1.2492963519504543
ACH-000841,-0.9853612657359724
ACH-000843,-1.0480548348597778
ACH-000846,-1.0049174346545569
ACH-000847,-1.0672228796204628
ACH-000848,-0.7988069244418197
ACH-000849,-0.8496027296085418
ACH-000851,-1.0598355427973665
ACH-000855,-1.1086516512272202
ACH-000856,-1.0163049483692579
ACH-000858,-1.2457273093582082
ACH-000859,-0.9570767729690712
ACH-000861,-1.13047405686068
ACH-000862,-1.1369189171855836
ACH-000865,-1.1028403798204427
ACH-000866,-1.1899387842713496
ACH-000867,-1.1712882241654707
ACH-000869,-1.075311940333505
ACH-000872,-1.1993394377084057
ACH-000873,-1.05418276264906
ACH-000876,-1.1227322165432734
ACH-000878,-1.1373220566564424
ACH-000880,-1.2169822961718828
ACH-000881,-0.8298380249148491
ACH-000882,-0.9805913014648018
ACH-000884,-0.9592729720994032
ACH-000885,-0.9882192023490706
ACH-000887,-0.9231179927161252
ACH-000889,-0.9702405162151784
ACH-000896,-1.2710812325582586
ACH-000898,-1.2853945281094583
ACH-000900,-1.0934968444619335
ACH-000901,-1.1636396483685814
ACH-000905,-1.0059773229819051
ACH-000906,-1.1275470853148215
ACH-000907,-0.8494404433624488
ACH-000910,-1.0221792854685396
ACH-000911,-1.0702855069903612
ACH-000912,-0.98955690221265
ACH-000913,-0.8100305249119972
ACH-000915,-0.9452306667879758
ACH-000916,-0.7203141815641312
ACH-000917,-0.9075803209867418
ACH-000920,-0.9429393709883552
ACH-000921,-1.2675445869836426
ACH-000924,-1.0916857956202486
ACH-000926,-0.7431126374801369
ACH-000928,-1.1413699360096974
ACH-000929,-1.2175277357831091
ACH-000932,-1.1025727827286127
ACH-000935,-0.8803905910952008
ACH-000936,-0.8375219392838278
ACH-000937,-1.1084110623486076
ACH-000938,-0.563880114129073
ACH-000939,-1.2394591138576103
ACH-000941,-1.2189026052640648
ACH-000943,-1.18733428872339
ACH-000946,-1.1072288005784738
ACH-000947,-1.2290569605345092
ACH-000948,-0.8554413579869935
ACH-000950,-1.001545392340543
ACH-000953,-0.9558895483676476
ACH-000954,-0.9382239304862392
ACH-000957,-0.9735580620469204
ACH-000958,-1.1713270916643703
ACH-000960,-1.1230922056664692
ACH-000963,-1.1278989456409465
ACH-000968,-0.9890695550435352
ACH-000969,-0.9513930488499884
ACH-000972,-0.8067083494866041
ACH-000973,-1.0869754614388103
ACH-000974,-1.0909070237407417
ACH-000978,-1.04629548488232
ACH-000984,-1.1533499498854585
ACH-000986,-0.8299271935435483
ACH-000988,-0.7963518483290063
ACH-000993,-0.9022280743377844
ACH-000994,-1.0894247812118711
ACH-000996,-1.0502200048147572
ACH-001001,-0.9739628637603492
ACH-001020,-1.139233404610967
ACH-001028,-1.1463699037293076
ACH-001031,-1.0102391191290103
ACH-001038,-1.2086201058314383
ACH-001048,-1.0112867551615543
ACH-001050,-0.9290424505499562
ACH-001053,-1.2147577053305076
ACH-001054,-1.1091561307081723
ACH-001061,-1.1643881668191889
ACH-001067,-1.1403508828844453
ACH-001075,-0.8351522923394051
ACH-001096,-1.2989328485222529
ACH-001111,-1.015694626002944
ACH-001119,-1.2114298748213628
ACH-001128,-0.9898275350387112
ACH-001134,-1.1320827283378472
ACH-001151,-1.067014160582949
ACH-001163,-1.002584070573692
ACH-001164,-1.00690222943616
ACH-001183,-0.9530837628161674
ACH-001192,-1.0010447443185828
ACH-001193,-0.9791474014352144
ACH-001196,-1.1131156402765516
ACH-001197,-0.9887332229908532
ACH-001205,-0.8671841462737468
ACH-001211,-0.9467916788627008
ACH-001212,-1.0888275284244833
ACH-001228,-1.1672909487044434
ACH-001232,-1.1906881627238004
ACH-001239,-1.0546343857059075
ACH-001270,-0.8681854599909641
ACH-001274,-1.0697975094467156
ACH-001275,-1.1281171114505006
ACH-001277,-1.1348166110557956
ACH-001278,-0.9850056644675308
ACH-001280,-0.9547180246420336
ACH-001283,-1.1649662238559344
ACH-001289,-0.8216653935620424
ACH-001300,-1.196960317846289
ACH-001301,-0.9939249331173856
ACH-001302,-1.4039418483732773
ACH-001306,-1.174422577205053
ACH-001318,-0.9472854736423172
ACH-001322,-1.1531462742880871
ACH-001328,-1.0109305290195951
ACH-001332,-0.9610111631448848
ACH-001336,-1.226264200287242
ACH-001346,-0.9157021025316112
ACH-001353,-1.0032361827724938
ACH-001354,-0.7447439066885384
ACH-001367,-1.1307826580657772
ACH-001368,-1.2560354758684278
ACH-001374,-1.0086099382855116
ACH-001377,-1.1872903539022224
ACH-001380,-0.8479263258556187
ACH-001391,-0.9170525227347304
ACH-001408,-1.124803450788045
ACH-001430,-1.11076165975599
ACH-001431,-0.8057051277913584
ACH-001450,-1.1751060586978568
ACH-001496,-1.2092077368553344
ACH-001500,-1.3630690820988738
ACH-001523,-0.9611074168632588
ACH-001532,-1.0373887730883915
ACH-001550,-1.162739692514681
ACH-001552,-0.8726185414098521
ACH-001554,-1.053611215023095
ACH-001654,-1.0582971161775705
ACH-001735,-0.9122116407029408
ACH-001736,-1.1145683433265854
ACH-001737,-1.272321093510773
ACH-001740,-1.0631159175075984
ACH-001745,-0.9535594065304432
ACH-001765,-1.0694097742430502
