,FAM212A (389119)
ACH-000004,-0.1775326538547615
ACH-000005,-0.16738067001594867
ACH-000007,-0.021847757311341285
ACH-000009,-0.2173769628428372
ACH-000011,-0.08756518149811113
ACH-000012,-0.16347039835887528
ACH-000013,-0.1368240688779014
ACH-000014,-0.04716252256151116
ACH-000015,-0.2282818869982145
ACH-000017,-0.1317550419107711
ACH-000018,-0.2409360864811668
ACH-000019,0.012130373462540344
ACH-000021,-0.13839161365999628
ACH-000022,-0.1728895485970268
ACH-000025,-0.2696974851733748
ACH-000028,-0.1057023365581842
ACH-000030,-0.16297089431299616
ACH-000035,-0.04216234349722267
ACH-000036,-0.20784509349631136
ACH-000037,-0.14630271239911788
ACH-000039,-0.07144772692221718
ACH-000040,-0.2385505387599718
ACH-000041,-0.010288802785158188
ACH-000042,-0.21988546905025386
ACH-000045,-0.10849024153608293
ACH-000047,-0.3084576554209545
ACH-000052,-0.13658752847087707
ACH-000053,-0.1535658748952975
ACH-000054,-0.2227233343717334
ACH-000055,-0.3098493931352536
ACH-000060,-0.2806775347760806
ACH-000067,-0.12878920673523406
ACH-000070,-0.0668634599401052
ACH-000075,-0.12301151423372815
ACH-000078,-0.07314967983271553
ACH-000082,-0.09603469684761652
ACH-000085,-0.1630761802889016
ACH-000086,-0.06698834020817214
ACH-000087,-0.08865766823993998
ACH-000092,-0.059831216517044636
ACH-000095,-0.1288992758871353
ACH-000097,-0.14381927954696955
ACH-000098,-0.11050804997942304
ACH-000099,-0.1394028358977438
ACH-000108,-0.14948565317981785
ACH-000113,-0.08323783391152073
ACH-000116,-0.05872561008110003
ACH-000118,-0.1918621002920002
ACH-000120,-0.22407391958931766
ACH-000123,-0.07392537195381335
ACH-000127,-0.14539706177713424
ACH-000128,-0.26110992079100953
ACH-000132,-0.01291827770078828
ACH-000133,-0.13101956903522313
ACH-000137,-0.2232897369337566
ACH-000138,-0.21162019640943885
ACH-000142,-0.12408275779084528
ACH-000143,-0.16271507895293846
ACH-000146,-0.14950807225238522
ACH-000148,-0.11191278054884217
ACH-000150,-0.4294975092322444
ACH-000152,-0.04779639331038528
ACH-000153,-0.12306133233070385
ACH-000159,-0.16581772542741952
ACH-000160,-0.0869231110951334
ACH-000163,-0.15505044451444092
ACH-000167,-0.1131819246267441
ACH-000168,-0.16456380688613112
ACH-000169,-0.20870774083752705
ACH-000178,-0.14952921731664096
ACH-000183,0.018563125418668558
ACH-000188,-0.18749280844751276
ACH-000189,-0.4628421191202919
ACH-000190,-0.011058431889848628
ACH-000198,-0.11724073112719498
ACH-000203,-0.2619544151789411
ACH-000204,-0.14551643216633456
ACH-000206,0.13098627148390585
ACH-000207,-0.2267995551838877
ACH-000208,-0.21346844453359
ACH-000210,-0.26244250827979193
ACH-000211,-0.13462942014705254
ACH-000215,-0.14590268497021427
ACH-000221,-0.17118025327978306
ACH-000222,0.053018591517168784
ACH-000223,-0.14507297628593402
ACH-000226,-0.05623674891761701
ACH-000227,-0.0968298207074168
ACH-000228,-0.1975836037413862
ACH-000231,-0.11217132600633248
ACH-000232,-0.13739798974968606
ACH-000233,-0.10784517511668902
ACH-000234,-0.13113804485623304
ACH-000235,-0.14401882215345405
ACH-000237,-0.20538152312352675
ACH-000238,-0.10379546506286827
ACH-000242,-0.08783759288885923
ACH-000243,-0.1719688589937196
ACH-000244,-0.3808475637802356
ACH-000246,-0.19175514604828495
ACH-000248,0.0711924903761689
ACH-000250,-0.10054587660459488
ACH-000251,-0.15539564094245226
ACH-000252,-0.045357523631271886
ACH-000253,-0.15205905404714976
ACH-000255,-0.15445939727449187
ACH-000256,-0.07266370453344786
ACH-000257,-0.2093777555686185
ACH-000258,-0.3562073882739863
ACH-000259,-0.15605434354049727
ACH-000260,-0.13372492196623714
ACH-000261,-0.14081469843899344
ACH-000262,-0.18308663356442326
ACH-000263,-0.034324144204150184
ACH-000264,-0.15737127113351862
ACH-000265,-0.28132614168897996
ACH-000266,-0.11257367117047982
ACH-000272,-0.1630661033237936
ACH-000274,-0.1473865718158613
ACH-000277,-0.10268764268979133
ACH-000278,-0.1277351360039214
ACH-000279,-0.13771249718157036
ACH-000280,-0.12945701621625522
ACH-000281,-0.021869437366093696
ACH-000288,-0.15858632445380702
ACH-000291,-0.21625277435009727
ACH-000293,-0.10410574953448187
ACH-000294,-4.388215894460319e-05
ACH-000295,-0.15827739068412394
ACH-000296,-0.16326899645603954
ACH-000302,-0.09471254518230056
ACH-000304,-0.0816964562872638
ACH-000307,-0.03890535305295174
ACH-000308,-0.1677599300664321
ACH-000310,-0.051583654633435616
ACH-000311,-0.14202439578891768
ACH-000312,-0.09691520324593546
ACH-000315,-0.14067626727118704
ACH-000316,-0.2955185893371545
ACH-000317,-0.26484004634448033
ACH-000318,-0.08105216148487711
ACH-000319,-0.0803539825098248
ACH-000320,-0.22647971337677636
ACH-000322,-0.1964028994318738
ACH-000323,-0.1878368453030739
ACH-000324,-0.07145059968089247
ACH-000329,-0.20988979228718185
ACH-000330,-0.1336882627464633
ACH-000331,-0.08424932219470366
ACH-000332,-0.1505421714038199
ACH-000334,-0.15768802250398464
ACH-000335,-0.2378370345766965
ACH-000336,0.00882060327911279
ACH-000337,-0.12402724993376925
ACH-000338,-0.01334771239742588
ACH-000339,-0.2074291020519003
ACH-000341,-0.29904258531483513
ACH-000348,-0.06819695904535407
ACH-000350,-0.14415797386691653
ACH-000352,-0.15209115785523752
ACH-000356,-0.16411132781016674
ACH-000361,-0.09129684042629613
ACH-000362,-0.07751348524797673
ACH-000363,-0.07602038057081001
ACH-000364,-0.10029196546765984
ACH-000365,0.03064999000861489
ACH-000366,-0.10960034042485203
ACH-000368,-0.17486956151857724
ACH-000374,-0.11940179221403426
ACH-000375,-0.08889264546387532
ACH-000376,-0.1425087833677669
ACH-000381,-0.2273052928328323
ACH-000383,-0.2401530309093937
ACH-000387,-0.2511586307458276
ACH-000389,-0.030486862289456414
ACH-000390,-0.18473343704364795
ACH-000393,-0.2487022760902478
ACH-000395,-0.13844374890661384
ACH-000396,-0.023352467857385963
ACH-000397,-0.16590080502778953
ACH-000401,-0.18489810661663825
ACH-000402,-0.13894906474385138
ACH-000403,-0.10398842507625984
ACH-000404,-0.22148335104216293
ACH-000406,-0.11687435280179427
ACH-000407,-0.14216865769978804
ACH-000408,-0.0020395652133654296
ACH-000410,-0.1643726217737451
ACH-000411,-0.241735691960768
ACH-000414,-0.18371972078438206
ACH-000415,-0.2422864851479127
ACH-000416,0.011018708463281596
ACH-000420,-0.27540256603717417
ACH-000421,-0.14867544678114544
ACH-000424,-0.07955361546905562
ACH-000425,-0.1160833063363626
ACH-000426,-0.15118045975025424
ACH-000427,-0.16690953852195964
ACH-000433,-0.10176002541118324
ACH-000435,-0.10189261254549778
ACH-000436,-0.15580384407195955
ACH-000444,-0.13113063307390516
ACH-000445,-0.15498111364992834
ACH-000448,-0.15003285854228746
ACH-000450,0.08103242156957517
ACH-000452,-0.2217167433650933
ACH-000454,-0.3281630020920835
ACH-000458,-0.15032021139618149
ACH-000459,0.0010780652558510778
ACH-000460,-0.09047266066041937
ACH-000461,-0.15724083038695674
ACH-000463,-0.16123508808005202
ACH-000464,-0.2481169568136235
ACH-000466,-0.04357549132274766
ACH-000467,-0.3975665827979772
ACH-000468,-0.07162788739527186
ACH-000469,-0.14697142413089365
ACH-000470,0.002316193848675976
ACH-000471,-0.06877238331099135
ACH-000472,-0.18494466884550145
ACH-000473,-0.19435743933896224
ACH-000475,-0.10146074208067772
ACH-000476,-0.15997699260625367
ACH-000477,0.0026322853965600173
ACH-000479,-0.11092531340636212
ACH-000480,-0.08377803711585036
ACH-000481,-0.2320842818693661
ACH-000483,-0.16689074203073193
ACH-000484,-0.19214572220037374
ACH-000485,-0.2167813408800652
ACH-000486,-0.2904545473042683
ACH-000487,-0.1007213914740311
ACH-000488,-0.2125639316858423
ACH-000490,-0.26520055858885305
ACH-000491,-0.030693289781222436
ACH-000495,-0.22706904768507197
ACH-000496,-0.03942978597739315
ACH-000499,-0.2520036879104542
ACH-000500,-0.0384216636479434
ACH-000502,-0.16118879319201868
ACH-000503,-0.16384516348313066
ACH-000505,-0.1174189579952329
ACH-000507,-0.1880345438166647
ACH-000510,-0.19137084289817166
ACH-000511,-0.24646984384027826
ACH-000512,-0.02331415807901968
ACH-000516,-0.16178099481827488
ACH-000517,-0.14428532780504022
