,ANKRD33B (651746)
ACH-000004,-0.16745623988443484
ACH-000005,0.22946970097524974
ACH-000007,0.2172798983245944
ACH-000009,-0.07102527020419255
ACH-000011,0.04103558261160162
ACH-000012,0.09609094358627426
ACH-000013,0.0032210975687259986
ACH-000014,-0.0789554773305308
ACH-000015,0.08952716893390285
ACH-000017,0.010273514731635102
ACH-000018,-0.020027075708614617
ACH-000019,0.15861510016927258
ACH-000021,0.05248498915539336
ACH-000022,-0.05385449637347458
ACH-000025,-0.044263895528384264
ACH-000028,0.0009536696749225412
ACH-000030,0.04726902208468135
ACH-000035,-0.10111220818760112
ACH-000036,0.07183028458150889
ACH-000037,-0.09434707035469753
ACH-000039,0.031767723221636325
ACH-000040,-0.008279195963483742
ACH-000041,0.043743366469334605
ACH-000042,-0.057754753525352774
ACH-000045,-0.04830112877956691
ACH-000047,0.047641948393095386
ACH-000052,-0.026635834416260558
ACH-000053,-0.13094662752389455
ACH-000054,-0.12919454328515667
ACH-000055,-0.05347492495065785
ACH-000060,-0.15487741750283476
ACH-000067,-0.06808868064889542
ACH-000070,0.2301205414293306
ACH-000075,-0.025509016794723283
ACH-000078,-0.08302159084277083
ACH-000082,-0.08103019965178812
ACH-000085,0.07080664878801253
ACH-000086,0.10811133970836327
ACH-000087,-0.0242540516909941
ACH-000092,-0.053880039761703816
ACH-000095,-0.1437945351166028
ACH-000097,-0.009614703822987224
ACH-000098,-0.10043565000619303
ACH-000099,-0.06848065693990221
ACH-000108,-0.028287764342882007
ACH-000113,-0.07738534948005958
ACH-000116,-0.04915442258725665
ACH-000118,-0.004524440642230765
ACH-000120,-0.181608677081332
ACH-000123,-0.13668464739877187
ACH-000127,-0.19096100978792452
ACH-000128,0.002754338633003531
ACH-000132,-0.22047553746827966
ACH-000133,-0.02546111816686324
ACH-000137,0.11609350394093886
ACH-000138,0.04621783769380335
ACH-000142,-0.0824548436700498
ACH-000143,-0.18064689647361887
ACH-000146,-0.18410587470131912
ACH-000148,0.05501723871339514
ACH-000150,-0.2441603610544464
ACH-000152,-0.000725556672417341
ACH-000153,0.04145437652758285
ACH-000159,-0.05796504732747317
ACH-000160,-0.02737408128635995
ACH-000163,0.02017909070689817
ACH-000167,0.13683739604592082
ACH-000168,-0.17227416870217674
ACH-000169,0.057249220923191735
ACH-000178,-0.1017581709809883
ACH-000183,-0.08195298722245407
ACH-000188,0.0879983873384761
ACH-000189,0.14794222895683576
ACH-000190,-0.07251828777165978
ACH-000198,-0.09674524404132702
ACH-000203,-0.2320895330411714
ACH-000204,0.02427729294394995
ACH-000206,-0.1939449220825904
ACH-000207,-0.1482237181875053
ACH-000208,0.01748414921812805
ACH-000210,-0.008294601831420077
ACH-000211,-3.1661158546873933e-05
ACH-000215,-0.02974325038538445
ACH-000221,0.12616361798052594
ACH-000222,-0.1930752106024194
ACH-000223,-0.11801087373126652
ACH-000226,-0.07114538129118116
ACH-000227,-0.09320490336202007
ACH-000228,-0.10411806541855276
ACH-000231,-0.014162007049452996
ACH-000232,-0.12458038420776806
ACH-000233,-0.0006435512705146906
ACH-000234,0.08872101556018365
ACH-000235,-0.1225065551463709
ACH-000237,-0.04601379240626883
ACH-000238,-0.042408832159762364
ACH-000242,0.05028410755799274
ACH-000243,0.07883501804053712
ACH-000244,-0.07666682513069707
ACH-000246,-0.09856403320852823
ACH-000248,-0.05821154685398495
ACH-000250,-0.07490143201724259
ACH-000251,-0.12202001976636158
ACH-000252,-0.09753348379811896
ACH-000253,0.02356672654460074
ACH-000255,0.1605978318862519
ACH-000256,0.03259498485645895
ACH-000257,-0.35254932363957314
ACH-000258,0.104834388443767
ACH-000259,0.02042251773989356
ACH-000260,-0.17083331534693608
ACH-000261,-0.09737108726859324
ACH-000262,0.011665079780398742
ACH-000263,-0.4122073089790055
ACH-000264,0.00975414864670281
ACH-000265,0.12779340924461574
ACH-000266,-0.009586974073061262
ACH-000272,-0.22700880146423105
ACH-000274,0.002299649713808032
ACH-000277,0.07355282064925618
ACH-000278,-0.020863085155232504
ACH-000279,-0.14420621174627735
ACH-000280,-0.11729665328677262
ACH-000281,-0.1467226367497293
ACH-000288,-0.054990657054984425
ACH-000291,0.05908715775023761
ACH-000293,0.005345216402193332
ACH-000294,-0.2666266386766196
ACH-000295,-0.17733520926641422
ACH-000296,-0.16389785811295482
ACH-000302,-0.06195697892681125
ACH-000304,0.07938576816134799
ACH-000307,-0.047467860652409516
ACH-000308,-0.007986018900504408
ACH-000310,-0.225185752429062
ACH-000311,0.1080802069269521
ACH-000312,-0.12798620660837107
ACH-000315,0.02784948448542324
ACH-000316,-0.022801864805025853
ACH-000317,0.036025600089398875
ACH-000318,0.06891869141321795
ACH-000319,-0.01604699446660368
ACH-000320,0.05301954624104789
ACH-000322,0.15916983257528675
ACH-000323,-0.027956121999026636
ACH-000324,-0.08818340105141252
ACH-000329,-0.024748451679669648
ACH-000330,-0.09501962989104576
ACH-000331,0.058057381233351635
ACH-000332,-0.10832993120260856
ACH-000334,-0.002492413369457221
ACH-000335,0.07500428780578051
ACH-000336,-0.2305944965308525
ACH-000337,-0.07483119328290128
ACH-000338,-0.4226368417978816
ACH-000339,-4.39179834489188e-05
ACH-000341,0.14031006242630292
ACH-000348,-0.1164604043365014
ACH-000350,-0.33682130364666985
ACH-000352,-0.043467380295405714
ACH-000356,0.03975129487333293
ACH-000361,0.09185424273206587
ACH-000362,-0.06555465938696291
ACH-000363,0.03961888137673796
ACH-000364,-0.06821560031538701
ACH-000365,-0.004017134791301948
ACH-000366,0.046569795523357486
ACH-000368,-0.1266262231730329
ACH-000374,-0.05534612125238378
ACH-000375,-0.07130908208636483
ACH-000376,-0.06975662813174402
ACH-000381,-0.1363132416413002
ACH-000383,-0.014010708358110326
ACH-000387,-0.08788643195579553
ACH-000389,-0.20110050982063027
ACH-000390,0.029613485810827407
ACH-000393,0.0026815339871174943
ACH-000395,-0.4150802186131053
ACH-000396,-0.12336413595139085
ACH-000397,-0.11597462048896845
ACH-000401,-0.08174262980654731
ACH-000402,0.08996443165046601
ACH-000403,-0.0655259891787883
ACH-000404,-0.04623003744207373
ACH-000406,-0.0924651413010538
ACH-000407,0.08517412743307888
ACH-000408,-0.0888918896101562
ACH-000410,0.04403830596786354
ACH-000411,-0.03157185695380583
ACH-000414,-0.03113385931844435
ACH-000415,0.05694652969443473
ACH-000416,-0.16417105309333807
ACH-000420,-0.07873665742268443
ACH-000421,-0.05277971387750145
ACH-000424,-0.004969624913659786
ACH-000425,-0.12083460588992165
ACH-000426,0.05491422384334135
ACH-000427,0.023577872622522245
ACH-000433,-0.03414237717004559
ACH-000435,-0.11633633613151205
ACH-000436,-0.11583813566114895
ACH-000444,0.06913955254184158
ACH-000445,-0.08317409876967365
ACH-000448,-0.09453179382033826
ACH-000450,-0.09210813260909076
ACH-000452,0.046642600751575065
ACH-000454,-0.09267623083097916
ACH-000458,-0.2440316720658201
ACH-000459,0.1588772557179829
ACH-000460,-0.1051113477473472
ACH-000461,0.053175662650123086
ACH-000463,-0.08769396089619587
ACH-000464,-0.002702846066033084
ACH-000466,0.004363077745901261
ACH-000467,0.031261187068166656
ACH-000468,-0.07438513127515
ACH-000469,0.012796678377100756
ACH-000470,-0.12623181255654267
ACH-000471,-0.06969092975202494
ACH-000472,0.024387930003704896
ACH-000473,-0.10163690157666662
ACH-000475,-0.0830008660475841
ACH-000476,0.022676526701939197
ACH-000477,-0.10632368320187784
ACH-000479,-0.03838771783104344
ACH-000480,-0.08947736232446878
ACH-000481,-0.07858029011822268
ACH-000483,0.06302783459452874
ACH-000484,-0.0319228571695989
ACH-000485,-0.1860850744373786
ACH-000486,-0.06815925176557036
ACH-000487,-0.16049103039273066
ACH-000488,-0.13815507202978405
ACH-000490,0.03160377016092073
ACH-000491,-0.12636978213203293
ACH-000495,-0.0402316444609897
ACH-000496,0.05118023482184776
ACH-000499,0.15071979934226035
ACH-000500,-0.07132454235897226
ACH-000502,-0.07001458099745747
ACH-000503,-0.2597808074526052
ACH-000505,-0.10085458476226757
ACH-000507,0.0425923591133579
ACH-000510,-0.08061675235526783
ACH-000511,0.01872921246391801
ACH-000512,-0.023193345728235497
ACH-000516,-0.08528532959893083
ACH-000517,-0.14566256379021164
ACH-000518,-0.13958166558878246
ACH-000520,0.04410349476136413
ACH-000521,-0.0019847121628154486
ACH-000522,-0.01703934039871374
ACH-000524,-0.0897751562258158
ACH-000527,-0.036982951045256084
ACH-000528,-0.054126151911837485
ACH-000537,-0.058579156296781384
ACH-000541,0.0022131609183496602
ACH-000542,-0.10845759884497226
ACH-000544,-0.034151080341309904
ACH-000545,0.027655136199740492
ACH-000547,-0.008737751633292169
ACH-000548,-0.16374518276805836
ACH-000549,0.03374578497731929
ACH-000550,0.014379598681699681
ACH-000552,-0.006335518312604164
ACH-000556,-0.00012175761752266047
ACH-000557,-0.11811553995657335
ACH-000569,-0.1442265002147981
ACH-000570,-0.11743098502833865
ACH-000571,-0.09645955138328803
ACH-000573,-0.14705829544635535
ACH-000576,-0.10928517803978834
ACH-000579,-0.008983390490369359
ACH-000580,-0.05145101331111481
ACH-000584,0.02541872366709098
ACH-000585,-0.002141059431686707
ACH-000588,0.08840497018219455
ACH-000589,-0.21546048816663715
ACH-000591,-0.0886733330138977
ACH-000593,0.04185631902160029
ACH-000600,-0.021799898738448655
ACH-000601,-0.03274178442171942
ACH-000605,0.08009416240149089
ACH-000606,0.10664780540006508
ACH-000608,-0.3998100852613873
ACH-000614,-0.09349453861306503
