,PSMB5 (5693)
ACH-000004,-1.06949419011787
ACH-000005,-0.7285663066911537
ACH-000007,-0.5082341824610789
ACH-000009,-1.4695347374953234
ACH-000011,-0.8942776745453028
ACH-000012,-1.3658177162489975
ACH-000013,-1.4753611370226356
ACH-000014,-1.4547406286770748
ACH-000015,-1.4851192001570563
ACH-000017,-1.1810369913839232
ACH-000018,-1.2986955320580031
ACH-000019,-1.434342718253118
ACH-000021,-1.4594093528080625
ACH-000022,-1.3374690013509931
ACH-000025,-1.1797036513292745
ACH-000028,-1.31414160053461
ACH-000030,-1.4088774244935824
ACH-000035,-1.2925217783630496
ACH-000036,-1.359463884950069
ACH-000037,-1.3270548203438368
ACH-000039,-1.3321128320129654
ACH-000040,-1.3496391890540174
ACH-000041,-1.4981902799754103
ACH-000042,-1.3300511680542395
ACH-000045,-1.1349568837056
ACH-000047,-1.2837324915483457
ACH-000052,-1.406715408299695
ACH-000053,-0.32531776123612105
ACH-000054,-1.2769094516153372
ACH-000055,-1.6539194469937042
ACH-000060,-1.5492991075833271
ACH-000067,-1.2537972152967456
ACH-000070,-0.5090766212874149
ACH-000075,-1.515220591688632
ACH-000078,-1.3306023648247598
ACH-000082,-1.0810137110942906
ACH-000085,-1.4376540380646132
ACH-000086,-1.3356903388890338
ACH-000087,-1.3653749401227202
ACH-000092,-0.3082312234541676
ACH-000095,-1.2577875597619856
ACH-000097,-1.4848897639582743
ACH-000098,-1.2943998844194913
ACH-000099,-1.3685955586011478
ACH-000108,-1.1459329180884272
ACH-000113,-0.4526471324448382
ACH-000116,-1.2073155508602469
ACH-000118,-1.1012432907164702
ACH-000120,-1.379201852983834
ACH-000123,-1.2790698161386775
ACH-000127,-1.4115047813859811
ACH-000128,-1.250060738179024
ACH-000132,-1.5077487453288865
ACH-000133,-1.266764472959722
ACH-000137,-0.7976989872260191
ACH-000138,-1.0430538347560063
ACH-000142,-1.2278198127986049
ACH-000143,-1.0775034296405095
ACH-000146,-0.28217136074054866
ACH-000148,-1.4162079582507598
ACH-000150,-1.3909064836942588
ACH-000152,-1.1378963473631745
ACH-000153,-1.5359578742504931
ACH-000159,-1.231945496465467
ACH-000160,-1.4281840035362516
ACH-000163,-1.2744642300304438
ACH-000167,-0.3018129459898479
ACH-000168,-0.5135770216338111
ACH-000169,-1.3269200813108215
ACH-000178,-1.2229442155691628
ACH-000183,-1.5057385715799785
ACH-000188,-1.119887357195536
ACH-000189,-1.1003692191851957
ACH-000190,-1.2425826558157729
ACH-000198,-0.3686088479067008
ACH-000203,-0.9654515174761248
ACH-000204,-1.5542139277527056
ACH-000206,-0.5793362377520579
ACH-000207,-0.7451802878504687
ACH-000208,-1.6769896471837924
ACH-000210,-1.33990248144475
ACH-000211,-1.2671285944994228
ACH-000215,-1.1372643151570427
ACH-000221,-1.7784191981694637
ACH-000222,-1.300462962283033
ACH-000223,-0.895848211747558
ACH-000226,-0.4927160175341182
ACH-000227,-1.5619502674707957
ACH-000228,-1.1383089373328417
ACH-000231,-1.0375054241275607
ACH-000232,-1.547317741224984
ACH-000233,-0.6283453142203629
ACH-000234,-0.3101728313353652
ACH-000235,-0.7009903742486601
ACH-000237,-1.0984660650644975
ACH-000238,-1.3431605805666793
ACH-000242,-1.1308445651621242
ACH-000243,-1.2000939012065488
ACH-000244,-1.5083682365894782
ACH-000246,-0.7130595224490083
ACH-000248,-1.2669759140899215
ACH-000250,-1.2989300624042666
ACH-000251,-1.0669680626519886
ACH-000252,-0.972012640905066
ACH-000253,-1.3554156967353177
ACH-000255,-1.230815835749567
ACH-000256,-1.3685841289934018
ACH-000257,-1.4804498498498542
ACH-000258,-1.1541975483899125
ACH-000259,-1.4597940845813282
ACH-000260,-1.3490870537065238
ACH-000261,-1.4780576587289571
ACH-000262,-1.3050054432447205
ACH-000263,-1.1002565585684203
ACH-000264,-1.5443870263098811
ACH-000265,-1.2243104147358503
ACH-000266,-0.2665136607793937
ACH-000272,-0.7703285700847057
ACH-000274,-1.3638379779349032
ACH-000277,-1.6316645561585643
ACH-000278,-0.9481719625472812
ACH-000279,-1.624834400707406
ACH-000280,-1.2791123552241617
ACH-000281,-0.7824289219768102
ACH-000288,-1.4822939049965504
ACH-000291,-1.4578123650981991
ACH-000293,-1.1589256302882025
ACH-000294,-1.0212582448975691
ACH-000295,-0.9900050386286896
ACH-000296,-1.185751053360255
ACH-000302,-1.291046394403598
ACH-000304,-1.2243109188258996
ACH-000307,-1.2642580314302871
ACH-000308,-1.4844950162855997
ACH-000310,-1.229214600066764
ACH-000311,-1.0026439238733875
ACH-000312,-1.272311691901597
ACH-000315,-0.2832223081366958
ACH-000316,-1.2509794541642534
ACH-000317,-1.231486061366684
ACH-000318,-1.086106787737003
ACH-000319,-1.0140221318921478
ACH-000320,-1.1634158636675291
ACH-000322,-1.1893792226498563
ACH-000323,-1.2736307891090628
ACH-000324,-1.20735022021196
ACH-000329,-0.2289979569929761
ACH-000330,-1.5441846549624223
ACH-000331,-0.8724475983151017
ACH-000332,-1.0073137115611468
ACH-000334,-1.2975423813107525
ACH-000335,-1.3237939969792851
ACH-000336,-0.9316295743539196
ACH-000337,-1.290524679424858
ACH-000338,-1.1227466910129815
ACH-000339,-1.3665639732410553
ACH-000341,-1.4064068960504494
ACH-000348,-0.8055569584594741
ACH-000350,-1.1239490414058426
ACH-000352,-1.3347117650199278
ACH-000356,-1.1534177574827982
ACH-000361,-1.0579872423267085
ACH-000362,-0.6294215730012536
ACH-000363,-1.4510919974299712
ACH-000364,-1.443425560496551
ACH-000365,-1.318845282983807
ACH-000366,-1.4005772597776551
ACH-000368,-1.3552912111160604
ACH-000374,-1.2899283412018423
ACH-000375,-1.25181782465176
ACH-000376,-1.1416791893397833
ACH-000381,-1.356760306612618
ACH-000383,-0.2544674751442217
ACH-000387,-1.343352208444952
ACH-000389,-1.2742909966399414
ACH-000390,-1.4723993760315344
ACH-000393,-1.285929419753812
ACH-000395,-1.4016577259290248
ACH-000396,-1.2960640251990312
ACH-000397,-0.8171715156206592
ACH-000401,-1.1234117256882241
ACH-000402,-1.194819235680052
ACH-000403,-0.8969076592081244
ACH-000404,-1.3728398133888513
ACH-000406,-0.2537689859334426
ACH-000407,-1.46750160385477
ACH-000408,-1.2871908491598345
ACH-000410,-1.1308271519257782
ACH-000411,-1.384594063757315
ACH-000414,-1.1730180726420731
ACH-000415,-1.0943246546562384
ACH-000416,-1.383494128750445
ACH-000420,-1.3446387377119329
ACH-000421,-1.2484242891354842
ACH-000424,-1.356044313870998
ACH-000425,-1.1532552591638692
ACH-000426,-0.6573691800999725
ACH-000427,-1.5664245558451857
ACH-000433,-1.0774329434840122
ACH-000435,-0.9954080176343826
ACH-000436,-0.8887409601836678
ACH-000444,-1.2615866315806452
ACH-000445,-1.055120952725218
ACH-000448,-1.4643668600301498
ACH-000450,-1.2648659756236715
ACH-000452,-1.395624590172708
ACH-000454,-0.8459747729557493
ACH-000458,-1.338848994791718
ACH-000459,-0.2975150886320776
ACH-000460,-1.2435699066145447
ACH-000461,-1.4629398487313423
ACH-000463,-1.206451719978667
ACH-000464,-1.3151263349072315
ACH-000466,-0.9616761223561492
ACH-000467,-0.6375742717065741
ACH-000468,-1.3422974432950063
ACH-000469,-1.063776593213278
ACH-000470,-1.3923491033960116
ACH-000471,-1.3827138320466446
ACH-000472,-1.550550632800993
ACH-000473,-1.2955928756894814
ACH-000475,-1.4529624715181988
ACH-000476,-1.2912274229184353
ACH-000477,-0.8990819714988703
ACH-000479,-1.6096413468563977
ACH-000480,-1.4661634634552545
ACH-000481,-1.2671069371723136
ACH-000483,-1.510505417828629
