,TNFRSF14 (8764)
ACH-000004,0.007753128623910033
ACH-000005,0.007645213049313063
ACH-000007,0.0636575648866182
ACH-000009,-0.1846409051662372
ACH-000011,-0.13992176456845998
ACH-000012,0.028076136899488145
ACH-000013,-0.05247173009966584
ACH-000014,-0.11766970128842752
ACH-000015,-0.07983580238564802
ACH-000017,-0.13307637636419442
ACH-000018,-0.06959950241599228
ACH-000019,-0.2860833172105326
ACH-000021,-0.061801127867524085
ACH-000022,-0.048201756135185264
ACH-000025,-0.12043077469715285
ACH-000028,-0.12464785058588845
ACH-000030,-0.06462517673167169
ACH-000035,-0.34872770699216304
ACH-000036,-0.12345924494191747
ACH-000037,-0.05177747304207378
ACH-000039,-0.060950173126727486
ACH-000040,-0.12572201991627432
ACH-000041,-0.17876610472659224
ACH-000042,-0.061469645539722464
ACH-000045,-0.16012585579800068
ACH-000047,-0.1168338657513976
ACH-000052,-0.09306982462566196
ACH-000053,-0.0798260211502861
ACH-000054,-0.07242872821148291
ACH-000055,0.06746170189401755
ACH-000060,-0.05431795122393791
ACH-000067,-0.11408725217978676
ACH-000070,-0.004201272945390903
ACH-000075,-0.07783159483086262
ACH-000078,0.045645634170352084
ACH-000082,-0.03506122895809784
ACH-000085,-0.2193834617798409
ACH-000086,-0.04222639014730277
ACH-000087,-0.3113753321019713
ACH-000092,-0.06497331524908508
ACH-000095,-0.041573471518987916
ACH-000097,-0.04993059988752301
ACH-000098,-0.12318214273442335
ACH-000099,-0.07428867120743393
ACH-000108,-0.07186557205553161
ACH-000113,-0.16982558671633985
ACH-000116,-0.035031743457795035
ACH-000118,-0.02859868512705717
ACH-000120,-0.1246695630927071
ACH-000123,-0.25959751892127303
ACH-000127,-0.1105448883458984
ACH-000128,-0.0599843476270641
ACH-000132,-0.10951523907672524
ACH-000133,-0.08650994042979553
ACH-000137,-0.08957453977649145
ACH-000138,-0.039288162140654836
ACH-000142,-0.054800379847359484
ACH-000143,-0.13672525709099673
ACH-000146,-0.08240796554660047
ACH-000148,-0.08916401359559284
ACH-000150,-0.2983364372882149
ACH-000152,-0.012504883136990077
ACH-000153,0.0898275752647349
ACH-000159,-0.08048186979980107
ACH-000160,-0.016282480524511398
ACH-000163,-0.0521398175412466
ACH-000167,0.33076497723271325
ACH-000168,-0.00591944550577566
ACH-000169,-0.1579913380922342
ACH-000178,-0.10988224880019304
ACH-000183,-0.16059413732569972
ACH-000188,-0.05142695290782734
ACH-000189,-0.4202026070114624
ACH-000190,-0.2555841209626007
ACH-000198,-0.04413613115502883
ACH-000203,-0.11385475424691607
ACH-000204,-0.20681654344987696
ACH-000206,-0.2245348070563997
ACH-000207,-0.002008135286292977
ACH-000208,-0.3753142633819602
ACH-000210,0.032387702585899784
ACH-000211,-0.05921182643421127
ACH-000215,-0.1825089291833465
ACH-000221,-0.1977648172023568
ACH-000222,-0.13042217087302133
ACH-000223,-0.07966447617145
ACH-000226,-0.02772339421503115
ACH-000227,-0.0965496411687008
ACH-000228,-0.20697654082942352
ACH-000231,-0.104095445043275
ACH-000232,-0.16497921810417918
ACH-000233,-0.06408375538057355
ACH-000234,-0.17768686072484746
ACH-000235,-0.10448196939864372
ACH-000237,-0.10233620080396497
ACH-000238,-0.07949672675512469
ACH-000242,0.04414067841058731
ACH-000243,-0.035160944375347926
ACH-000244,-0.17584616484956367
ACH-000246,-0.06346414090816313
ACH-000248,0.11458560847079335
ACH-000250,-0.07558706149421827
ACH-000251,-0.2320836611524693
ACH-000252,0.2277938887584426
ACH-000253,-0.028367233519648313
ACH-000255,-0.09038258030980666
ACH-000256,-0.08926668336967697
ACH-000257,-0.121890343732285
ACH-000258,-0.07819283826983467
ACH-000259,-0.07323213855727911
ACH-000260,-0.09235874346088203
ACH-000261,-0.03786613503735763
ACH-000262,-0.13596852994783182
ACH-000263,0.35246623009846834
ACH-000264,-0.2190591486235544
ACH-000265,-0.11604383833030765
ACH-000266,-0.04086876390440885
ACH-000272,-0.03795079574840949
ACH-000274,-0.04734571243778515
ACH-000277,-0.1130743315845574
ACH-000278,-0.14975792861165946
ACH-000279,-0.07864668241782362
ACH-000280,-0.12191947224648755
ACH-000281,-0.1988819357441216
ACH-000288,-0.12018396573060887
ACH-000291,-0.19291910409330265
ACH-000293,-0.09186306757714924
ACH-000294,-0.061192708925003524
ACH-000295,-0.01743828628951381
ACH-000296,-0.12610391438720805
ACH-000302,-0.16936079283063535
ACH-000304,0.046438634547542684
ACH-000307,-0.18707907724202846
ACH-000308,-0.07723593417030453
ACH-000310,-0.2595186880392955
ACH-000311,-0.02646612756409584
ACH-000312,-0.19788292269455265
ACH-000315,-0.1576134104462985
ACH-000316,-0.05204879906950368
ACH-000317,-0.05104281158808568
ACH-000318,0.022415055253111858
ACH-000319,-0.05300805092895642
ACH-000320,-0.13006314470264688
ACH-000322,-0.2018784956187927
ACH-000323,-0.2308104520106244
ACH-000324,-0.08103918875158173
ACH-000329,-0.10442141894342807
ACH-000330,-0.09875599721882172
ACH-000331,-0.06957331673776393
ACH-000332,-0.2001750985148905
ACH-000334,-0.1863256766335084
ACH-000335,-0.07281784746515639
ACH-000336,-0.25342951742737824
ACH-000337,0.06774148968309288
ACH-000338,0.16560508661560808
ACH-000339,-0.1443977854560822
ACH-000341,-0.1812806871929996
ACH-000348,-0.08752536141242499
ACH-000350,-0.03862492115230446
ACH-000352,0.026924072665301963
ACH-000356,0.09818517795990232
ACH-000361,0.002219594973723403
ACH-000362,-0.0820930745745609
ACH-000363,-0.1368581534324661
ACH-000364,-0.19457671524944148
ACH-000365,0.020241086397587642
ACH-000366,-0.09174565277539697
ACH-000368,0.01729313789940824
ACH-000374,-0.05553013633654949
ACH-000375,-0.1902322117146928
ACH-000376,-0.21583021163403499
ACH-000381,-0.023214632315083708
ACH-000383,-0.0833952330104075
ACH-000387,-0.11975780936892982
ACH-000389,-0.23719288247162254
ACH-000390,-0.06899197682473841
ACH-000393,-0.2840055135457561
ACH-000395,-0.057993389752651
ACH-000396,-0.13623052699128335
ACH-000397,-0.058446384367294914
ACH-000401,-0.1285882446162455
ACH-000402,-0.454532037011803
ACH-000403,-0.02328183859663232
ACH-000404,0.04462303854929229
ACH-000406,-0.009246740799855123
ACH-000407,-0.21992341267346927
ACH-000408,0.09299703950895484
ACH-000410,-0.038112631589599086
ACH-000411,0.04274129109903405
ACH-000414,-0.0502302467733792
ACH-000415,0.04888798744408325
ACH-000416,-0.018028511219951655
ACH-000420,0.06623580477925169
ACH-000421,-0.14369431021064974
ACH-000424,-0.06279717986216543
ACH-000425,-0.07912218858908174
ACH-000426,-0.2662921141008983
ACH-000427,-0.13507224803978332
ACH-000433,-0.03546954526491803
ACH-000435,0.12485193102165533
ACH-000436,-0.2841621252412207
ACH-000444,-0.19965402335357768
ACH-000445,-0.2825731385625095
ACH-000448,-0.05201996593842796
ACH-000450,-0.05527510886154965
ACH-000452,-0.0596249002900902
ACH-000454,-0.035305695668277244
ACH-000458,-0.09792078248680497
ACH-000459,-0.06651176954484095
ACH-000460,-0.06499873541447841
ACH-000461,-0.03480906000788395
ACH-000463,-0.043342755541325516
ACH-000464,-0.1556399235143716
ACH-000466,-0.1172867849356996
ACH-000467,-0.018599904948389173
ACH-000468,-0.10812572013821596
ACH-000469,-0.09116478853157206
ACH-000470,-0.11371463155899901
ACH-000471,0.012490031730656955
ACH-000472,-0.07678090704754784
ACH-000473,-0.11749118003348955
ACH-000475,-0.08920990336588346
ACH-000476,-0.028796818691899005
ACH-000477,-0.08612729894212118
ACH-000479,-0.2673721575851162
ACH-000480,-0.166060450635042
ACH-000481,-0.04099400980113268
ACH-000483,0.02340810557697889
ACH-000484,0.04741196023607762
ACH-000485,-0.07319480923310401
ACH-000486,-0.05093220136216492
ACH-000487,-0.2847369171566869
ACH-000488,-0.050936404890883545
ACH-000490,-0.20642027035138655
ACH-000491,-0.17955060903565787
ACH-000495,-0.1747842978610966
ACH-000496,-0.13170019319142195
ACH-000499,-0.29052427850946005
ACH-000500,-0.3150977509619374
ACH-000502,-0.2578807223714065
ACH-000503,-0.3041906286255888
ACH-000505,-0.10457739171344754
ACH-000507,-0.019444202380181
ACH-000510,-0.16305176340572589
ACH-000511,-0.08124684427762424
