,GUCY2D (3000)
ACH-000272,-0.09647139796455666
ACH-000274,-0.2461699563006169
ACH-000277,-0.11996123480312687
ACH-000278,-0.19325464220165026
ACH-000279,-0.1231321215554908
ACH-000280,-0.2468123374685345
ACH-000281,-0.32370061397565336
ACH-000288,-0.37408104940497533
ACH-000291,-0.13239870820179905
ACH-000293,-0.15810806518357665
ACH-000294,-0.13540439898450274
ACH-000295,-0.09764816602130508
ACH-000296,-0.3546684085868304
ACH-000302,-0.19251564454070416
ACH-000304,-0.2316754609284281
ACH-000307,-0.07060423594601711
ACH-000308,-0.1037498694733151
ACH-000310,-0.11220449245171757
ACH-000311,-0.02695167221207638
ACH-000312,-0.1619740033901765
ACH-000315,-0.0457099875337056
ACH-000316,-0.13644699292881401
ACH-000317,0.03589490698615185
ACH-000318,-0.15924916162502806
ACH-000319,-0.21087897079676174
ACH-000320,-0.19142486088804567
ACH-000322,-0.20832245408893124
ACH-000323,-0.2216758594369129
ACH-000324,-0.11367959093905967
ACH-000329,-0.2056101364229334
ACH-000330,-0.16233057142643156
ACH-000331,-0.3288508679724337
ACH-000332,-0.15948666935194586
ACH-000334,-0.24538593914556145
ACH-000335,0.08132441060354383
ACH-000336,-0.45645225633032205
ACH-000337,-0.07699452826695502
ACH-000338,-0.11242790758648173
ACH-000339,-0.1464313560263565
ACH-000341,-0.254680953291653
ACH-000348,-0.24669247082235024
ACH-000350,-0.21919123151024425
ACH-000352,-0.15611569616302126
ACH-000356,-0.1249598535244906
ACH-000361,-0.18704578978461733
ACH-000362,-0.1930080225486206
ACH-000363,-0.03733620150777784
ACH-000364,-0.13147887433308433
ACH-000365,-0.13690516083150933
ACH-000366,-0.14752819917411256
ACH-000368,-0.20037917711321165
ACH-000374,-0.21939105197260428
ACH-000375,-0.2085666588562531
ACH-000376,-0.02544671804773471
ACH-000381,-0.21740705601084195
ACH-000383,-0.12393224671575034
ACH-000387,-0.15960091317209205
ACH-000389,-0.05290492497017712
ACH-000390,-0.11483978530195893
ACH-000393,-0.2460272024577821
ACH-000395,-0.21321921183685
ACH-000396,-0.16853903271405515
ACH-000397,-0.22183123465359733
ACH-000401,-0.14307725390337106
ACH-000402,0.7058835570135695
ACH-000403,-0.21055628362626494
ACH-000404,-0.020292580789858305
ACH-000406,-0.18138036172187064
ACH-000407,-0.08221171768431591
ACH-000408,-0.1528570682959657
ACH-000410,-0.19423727897371154
ACH-000411,-0.14911907179523126
ACH-000414,-0.0926753291264711
ACH-000415,-0.3230399120717092
ACH-000416,-0.12125128516516935
ACH-000420,-0.2362665515956851
ACH-000421,-0.1806490043883485
ACH-000424,-0.002927211227943045
ACH-000425,-0.09634216782041273
ACH-000426,-0.1227886180199042
ACH-000427,-0.08954503282356928
ACH-000433,-0.06949527837037463
ACH-000435,-0.14579853704969806
ACH-000436,-0.15411864846899198
ACH-000444,-0.19924867874871605
ACH-000445,-0.2778271766451693
ACH-000448,-0.3022062142742924
ACH-000450,-0.2895711920767041
ACH-000452,-0.17407623294492394
ACH-000454,-0.17984888793468012
ACH-000458,-0.3358628799387567
ACH-000459,0.027554377536553563
ACH-000460,-0.12282241857605453
ACH-000461,-0.1055157485517898
ACH-000463,-0.0035604267062829134
ACH-000464,-0.3315327198181445
ACH-000466,-0.298657297748445
ACH-000467,-0.2847302043331956
ACH-000468,-0.1961525315019285
ACH-000469,-0.07870538563049774
ACH-000470,-0.2906422932195132
ACH-000471,-0.11768971460618145
ACH-000472,-0.03797345142056606
ACH-000473,-0.08900462901431339
ACH-000475,-0.04633569920482988
ACH-000476,-0.17285427453887742
ACH-000477,-0.02697212113854824
ACH-000479,-0.27234122845233544
ACH-000480,-0.062106736094324676
ACH-000481,-0.11277056111700268
ACH-000483,-0.15734382678580153
ACH-000484,-0.19393742705096406
ACH-000485,-0.04508595301647207
ACH-000486,-0.12047090043858345
ACH-000487,-0.2340097064373095
ACH-000488,-0.18194306111365915
ACH-000490,-0.091194665668441
ACH-000491,-0.1540555345649306
ACH-000495,-0.008036406229182596
ACH-000496,-0.29562804749549443
ACH-000499,-0.013490416710372176
ACH-000500,-0.3846031537139352
ACH-000502,-0.1818743641575042
ACH-000503,-0.1963891004754872
ACH-000505,-0.15693056112603718
ACH-000507,-0.10255351771699446
ACH-000510,-0.21952557297956865
ACH-000511,-0.13816476012008827
ACH-000512,-0.11677425347257152
ACH-000516,-0.11719504717326913
ACH-000517,-0.20172299931914292
ACH-000518,-0.2828891401112926
ACH-000520,-0.17503203908426415
ACH-000521,-0.12116707876862255
ACH-000522,-0.11497784126304185
ACH-000524,-0.2694471615269336
ACH-000527,-0.0996712270868542
ACH-000528,-0.17913460543228318
ACH-000537,-0.03851126459239941
ACH-000541,-0.1863938613447462
ACH-000542,-0.035856336971027566
ACH-000544,-0.11486495002825654
ACH-000545,-0.1894182047819264
ACH-000547,-0.08053762778015078
ACH-000548,-0.15595905709574115
ACH-000549,-0.122553442454014
ACH-000550,-0.2128040778776053
ACH-000552,-0.22046140854364568
ACH-000556,-0.12865899701042352
ACH-000557,-0.11786289640821496
ACH-000569,-0.07210839294583135
ACH-000570,-0.09422514712999512
ACH-000571,-0.10706804527379964
ACH-000573,-0.2426222455042732
ACH-000576,-0.10106812937881812
ACH-000579,-0.020249167564015288
ACH-000580,-0.20017766657361047
ACH-000584,-0.2005229180290048
ACH-000585,-0.18841473002504108
ACH-000588,-0.16346935314055622
ACH-000589,-0.21269104285467835
ACH-000591,-0.17276795664846425
ACH-000593,-0.28293743584980563
ACH-000600,-0.08120414761562161
ACH-000601,-0.1104884488860295
ACH-000605,-0.2529540359296668
ACH-000606,-0.27559133867812674
ACH-000608,-0.19837674595208876
ACH-000614,-0.08842643474582201
ACH-000616,0.013770654621353823
ACH-000618,-0.07025575664686226
ACH-000619,-0.14258311098468684
ACH-000620,-0.12435475354442616
ACH-000621,-0.20767733646959105
ACH-000622,-0.1956503938546498
ACH-000623,-0.16318983191012848
ACH-000624,-0.18377600265686467
ACH-000627,-0.14700661061293074
ACH-000630,-0.15466913920917555
ACH-000631,-0.11615775285695368
ACH-000632,-0.17463558634855886
ACH-000633,-0.20628198653310784
ACH-000637,-0.08662728451152764
ACH-000638,-0.217238441070174
ACH-000646,-0.20279264394534172
ACH-000647,-0.09978829520323487
ACH-000648,-0.13479652563941855
ACH-000649,-0.11265765001119775
ACH-000651,-0.17227255357006524
ACH-000652,0.002405591939634244
ACH-000653,-0.022345405867365557
ACH-000657,-0.24387994798342197
ACH-000658,-0.2588067497527005
ACH-000661,0.09968560160952487
ACH-000662,-0.02006939959955968
ACH-000663,0.12817574229979692
ACH-000665,-0.15119197338763107
ACH-000671,-0.13768858760147035
ACH-000672,-0.2022115999574717
ACH-000673,-0.20465531166097933
ACH-000676,-0.12561631769368245
ACH-000677,-0.038732287918356784
ACH-000681,-0.2266987855350181
ACH-000683,-0.06350869177774254
ACH-000684,0.0419333331140772
ACH-000688,-0.3384794761241262
ACH-000693,-0.2013371237818342
ACH-000694,-0.1048606357663507
ACH-000695,-0.385957255795569
ACH-000696,-0.1309038704468792
ACH-000697,-0.03950712494327998
ACH-000699,-0.16893938811025805
ACH-000701,-0.16728905827406532
ACH-000706,-0.14080729231077124
ACH-000711,-0.18749300663711485
ACH-000713,-0.34751858607707004
ACH-000714,-0.2702007432793915
ACH-000718,-0.2474846588229991
ACH-000720,-0.17812658558975708
ACH-000721,-0.2550257986952194
ACH-000724,-0.17084099911384432
ACH-000725,0.028205610425022894
ACH-000732,-0.18293688250752846
ACH-000734,-0.08095789144797118
ACH-000735,-0.2678795121434372
ACH-000736,-0.06830864061875246
ACH-000738,-0.02240930228073517
ACH-000746,-0.051887120305947616
ACH-000747,-0.05451573512961845
ACH-000748,-0.10584513483921427
ACH-000753,-0.2893766995297375
ACH-000756,-0.1912991763902473
ACH-000757,-0.10020735102281776
ACH-000758,-0.1309497412239088
ACH-000760,-0.1193495433419664
ACH-000762,-0.17503557671680509
ACH-000763,-0.14160167685337618
ACH-000764,-0.2341301116586016
ACH-000765,-0.055668240792348805
ACH-000766,-0.2202094238666936
ACH-000767,-0.2357753733042477
ACH-000768,-0.04583651224212454
ACH-000769,-0.04122489224618037
ACH-000770,-0.2975775098909612
ACH-000771,-0.1048078565016764
ACH-000773,-0.19252993432934087
ACH-000776,-0.10221013476177014
ACH-000777,-0.19942035066723796
ACH-000778,-0.2740429199534975
ACH-000781,-0.16342779680131336
ACH-000782,-0.2647081012523619
ACH-000783,-0.07984364021641283
ACH-000784,-0.0412563259365634
ACH-000785,-0.093454065212172
ACH-000787,-0.06571742327871813
ACH-000788,-0.06789768374635087
ACH-000791,-0.2833394815807052
ACH-000792,-0.19411054447840054
ACH-000794,-0.09363154461426564
ACH-000796,-0.16517001299359693
ACH-000798,-0.11185896418907998
ACH-000799,-0.15747808008957107
ACH-000800,-0.2483771364254449
ACH-000802,-0.1537040327377325
ACH-000804,-0.1061515626941431
ACH-000805,-0.08957929313703424
ACH-000809,-0.09640878845903658
ACH-000810,-0.33307371806550273
ACH-000811,-0.24916819816753594
ACH-000817,-0.27453783745751165
ACH-000819,-0.06058495507692114
ACH-000820,0.01372467388513911
ACH-000821,-0.022727213482677613
ACH-000822,-0.0717589796239414
ACH-000823,-0.03127451930015
ACH-000824,-0.13389368373085514
ACH-000827,-0.14404616962068115
ACH-000829,-0.2409289885501473
ACH-000831,0.05678391803066672
ACH-000832,-0.11050441172111572
ACH-000833,-0.3796553719952607
ACH-000834,-0.059891111177478924
ACH-000835,-0.16026682134006084
ACH-000836,-0.2517420291156415
ACH-000837,-0.18263093668511196
ACH-000838,-0.0817948184607279
ACH-000839,-0.2089345963508141
ACH-000840,-0.26656449155246426
ACH-000841,-0.02533565087102384
ACH-000843,-0.2557312258544662
ACH-000846,-0.4145350963680634
ACH-000847,-0.2290544955580777
ACH-000848,-0.02686213055305082
ACH-000849,-0.11239988085052817
ACH-000851,-0.3046585479250784
ACH-000855,-0.18049475927398334
ACH-000856,-0.0650866360145335
ACH-000858,-0.08813812041032372
ACH-000859,-0.2567937445355346
ACH-000861,-0.3411382711093254
ACH-000862,-0.1896888802572
ACH-000865,0.01475084581341862
ACH-000866,-0.2091968865214252
ACH-000867,-0.16114278141665442
ACH-000869,-0.14259362282873167
ACH-000872,-0.15505993470880516
ACH-000873,-0.526494547186374
ACH-000876,-0.2083626757024935
ACH-000878,-0.10516416560962004
ACH-000880,-0.22971366361333906
ACH-000881,-0.1685293735745072
ACH-000882,-0.0928618525542089
ACH-000884,-0.027378160177767213
ACH-000885,-0.12668429877170648
ACH-000887,-0.13010642200980632
ACH-000889,-0.10713140734967408
ACH-000896,-0.08362673584850493
ACH-000898,-0.19853461618343227
ACH-000900,-0.0912367224250406
ACH-000901,-0.12852466254033595
ACH-000905,-0.057267432571672126
ACH-000906,-0.15243679284367045
ACH-000907,-0.11218369647489934
ACH-000910,-0.2300926196579617
ACH-000911,-0.119204844921457
ACH-000912,-0.17813292642481698
ACH-000913,-0.17219014850798728
ACH-000915,-0.2019140420139688
ACH-000916,-0.15910492653991373
ACH-000917,-0.17417308384525526
ACH-000920,-0.20635262002269408
ACH-000921,-0.17273284978254788
ACH-000924,-0.0395777393097288
ACH-000926,-0.2554724607680119
ACH-000928,-0.07178230193945198
ACH-000929,-0.27438837619579315
ACH-000932,-0.10634376552599692
ACH-000935,-0.14785057386606273
ACH-000936,-0.08765054246831422
ACH-000937,-0.16615656993380945
ACH-000938,-0.02637773240471654
ACH-000939,-0.2239917247523669
ACH-000941,-0.13765417275343547
ACH-000943,-0.1576921532680902
ACH-000946,-0.2394894691761071
ACH-000947,-0.10951497309477463
ACH-000948,-0.07921544079977234
ACH-000950,-0.09666373627792636
ACH-000953,-0.1545719317818736
ACH-000954,-0.14874325479758402
ACH-000957,0.045477548993040615
ACH-000958,0.017140580779480552
ACH-000960,-0.13725003528421584
ACH-000963,-0.3493779448207329
ACH-000968,-0.0580912234967595
ACH-000969,-0.3354010717993747
ACH-000972,-0.07908738471141555
ACH-000973,-0.17870495503308562
ACH-000974,-0.08704127805007875
ACH-000978,-0.18630172006316492
ACH-000984,-0.15456445063770913
ACH-000986,-0.24506310659517425
ACH-000988,-0.20017855551360372
ACH-000993,-0.22148633765559364
ACH-000994,-0.24519173118689974
ACH-000996,-0.3702943734623133
ACH-001001,-0.2569478158481491
ACH-001020,0.11530280025785775
ACH-001028,-0.17717805576502546
ACH-001031,-0.2562038948512588
ACH-001038,-0.04236949601323872
ACH-001048,-0.2236954088335328
ACH-001050,-0.20646849363216813
ACH-001053,-0.2512057693145767
ACH-001054,-0.2338953977637139
ACH-001061,-0.09975612106155916
ACH-001067,-0.0014229155021437635
ACH-001075,-0.31517483848695216
ACH-001096,-0.08755280274485197
ACH-001111,0.013009993741813265
ACH-001119,-0.06845382838901136
ACH-001128,-0.23997231286692194
ACH-001134,-0.11417056463016392
ACH-001151,-0.19303505726141185
ACH-001163,-0.2463541823677739
ACH-001164,-0.40017933904321534
ACH-001183,-0.0935953150470913
ACH-001192,-0.09597540211425712
ACH-001193,-0.13250977353594415
ACH-001196,-0.07140084252225652
ACH-001197,-0.19010861642981888
ACH-001205,-0.2158621316452956
ACH-001211,-0.32172220974417404
ACH-001212,-0.2827793709603824
ACH-001228,-0.2375911459676316
ACH-001232,-0.3784007155871586
ACH-001239,-0.026626589955156755
ACH-001270,-0.2352100535479692
ACH-001274,-0.11642517551578492
ACH-001275,-0.18175983725293413
ACH-001277,-0.3376187751508075
ACH-001278,-0.2633586378603933
ACH-001280,-0.04855488675301179
ACH-001283,-0.07366495726998533
ACH-001289,-0.11197962060389392
ACH-001300,-0.3461903451072181
ACH-001301,-0.02900028638089205
ACH-001302,0.12003052019731818
ACH-001306,-0.2975483164214286
ACH-001318,-0.2754628973788067
ACH-001322,-0.006173895302059426
ACH-001328,-0.12404069110549575
ACH-001332,-0.022923174808952267
ACH-001336,0.061914236991284025
ACH-001346,-0.17673122071231967
ACH-001353,-0.2575140495311471
ACH-001354,-0.08287707220886582
ACH-001367,-0.03576446201814318
ACH-001368,-0.13750010400902982
ACH-001374,0.07704229368053818
ACH-001377,-0.12788484379849355
ACH-001380,-0.08534185257886909
ACH-001391,-0.1984536541298532
ACH-001408,-0.12992330285787929
ACH-001430,-0.17226122643689135
ACH-001431,-0.3924537527376219
ACH-001450,-0.15698065819829754
ACH-001496,-0.2134683644001892
ACH-001500,-0.04495169254269637
ACH-001523,-0.03068845438909617
ACH-001532,-0.1417695599226995
ACH-001550,-0.04983141385340832
ACH-001552,-0.12809584006770772
ACH-001554,-0.07861001263046781
ACH-001654,-0.26203766316845745
ACH-001735,-0.12410400843138805
ACH-001736,-0.1295231232526862
ACH-001737,-0.010841164268377449
ACH-001740,0.03578411974603452
ACH-001745,-0.25765745284064245
ACH-001765,-0.0549890127869699
