,ANAPC13 (25847)
ACH-000004,-0.7639249713438617
ACH-000005,-0.518193950072403
ACH-000007,-0.76841297312335
ACH-000009,-0.6267710830195671
ACH-000011,-0.6893535040761334
ACH-000012,-0.8732660563697736
ACH-000013,-0.6730807999007092
ACH-000014,-0.5820067864442989
ACH-000015,-0.8057191685060232
ACH-000017,-0.6057562539234617
ACH-000018,-0.6470342433166589
ACH-000019,-0.42738325822198825
ACH-000021,-0.405535530650481
ACH-000022,-0.7290465855751717
ACH-000025,-0.7661035564188039
ACH-000028,-0.5789027660368369
ACH-000030,-0.5663362272908168
ACH-000035,-0.27224845117668617
ACH-000036,-0.5759680822656089
ACH-000037,-0.4761938989446047
ACH-000039,-0.653096797508135
ACH-000040,-0.7623113751629086
ACH-000041,-0.4083169971190369
ACH-000042,-0.4028443107433003
ACH-000045,-0.4233817617022113
ACH-000047,-0.6414079099290504
ACH-000052,-0.8222632704497251
ACH-000053,-0.6348026933490234
ACH-000054,-0.5949682274446283
ACH-000055,-0.576425119941982
ACH-000060,-0.679553673799174
ACH-000067,-0.913241246429856
ACH-000070,-0.4703059113160928
ACH-000075,-0.551263134421587
ACH-000078,-0.4257623752092832
ACH-000082,-0.8143957269169261
ACH-000085,-0.5604051608878461
ACH-000086,-0.6259514875984897
ACH-000087,-0.4880651969144805
ACH-000092,-0.5320542730043477
ACH-000095,-0.4533117887348851
ACH-000097,-0.4621044593390756
ACH-000098,-0.6201371902317064
ACH-000099,-0.2884917465739828
ACH-000108,-0.6976718833679879
ACH-000113,-0.2647548608036782
ACH-000116,-0.3970913602932053
ACH-000118,-0.5070528660836459
ACH-000120,-0.7654860064572669
ACH-000123,-0.7371685953538486
ACH-000127,-0.7373508371416718
ACH-000128,-0.5091451895223386
ACH-000132,-0.5252784994238214
ACH-000133,-0.5637595226077088
ACH-000137,-0.5566241398389525
ACH-000138,-0.5804283984159558
ACH-000142,-0.4991857605313614
ACH-000143,-0.3397060223105749
ACH-000146,-0.28428959332351345
ACH-000148,-0.5918883350571865
ACH-000150,-0.41053425151835576
ACH-000152,-0.5871297503790035
ACH-000153,-0.6223830099579143
ACH-000159,-0.5129020763285747
ACH-000160,-0.5604390555899847
ACH-000163,-0.828215756911405
ACH-000167,-0.631534395573859
ACH-000168,-0.2645638145353105
ACH-000169,-0.6869383048393275
ACH-000178,-0.6539681892108773
ACH-000183,-0.4140416762662074
ACH-000188,-0.7442570637050606
ACH-000189,-0.5955419627403422
ACH-000190,-0.8544713084068482
ACH-000198,-0.5511314691128185
ACH-000203,-0.9273056924171342
ACH-000204,-0.5455423870848001
ACH-000206,-0.7561644096819424
ACH-000207,-0.4561245841832887
ACH-000208,-0.7383508056605742
ACH-000210,-0.4716637869978033
ACH-000211,-0.6713152890862336
ACH-000215,-0.7120021454017054
ACH-000221,-0.6921662384420401
ACH-000222,-0.2945926862199211
ACH-000223,-0.3688245543992065
ACH-000226,-0.6866199494622206
ACH-000227,-0.5587044161323859
ACH-000228,-0.8425666347171691
ACH-000231,-0.7574012448683721
ACH-000232,-0.4285056348965433
ACH-000233,-0.7042853392580457
ACH-000234,-0.7604869316635406
ACH-000235,-0.7407845164921805
ACH-000237,-0.7236844463266258
ACH-000238,-0.6370524233428658
ACH-000242,-0.2503973291477223
ACH-000243,-0.6505105965414393
ACH-000244,-0.582970124084187
ACH-000246,-0.5977879183145388
ACH-000248,-0.6210520600040441
ACH-000250,-0.8415645658619714
ACH-000251,-0.8199869359765098
ACH-000252,-0.6320195537899295
ACH-000253,-0.4987518056620151
ACH-000255,-0.78356087924685
ACH-000256,-0.375844564381608
ACH-000257,-0.4554365012472346
ACH-000258,-0.469479974406019
ACH-000259,-0.4534366764663639
ACH-000260,-0.8500189099044657
ACH-000261,-0.7565036264893717
ACH-000262,-0.6288585386382703
ACH-000263,-0.5860382722006571
ACH-000264,-0.7438436368922094
ACH-000265,-0.6928586749990329
ACH-000266,-0.3811149166569849
ACH-000272,-0.42249869838786996
ACH-000274,-0.730598610830685
ACH-000277,-0.4256064338584666
ACH-000278,-0.5696398157171821
ACH-000279,-0.7019850016051331
ACH-000280,-0.6046474745399285
ACH-000281,-0.8591347953373557
ACH-000288,-0.6029645634687926
ACH-000291,-0.6184652983591175
ACH-000293,-0.7550176703509152
ACH-000294,-0.6691459772896273
ACH-000295,-0.3916199095789222
ACH-000296,-0.4176081455397431
ACH-000302,-0.4428707051626539
ACH-000304,-0.5319012697383735
ACH-000307,-0.6396204927293704
ACH-000308,-0.32942181907068263
ACH-000310,-0.4475189258847799
ACH-000311,-0.687275517998323
ACH-000312,-0.4977485514378294
ACH-000315,-0.6128820791904449
ACH-000316,-0.8962362329382988
ACH-000317,-0.7828371211476877
ACH-000318,-0.7617112448502291
ACH-000319,-0.7014066467570009
ACH-000320,-0.5696067617692834
ACH-000322,-0.6375564685208748
ACH-000323,-0.4384018272931213
ACH-000324,-0.5590297723918544
ACH-000329,-0.5819813312002782
ACH-000330,-0.5867682756020818
ACH-000331,-0.8571801004835706
ACH-000332,-0.2531475395551471
ACH-000334,-0.7257790534418918
ACH-000335,-0.665920165258102
ACH-000336,-0.7851309508388983
ACH-000337,-0.4532293165270966
ACH-000338,0.23096753342960155
ACH-000339,-0.5165475978704748
ACH-000341,-0.8360963137915823
ACH-000348,-0.60363062632553
ACH-000350,-0.16882392039915278
ACH-000352,-0.9535283102033236
ACH-000356,-0.4942249214451234
ACH-000361,-0.7185537048170794
ACH-000362,-0.4439195585007039
ACH-000363,-0.3977380129190393
ACH-000364,-0.8262388363110849
ACH-000365,-0.4199024230775387
ACH-000366,-0.8488952977465061
ACH-000368,-0.4947531788287957
ACH-000374,-0.549724121355835
ACH-000375,-0.6258140497743975
ACH-000376,-0.6336119588616208
ACH-000381,-0.5829284357185031
ACH-000383,-0.5441239556118052
ACH-000387,-0.6885263146831623
ACH-000389,-0.6806720480189493
ACH-000390,-0.4285162008716961
ACH-000393,-0.7245976212979734
ACH-000395,-0.366324686024045
ACH-000396,-0.3952925040943667
ACH-000397,-0.8528919074595229
ACH-000401,-0.8045924685591348
ACH-000402,-0.20077079546422316
ACH-000403,-0.38060213761768175
ACH-000404,-0.3733774489343826
ACH-000406,-0.7143817107250071
ACH-000407,-0.8385474787286656
ACH-000408,-0.5631145095318467
ACH-000410,-0.7605318919195667
ACH-000411,-0.7184143194637208
ACH-000414,-0.4868111602646214
ACH-000415,-0.9096072470880086
ACH-000416,-0.3353216953827395
ACH-000420,-0.5669682028658092
ACH-000421,-0.6467625625317116
ACH-000424,-0.5260147457524293
ACH-000425,-0.4903155144457909
ACH-000426,-0.5331110372428345
ACH-000427,-0.6436195653170012
ACH-000433,-0.6530569444455637
ACH-000435,-0.5012666758600575
ACH-000436,-0.2819827439469837
ACH-000444,-0.492642907819805
ACH-000445,-0.7085922048468523
ACH-000448,-0.48248713059285
ACH-000450,-0.7292461365982075
ACH-000452,-0.5720764204328102
ACH-000454,-0.6420286370558622
ACH-000458,-0.806946542972697
ACH-000459,-0.6104434740176776
ACH-000460,-0.4342172358012728
ACH-000461,-0.7955913694879878
ACH-000463,-0.8101138429462773
ACH-000464,-0.5949736271699686
ACH-000466,-0.5176263624250913
ACH-000467,-0.5119658770956562
ACH-000468,-0.3986075305426321
ACH-000469,-0.5851884241421198
ACH-000470,-0.5966194010317211
ACH-000471,-0.7275666142596784
ACH-000472,-0.4746043536486576
ACH-000473,-0.4790945481431466
ACH-000475,-0.6846944975333817
ACH-000476,-0.40152979621179824
ACH-000477,-0.5927432457265225
ACH-000479,-0.6518945380827285
ACH-000480,-0.6973126042902072
