,CCNO (10309)
ACH-000004,0.002500790022065429
ACH-000005,-0.07402323346967649
ACH-000007,0.22733804913962294
ACH-000009,0.15946798619847968
ACH-000011,-0.034576472851572206
ACH-000012,0.021712050918327768
ACH-000013,0.15966892754853318
ACH-000014,-0.12576703014158327
ACH-000015,-0.004020009045662564
ACH-000017,0.12872565830562285
ACH-000018,-0.02973427522653777
ACH-000019,0.14627796910370247
ACH-000021,0.09126913189909422
ACH-000022,0.12527545918547864
ACH-000025,0.1482226608296759
ACH-000028,0.05926093761926805
ACH-000030,0.052075881426929066
ACH-000035,0.14079616795221814
ACH-000036,0.009260863330151784
ACH-000037,0.12246801751127585
ACH-000039,-0.02089737214509356
ACH-000040,0.1183591587877171
ACH-000041,0.1714097639942289
ACH-000042,0.0462885465091663
ACH-000045,0.03391616745760858
ACH-000047,0.06925351973764014
ACH-000052,-0.001114113656241404
ACH-000053,0.020140413144228063
ACH-000054,0.08335695995146232
ACH-000055,0.11930960310683385
ACH-000060,0.06887401204108436
ACH-000067,-0.07193657313370423
ACH-000070,0.047693104298647065
ACH-000075,0.1237049271238082
ACH-000078,0.1415855030773709
ACH-000082,0.033833889923990716
ACH-000085,0.06545417139529401
ACH-000086,-0.06866298076969356
ACH-000087,-0.10382662725264316
ACH-000092,0.05487688527997745
ACH-000095,0.05104873971410975
ACH-000097,0.0433001827781992
ACH-000098,-0.07328086530854254
ACH-000099,0.08711688249558237
ACH-000108,0.046897255070670885
ACH-000113,0.15282797807794002
ACH-000116,0.04226893459132442
ACH-000118,0.07161207952244543
ACH-000120,0.06314411866874572
ACH-000123,0.0973809389001613
ACH-000127,0.07056783685017155
ACH-000128,0.006745839948955758
ACH-000132,0.0660185488675092
ACH-000133,0.06722634986918569
ACH-000137,0.07197384022217403
ACH-000138,0.04146472442216883
ACH-000142,0.03513729516259364
ACH-000143,-0.10511305886178328
ACH-000146,0.0010277879963177202
ACH-000148,0.08932239863166823
ACH-000150,-0.029766456843049318
ACH-000152,0.04162630551133642
ACH-000153,0.05963907318886714
ACH-000159,0.0696863997081869
ACH-000160,-0.005429864388370383
ACH-000163,-0.1046965494510456
ACH-000167,0.2530300139294154
ACH-000168,-0.1808163305558715
ACH-000169,0.017101558749177022
ACH-000178,0.019101803377137287
ACH-000183,-0.07677254775141419
ACH-000188,0.02935937255064627
ACH-000189,-0.03731930337158992
ACH-000190,0.03607220323979205
ACH-000198,0.11621396335003338
ACH-000203,0.017306201540250053
ACH-000204,-0.13603564516291058
ACH-000206,-0.2151401467341514
ACH-000207,0.14890173728980574
ACH-000208,-0.023199001316669274
ACH-000210,0.3560417410004256
ACH-000211,-0.0077126331284591565
ACH-000215,0.07699962109505895
ACH-000221,0.1224010996550247
ACH-000222,-0.09396132359991914
ACH-000223,0.06921281304689578
ACH-000226,-0.0864314019078492
ACH-000227,0.16040552937110147
ACH-000228,0.027446127902453408
ACH-000231,0.06553469384556637
ACH-000232,0.03200214675477358
ACH-000233,0.0162921344693656
ACH-000234,0.10568405734343336
ACH-000235,0.022686374661399854
ACH-000237,0.10624183361031816
ACH-000238,0.021040121292718098
ACH-000242,0.24137972570121596
ACH-000243,0.05305704201697293
ACH-000244,-0.05933959616782735
ACH-000246,0.0348930610396839
ACH-000248,-0.10440897736636524
ACH-000250,0.10630498447291528
ACH-000251,-0.05286440261710065
ACH-000252,0.06545275322095416
ACH-000253,0.050493159362514126
ACH-000255,0.025049643116762083
ACH-000256,-0.0559152753146801
ACH-000257,-0.013215548115343295
ACH-000258,0.06646847467097353
ACH-000259,0.11846536466490246
ACH-000260,-0.00344320299235074
ACH-000261,-0.05478841220157234
ACH-000262,-0.007869597954006798
ACH-000263,0.4854911376581162
ACH-000264,-0.015224553924664822
ACH-000265,0.18572671267395846
ACH-000266,0.005085030722461552
ACH-000272,0.01242407115096836
ACH-000274,0.0504727122335061
ACH-000277,0.03316069886727823
ACH-000278,0.009596073392343146
ACH-000279,0.07419811597753698
ACH-000280,0.005874754697112536
ACH-000281,0.24927882096703255
ACH-000288,0.06033942435715878
ACH-000291,0.014268170889190144
ACH-000293,0.1845528175074968
ACH-000294,0.185606922461547
ACH-000295,0.09716095640634294
ACH-000296,-0.15443904144975354
ACH-000302,0.02135945341840341
ACH-000304,0.1705834306665467
ACH-000307,0.01865418870643888
ACH-000308,0.03147936697736828
ACH-000310,0.10475605978048644
ACH-000311,-0.011885819236249092
ACH-000312,0.10569308493323386
ACH-000315,0.07094499576471089
ACH-000316,-0.04154959498573655
ACH-000317,-0.14969752986685705
ACH-000318,0.07181499424172352
ACH-000319,-0.08269792322057876
ACH-000320,0.14888487782876456
ACH-000322,0.17544356907112674
ACH-000323,-0.1298139669495346
ACH-000324,-0.009159126458632974
ACH-000329,0.15805213719408698
ACH-000330,-0.023698415880229175
ACH-000331,-0.05699500332462491
ACH-000332,0.11687737816913628
ACH-000334,0.12320820746602745
ACH-000335,-0.1234032404805932
ACH-000336,0.06281029160052766
ACH-000337,0.30338676380140844
ACH-000338,0.007578495677702653
ACH-000339,-0.012560565487178484
ACH-000341,-0.10304883361847532
ACH-000348,-0.0188681149644318
ACH-000350,0.1002784758256832
ACH-000352,0.04435876404026224
ACH-000356,0.11190784043882182
ACH-000361,-0.008792852473091783
ACH-000362,0.022117285268744468
ACH-000363,-0.001619188562683097
ACH-000364,0.052463709922726184
ACH-000365,0.1872234735311392
ACH-000366,0.12855354307652794
ACH-000368,0.05434301176399271
ACH-000374,0.0013940915127995564
ACH-000375,0.11366114877939648
ACH-000376,0.022871243377328057
ACH-000381,0.011891777417716324
ACH-000383,0.04824306728654258
ACH-000387,0.12182995886476874
ACH-000389,-0.0010478031793624066
ACH-000390,0.0004502302853024138
ACH-000393,0.03472567126105067
ACH-000395,0.03753780773410872
ACH-000396,-0.059985441222778435
ACH-000397,0.13016368654614394
ACH-000401,0.1142432465501846
ACH-000402,0.14833356782175294
ACH-000403,0.11684454396524935
ACH-000404,0.07550406183375398
ACH-000406,0.08743004720313766
ACH-000407,0.09505510644542543
ACH-000408,0.21080067549621676
ACH-000410,-0.03980490397362165
ACH-000411,-0.047325624227960335
ACH-000414,0.13449504875707674
ACH-000415,-0.0007647663859823971
ACH-000416,-0.150761200942871
ACH-000420,-0.037592275984114285
ACH-000421,0.067095736395953
ACH-000424,-0.04302358709431221
ACH-000425,-0.01653405506519849
ACH-000426,-0.1982539678545029
ACH-000427,-0.0040028393205070656
ACH-000433,0.09712595017695563
ACH-000435,0.1710290212867386
ACH-000436,-0.1444194363022855
ACH-000444,0.023667965148783658
ACH-000445,0.03612340899462888
ACH-000448,-0.007912656908949824
ACH-000450,-0.05739308777978293
ACH-000452,0.15567425048455946
ACH-000454,0.039364393626721526
ACH-000458,0.03958388833461102
ACH-000459,0.17612313927547504
ACH-000460,0.08972299934273244
ACH-000461,0.044094260774735335
ACH-000463,-0.011361205405925324
ACH-000464,0.03623358008740004
ACH-000466,0.05974527056588243
ACH-000467,0.09135584728484046
ACH-000468,0.1307712774787767
ACH-000469,0.14625751397784853
ACH-000470,0.019560035599701587
ACH-000471,0.09521050556329673
ACH-000472,0.07915334106481875
ACH-000473,-0.04244307747776955
ACH-000475,0.1029014318109394
ACH-000476,0.001964349855535515
ACH-000477,0.15569743133313144
ACH-000479,0.09688016230724836
ACH-000480,-0.026112656375480086
ACH-000481,0.005414279899890838
ACH-000483,0.08015759491973627
ACH-000484,0.017934852745596443
ACH-000485,0.05621688996826068
ACH-000486,0.08183548479744883
ACH-000487,0.01156741439615172
ACH-000488,0.07182732400271354
ACH-000490,0.061732301355787486
ACH-000491,0.011845756610181458
ACH-000495,0.015564125260603376
ACH-000496,0.023645511744802745
ACH-000499,-0.020955132925700563
ACH-000500,0.4196050983228445
ACH-000502,0.06553885941743419
ACH-000503,-0.13041891237813874
ACH-000505,0.08416784977978391
ACH-000507,0.05315760403533406
ACH-000510,0.05893216773822758
ACH-000511,0.07957331908783398
ACH-000512,0.006159414041251113
ACH-000516,0.09326954997842037
ACH-000517,0.06577697294916278
ACH-000518,0.04671457769409506
ACH-000520,-0.15337775849720886
ACH-000521,0.08131977876466037
ACH-000522,-0.06355901441854077
ACH-000524,0.05515589954946427
ACH-000527,0.118937789752185
ACH-000528,0.07080817181954202
ACH-000537,0.05236584048664168
ACH-000541,0.09913178960058716
ACH-000542,0.02347521450519645
ACH-000544,0.02063355357043377
ACH-000545,-0.03767866777867316
ACH-000547,0.2193577788506679
ACH-000548,-0.08938968570062958
ACH-000549,0.0532996875679579
ACH-000550,-0.016193004229270242
ACH-000552,-0.01460508944567194
ACH-000556,0.08667135851436733
ACH-000557,-0.039786487047242636
ACH-000569,0.11758765365176935
ACH-000570,0.06715972558207048
ACH-000571,-0.019799375192693883
