,EPCAM (4072)
ACH-000221,-0.10962123690413368
ACH-000222,-0.25945593617576546
ACH-000223,-0.16679224501064788
ACH-000226,0.0017970981055817114
ACH-000227,-0.32859490141622305
ACH-000228,0.04951763085426488
ACH-000231,-0.07866266141824785
ACH-000232,-0.08983114761154573
ACH-000233,-0.20830713733380832
ACH-000234,-0.03958597419414889
ACH-000235,-0.09428039132903164
ACH-000237,-0.1453321008120774
ACH-000238,-0.06698887644984272
ACH-000242,-0.3799100583092261
ACH-000243,-0.1270901551696394
ACH-000244,-0.1160222066519109
ACH-000246,-0.11786295590674205
ACH-000248,-0.3155096033094151
ACH-000250,-0.1091218928403695
ACH-000251,0.08650145718610237
ACH-000252,-0.2415461603346557
ACH-000253,0.02704627892879644
ACH-000255,-0.029860077965106844
ACH-000256,-0.08023202541390742
ACH-000257,-0.09205669341816043
ACH-000258,-0.09373611385276442
ACH-000259,-0.015837221383113647
ACH-000260,-0.07338952408009247
ACH-000261,-0.12230501487125035
ACH-000262,-0.06239267759140015
ACH-000263,-0.18821681590955452
ACH-000264,-0.1771434897714458
ACH-000265,-0.1089808154406974
ACH-000266,-0.14473614756645767
ACH-000272,-0.06987109501566854
ACH-000274,-0.19033972092238927
ACH-000277,-0.21908654545786352
ACH-000278,-0.24117091929239384
ACH-000279,-0.1667150509332623
ACH-000280,-0.13767801957444553
ACH-000281,-0.12990768490641832
ACH-000288,-0.07573632411916772
ACH-000291,-0.07468151960178153
ACH-000293,-0.04805964149779563
ACH-000294,-0.2420800922408038
ACH-000295,-0.3480747102977973
ACH-000296,-0.1640381129923815
ACH-000302,-0.06435642492526185
ACH-000304,0.26186501232512965
ACH-000307,-0.1626225498554894
ACH-000308,-0.15712702559069314
ACH-000310,-0.062444606881447186
ACH-000311,-0.014979601999391594
ACH-000312,-0.1521470516582269
ACH-000315,-0.10255011475251878
ACH-000316,-0.1962887752525084
ACH-000317,-0.19814748419217648
ACH-000318,-0.09812225451763244
ACH-000319,-0.23613336648975425
ACH-000320,-0.07360704892344913
ACH-000322,-0.16069962714823458
ACH-000323,-0.2640170850681676
ACH-000324,-0.16203893252560747
ACH-000329,-0.13908832179366698
ACH-000330,-0.08586164081291764
ACH-000331,0.020582386682690218
ACH-000332,-0.011269632038652857
ACH-000334,-0.2177371846858968
ACH-000335,-0.07849402946801898
ACH-000336,-0.06576712938648177
ACH-000337,0.01378920327907778
ACH-000338,0.2925854007292717
ACH-000339,-0.06724201306815743
ACH-000341,-0.009054115123958048
ACH-000348,-0.15260868589390686
ACH-000350,0.028392300904804862
ACH-000352,-0.0701579692787454
ACH-000356,-0.1912884885874261
ACH-000361,-0.037974294433096016
ACH-000362,-0.01149038582387208
ACH-000363,-0.1745088008579606
ACH-000364,-0.12775702199064345
ACH-000365,-0.1487990821594238
ACH-000366,-0.09943897672846126
ACH-000368,-0.04056344938338833
ACH-000374,-0.19778382794981372
ACH-000375,0.03948707911210485
ACH-000376,-0.1541631397887832
ACH-000381,0.4050304016311758
ACH-000383,-0.14329797948324988
ACH-000387,-0.1218266761298288
ACH-000389,-0.04489084916450296
ACH-000390,-0.09100728297752723
ACH-000393,-0.2727022338045864
ACH-000395,-0.09927661063876313
ACH-000396,-0.17430431893358464
ACH-000397,-0.2150645778191393
ACH-000401,-0.16846110786804366
ACH-000402,-0.39994338333199697
ACH-000403,-0.02032534120912743
ACH-000404,-0.1462824299389986
ACH-000406,-0.14922301436337101
ACH-000407,0.025129872542021984
ACH-000408,-0.2742939737057897
ACH-000410,-0.17907246587634398
ACH-000411,-0.02725618168061903
ACH-000414,-0.17253603979000245
ACH-000415,-0.04649524223515087
ACH-000416,-0.15931291059514838
ACH-000420,-0.12983494049802174
ACH-000421,0.06542213707509964
ACH-000424,0.05035092492816051
ACH-000425,-0.021768936268399916
ACH-000426,-0.16459279425255907
ACH-000427,-0.19806651709256934
ACH-000433,-0.11387134741393153
ACH-000435,0.1158676845243094
ACH-000436,-0.11699425451105615
ACH-000444,-0.15124408264456368
ACH-000445,0.03784542573902292
ACH-000448,-0.16621505491443125
ACH-000450,-0.09728399828335543
ACH-000452,-0.09496814393127703
ACH-000454,-0.1894880996926769
ACH-000458,-0.1928091554266641
ACH-000459,-0.14092652448855114
ACH-000460,-0.0350351020922242
ACH-000461,-0.09949509592806514
ACH-000463,-0.051636768731378895
ACH-000464,0.025024341543935347
ACH-000466,-0.1646546498862415
ACH-000467,-0.09719871646011463
ACH-000468,-0.04798504181415545
ACH-000469,-0.14728757111315854
ACH-000470,-0.16021319560907446
ACH-000471,-0.1390821109254966
ACH-000472,-0.1449135083796447
ACH-000473,0.0877202409922075
ACH-000475,-0.018800030290445302
ACH-000476,-0.04735464507288417
ACH-000477,0.04312093482827879
ACH-000479,-0.09666812567486982
ACH-000480,-0.2253807466378674
ACH-000481,-0.16091820170531732
ACH-000483,-0.10724204153624443
ACH-000484,0.03139779091385461
ACH-000485,-0.1968314247511108
ACH-000486,-0.2852551328748863
ACH-000487,-0.1443918237303756
ACH-000488,-0.048661013827968926
ACH-000490,-0.2170173737008344
ACH-000491,-0.1871098394981276
ACH-000495,-0.21054072250293346
ACH-000496,-0.0974560144896154
ACH-000499,-0.16370814466894293
ACH-000500,0.17606563754011628
ACH-000502,-0.022993310748367333
ACH-000503,-0.037225520448640116
ACH-000505,-0.2397839396099785
ACH-000507,-0.12258971667019865
ACH-000510,-0.12665857566838742
ACH-000511,-0.20667203364763576
ACH-000512,-0.1823311671585556
ACH-000516,0.0285080780268144
ACH-000517,-0.11653918665680582
ACH-000518,0.008395298668980153
ACH-000520,-0.15529394003584254
ACH-000521,-0.14929826364781945
ACH-000522,-0.12599545008039156
ACH-000524,-0.12893817121266268
ACH-000527,0.0692374675510799
ACH-000528,-0.16551722262279342
ACH-000537,-0.16599433760494936
ACH-000541,-0.0879326344344607
ACH-000542,-0.07293357635740583
ACH-000544,-0.09621128039818533
ACH-000545,-0.1373526457523213
ACH-000547,-0.3823657659572426
ACH-000548,-0.06408001724606978
ACH-000549,-0.036469383012665
ACH-000550,0.07547278882289299
ACH-000552,-0.19648408362489675
ACH-000556,-0.15576276855053076
ACH-000557,-0.09403022595991943
ACH-000569,-0.19071307783899916
ACH-000570,-0.049804767705643516
ACH-000571,-0.07154568374466108
ACH-000573,-0.14912243286727794
ACH-000576,-0.02265984429122524
ACH-000579,-0.13419525006069116
ACH-000580,-0.22355714550738268
ACH-000584,-0.1864519811048136
ACH-000585,-0.24432616642327265
ACH-000588,-0.2804098888271095
ACH-000589,-0.16347268651675345
ACH-000591,-0.1902299270899684
ACH-000593,-0.15430942276075935
ACH-000600,0.0028007939157508343
ACH-000601,-0.06859436222459409
ACH-000605,-0.07945745673188975
ACH-000606,-0.06286661434226967
ACH-000608,-0.19204810169374265
ACH-000614,-0.15284373225134087
ACH-000616,-0.12542313782997644
ACH-000618,-0.18959211973205808
ACH-000619,0.04603607565916387
ACH-000620,-0.1170623917373352
ACH-000621,-0.12439326397834265
ACH-000622,-0.19514484968927107
ACH-000623,-0.15108111304513422
ACH-000624,-0.17915914124598847
ACH-000627,-0.21152369259973
ACH-000630,-0.2124184593805791
ACH-000631,-0.002716995683312366
ACH-000632,-0.16177896736160122
ACH-000633,-0.17097161836774644
ACH-000637,-0.11539026541522035
ACH-000638,-0.026954925863011243
ACH-000646,-0.16313838185547133
ACH-000647,-0.16066796307415332
ACH-000648,-0.2212560358786808
ACH-000649,-0.1500268734501966
ACH-000651,-0.1611170867004714
ACH-000652,-0.2385030166245344
ACH-000653,-0.05580461888495513
ACH-000657,-0.15010658703887084
ACH-000658,-0.09557102215685304
ACH-000661,0.09995920778409934
ACH-000662,-0.024705819174588098
ACH-000663,-0.026061983487586714
ACH-000665,-0.15539833125423436
ACH-000671,-0.09725817267876123
ACH-000672,-0.006288438727388717
ACH-000673,-0.1739149092358752
ACH-000676,-0.09148239226842184
ACH-000677,-0.03262701374415638
ACH-000681,-0.0848217871517053
ACH-000683,-0.016879860649286683
ACH-000684,-0.2982279959371804
ACH-000688,-0.10569231058305964
ACH-000693,-0.15203772258538187
ACH-000694,-0.05042655093975183
ACH-000695,0.010697760094179259
ACH-000696,-0.11038905969805847
ACH-000697,0.024134213616638086
ACH-000699,-0.111816932017279
ACH-000701,-0.02134539452541992
ACH-000706,-0.2073843068357888
ACH-000711,-0.11085300876181717
ACH-000713,-0.21631544413919254
ACH-000714,-0.29740905229403103
ACH-000718,-0.2674250885225696
ACH-000720,-0.2661558779578428
ACH-000721,-0.17350941545561907
ACH-000724,-0.092699850788998
ACH-000725,-0.02047695061981785
ACH-000732,0.09843172227879167
ACH-000734,-0.15290357458226092
ACH-000735,-0.14691574351087078
ACH-000736,-0.11088441699280252
ACH-000738,-0.1684972412335108
ACH-000746,-0.21480518117827985
ACH-000747,-0.1934077748118015
ACH-000748,-0.1669144022774515
ACH-000753,-0.10551476964934636
ACH-000756,0.02180439131956282
ACH-000757,0.08646506403857393
ACH-000758,-0.1713998690110898
ACH-000760,-0.2242150186112768
ACH-000762,0.07509314868059411
ACH-000763,-0.10063878378344944
ACH-000764,-0.1132083613896885
ACH-000765,0.0828683785108348
ACH-000766,-0.06369916781174692
ACH-000767,-0.07206131123266651
ACH-000768,-0.1079626749160926
ACH-000769,-0.2492840417246799
ACH-000770,-0.08194242508491535
ACH-000771,-0.16062819312973356
ACH-000773,-0.02838087147786096
ACH-000776,-0.15122665082580286
ACH-000777,-0.16684851727997116
ACH-000778,0.022703296863748067
ACH-000781,-0.0001956962633629735
ACH-000782,-0.11113035886415724
ACH-000783,-0.0927637191802206
ACH-000784,-0.1323854598350291
ACH-000785,-0.07542828124019801
ACH-000787,-0.25661272998234474
ACH-000788,-0.14504826911808708
ACH-000791,0.05376885554327361
ACH-000792,-0.10876319434723562
ACH-000794,-0.2207667736052478
ACH-000796,-0.11072238206176101
ACH-000798,-0.2453062370732303
ACH-000799,-0.37703709123913
ACH-000800,-0.36532279982087373
ACH-000802,-0.10784750438986776
ACH-000804,-0.11791062553023385
ACH-000805,-0.3414468999584944
ACH-000809,-0.0694962307802971
ACH-000810,0.0367102681259239
ACH-000811,-0.13929888971088247
ACH-000817,-0.29782430049598096
ACH-000819,-0.023606837222582704
ACH-000820,-0.4381350850859109
ACH-000821,-0.14517980552346235
ACH-000822,-0.1925136739592094
ACH-000823,-0.0904795125042085
ACH-000824,-0.042541833750546376
ACH-000827,-0.11378292956080245
ACH-000829,-0.11032851669315752
ACH-000831,-0.16220758268146948
ACH-000832,-0.24630903289656705
ACH-000833,-0.10394582872446663
ACH-000834,-0.011328081901492888
ACH-000835,-0.19900080135307616
ACH-000836,-0.1652267157165383
ACH-000837,-0.08224303847988254
ACH-000838,-0.05613823476179014
ACH-000839,0.02488518886260465
ACH-000840,0.10258168112010592
ACH-000841,-0.14289570010843922
ACH-000843,-0.14612514551709185
ACH-000846,-0.10098956355774907
ACH-000847,-0.13063720997871106
ACH-000848,-0.057815545838452775
ACH-000849,-0.11233859129198034
ACH-000851,-0.06340318858502912
ACH-000855,-0.040687624412099284
ACH-000856,-0.06991553320020348
ACH-000858,-0.098810769706965
ACH-000859,-0.14436148621754766
ACH-000861,-0.18079768048849426
ACH-000862,-0.20326333440479485
ACH-000865,-0.17953713184925302
ACH-000866,-0.050882764127182914
ACH-000867,-0.03822215344753238
ACH-000869,-0.28243814604761897
ACH-000872,-0.008670315128690416
ACH-000873,-0.14444240484605553
ACH-000876,-0.2551653916781169
ACH-000878,0.042056011076157335
ACH-000880,0.00991396790838422
ACH-000881,-0.060426313478545976
ACH-000882,-0.1645753779138878
ACH-000884,-0.1504668783336123
ACH-000885,0.02434922592636177
ACH-000887,-0.07176687388649645
ACH-000889,-0.1054763072952752
ACH-000896,-0.22303291492963145
ACH-000898,0.018260243037334204
ACH-000900,-0.19960673685358046
ACH-000901,-0.24151681717690815
ACH-000905,-0.19534753011939232
ACH-000906,-0.0844718631766813
ACH-000907,-0.17271384250121755
ACH-000910,-0.1057354091997857
ACH-000911,-0.05093832119592152
ACH-000912,-0.12588070196319168
ACH-000913,-0.1454552468513384
ACH-000915,-0.10434575136855814
ACH-000916,-0.3745365090320297
ACH-000917,0.1996726983110987
ACH-000920,-0.06850389797417272
ACH-000921,-0.16853891986816968
ACH-000924,-0.2687560382953853
ACH-000926,-0.0737964774255447
ACH-000928,-0.3026548861874958
ACH-000929,-0.15277684707947778
ACH-000932,-0.08504841209618498
ACH-000935,-0.1298240871320693
ACH-000936,-0.31755447088292826
ACH-000937,-0.2275170163492586
ACH-000938,-0.050875724206436414
ACH-000939,-0.04802911393560034
ACH-000941,-0.027186717742512027
ACH-000943,-0.08008769077860782
ACH-000946,-0.08622070627279507
ACH-000947,-0.1542588645214934
ACH-000948,-0.07276593154590487
ACH-000950,-0.25088538621692674
ACH-000953,-0.17908317480960412
ACH-000954,-0.3287619578709475
ACH-000957,-0.1331731891481624
ACH-000958,-0.042719690957278976
ACH-000960,-0.09553539802685716
ACH-000963,-0.05683702089823923
ACH-000968,-0.2053313552386247
ACH-000969,-0.08747418624964344
ACH-000972,0.07138590908782788
ACH-000973,-0.1129716909859958
ACH-000974,-0.14095625835566158
ACH-000978,0.23490091841425176
ACH-000984,-0.11956444844211575
ACH-000986,-0.06676765528587184
ACH-000988,-0.14713121285394476
ACH-000993,-0.09461146223166013
ACH-000994,-0.07836089175016685
ACH-000996,-0.09551869781556907
ACH-001001,-0.1889299692741175
ACH-001020,-0.29721471610227834
ACH-001028,-0.1382536017545964
ACH-001031,-0.21273523696561086
ACH-001038,-0.08969455822636684
ACH-001048,-0.11083215093124536
ACH-001050,-0.21647586801817
ACH-001053,-0.029657009352241945
ACH-001054,-0.08070799306462262
ACH-001061,-0.17594445211678186
ACH-001067,0.02956222798013501
ACH-001075,-0.06512310232316501
ACH-001096,0.0013181078395501768
ACH-001111,-0.34656213487921506
ACH-001119,-0.15237122385494153
ACH-001128,-0.15855077652845365
ACH-001134,0.11921471324645624
ACH-001151,-0.13566400410075938
ACH-001163,-0.07953124005731567
ACH-001164,-0.30508764419529844
ACH-001183,-0.034308884021652414
ACH-001192,-0.15628157182394098
ACH-001193,-0.10527418941617088
ACH-001196,-0.1553488544643781
ACH-001197,-0.17451992001970704
ACH-001205,-0.3081638182427886
ACH-001211,-0.12635039198234987
ACH-001212,-0.35472153491565755
ACH-001228,-0.061445688267706515
ACH-001232,-0.1346384370155965
ACH-001239,-0.13065656803050554
ACH-001270,-0.5436428253099354
ACH-001274,-0.1217034886733784
ACH-001275,0.06642235966914213
ACH-001277,-0.2968451647828635
ACH-001278,0.08247075314106811
ACH-001280,-0.24136166549926336
ACH-001283,-0.08606126217506531
ACH-001289,-0.11456582270962093
ACH-001300,-0.16937472696299075
ACH-001301,-0.11028344042857473
ACH-001302,0.09844222987333358
ACH-001306,-0.062013390916662914
ACH-001318,-0.06095574024662749
ACH-001322,-0.025884038996861668
ACH-001328,-0.15577578874928869
ACH-001332,-0.4058055455964826
ACH-001336,-0.19918470791921414
ACH-001346,-0.07625878162059052
ACH-001353,-0.18466050652955684
ACH-001354,-0.463171770034193
ACH-001367,-0.1029127600583064
ACH-001368,-0.05305692843817279
ACH-001374,-0.0829135966815766
ACH-001377,-0.3161558186161148
ACH-001380,-0.02638951141868806
ACH-001391,-0.03284682613916695
ACH-001408,-0.29612932967984995
ACH-001430,-0.07411878381867805
ACH-001431,-0.02185866271595236
ACH-001450,-0.42085343846225176
ACH-001496,-0.015967567023797525
ACH-001500,-0.12657356351304086
ACH-001523,-0.02152400482201035
ACH-001532,0.02919867954381332
ACH-001550,-0.11474175774376898
ACH-001552,-0.08211508502919536
ACH-001554,-0.08459272951412165
ACH-001654,-0.12012153089953224
ACH-001735,-0.07637521292718172
ACH-001736,-0.08065590570332458
ACH-001737,0.3576131842835986
ACH-001740,-0.10951510552195456
ACH-001745,-0.266598298783215
ACH-001765,-0.04844809832894706
