,SLC9A3R1 (9368)
ACH-000341,-0.13624541328058354
ACH-000348,-0.15237088188860032
ACH-000350,-0.04169197083505996
ACH-000352,-0.08674962634482049
ACH-000356,-0.2622968552136604
ACH-000361,-0.03430300629218043
ACH-000362,-0.1444487691631068
ACH-000363,-0.09894696447117536
ACH-000364,-0.06699126878674527
ACH-000365,-0.05284913895412848
ACH-000366,-0.14579169941457912
ACH-000368,-0.0261452682359841
ACH-000374,-0.2253886986949917
ACH-000375,-0.20068928372627606
ACH-000376,-0.10673018382114254
ACH-000381,-0.0015165214666286735
ACH-000383,-0.14057550611958036
ACH-000387,-0.1175598704403499
ACH-000389,-0.061505963926321024
ACH-000390,-0.03883874012815147
ACH-000393,-0.08433055263204828
ACH-000395,-0.1031145945338829
ACH-000396,-0.14930061238567205
ACH-000397,-0.2284771209734632
ACH-000401,-0.21229533792269215
ACH-000402,-0.11116058158001717
ACH-000403,-0.09122922165139187
ACH-000404,-0.11169704379895504
ACH-000406,-0.10448718910543407
ACH-000407,-0.14095208692288902
ACH-000408,-0.01321457734773456
ACH-000410,-0.044821107719058124
ACH-000411,0.010306525240535977
ACH-000414,-0.1437582785336135
ACH-000415,-0.13332248051090226
ACH-000416,-0.17735306063021106
ACH-000420,-0.035333774707299835
ACH-000421,-0.03433150108123336
ACH-000424,-0.2300421613766437
ACH-000425,-0.03281022126866723
ACH-000426,-0.032514076923840056
ACH-000427,0.05124606486570179
ACH-000433,-0.34059090104851586
ACH-000435,-0.010365100805413844
ACH-000436,-0.06395254412399469
ACH-000444,-0.06104144325694666
ACH-000445,-0.3077699079403777
ACH-000448,-0.016760407872074206
ACH-000450,0.10985692385854612
ACH-000452,-0.11943312975207385
ACH-000454,0.09381231300185723
ACH-000458,-0.110898806279149
ACH-000459,0.04708955004698866
ACH-000460,-0.328423418974001
ACH-000461,-0.2652277535497857
ACH-000463,-0.1534174084883082
ACH-000464,-0.08084400561947272
ACH-000466,-0.144398676947278
ACH-000467,-0.07904066428814456
ACH-000468,-0.2034177521489822
ACH-000469,0.07716557743102627
ACH-000470,-0.018855847525636914
ACH-000471,-0.13633932583137176
ACH-000472,-0.08538225610711088
ACH-000473,-0.08408896765208893
ACH-000475,-0.09658720817743208
ACH-000476,-0.060196718470900336
ACH-000477,-0.2276803332915849
ACH-000479,-0.16830317775284406
ACH-000480,0.036776279256962266
ACH-000481,-0.10289179113896013
ACH-000483,-0.05746095774814899
ACH-000484,-0.5736566799027935
ACH-000485,-0.007802303120035273
ACH-000486,-0.04036205815137895
ACH-000487,-0.0319728430728373
ACH-000488,-0.16306424963080282
ACH-000490,-0.16939874441284147
ACH-000491,-0.040617666376284514
ACH-000495,-0.2810342466563102
ACH-000496,-0.12619167259555225
ACH-000499,0.21786210259705271
ACH-000500,-0.3637285902325997
ACH-000502,-0.058427574398546185
ACH-000503,-0.41633904078052825
ACH-000505,-0.0013778903178358825
ACH-000507,-0.2153839631610388
ACH-000510,-0.141884314871988
ACH-000511,-0.015513145549375756
ACH-000512,0.14809666197157068
ACH-000516,-0.021574853310888376
ACH-000517,-0.13779174048680162
ACH-000518,-0.08231068932904624
ACH-000520,-0.28477205085634644
ACH-000521,-0.2631450645718235
ACH-000522,-0.11526199194727965
ACH-000524,-0.0691832053124455
ACH-000527,-0.07222366502054156
ACH-000528,-0.0902178566479028
ACH-000537,-0.08095701920547359
ACH-000541,0.1607142310769437
ACH-000542,-0.04620720028216894
ACH-000544,-0.22337412958535732
ACH-000545,-0.02132031148168464
ACH-000547,-0.16818222645891512
ACH-000548,-0.15633351346950036
ACH-000549,-0.17246767990677958
ACH-000550,-0.13007664280662645
ACH-000552,0.056313034356721386
ACH-000556,-0.21065048321591465
ACH-000557,-0.01685087640906181
ACH-000569,-0.03995412599634732
ACH-000570,-0.10367249063331506
ACH-000571,-0.010570439377134366
ACH-000573,-0.1571499221626704
ACH-000576,-0.15947744890061102
ACH-000579,-0.043511615914825885
ACH-000580,0.059737389718467926
ACH-000584,-0.16397738239654505
ACH-000585,-0.04812538074851396
ACH-000588,-0.147456846053275
ACH-000589,-0.02669019275190245
ACH-000591,-0.08099776102553212
ACH-000593,-0.12913403770015666
ACH-000600,-0.043999860246451784
ACH-000601,-0.11845780465818673
ACH-000605,-0.09252154744741888
ACH-000606,-0.07395490393047663
ACH-000608,-0.09011668538049383
ACH-000614,-0.005686903955748126
ACH-000616,-0.2055551474261512
ACH-000618,-0.055600517519937866
ACH-000619,-0.14756844702102026
ACH-000620,0.050907554953564964
ACH-000621,-0.0795253894227163
ACH-000622,-0.15176567398271495
ACH-000623,-0.24306843700474876
ACH-000624,-0.0764232605907095
ACH-000627,-0.08881009970834161
ACH-000630,-0.16463882817126435
ACH-000631,-0.07748839863767401
ACH-000632,-0.13496846310997082
ACH-000633,-0.2614642454045625
ACH-000637,-0.2291605297472887
ACH-000638,-0.11104674691673484
ACH-000646,0.05282847094954954
ACH-000647,-0.15763517688853618
ACH-000648,-0.14702913888314625
ACH-000649,-0.032970489772671044
ACH-000651,-0.11957582966028273
ACH-000652,-0.15008936926829505
ACH-000653,-0.17869040416856474
ACH-000657,-0.16975964068671726
ACH-000658,-0.03886907268020415
ACH-000661,-0.11114663515264613
ACH-000662,-0.15790293865407362
ACH-000663,-0.12246135585897172
ACH-000665,-0.07493335743627165
ACH-000671,-0.2387307137105777
ACH-000672,-0.4922812727610607
ACH-000673,-0.11599630829507394
ACH-000676,-0.20304528145322812
ACH-000677,-0.06511934928975882
ACH-000681,-0.15213763275986833
ACH-000683,-0.05564046719536006
ACH-000684,-0.03432335008413292
ACH-000688,-0.09770078880973387
ACH-000693,-0.03392127289791946
ACH-000694,-0.08538541426750212
ACH-000695,-0.09810104372018008
ACH-000696,-0.13661763125577264
ACH-000697,0.021783072963619268
ACH-000699,-0.20212620357394415
ACH-000701,-0.234614464816304
ACH-000706,0.010176934892962905
ACH-000711,-0.19848521842912134
ACH-000713,0.061232211893878716
ACH-000714,-0.21374140120248986
ACH-000718,-0.1537619637983634
ACH-000720,-0.16041253620283805
ACH-000721,-0.1368755894067722
ACH-000724,-0.09955306041989273
ACH-000725,-0.015214999276943468
ACH-000732,-0.08316225215979196
ACH-000734,-0.1940477504641981
ACH-000735,-0.2065529656184709
ACH-000736,0.013105872345748705
ACH-000738,0.017005522917526238
ACH-000746,-0.042266674264945514
ACH-000747,-0.1151280195628865
ACH-000748,0.06495702779832058
ACH-000753,-0.22050490688999166
ACH-000756,-0.13164964730732268
ACH-000757,-0.11404630002110695
ACH-000758,-0.127459404600771
ACH-000760,-0.07644433998685952
ACH-000762,-0.11634646366760365
ACH-000763,-0.0710659853100621
ACH-000764,-0.16940747805053732
ACH-000765,-0.18107193065994226
ACH-000766,-0.21144015395454013
ACH-000767,-0.07166193225369387
ACH-000768,-0.03097378957577475
ACH-000769,-0.04101846103601192
ACH-000770,-0.09917066419050936
ACH-000771,-0.12741036441321418
ACH-000773,-0.18474187962135247
ACH-000776,-0.24968769365237925
ACH-000777,-0.18151783832595397
ACH-000778,-0.16474930523018147
ACH-000781,-0.0714934165478883
ACH-000782,-0.06390236399467282
ACH-000783,-0.08584602742011653
ACH-000784,-0.0857382260213116
ACH-000785,-0.1744625843074291
ACH-000787,-0.08832331378703367
ACH-000788,-0.16978717920629458
ACH-000791,-0.20567327295621204
ACH-000792,-0.050995720808502905
ACH-000794,-0.13824685873702414
ACH-000796,-0.0676798567363415
ACH-000798,-0.07220754580521918
ACH-000799,-0.13040732613645656
ACH-000800,-0.07103881014194617
ACH-000802,-0.16461287504992408
ACH-000804,0.0259033450043605
ACH-000805,-0.049542613305393744
ACH-000809,-0.05256061458390983
ACH-000810,0.039396822983684784
ACH-000811,-0.16541144069906213
ACH-000817,-0.1819751565702035
ACH-000819,-0.10063195738776227
ACH-000820,-0.015469930311924403
ACH-000821,-0.032943800875800865
ACH-000822,-0.0944537193530428
ACH-000823,-0.09634897970024826
ACH-000824,-0.06458255037406357
ACH-000827,-0.05832348375598472
ACH-000829,-0.07579062831557787
ACH-000831,-0.13704388282822907
ACH-000832,-0.025464293240349798
ACH-000833,0.01947194803874809
ACH-000834,-0.14241909301936545
ACH-000835,-0.08817055528700644
ACH-000836,-0.1388089177600313
ACH-000837,-0.12840173024251586
ACH-000838,-0.1941296724448028
ACH-000839,0.01515395544788408
ACH-000840,-0.2477796866546995
ACH-000841,-0.1957095903199645
ACH-000843,-0.3188862918388368
ACH-000846,-0.1462756912157846
ACH-000847,-0.07513422480351559
ACH-000848,-0.09236761138848283
ACH-000849,-0.2029636086307879
ACH-000851,-0.08304087065411765
ACH-000855,-0.3234006069826914
ACH-000856,-0.08082496530472137
ACH-000858,-0.046008605602619934
ACH-000859,-0.15180812046154252
ACH-000861,-0.09579027466262807
ACH-000862,-0.08487123280999412
ACH-000865,-0.12028049483354067
ACH-000866,-0.003343493464131886
ACH-000867,-0.042923917021325184
ACH-000869,-0.05120554446982827
ACH-000872,-0.07001282673058566
ACH-000873,-0.17344587869826952
ACH-000876,-0.021869425270221992
ACH-000878,0.0963414890353536
ACH-000880,-0.18438511403439475
ACH-000881,-0.3188963124597949
ACH-000882,-0.015290985961248971
ACH-000884,-0.11442879087123682
ACH-000885,-0.07690024929770818
ACH-000887,-0.14778624778571542
ACH-000889,-0.016075251985040145
ACH-000896,-0.1466484851075225
ACH-000898,-0.051831995027311374
ACH-000900,-0.12275578284782862
ACH-000901,-0.026034705707104547
ACH-000905,-0.07079368032540061
ACH-000906,-0.1025465188436141
ACH-000907,-0.2158590237607069
ACH-000910,-0.2696671531499292
ACH-000911,-0.11473956174250564
ACH-000912,-0.10131708828603878
ACH-000913,-0.1812380261896365
ACH-000915,-0.21599281557496375
ACH-000916,-0.03952721342024277
ACH-000917,0.06679315318497682
ACH-000920,0.22378045724333667
ACH-000921,-0.1014374745963337
ACH-000924,0.02651464550252224
ACH-000926,0.07926345729223751
ACH-000928,-0.22935391778814776
ACH-000929,-0.16724728233961209
ACH-000932,-0.14190325857152564
ACH-000935,-0.1703536228910692
ACH-000936,-0.1349558081808076
ACH-000937,-0.03235435912679857
ACH-000938,0.06394216459061723
ACH-000939,-0.01804684605450904
ACH-000941,-0.04725968951962885
ACH-000943,-0.06793500924554738
ACH-000946,-0.15610453458368292
ACH-000947,-0.017087260945551894
ACH-000948,-0.014058234977240076
ACH-000950,-0.2202699551094098
ACH-000953,-0.0683924631070844
ACH-000954,0.030843651419041024
ACH-000957,-0.1301158140010252
ACH-000958,-0.03728454107781426
ACH-000960,-0.1608977825547727
ACH-000963,-0.10855138763862623
ACH-000968,-0.12053131937000545
ACH-000969,-0.12492220910882827
ACH-000972,0.3366131375941267
ACH-000973,-0.08831426860640676
ACH-000974,-0.14711653546329873
ACH-000978,0.5510401594785203
ACH-000984,-0.13857506291861546
ACH-000986,-0.009947398304130493
ACH-000988,-0.16129131750641992
ACH-000993,-0.17180963602107938
ACH-000994,0.07612286627816761
ACH-000996,-0.3104875317452835
ACH-001001,-0.15173461203322378
ACH-001020,-0.24679132295987555
ACH-001028,-0.15043078086721512
ACH-001031,-0.04513222785687684
ACH-001038,-0.19176500831644533
ACH-001048,-0.13123206870775886
ACH-001050,-0.12465159724429264
ACH-001053,-0.3113930024489197
ACH-001054,-0.1865387909444235
ACH-001061,-0.12340693555525012
ACH-001067,-0.01647306588624405
ACH-001075,-0.21188784491404908
ACH-001096,0.026368298778998496
ACH-001111,-0.12489074745452824
ACH-001119,-0.05094412850773135
ACH-001128,-0.262732734826185
ACH-001134,-0.1267745872914568
ACH-001151,-0.13828341466060695
ACH-001163,-0.16751367475826182
ACH-001164,-0.17851921942529916
ACH-001183,-0.07113010079638885
ACH-001192,0.08237390328311786
ACH-001193,-0.13974370749465392
ACH-001196,-0.022849115020222268
ACH-001197,-0.18059831720973493
ACH-001205,-0.0651206643029723
ACH-001211,0.01863886280140611
ACH-001212,-0.4433253785080665
ACH-001228,-0.043576338689229326
ACH-001232,-0.23768042143752025
ACH-001239,-0.09522338321216534
ACH-001270,-0.28417630406755184
ACH-001274,-0.10351140889287956
ACH-001275,-0.024758267791322924
ACH-001277,-0.01781485003772056
ACH-001278,-0.08359921675225115
ACH-001280,0.11695280113258567
ACH-001283,-0.16261197698709431
ACH-001289,-0.12700840435342306
ACH-001300,-0.05738578916194195
ACH-001301,-0.2265548182061914
ACH-001302,-0.27185402827853805
ACH-001306,-0.18002711546079872
ACH-001318,-0.2406229931554675
ACH-001322,-0.2944698691543078
ACH-001328,-0.08306872800197758
ACH-001332,-0.1482879694267604
ACH-001336,-0.026485112050800255
ACH-001346,-0.22633731351588074
ACH-001353,-0.09921210733037973
ACH-001354,-0.04059087593888557
ACH-001367,0.060093016124021625
ACH-001368,-0.12258662116540048
ACH-001374,-0.055439181184554334
ACH-001377,-0.05499117658301685
ACH-001380,-0.12466026037409444
ACH-001391,-0.16052514606308482
ACH-001408,0.014426318144045332
ACH-001430,0.044699057370277684
ACH-001431,0.0541688214636348
ACH-001450,-0.0227957093115684
ACH-001496,-0.010453763098689934
ACH-001500,-0.015120743922631873
ACH-001523,-0.2027182414366833
ACH-001532,-0.07347798403157349
ACH-001550,-0.11838549765021646
ACH-001552,-0.10437071838722134
ACH-001554,-0.1065337900615616
ACH-001654,-0.12190671756465778
ACH-001735,-0.19650012044357532
ACH-001736,-0.10122434506041038
ACH-001737,-0.35462876408973937
ACH-001740,-0.033740534934981414
ACH-001745,-0.0104480027536318
ACH-001765,-0.1474915612201796
