,SDHD (6392)
ACH-000163,-0.4671514189210692
ACH-000167,-1.1531360692076185
ACH-000168,-0.8592812364526741
ACH-000169,-0.7467912355416035
ACH-000178,-0.8561305760799186
ACH-000183,-1.1184174823021742
ACH-000188,-0.6423690952064101
ACH-000189,-0.5363644035374671
ACH-000190,-0.8936916750431274
ACH-000198,-0.8152972129201697
ACH-000203,-0.9378074238764
ACH-000204,-0.7640609384371421
ACH-000206,-0.9468442296373372
ACH-000207,-0.6698872380471257
ACH-000208,-0.5763783422243661
ACH-000210,-1.0705269365161552
ACH-000211,-0.5286941902597972
ACH-000215,-0.7393198914029083
ACH-000221,-0.7638915745500299
ACH-000222,-0.9473629458845808
ACH-000223,-0.7461683677035028
ACH-000226,-0.7443549581689763
ACH-000227,-0.7603275081143932
ACH-000228,-0.6253017462008689
ACH-000231,-0.5521038996039709
ACH-000232,-0.6063124580395682
ACH-000233,-0.8320545576110447
ACH-000234,-0.6733489104130005
ACH-000235,-0.8280517008607903
ACH-000237,-0.6685963618553389
ACH-000238,-0.8182961009075093
ACH-000242,-0.4704820165334616
ACH-000243,-0.5002313399033127
ACH-000244,-0.8970509435599487
ACH-000246,-0.6051479278900117
ACH-000248,-0.565246651242195
ACH-000250,-0.7116442303088977
ACH-000251,-0.5201325385881015
ACH-000252,-0.8102340752020551
ACH-000253,-0.9351546280317174
ACH-000255,-0.5139749173392271
ACH-000256,-0.7737820452612273
ACH-000257,-0.6697740129149181
ACH-000258,-0.9411532269023734
ACH-000259,-1.1400856083539128
ACH-000260,-0.5087084901992873
ACH-000261,-0.7933567723786208
ACH-000262,-0.8526859574869929
ACH-000263,-0.8150231923088566
ACH-000264,-0.8821795083638669
ACH-000265,-0.6800563727177588
ACH-000266,-0.545710672608245
ACH-000272,-0.9703027618061236
ACH-000274,-0.7991014011296309
ACH-000277,-1.007547315633353
ACH-000278,-0.7960278993148521
ACH-000279,-0.6892897188299635
ACH-000280,-0.4968890635969234
ACH-000281,-0.8929399703976484
ACH-000288,-0.8493556370200211
ACH-000291,-0.4980951421763867
ACH-000293,-0.6616841068946243
ACH-000294,-0.7771598935113833
ACH-000295,-0.4922040781408616
ACH-000296,-0.6133476123919623
ACH-000302,-0.3843949806416297
ACH-000304,-1.0257496344082573
ACH-000307,-1.0039781373525736
ACH-000308,-0.7832817371675612
ACH-000310,-0.5732231574193587
ACH-000311,-0.6170581048797878
ACH-000312,-0.8455362254949478
ACH-000315,-1.0016483995639256
ACH-000316,-0.7842108460675304
ACH-000317,-0.9659134012212216
ACH-000318,-0.7482867126886557
ACH-000319,-0.6237366078322876
ACH-000320,-0.8871440180785304
ACH-000322,-0.8612028301050597
ACH-000323,-0.6730399774946473
ACH-000324,-0.5854086164491654
ACH-000329,-0.7492216305406171
ACH-000330,-1.0129035729367142
ACH-000331,-0.597464914437417
ACH-000332,-0.5855639042502919
ACH-000334,-0.9797228338416186
ACH-000335,-0.7573560268054682
ACH-000336,-0.8463787226614449
ACH-000337,-0.9744906938156548
ACH-000338,-0.687421770167551
ACH-000339,-0.7892295662173681
ACH-000341,-0.7999241835781434
ACH-000348,-0.5632483590111579
ACH-000350,-0.720572329198509
ACH-000352,-0.7852191600817263
ACH-000356,-0.6658656680528213
ACH-000361,-0.6024344447281414
ACH-000362,-0.6924040804166417
ACH-000363,-0.8434855128711448
ACH-000364,-0.5440570404195844
ACH-000365,-0.9227715796081262
ACH-000366,-0.8239196278243104
ACH-000368,-0.8696551233134767
ACH-000374,-0.8087797982556619
ACH-000375,-0.9180136798115308
ACH-000376,-0.6380421429189935
ACH-000381,-0.9133178200754998
ACH-000383,-0.7414661922597535
ACH-000387,-0.8593276480910341
ACH-000389,-0.5746202735725926
ACH-000390,-0.7217081549931362
ACH-000393,-0.7283053983466186
ACH-000395,-0.6672225565460689
ACH-000396,-0.8993957527072383
ACH-000397,-0.6273841899868122
ACH-000401,-0.8605045150491712
ACH-000402,-0.3194974312439536
ACH-000403,-0.6976715858619579
ACH-000404,-0.880568226086187
ACH-000406,-0.9383750800300314
ACH-000407,-0.5994644186397694
ACH-000408,-0.6423124381847813
ACH-000410,-0.7709053913662667
ACH-000411,-0.7837359402923849
ACH-000414,-0.6768197631414051
ACH-000415,-0.5730223068225482
ACH-000416,-0.6384822536954041
ACH-000420,-0.5826349354967278
ACH-000421,-0.6607533236168123
ACH-000424,-0.8249300266988838
ACH-000425,-0.6697847464086409
ACH-000426,-0.8217605576493533
ACH-000427,-0.6271398805685686
ACH-000433,-0.6127818473464416
ACH-000435,-1.1226223170529448
ACH-000436,-0.8782680541721739
ACH-000444,-0.9511093098183232
ACH-000445,-0.8211803181996757
ACH-000448,-0.7085820611166325
ACH-000450,-1.0682654620284129
ACH-000452,-0.7054053299166735
ACH-000454,-0.6063059908679871
ACH-000458,-0.6428526287005256
ACH-000459,-1.0324324743724067
ACH-000460,-0.636372275834709
ACH-000461,-0.854208859483136
ACH-000463,-0.5381955603695358
ACH-000464,-0.7086143896459633
ACH-000466,-0.5471081171343872
ACH-000467,-0.6997556872965085
ACH-000468,-0.6516316244600873
ACH-000469,-0.6568560504000711
ACH-000470,-0.7337619543906696
ACH-000471,-0.77183928073357
ACH-000472,-0.5361404815271723
ACH-000473,-0.5609052460779437
ACH-000475,-0.6482217010314125
ACH-000476,-0.9559497691384036
ACH-000477,-0.8767201851658102
ACH-000479,-0.8234654981289632
ACH-000480,-0.5373876496366587
ACH-000481,-0.5912972502565549
ACH-000483,-0.6768152283612103
ACH-000484,-0.8324928021812956
ACH-000485,-0.8018459045034226
ACH-000486,-0.5814111299739593
ACH-000487,-0.9302661071601036
ACH-000488,-0.6142485068746277
ACH-000490,-0.4676084667736415
ACH-000491,-0.800568574716478
ACH-000495,-0.8383879686908017
ACH-000496,-0.5991386916902155
ACH-000499,-0.5422086012835726
ACH-000500,-0.9780382021776066
ACH-000502,-0.7445127399594742
ACH-000503,-0.6279409588593426
ACH-000505,-0.6462108847191897
ACH-000507,-0.8041338258127647
ACH-000510,-0.6577937970057253
ACH-000511,-0.7432664637763382
ACH-000512,-0.8249162154365485
ACH-000516,-0.6537819750162277
ACH-000517,-0.7689502244643336
ACH-000518,-0.5480692774217877
ACH-000520,-0.64746340866177
ACH-000521,-0.8077840754970729
ACH-000522,-0.7521402161573364
ACH-000524,-0.6495212939360284
ACH-000527,-0.8070668299707415
ACH-000528,-0.7385245534517034
ACH-000537,-0.993553165138266
ACH-000541,-0.7949109934389856
ACH-000542,-0.5608928925400927
ACH-000544,-0.5758860254881161
ACH-000545,-0.7605839281053771
ACH-000547,-0.4907418767860144
ACH-000548,-0.5198770767795358
ACH-000549,-0.5663830075970164
ACH-000550,-0.8014443547350016
ACH-000552,-0.6448210301180497
ACH-000556,-0.7452083971703807
ACH-000557,-0.7982015494530216
ACH-000569,-0.5820320754289979
ACH-000570,-0.7428419817011849
ACH-000571,-0.6909950469953953
ACH-000573,-0.9437652596124878
ACH-000576,-0.7389739720590445
ACH-000579,-0.7268872002855118
ACH-000580,-0.8346141384444317
ACH-000584,-0.8891370949647577
ACH-000585,-0.8351635039870365
ACH-000588,-0.8836174675510454
ACH-000589,-0.5875801948665517
ACH-000591,-0.79621790538427
ACH-000593,-0.7105293896502003
ACH-000600,-0.731774165222296
ACH-000601,-0.8649054536608484
ACH-000605,-0.5536560624365694
ACH-000606,-0.5715483907747336
ACH-000608,-0.7071083399364246
ACH-000614,-0.9715994647896148
ACH-000616,-0.5602348118657944
ACH-000618,-0.8596796746017243
ACH-000619,-0.5407089300872118
ACH-000620,-0.6437892619761236
ACH-000621,-0.7374785976298583
ACH-000622,-0.7631314756615027
ACH-000623,-0.7360697383304797
ACH-000624,-0.7977997540627665
ACH-000627,-0.6616732209203562
ACH-000630,-0.8213119943679879
ACH-000631,-0.738906824715363
ACH-000632,-0.7579876429944663
ACH-000633,-0.7718607784571943
ACH-000637,-0.7781686887001871
ACH-000638,-0.8313978873695257
ACH-000646,-0.7240839302611314
ACH-000647,-0.5929786975746508
ACH-000648,-0.6582493793048579
ACH-000649,-0.6600820161905454
ACH-000651,-0.6823288502505988
ACH-000652,-0.91219998918421
ACH-000653,-0.6581793220144655
ACH-000657,-0.6110819870715921
ACH-000658,-0.8766090019456363
ACH-000661,-0.7740025229146903
ACH-000662,-0.6023896758837542
ACH-000663,-0.7651239544903515
ACH-000665,-0.6167766504398496
ACH-000671,-0.8082309515497661
ACH-000672,-0.979464330727072
ACH-000673,-0.4888526487200486
ACH-000676,-0.8828964893735005
ACH-000677,-0.9044522419084804
ACH-000681,-0.4860959498692536
ACH-000683,-0.6834113287200105
ACH-000684,-0.8909709764140121
ACH-000688,-0.7653159289689548
ACH-000693,-0.4213849320925064
ACH-000694,-0.6740316289949626
ACH-000695,-0.7684533561880398
ACH-000696,-0.7714858426408503
ACH-000697,-0.9255545250869908
ACH-000699,-0.7513599602655628
ACH-000701,-0.7326157478613893
ACH-000706,-0.8480929728597106
ACH-000711,-0.7137946919139786
ACH-000713,-0.6161108615765821
ACH-000714,-0.5307680116328429
ACH-000718,-0.6707700863107915
ACH-000720,-0.6418254667627319
ACH-000721,-0.6640851911224759
ACH-000724,-0.7033647506286375
ACH-000725,-0.858217760805106
ACH-000732,-0.6428189481648308
ACH-000734,-0.6311230045166595
ACH-000735,-0.6766838924532387
ACH-000736,-0.704692149826872
ACH-000738,-0.6180901443982628
ACH-000746,-0.7404257331858618
ACH-000747,-0.8927966788826837
ACH-000748,-0.5176658465763968
ACH-000753,-0.7930970150883235
ACH-000756,-0.6317338337372275
ACH-000757,-0.8034419345026472
ACH-000758,-0.8424490340782114
ACH-000760,-0.9275801801853716
ACH-000762,-0.5717453072012222
ACH-000763,-0.6226653870449265
ACH-000764,-0.7119558602231251
ACH-000765,-1.1082060384105592
ACH-000766,-0.5775130128354755
ACH-000767,-1.0114181917229017
ACH-000768,-0.8254976172147144
ACH-000769,-0.5482047478987003
ACH-000770,-0.8728891764069692
ACH-000771,-0.6184421879836338
ACH-000773,-0.6801464988304987
ACH-000776,-0.6638944750647963
ACH-000777,-0.801628478080787
ACH-000778,-0.591287995747544
ACH-000781,-0.7682919686158656
ACH-000782,-0.613049729363592
ACH-000783,-0.9451727055038724
ACH-000784,-0.6889349383521028
ACH-000785,-0.8239330581387809
ACH-000787,-0.6381658727300946
ACH-000788,-0.6619271133768538
ACH-000791,-0.7826665897208034
ACH-000792,-0.7605040343670938
ACH-000794,-0.7489550747840656
ACH-000796,-0.6562190184502498
ACH-000798,-0.7501883391882315
ACH-000799,-0.8659177557548122
ACH-000800,-0.9206539806964508
ACH-000802,-0.6097887521031171
ACH-000804,-0.9371888250118858
ACH-000805,-0.8055767427069673
ACH-000809,-0.6817834509585029
ACH-000810,-0.8743726687628725
ACH-000811,-0.7209969799413907
ACH-000817,-0.8703867907944081
ACH-000819,-0.5910495563170961
ACH-000820,-0.4285924892218557
ACH-000821,-0.5975077241392063
ACH-000822,-0.7541274015990463
ACH-000823,-0.6903271258511738
ACH-000824,-0.6908464003608651
ACH-000827,-0.6579333383019371
ACH-000829,-0.6701623538022883
ACH-000831,-0.6992613782301366
ACH-000832,-0.6579694634573232
ACH-000833,-1.0629925609265185
ACH-000834,-0.3379793046856938
ACH-000835,-0.6488434627923924
ACH-000836,-0.7499483687201074
ACH-000837,-0.7291817583584459
ACH-000838,-1.5506861449206022
ACH-000839,-0.2899343913771002
ACH-000840,-0.6394091690233704
ACH-000841,-0.647617084718375
ACH-000843,-1.139667104952471
ACH-000846,-1.025508399220429
ACH-000847,-0.5690714553387304
ACH-000848,-0.733381533144383
ACH-000849,-0.9989699390992516
ACH-000851,-0.7075656376893594
ACH-000855,-0.7915509461322935
ACH-000856,-0.915372835755744
ACH-000858,-0.4986682350757754
ACH-000859,-0.8409377392306967
ACH-000861,-0.6419781054630811
ACH-000862,-0.6687279528098622
ACH-000865,-0.619358266959557
ACH-000866,-0.9181446163942738
ACH-000867,-0.7359367749588622
ACH-000869,-0.9085400979345456
ACH-000872,-0.8359410478805187
ACH-000873,-1.0069654236246053
ACH-000876,-1.374791067159444
ACH-000878,-0.7566691843739963
ACH-000880,-0.8454095570715214
ACH-000881,-0.6338356018886241
ACH-000882,-0.9835350934240894
ACH-000884,-0.6995449968201803
ACH-000885,-0.9560792726546612
ACH-000887,-0.7319895869204794
ACH-000889,-0.9258776244352196
ACH-000896,-0.7893730975848123
ACH-000898,-0.94120094249271
ACH-000900,-0.7684974855271928
ACH-000901,-0.664304946722101
ACH-000905,-0.4354767185700192
ACH-000906,-0.7364118267191414
ACH-000907,-0.7643801213449102
ACH-000910,-0.7382398050751643
ACH-000911,-0.7066848813288582
ACH-000912,-0.8046738091973455
ACH-000913,-0.4668942693138516
ACH-000915,-0.8039675865453945
ACH-000916,-0.5620631303593684
ACH-000917,-0.8787824004435077
ACH-000920,-0.628337743073798
ACH-000921,-0.8004538134042413
ACH-000924,-1.0007204040075997
ACH-000926,-0.7272132077796631
ACH-000928,-0.7317772508218963
ACH-000929,-0.7877349889897036
ACH-000932,-0.9355271343995236
ACH-000935,-0.6971936542129381
ACH-000936,-0.8950240291936202
ACH-000937,-0.7854705695261384
ACH-000938,-0.8694043872982228
ACH-000939,-0.7815106533978039
ACH-000941,-0.7524011587707282
ACH-000943,-1.0150307227610784
ACH-000946,-0.7956043022846357
ACH-000947,-0.9904187424998646
ACH-000948,-0.7475325214315335
ACH-000950,-0.9119174652326189
ACH-000953,-0.6292037441152861
ACH-000954,-0.8437660727566263
ACH-000957,-0.7909763883778839
ACH-000958,-0.6909270605092583
ACH-000960,-0.7859621516858175
ACH-000963,-0.8144827208433499
ACH-000968,-1.2507546221240848
ACH-000969,-0.8686918858171864
ACH-000972,-0.6874196808982725
ACH-000973,-0.8306441120655732
ACH-000974,-0.8753797947411269
ACH-000978,-1.1312029223094469
ACH-000984,-0.7041463612354601
ACH-000986,-0.792868942024164
ACH-000988,-0.6182955752431347
ACH-000993,-0.7216402384759072
ACH-000994,-0.6652465666627156
ACH-000996,-0.8739782877253911
ACH-001001,-0.5087654470887004
ACH-001020,-0.6872016606002793
ACH-001028,-0.9608922360922676
ACH-001031,-0.7790679118035259
ACH-001038,-0.8249501162729789
ACH-001048,-0.6308815153633245
ACH-001050,-0.6393858507484137
ACH-001053,-0.978136617242286
ACH-001054,-1.0974524867145758
ACH-001061,-0.9546471935845016
ACH-001067,-0.7100857507165678
ACH-001075,-0.7176813955954889
ACH-001096,-0.7517418744995884
ACH-001111,-0.9471297593452416
ACH-001119,-0.7826761622828965
ACH-001128,-0.5977578649459806
ACH-001134,-0.8907418580049073
ACH-001151,-0.4970180301755207
ACH-001163,-0.905871760816198
ACH-001164,-0.7964495172532141
ACH-001183,-0.5321993990189636
ACH-001192,-0.4017929038524408
ACH-001193,-0.3968818348856227
ACH-001196,-0.9635760790302088
ACH-001197,-0.7459828794651995
ACH-001205,-0.4760503614828918
ACH-001211,-0.8323953900038918
ACH-001212,-0.7496739464195622
ACH-001228,-0.5096245984097783
ACH-001232,-0.542876667931143
ACH-001239,-0.7009527958325537
ACH-001270,-0.5808148288741686
ACH-001274,-0.7983679642170379
ACH-001275,-0.7210115974655065
ACH-001277,-0.6543605230447596
ACH-001278,-0.8377787083068875
ACH-001280,-0.7967124076117857
ACH-001283,-0.489819733365773
ACH-001289,-1.0307455173906082
ACH-001300,-0.8209112441408162
ACH-001301,-0.5285924198641941
ACH-001302,-0.5766581762144204
ACH-001306,-0.8854428580639422
ACH-001318,-0.6855047832952053
ACH-001322,-0.6022168157256907
ACH-001328,-0.7848096254322543
ACH-001332,-0.6993742485063057
ACH-001336,-0.5345943945603224
ACH-001346,-0.6115642260915418
ACH-001353,-0.5647714819478882
ACH-001354,-1.2047132971481678
ACH-001367,-0.7998392657085867
ACH-001368,-0.8331491789428399
ACH-001374,-0.8231769822214459
ACH-001377,-0.5869131058620372
ACH-001380,-0.8696833861840505
ACH-001391,-0.8049292032669075
ACH-001408,-0.5256953456615368
ACH-001430,-0.3566328843886659
ACH-001431,-0.953201047971228
ACH-001450,-0.8986031960711371
ACH-001496,-0.7797119350871031
ACH-001500,-0.8624808095196259
ACH-001523,-0.8590097169504424
ACH-001532,-0.8064765910284015
ACH-001550,-0.8485501940071127
ACH-001552,-0.6630932008280456
ACH-001554,-0.8920651090915627
ACH-001654,-0.7892556664990079
ACH-001735,-0.9363716394252208
ACH-001736,-0.828509749388527
ACH-001737,-0.6341480257281804
ACH-001740,-0.9104745854621136
ACH-001745,-0.8834700897674482
ACH-001765,-0.8490418856322947
