,PPRC1 (23082)
ACH-000234,-0.3812022683456282
ACH-000235,-0.5185390703824395
ACH-000237,-0.6604785619834685
ACH-000238,-0.4354979456478534
ACH-000242,-0.3177018262325585
ACH-000243,-0.7005021980573922
ACH-000244,-0.5148771844199012
ACH-000246,-0.581810244701273
ACH-000248,-0.6133586408475592
ACH-000250,-0.6557983225386016
ACH-000251,-0.4614936696598429
ACH-000252,-0.5699723820493863
ACH-000253,-0.5843453237757913
ACH-000255,-0.6640430605419139
ACH-000256,-0.34496914932962897
ACH-000257,-0.4616302679157818
ACH-000258,-0.5264417626694488
ACH-000259,-0.6827141761902084
ACH-000260,-0.5755397504357134
ACH-000261,-0.38888533710109596
ACH-000262,-0.5868512224529288
ACH-000263,-0.5649324463533691
ACH-000264,-0.3714356282229234
ACH-000265,-0.5501134286573488
ACH-000266,-0.4844617119074753
ACH-000272,-0.3985403241808578
ACH-000274,-0.5064198742513625
ACH-000277,-0.4666364460791602
ACH-000278,-0.4984309503728149
ACH-000279,-0.6558021929494408
ACH-000280,-0.6096922103391955
ACH-000281,-0.9537949929206784
ACH-000288,-0.8305635231090762
ACH-000291,-0.8451264385076876
ACH-000293,-0.457459824334536
ACH-000294,-0.8127248817920575
ACH-000295,-0.5219479662988552
ACH-000296,-0.7007183614313718
ACH-000302,-0.5162980066304359
ACH-000304,-0.1041961881259369
ACH-000307,-0.5570524619926982
ACH-000308,-0.4113504634676802
ACH-000310,-0.4434787862316025
ACH-000311,-0.4306134359966812
ACH-000312,-0.2998971585861054
ACH-000315,-0.4323074418449808
ACH-000316,-0.8053083243749861
ACH-000317,-0.7358884164771724
ACH-000318,-0.7243201366554561
ACH-000319,-0.5446577341077833
ACH-000320,-0.43226065751857534
ACH-000322,-0.6858009844679448
ACH-000323,-0.9488187296401029
ACH-000324,-0.6563392468877379
ACH-000329,-0.3330903358287529
ACH-000330,-0.5042570852987075
ACH-000331,-0.8287335506824051
ACH-000332,-0.5260549546831389
ACH-000334,-0.4560724185364615
ACH-000335,-0.6986920787654944
ACH-000336,-0.5888021259706037
ACH-000337,-0.7575135569859546
ACH-000338,-0.5572968734525106
ACH-000339,-0.5988701310111032
ACH-000341,-0.64071694377289
ACH-000348,-0.4800750188370323
ACH-000350,-0.5836859967091108
ACH-000352,-0.5903897844903847
ACH-000356,-0.4298004464686396
ACH-000361,-0.6727115979743353
ACH-000362,-0.4045924819191209
ACH-000363,-0.5541738760346565
ACH-000364,-0.6499246242941794
ACH-000365,-0.4465769112455051
ACH-000366,-0.6933686857590917
ACH-000368,-0.7930106516345925
ACH-000374,-0.5355546129255441
ACH-000375,-0.5281955291359688
ACH-000376,-0.6685717005569181
ACH-000381,-0.44048038169072495
ACH-000383,-0.3971925742159254
ACH-000387,-0.4055691304746021
ACH-000389,-0.5853286549475251
ACH-000390,-0.4887500378218518
ACH-000393,-0.62194436844549
ACH-000395,-0.6569060932196271
ACH-000396,-0.3252141593465068
ACH-000397,-0.2904552491468069
ACH-000401,-0.4226677684347901
ACH-000402,-0.4665663780883928
ACH-000403,-0.3069772312839518
ACH-000404,-0.4551852820743518
ACH-000406,-0.5542513895366148
ACH-000407,-0.6656267769399163
ACH-000408,-0.6672339063932988
ACH-000410,-0.5230644290298504
ACH-000411,-0.5633114229061021
ACH-000414,-0.25457960121078954
ACH-000415,-0.5981208389247613
ACH-000416,-0.6976153758667114
ACH-000420,-0.5992912860634876
ACH-000421,-0.5041879273033424
ACH-000424,-0.4663367317272114
ACH-000425,-0.44308243988991175
ACH-000426,-0.16397560291263372
ACH-000427,-0.18153211678325892
ACH-000433,-0.6283471459363184
ACH-000435,-0.6124125598384202
ACH-000436,-0.4921998184276409
ACH-000444,-0.431061974275503
ACH-000445,-0.7561567110163772
ACH-000448,-0.4009882584461423
ACH-000450,-0.6040491280916543
ACH-000452,-0.5847510229409951
ACH-000454,-0.5898539047167194
ACH-000458,-0.6407638721286846
ACH-000459,-0.5391173046287615
ACH-000460,-0.7604127060440101
ACH-000461,-0.5200759499156463
ACH-000463,-0.4987057959404007
ACH-000464,-0.6196091194621898
ACH-000466,-0.4021730739514232
ACH-000467,-0.5024807432531626
ACH-000468,-0.4617146630266485
ACH-000469,-0.3576701053604159
ACH-000470,-0.2695157102870707
ACH-000471,-0.7886275404683395
ACH-000472,-0.4706785001645536
ACH-000473,-0.6226266238368151
ACH-000475,-0.5664672568314111
ACH-000476,-0.521632624118171
ACH-000477,-0.3765059864748047
ACH-000479,-0.5055436011850639
ACH-000480,-0.5978507758959168
ACH-000481,-0.4481129031563425
ACH-000483,-0.542574347671716
ACH-000484,-0.2423619413895235
ACH-000485,-0.2801117518716891
ACH-000486,-0.4691207429185898
ACH-000487,-0.4538528772974398
ACH-000488,-0.4980666162534829
ACH-000490,-0.4493352656179241
ACH-000491,-0.6495143262589932
ACH-000495,-0.868174905585315
ACH-000496,-0.7796548500339695
ACH-000499,-0.5815421843996162
ACH-000500,-0.8189849143321372
ACH-000502,-0.5223280589312049
ACH-000503,-0.4930961724776026
ACH-000505,-0.6814696586769337
ACH-000507,-0.5256362631561433
ACH-000510,-0.4865137913780633
ACH-000511,-0.5970735615611464
ACH-000512,-0.42343584321883
ACH-000516,-0.8107377472103074
ACH-000517,-0.47455086387019607
ACH-000518,-0.4913331498964445
ACH-000520,-0.35373456008151355
ACH-000521,-0.5543403671303001
ACH-000522,-0.4833479722622375
ACH-000524,-0.4690349564811503
ACH-000527,-0.392491730887822
ACH-000528,-0.3924237893602141
ACH-000537,-0.8171255225002126
ACH-000541,-0.4658768769796361
ACH-000542,-0.5501751458180633
ACH-000544,-0.6482057110583745
ACH-000545,-0.5898988933858874
ACH-000547,-0.5855125467427118
ACH-000548,-0.5879218789600411
ACH-000549,-0.805571954717208
ACH-000550,-0.8841711114695281
ACH-000552,-0.5128953656329938
ACH-000556,-0.5084792436823725
ACH-000557,-0.11737885004872325
ACH-000569,-0.2752957109145949
ACH-000570,-0.7248207493025085
ACH-000571,-0.4779830732014919
ACH-000573,-0.5957443617808196
ACH-000576,-0.8827579578701146
ACH-000579,-0.4628575073718253
ACH-000580,-0.3827573745117164
ACH-000584,-0.5300082578473535
ACH-000585,-0.7695779024935292
ACH-000588,-0.4852611406574378
ACH-000589,-0.6669174821145148
ACH-000591,-0.7160287842447843
ACH-000593,-0.4860262314851956
ACH-000600,-0.4767169993158107
ACH-000601,-0.5132591012834788
ACH-000605,-0.4476389315366675
ACH-000606,-0.5393499281838096
ACH-000608,-0.4077705678225346
ACH-000614,-0.36399083222625067
ACH-000616,-0.51263936248415
ACH-000618,-0.3869898218354743
ACH-000619,-0.5622652621738524
ACH-000620,-0.7200904261288389
ACH-000621,-0.4882977830769111
ACH-000622,-0.44169736760172223
ACH-000623,-0.6018929441623813
ACH-000624,-0.586589192079409
ACH-000627,-0.7318248309366429
ACH-000630,-0.5358285058731874
ACH-000631,-0.5865404327838298
ACH-000632,-0.6976904087452045
ACH-000633,-0.7012346655095941
ACH-000637,-0.3657570786445381
ACH-000638,-0.394540303142372
ACH-000646,-0.4076463880866164
ACH-000647,-0.6242928744681339
ACH-000648,-0.557287814107899
ACH-000649,-0.8402828931170726
ACH-000651,-0.7161618761149204
ACH-000652,-0.43088749797255743
ACH-000653,-0.4772338333388039
ACH-000657,-0.5264480106616644
ACH-000658,-0.13838790695673608
ACH-000661,-0.6111444483691723
ACH-000662,-0.4606362460893816
ACH-000663,-0.3990499318873685
ACH-000665,-0.4906903862416045
ACH-000671,-0.6504226557499966
ACH-000672,-0.6231008751370983
ACH-000673,-0.4785845589214738
ACH-000676,-0.5953292480747873
ACH-000677,-0.4959354114148357
ACH-000681,-0.6489266626511707
ACH-000683,-0.3204223434506512
ACH-000684,-0.7700394457227547
ACH-000688,-0.4989437739471114
ACH-000693,-0.6574921326375781
ACH-000694,-0.5297466442795088
ACH-000695,-0.6902238313099327
ACH-000696,-0.57613164538488
ACH-000697,-0.9215085693027236
ACH-000699,-0.5016590005462879
ACH-000701,-0.5307271934134882
ACH-000706,-0.6401233993902467
ACH-000711,-0.6532481534918283
ACH-000713,-0.3675278147191813
ACH-000714,-0.42772666248237584
ACH-000718,-0.4428542274005176
ACH-000720,-0.5129104529467803
ACH-000721,-0.432679081302285
ACH-000724,-0.491858822548513
ACH-000725,-0.517711680984682
ACH-000732,-0.6240775235003208
ACH-000734,-0.4783556299565529
ACH-000735,-0.6434687891346622
ACH-000736,-0.2457073108444475
ACH-000738,-0.7631820414520234
ACH-000746,-0.28224125047180193
ACH-000747,-0.65651665323621
ACH-000748,-0.7703624176456051
ACH-000753,-0.5763011200181319
ACH-000756,-0.9121042319466212
ACH-000757,-0.5626777898642072
ACH-000758,-0.6771757642261751
ACH-000760,-0.685335883326374
ACH-000762,-0.4481834128409114
ACH-000763,-0.244554609875536
ACH-000764,-0.6661341019431999
ACH-000765,-0.5816214473076214
ACH-000766,-0.16663918477932188
ACH-000767,-0.7042509537417605
ACH-000768,-0.3548680825582369
ACH-000769,-0.6849422299991335
ACH-000770,-0.4185806061062042
ACH-000771,-0.6645312954920997
ACH-000773,-0.5588080797113903
ACH-000776,-0.5600316532067933
ACH-000777,-0.588618196808027
ACH-000778,-0.5187882578778903
ACH-000781,-0.7014890078873554
ACH-000782,-0.478246043688476
ACH-000783,-0.4823932292267293
ACH-000784,-0.6417638984919546
ACH-000785,-0.4969138487039116
ACH-000787,-0.5336659656145348
ACH-000788,-0.6333656771054341
ACH-000791,-0.4634733513124559
ACH-000792,-0.6096687526371357
ACH-000794,-0.6968411050724534
ACH-000796,-0.1134636354787079
ACH-000798,-0.5926359106730856
ACH-000799,-0.6226275398571011
ACH-000800,-0.6947188272698196
ACH-000802,-0.7367329252338428
ACH-000804,-0.677823909485853
ACH-000805,-0.4487030621064762
ACH-000809,-0.3528834029017925
ACH-000810,-0.3654265642397541
ACH-000811,-0.4257347232327173
ACH-000817,-0.6690598968337353
ACH-000819,-0.5671441282337024
ACH-000820,-0.8203546772042488
ACH-000821,-0.35724443304910536
ACH-000822,-0.22504148193712267
ACH-000823,-0.4988274024829304
ACH-000824,-0.573452932730209
ACH-000827,-0.7058328794403864
ACH-000829,-0.6966834485209461
ACH-000831,-0.5109430299462336
ACH-000832,-0.4452261144749466
ACH-000833,-0.5333091787177622
ACH-000834,-0.6333514740219123
ACH-000835,-0.6414495660969429
ACH-000836,-0.244209964894821
ACH-000837,-0.6843425954430311
ACH-000838,-0.4205473710507504
ACH-000839,-0.3802037450957951
ACH-000840,-0.3142476297106692
ACH-000841,-0.5490075020149584
ACH-000843,-0.5957399279267293
ACH-000846,-0.4380269099544416
ACH-000847,-0.5609420928109682
ACH-000848,-0.6103473459015193
ACH-000849,-0.39585155693769136
ACH-000851,-0.5328646310028902
ACH-000855,-0.5456387724822178
ACH-000856,-0.6833577168742703
ACH-000858,-0.4903340655186092
ACH-000859,-0.5441620002672317
ACH-000861,-0.7768441577233414
ACH-000862,-0.5696876758906522
ACH-000865,-0.6161458135676601
ACH-000866,-0.5795319172374276
ACH-000867,-0.32648471219635433
ACH-000869,-0.5365903159900863
ACH-000872,-0.6885932263164487
ACH-000873,-0.7308430475022146
ACH-000876,-0.4900816846321601
ACH-000878,-0.4571348711524954
ACH-000880,-0.6341509935433268
ACH-000881,-0.6933820299365242
ACH-000882,-0.5051545008187797
ACH-000884,-0.60223462251638
ACH-000885,-0.4173109930009775
ACH-000887,-0.5459725000471696
ACH-000889,-0.6426567267835944
ACH-000896,-0.5470304826441302
ACH-000898,-0.4818776687783784
ACH-000900,-0.4566615934376698
ACH-000901,-0.558971551262759
ACH-000905,-0.6466189210770611
ACH-000906,-0.4198579850238943
ACH-000907,-0.3773983543283331
ACH-000910,-0.4848592997665481
ACH-000911,-0.5686327336273175
ACH-000912,-0.7733886987269392
ACH-000913,-0.6356532599004351
ACH-000915,-0.5284839809399966
ACH-000916,-0.7124227646552844
ACH-000917,-0.3304780601185322
ACH-000920,-0.4783640583546139
ACH-000921,-0.5427963151536338
ACH-000924,-0.6074723457755955
ACH-000926,-0.5026618182095853
ACH-000928,-0.32377997596849906
ACH-000929,-0.6106187639292431
ACH-000932,-0.387773327426461
ACH-000935,-0.8605260786051744
ACH-000936,-0.5445868399024941
ACH-000937,-0.2956057728210828
ACH-000938,-0.3568913869347663
ACH-000939,-0.5297216695565978
ACH-000941,-0.27802639178302
ACH-000943,-0.437148216954864
ACH-000946,-0.4903070796185089
ACH-000947,-0.07169730488631013
ACH-000948,-0.6031557478355439
ACH-000950,-0.5816126005015084
ACH-000953,-0.3556355685734424
ACH-000954,-0.3480216450533369
ACH-000957,-0.4224367582151488
ACH-000958,-0.4411530797695621
ACH-000960,-0.4984391641171401
ACH-000963,-0.5674718944371564
ACH-000968,-0.4689375748677309
ACH-000969,-0.4052256503810903
ACH-000972,-0.6231963338884099
ACH-000973,-0.7008005941072882
ACH-000974,-0.607568051944422
ACH-000978,-0.08774186980148012
ACH-000984,-0.5592019893988506
ACH-000986,-0.4705874947095533
ACH-000988,-0.7189940640401727
ACH-000993,-0.3897387185535778
ACH-000994,-0.13004789957190235
ACH-000996,-0.22139866560436736
ACH-001001,-0.257066102229616
ACH-001020,-0.5311983203128541
ACH-001028,-0.4619958850444879
ACH-001031,-0.5455373537745063
ACH-001038,-0.5899577957555298
ACH-001048,-0.4709999640846053
ACH-001050,-0.7595856173441247
ACH-001053,-0.7539764972167545
ACH-001054,-0.638635024876691
ACH-001061,-0.6502303175482638
ACH-001067,-0.5513369917186364
ACH-001075,-0.7126612885430044
ACH-001096,-0.6708047274220429
ACH-001111,-0.7260988469286443
ACH-001119,-0.6399083345695964
ACH-001128,-0.7265428439912947
ACH-001134,-0.6017967832867772
ACH-001151,-0.6269704687754012
ACH-001163,-0.5438326054464789
ACH-001164,-0.6850184444418344
ACH-001183,-0.6431024348728641
ACH-001192,-0.7023514710472729
ACH-001193,-0.8582378363080502
ACH-001196,-0.4404362171102668
ACH-001197,-0.5069559289179896
ACH-001205,-0.5526098496177616
ACH-001211,-0.5786708716401063
ACH-001212,-0.5579686231792943
ACH-001228,-0.3211882211836189
ACH-001232,-0.6896665659188644
ACH-001239,-0.4661114710981703
ACH-001270,-0.4851175264293587
ACH-001274,-0.8065227833370433
ACH-001275,-0.4978330878069118
ACH-001277,-0.9220206098985148
ACH-001278,-0.6392108667760189
ACH-001280,-0.24619914024194806
ACH-001283,-0.6107990548799157
ACH-001289,-0.4030137615833368
ACH-001300,-0.54354561244093
ACH-001301,-0.4709025145143768
ACH-001302,-0.5476648525387775
ACH-001306,-0.6130930485544483
ACH-001318,-0.6759112957807989
ACH-001322,-0.677734427039346
ACH-001328,-0.2932653912622732
ACH-001332,-0.504225092647724
ACH-001336,-0.4819346887307098
ACH-001346,-0.7303979269329006
ACH-001353,-0.4514634626788645
ACH-001354,-0.7116183631226293
ACH-001367,-0.5508039146431738
ACH-001368,-0.4723867491038776
ACH-001374,-0.3097976759391776
ACH-001377,-0.3673262681959906
ACH-001380,-0.5137416016672318
ACH-001391,-0.26013655989945217
ACH-001408,-0.6811246988777554
ACH-001430,-0.5186991198634566
ACH-001431,-0.3895094511819967
ACH-001450,-0.5283422861144952
ACH-001496,-0.6553890072089641
ACH-001500,-0.7100785340453388
ACH-001523,-0.6323228092389489
ACH-001532,-0.6833291872614411
ACH-001550,-0.5020387211251622
ACH-001552,-0.6209285608053408
ACH-001554,-0.6846779520655637
ACH-001654,-0.649753873501271
ACH-001735,-0.3539167065534476
ACH-001736,-0.6715082090961876
ACH-001737,-0.32013658401349604
ACH-001740,-0.7170592839555915
ACH-001745,-0.6471446380792923
ACH-001765,-0.5887488951493145
