,PDK1 (5163)
ACH-000004,-0.02698235505655164
ACH-000005,0.29923199155351915
ACH-000007,0.12027690308144035
ACH-000009,-0.02890881456029348
ACH-000011,-0.00915647631270708
ACH-000012,0.08437393785053544
ACH-000013,-0.030731570285831213
ACH-000014,-0.04014451471578859
ACH-000015,0.002135472114248648
ACH-000017,0.03289403685523033
ACH-000018,-0.0422890350647314
ACH-000019,-0.12555056454176391
ACH-000021,0.04617443046344518
ACH-000022,0.0007042361694139137
ACH-000025,0.013502922307510856
ACH-000028,-0.04890757870473302
ACH-000030,-0.028793765872776475
ACH-000035,0.06682455524432965
ACH-000036,-0.14334449677380734
ACH-000037,0.016285035276990562
ACH-000039,0.14643564025350514
ACH-000040,-0.01038341628576678
ACH-000041,-0.035871158771735225
ACH-000042,-0.11403225867544915
ACH-000045,0.05175371689888925
ACH-000047,0.046722229566109726
ACH-000052,0.036095777492485236
ACH-000053,0.027889070030632408
ACH-000054,-0.030806415256258563
ACH-000055,0.043198965931920186
ACH-000060,-0.0303557483378687
ACH-000067,-0.12703612614547075
ACH-000070,0.048224769918844036
ACH-000075,-0.03621103971667829
ACH-000078,-0.2756281873763565
ACH-000082,-0.0338725521634141
ACH-000085,0.1578156582100268
ACH-000086,-0.010069274456105651
ACH-000087,0.014426317517119319
ACH-000092,-0.16677583554499828
ACH-000095,-0.0674468176960208
ACH-000097,-0.03777561364762538
ACH-000098,-0.0628020035626896
ACH-000099,-0.18702838771356733
ACH-000108,0.10072455045134968
ACH-000113,0.07006327826538618
ACH-000116,0.02721367536766101
ACH-000118,-0.013538102500730868
ACH-000120,-0.09580567474450538
ACH-000123,0.035555537986250794
ACH-000127,0.019633217125252254
ACH-000128,0.006777496437640514
ACH-000132,-0.06773143268437253
ACH-000133,-0.011889116354047977
ACH-000137,-0.0352381265106595
ACH-000138,0.0794330736839705
ACH-000142,-0.030571356760552892
ACH-000143,0.05502518869986362
ACH-000146,0.040446555408323266
ACH-000148,-0.00363269228026615
ACH-000150,0.016946469977973985
ACH-000152,-0.054321532788490674
ACH-000153,0.02443205213086367
ACH-000159,0.0018843722815661801
ACH-000160,0.07557740978010667
ACH-000163,0.0520520079190047
ACH-000167,0.008213703056625875
ACH-000168,-0.015687787446317544
ACH-000169,0.032088372730428555
ACH-000178,0.00397574306407159
ACH-000183,0.002964561168040085
ACH-000188,0.10238636625966882
ACH-000189,-0.04737679954199366
ACH-000190,-0.008165515359600011
ACH-000198,-0.03464532438479041
ACH-000203,-0.6035475434626879
ACH-000204,-0.05976826838613063
ACH-000206,0.10013657260278397
ACH-000207,0.1446334259862499
ACH-000208,0.1125429822377103
ACH-000210,0.09653364469825186
ACH-000211,-0.03627880675507481
ACH-000215,-0.01325128995914482
ACH-000221,0.07529722580531482
ACH-000222,0.2078457308659723
ACH-000223,-0.1256217202272791
ACH-000226,0.11777766624663147
ACH-000227,-0.4929461159639365
ACH-000228,0.11527987521291945
ACH-000231,-0.020534255954331664
ACH-000232,-0.027813985238878874
ACH-000233,0.04694305998768803
ACH-000234,-0.09240698188849757
ACH-000235,-0.01729440961583033
ACH-000237,-0.008873332133195364
ACH-000238,-0.00450381087030293
ACH-000242,0.27041012258082064
ACH-000243,0.034924311210870494
ACH-000244,0.08097184191225314
ACH-000246,-0.010890878290238545
ACH-000248,-0.016714907308611172
ACH-000250,-0.026116590440732355
ACH-000251,0.16507377332603973
ACH-000252,-0.09801777786035287
ACH-000253,-0.026182946922255028
ACH-000255,0.08268645668910528
ACH-000256,0.0442750208992922
ACH-000257,-0.030744603319268957
ACH-000258,0.0871977344606571
ACH-000259,-0.497564635027313
ACH-000260,-0.06159119759202991
ACH-000261,0.07719394627299428
ACH-000262,0.18198712210409854
ACH-000263,-0.10893750526704456
ACH-000264,-0.035171181954457245
ACH-000265,0.06770663786864425
ACH-000266,-0.10220508997718268
ACH-000272,-0.08642702994864457
ACH-000274,-0.1169343630606655
ACH-000277,-0.09471120557308156
ACH-000278,0.012907714533763458
ACH-000279,0.009107334524078841
ACH-000280,0.047191947791457536
ACH-000281,0.06842965965279035
ACH-000288,-0.003978722793019424
ACH-000291,0.042686262174795236
ACH-000293,0.03731051034560162
ACH-000294,0.022839032661490767
ACH-000295,0.08726298604448693
ACH-000296,0.1369780257038997
ACH-000302,0.02955208709353172
ACH-000304,0.006360110496885497
ACH-000307,-0.00959262407396285
ACH-000308,0.033641317312413405
ACH-000310,-0.03946727936840582
ACH-000311,0.007947069529246365
ACH-000312,-0.1222005766331623
ACH-000315,0.19377006007877476
ACH-000316,-0.0515300516606815
ACH-000317,0.14271050391551013
ACH-000318,0.09773981681343613
ACH-000319,0.13334328047175692
ACH-000320,-0.019764826301387144
ACH-000322,-0.12952472437244072
ACH-000323,0.02372381732497238
ACH-000324,-0.05080753205031964
ACH-000329,-0.09286464224327036
ACH-000330,0.08766548854928131
ACH-000331,-0.12000246415055668
ACH-000332,0.0116052099978202
ACH-000334,0.05591508767132359
ACH-000335,0.039009343409369936
ACH-000336,0.10512180519383528
ACH-000337,0.06272364047683401
ACH-000338,0.060956363730036725
ACH-000339,-0.08368655477674546
ACH-000341,-0.00996666605889128
ACH-000348,-0.007761986648216624
ACH-000350,0.04321356495307594
ACH-000352,-0.04113075910189329
ACH-000356,0.09080479383536244
ACH-000361,0.00010322483580162352
ACH-000362,0.03911361330447125
ACH-000363,0.03451976223098608
ACH-000364,0.12452686435702985
ACH-000365,-0.009074302444890324
ACH-000366,-0.3415118232143509
ACH-000368,-0.11924116704133705
ACH-000374,0.057754004057805924
ACH-000375,-0.07553799430817941
ACH-000376,-0.04775864218006544
ACH-000381,0.08863287367870491
ACH-000383,-0.016453750228121584
ACH-000387,-0.011291594779409787
ACH-000389,-0.08884334559136102
ACH-000390,-0.03483964917637844
ACH-000393,-0.05511687546583812
ACH-000395,-0.057926089848922765
ACH-000396,0.18507418054415647
ACH-000397,-0.014144318632464457
ACH-000401,-0.06564936830419485
ACH-000402,0.2032162432754253
ACH-000403,-0.06319193556010574
ACH-000404,0.004320363172941761
ACH-000406,-0.09931338467731303
ACH-000407,-0.12701077630758276
ACH-000408,0.14783421281664988
ACH-000410,0.004285447436014807
ACH-000411,-0.09015742266965243
ACH-000414,0.052142059936518784
ACH-000415,-0.08670367820358336
ACH-000416,-0.064106954588503
ACH-000420,0.01498164362471245
ACH-000421,0.004345405502666905
ACH-000424,0.14084882862654416
ACH-000425,-0.20348262216412047
ACH-000426,0.10357050700557263
ACH-000427,-0.05671861102019954
ACH-000433,0.17341983526760515
ACH-000435,-0.12270861280029002
ACH-000436,-0.0465197414683678
ACH-000444,-0.022273417618773432
ACH-000445,-0.029949927507870105
ACH-000448,-0.04370217466432495
ACH-000450,0.10176746123736648
ACH-000452,-0.01984113247627141
ACH-000454,-0.00258291708397216
ACH-000458,0.06397127889186036
ACH-000459,0.0871849326691832
ACH-000460,0.01372988431062662
ACH-000461,-0.013889819017395251
ACH-000463,-0.049628815998667065
ACH-000464,-0.07818234671774539
ACH-000466,0.05275178357085082
ACH-000467,-0.07123260956030195
ACH-000468,0.0464380583152722
ACH-000469,-0.021431629510927145
ACH-000470,-0.025806632986875227
ACH-000471,-0.02757859882058232
ACH-000472,0.02254594898053758
ACH-000473,0.06011506811113562
ACH-000475,-0.033071532165048774
ACH-000476,0.07098244406592999
ACH-000477,-0.12620012675019734
ACH-000479,0.08480358885416588
ACH-000480,-0.040972360009483316
ACH-000481,-0.014418534419355145
ACH-000483,-0.04309784068174873
ACH-000484,0.011101546821585496
