,HMBS (3145)
ACH-000444,-0.40517770361636224
ACH-000445,-0.25273986061902803
ACH-000448,-0.4045744847105187
ACH-000450,-0.39140127209091
ACH-000452,-0.24395941554333556
ACH-000454,-0.4123633570343219
ACH-000458,-0.059474599426118525
ACH-000459,-0.4116542162166021
ACH-000460,-0.2593690497725121
ACH-000461,-0.25315283431197383
ACH-000463,-0.2687745920632175
ACH-000464,-0.418957095982055
ACH-000466,-0.2772637778634401
ACH-000467,-0.185621499182952
ACH-000468,-0.3938022307439638
ACH-000469,-0.1351254051212416
ACH-000470,0.07598355198654087
ACH-000471,-0.15778088207276494
ACH-000472,-0.3116220260989245
ACH-000473,-0.21908655699115198
ACH-000475,-0.3160756772130129
ACH-000476,-0.15396701594574808
ACH-000477,-0.10377723528771966
ACH-000479,-0.06780561807408009
ACH-000480,-0.2434878324663939
ACH-000481,-0.19379206191367765
ACH-000483,-0.437738248118529
ACH-000484,-0.30657877036636083
ACH-000485,-0.10854793463059303
ACH-000486,-0.44612762129131706
ACH-000487,-0.009469141698534495
ACH-000488,-0.9749656465680312
ACH-000490,-0.18082004080976066
ACH-000491,-0.3046818037409723
ACH-000495,-0.2556239482951213
ACH-000496,-0.2970245400514868
ACH-000499,-0.09625890348469283
ACH-000500,-0.6236808897753625
ACH-000502,-0.2136440318172578
ACH-000503,-0.2922624321846654
ACH-000505,-0.2545781653030654
ACH-000507,-0.33905181420151465
ACH-000510,-0.22154678304954584
ACH-000511,-0.21458090995607135
ACH-000512,-0.3222668033746418
ACH-000516,-0.1162574536349598
ACH-000517,-0.2825573611598685
ACH-000518,-0.058006799700756465
ACH-000520,-0.1516481282590487
ACH-000521,-0.5221665422082991
ACH-000522,-0.0810688978996305
ACH-000524,-0.1996516256557276
ACH-000527,-0.3429979009174684
ACH-000528,-0.2249516606411967
ACH-000537,-0.40020878202857946
ACH-000541,-0.07520475654902195
ACH-000542,-0.3209784670643647
ACH-000544,-0.5797384427357631
ACH-000545,-0.25707649590496034
ACH-000547,-0.4866039091014717
ACH-000548,-0.17137207085926126
ACH-000549,-0.2526754329781998
ACH-000550,-0.2527345615756353
ACH-000552,-0.29720125252321794
ACH-000556,-0.11103422073938513
ACH-000557,-0.3384968438134172
ACH-000569,-0.2613770062893137
ACH-000570,-0.18864876669346534
ACH-000571,-0.3776539631863415
ACH-000573,-0.3092153036936912
ACH-000576,-0.2403085775226452
ACH-000579,-0.5788160298941152
ACH-000580,-0.20682929595252766
ACH-000584,-0.11943124134864712
ACH-000585,-0.09677311985054868
ACH-000588,-0.4373424356818452
ACH-000589,-0.4679993229114007
ACH-000591,-0.2518349575224998
ACH-000593,-0.3737725286692254
ACH-000600,-0.3274534676570886
ACH-000601,-0.1435228541718595
ACH-000605,-0.4519280446458903
ACH-000606,-0.3950853744730223
ACH-000608,-0.323485573577242
ACH-000614,-0.4458654434482533
ACH-000616,-0.08390609310265952
ACH-000618,-0.3598421136247966
ACH-000619,-0.38543891159891663
ACH-000620,-0.16144167349264876
ACH-000621,-0.25302075103805205
ACH-000622,-0.3991585969330284
ACH-000623,-0.3331686403923449
ACH-000624,-0.2781307782321589
ACH-000627,-0.32960448175034723
ACH-000630,-0.2385330973667609
ACH-000631,-0.16979259114468892
ACH-000632,-0.09966185809171628
ACH-000633,-0.2896727804364443
ACH-000637,-0.2325631962468549
ACH-000638,-0.1327162375658721
ACH-000646,-0.2552179159797223
ACH-000647,-0.2782398183392062
ACH-000648,-0.43949908959084416
ACH-000649,-0.14268033381858206
ACH-000651,-0.2524403482400277
ACH-000652,-0.3099174892099341
ACH-000653,-0.3029730356913063
ACH-000657,-0.048582167346594235
ACH-000658,-0.33358685549557104
ACH-000661,-0.08048403788001379
ACH-000662,-0.5972556932003
ACH-000663,-0.2699076964882234
ACH-000665,-0.04161391845173572
ACH-000671,-0.4119600651839206
ACH-000672,-0.045632506458110636
ACH-000673,-0.2555098824592574
ACH-000676,-0.18793659856468614
ACH-000677,-0.4680501864623324
ACH-000681,-0.30081138859075673
ACH-000683,-0.2921859664698465
ACH-000684,-0.2667025916360508
ACH-000688,-0.4206188474186465
ACH-000693,-0.6419567075954119
ACH-000694,-0.4060852637104559
ACH-000695,-0.0577650877417201
ACH-000696,-0.1559646236857939
ACH-000697,-0.333979310774498
ACH-000699,-0.14579776206701228
ACH-000701,-0.2732836598674734
ACH-000706,-0.2781378397596831
ACH-000711,-0.13075686936377295
ACH-000713,-0.06575653765472937
ACH-000714,-0.19937186078061828
ACH-000718,-0.20155666557934948
ACH-000720,-0.17794514350862897
ACH-000721,-0.14584457288751707
ACH-000724,-0.3238940011512896
ACH-000725,-0.3102075658038781
ACH-000732,-0.4470404674718657
ACH-000734,-0.1781807867529608
ACH-000735,-0.2768659929370895
ACH-000736,-0.19827231273478205
ACH-000738,-0.37791998611720345
ACH-000746,-0.4083279714428263
ACH-000747,-0.8350180855454303
ACH-000748,-0.19877851443330696
ACH-000753,-0.34484252687162203
ACH-000756,-0.28767002329222097
ACH-000757,-0.29430256712874825
ACH-000758,-0.2937414260892815
ACH-000760,-0.20053626606001
ACH-000762,-0.19913519762225024
ACH-000763,-0.14335540349254974
ACH-000764,-0.1827241379696493
ACH-000765,-0.4510325283649803
ACH-000766,-0.06138332596094277
ACH-000767,-0.2967192357794272
ACH-000768,-0.2727040332791857
ACH-000769,-0.3500072417471835
ACH-000770,-0.4894055088654921
ACH-000771,-0.058281620091516974
ACH-000773,-0.43603900394484907
ACH-000776,-0.14893049317610532
ACH-000777,-0.2612876368079694
ACH-000778,-0.2409866103467197
ACH-000781,-0.21749224554392288
ACH-000782,-0.4511268645033864
ACH-000783,-0.1734746113811503
ACH-000784,-0.3262327646057188
ACH-000785,-0.191226133592946
ACH-000787,-0.21618725886663545
ACH-000788,-0.16120575163955786
ACH-000791,-0.22845293785813955
ACH-000792,-0.3915415241372582
ACH-000794,-0.17629892582698087
ACH-000796,-0.1608348070780427
ACH-000798,-0.12427228189665247
ACH-000799,-0.1489909242775749
ACH-000800,-0.3267366997742641
ACH-000802,-0.24781829018557194
ACH-000804,-0.08143098258413069
ACH-000805,-0.15113331859641854
ACH-000809,-0.30679209487967873
ACH-000810,-0.27759502277817555
ACH-000811,-0.21506241602520104
ACH-000817,-0.2371144651723369
ACH-000819,-0.26623105100610817
ACH-000820,-0.2926955596434911
ACH-000821,-0.047024952411101904
ACH-000822,-0.2814297673026593
ACH-000823,-0.1192033405280396
ACH-000824,-0.12822821811200655
ACH-000827,-0.028038637553058438
ACH-000829,-0.16574979937798515
ACH-000831,-0.4917813406114524
ACH-000832,0.15517760681963405
ACH-000833,-0.3114726957856516
ACH-000834,-0.16283572865230905
ACH-000835,-0.21652508508511714
ACH-000836,-0.13152227415212406
ACH-000837,-0.5029535324163731
ACH-000838,-0.4497930417996474
ACH-000839,-0.13221752789017116
ACH-000840,-0.44817364330448295
ACH-000841,-0.17897065336229204
ACH-000843,-0.6209115193221977
ACH-000846,0.04495258902393067
ACH-000847,-0.3094925795365853
ACH-000848,-0.1707600447891106
ACH-000849,-0.21018121003336288
ACH-000851,-0.2197238653935473
ACH-000855,-0.341834808962039
ACH-000856,-0.04111369648936716
ACH-000858,-0.9007108205212756
ACH-000859,-0.2435467761790084
ACH-000861,-0.28118733755781394
ACH-000862,-0.3806097006617621
ACH-000865,-0.3069649898499755
ACH-000866,-0.09659933956899401
ACH-000867,-0.23489257729564744
ACH-000869,-0.34560623236116805
ACH-000872,-0.1731821475460734
ACH-000873,-0.1288845737869433
ACH-000876,-0.3450929841450353
ACH-000878,-0.4649070510621334
ACH-000880,-0.09713131342998678
ACH-000881,-0.3350017138120557
ACH-000882,-0.10903602103116723
ACH-000884,-0.3331203882621912
ACH-000885,-0.012546817510844334
ACH-000887,-0.2689894155630767
ACH-000889,-0.2693809167969265
ACH-000896,-0.1342579298258273
ACH-000898,-0.2563640404471992
ACH-000900,-0.012391039707802549
ACH-000901,-0.2904472279251651
ACH-000905,-0.27639724313652075
ACH-000906,-0.2521297719467889
ACH-000907,-0.30998135545349875
ACH-000910,-0.5828584364640854
ACH-000911,-0.4226694190800492
ACH-000912,0.00019246728515550008
ACH-000913,-0.4467323902078583
ACH-000915,-0.3526840187490896
ACH-000916,0.05176536149174893
ACH-000917,-0.3140903767502317
ACH-000920,-0.3339542770136225
ACH-000921,-0.12678034644213645
ACH-000924,-0.2455551746547148
ACH-000926,-0.1993125027377542
ACH-000928,-0.08481461969514499
ACH-000929,-0.2810419910072602
ACH-000932,-0.5110647352431235
ACH-000935,-0.029424334227004544
ACH-000936,-0.2417951057943047
ACH-000937,-0.7768271959366799
ACH-000938,-0.049398728691659864
ACH-000939,-0.3926569067067955
ACH-000941,-0.31767495205022617
ACH-000943,-0.6507665733622691
ACH-000946,-0.11585935024816413
ACH-000947,-0.1812861288673484
ACH-000948,-0.10169588805156407
ACH-000950,-0.4437049749640721
ACH-000953,-0.12155080133018245
ACH-000954,-0.17175916651600598
ACH-000957,-0.2756113461299309
ACH-000958,-0.07898620186867532
ACH-000960,-0.4270314392288265
ACH-000963,-0.3731663321079917
ACH-000968,-0.330359434262232
ACH-000969,-0.2777676187068582
ACH-000972,-0.4180731585601095
ACH-000973,-0.27426824416736123
ACH-000974,-0.14654392085319148
ACH-000978,-0.07494701399566021
ACH-000984,-0.3774853533675092
ACH-000986,-0.17805001229629056
ACH-000988,-0.2287478546526532
ACH-000993,-0.15183044772113266
ACH-000994,-0.4540260181884372
ACH-000996,-0.11861786990634783
ACH-001001,-0.5691679619455898
ACH-001020,-0.10959122200393956
ACH-001028,-0.32531069239473337
ACH-001031,-0.1902585723784311
ACH-001038,-0.16029735386826707
ACH-001048,-0.13613833219504629
ACH-001050,-0.18621021803417326
ACH-001053,-0.243198261202468
ACH-001054,-0.2903404571219072
ACH-001061,-0.18455393363844297
ACH-001067,-0.06728062703051227
ACH-001075,-0.2198227427038614
ACH-001096,-0.2767353737559095
ACH-001111,-0.30837796922074623
ACH-001119,-0.2869643665592023
ACH-001128,-0.6391957312469773
ACH-001134,-0.20576597377219827
ACH-001151,-0.2874430401941282
ACH-001163,-0.4415538939718065
ACH-001164,-0.3685421806000169
ACH-001183,-0.3111305991978165
ACH-001192,-0.2264490550159073
ACH-001193,-0.40398146189367146
ACH-001196,-0.14929376870649386
ACH-001197,-0.2642004862234335
ACH-001205,-0.2801180342670953
ACH-001211,-0.1910376289961469
ACH-001212,-0.2433533116882204
ACH-001228,-0.2680101373654684
ACH-001232,-0.23840633973516506
ACH-001239,-0.1618917713429964
ACH-001270,-0.07890529904942165
ACH-001274,-0.21843462415198392
ACH-001275,-0.01671722459433027
ACH-001277,-0.2631589521801703
ACH-001278,-0.4653622096694705
ACH-001280,-0.08243694113995771
ACH-001283,-0.01253167645059467
ACH-001289,-0.16646108939837045
ACH-001300,-0.1505777234906474
ACH-001301,-0.057631197372337635
ACH-001302,-0.1932645316476008
ACH-001306,-0.3082394280321529
ACH-001318,-0.0663659052585176
ACH-001322,-0.048986349591383496
ACH-001328,-0.12486598766339273
ACH-001332,-0.06498693807274998
ACH-001336,-0.21906074404098413
ACH-001346,-0.20115834189320256
ACH-001353,0.08540417195902537
ACH-001354,0.011583881126072478
ACH-001367,-0.047672918327532524
ACH-001368,-0.4993769760956124
ACH-001374,0.033089587934591165
ACH-001377,-0.3051398255130715
ACH-001380,-0.18316689287552676
ACH-001391,-0.23506042142153666
ACH-001408,-0.17602538198802525
ACH-001430,-0.19442435380199355
ACH-001431,-0.27723962757746723
ACH-001450,-0.5094066451041515
ACH-001496,-0.17995858810361262
ACH-001500,-0.41652340202089866
ACH-001523,-0.1689443270373123
ACH-001532,-0.030259951583170613
ACH-001550,-0.33801620100679153
ACH-001552,-0.3602424719560961
ACH-001554,-0.4447995892266367
ACH-001654,-0.2500598500338009
ACH-001735,-0.31456474585511296
ACH-001736,-0.6858560603312092
ACH-001737,-0.434414232872572
ACH-001740,-0.04568232790200731
ACH-001745,-0.09823044769513364
ACH-001765,-0.06937076419194729
