,SDR39U1 (56948)
ACH-000416,-0.04909804469295561
ACH-000420,-0.056857915775342625
ACH-000421,-0.011365177729523642
ACH-000424,0.01849300492532302
ACH-000425,-0.2017743144836842
ACH-000426,-0.15051651542654665
ACH-000427,-0.2178466230679296
ACH-000433,-0.22233180992752344
ACH-000435,-0.23860568671948895
ACH-000436,-0.24751601644233104
ACH-000444,-0.059633754793060524
ACH-000445,-0.03448566109816455
ACH-000448,-0.2514655027652157
ACH-000450,0.13707759029891053
ACH-000452,0.004684126856938143
ACH-000454,-0.08467307898290137
ACH-000458,0.01933530012613448
ACH-000459,-0.1266465478100819
ACH-000460,-0.13201724785481894
ACH-000461,-0.11897234868273646
ACH-000463,-0.1631709792813864
ACH-000464,-0.014534508891234659
ACH-000466,-0.14853049418769534
ACH-000467,-0.04229351359588537
ACH-000468,-0.05660515914039259
ACH-000469,-0.1666894456413215
ACH-000470,-0.1040648751312797
ACH-000471,-0.18156190043442655
ACH-000472,-0.15009294247570634
ACH-000473,-0.07000212816180107
ACH-000475,-0.13443163604475866
ACH-000476,-0.1138749320990106
ACH-000477,-0.22500784797229653
ACH-000479,0.1540717509741996
ACH-000480,-0.16866083687486566
ACH-000481,-0.2683938966626733
ACH-000483,0.024861134278325574
ACH-000484,-0.04019142801904081
ACH-000485,-0.07634118252741226
ACH-000486,-0.08387236887654749
ACH-000487,0.1197587151310659
ACH-000488,-0.04346093297285136
ACH-000490,-0.06573072602753982
ACH-000491,-0.08546921122257127
ACH-000495,-0.3786829487104999
ACH-000496,0.139240909507531
ACH-000499,-0.14963571149632784
ACH-000500,-0.17873769670910133
ACH-000502,-0.041667034210582696
ACH-000503,-0.034853715469757136
ACH-000505,-0.08965659201218876
ACH-000507,-0.029617569303051414
ACH-000510,-0.024394485085005208
ACH-000511,-0.15249573519299364
ACH-000512,-0.009765905379395408
ACH-000516,-0.01173697344754272
ACH-000517,-0.061709481415603326
ACH-000518,-0.2777779546565743
ACH-000520,-0.1410660357999919
ACH-000521,-0.03644645021736295
ACH-000522,-0.13158707820332846
ACH-000524,-0.12586290693626326
ACH-000527,-0.09336459295321467
ACH-000528,-0.1704567752876859
ACH-000537,-0.08614853395919503
ACH-000541,0.2282519578309709
ACH-000542,-0.13405356093807924
ACH-000544,-0.2075675320647208
ACH-000545,-0.07013930192456629
ACH-000547,-0.25053076504784577
ACH-000548,-0.024107168884032217
ACH-000549,0.07823752197434644
ACH-000550,-0.110684602328427
ACH-000552,-0.10551160540281347
ACH-000556,-0.06516223588224697
ACH-000557,-0.015518787899040943
ACH-000569,-0.09955782966483114
ACH-000570,-0.2060423092644228
ACH-000571,-0.2189961477545395
ACH-000573,-0.042200262673697586
ACH-000576,-0.09134165385802558
ACH-000579,0.15018309975329147
ACH-000580,-0.2778922272330415
ACH-000584,-0.1001562339378556
ACH-000585,-0.1853397157475092
ACH-000588,-0.19496550388825906
ACH-000589,0.08527777672094095
ACH-000591,-0.17597640417456253
ACH-000593,-0.03416459359696978
ACH-000600,-0.09920938297086583
ACH-000601,-0.12493660074290022
ACH-000605,0.1103872172345911
ACH-000606,-0.15080277321003605
ACH-000608,-0.14285965936980208
ACH-000614,-0.09403226995470657
ACH-000616,-0.04513051626654158
ACH-000618,-0.043903471225590254
ACH-000619,-0.04726144244808142
ACH-000620,-0.0313187266607204
ACH-000621,-0.03299833339729605
ACH-000622,-0.2184180970485328
ACH-000623,-0.18653971630249572
ACH-000624,-0.08125093949671068
ACH-000627,-0.16832792875292912
ACH-000630,0.024572095659163982
ACH-000631,0.056993824470196165
ACH-000632,-0.2696530716417153
ACH-000633,-0.05157102567651462
ACH-000637,-0.13497857721186235
ACH-000638,-0.02707387745465475
ACH-000646,-0.09772155330210223
ACH-000647,-0.06618511594709506
ACH-000648,-0.13218839901715068
ACH-000649,-0.15982977186279726
ACH-000651,-0.08170055303679256
ACH-000652,0.09697960596724024
ACH-000653,-0.03779942821477318
ACH-000657,-0.13231050413211998
ACH-000658,-0.03445829306290786
ACH-000661,-0.057610182739740036
ACH-000662,-0.11085453965958747
ACH-000663,-0.01920442221332284
ACH-000665,-0.026632551918954712
ACH-000671,-0.1226950288830598
ACH-000672,0.15278564181504972
ACH-000673,-0.047357821080719
ACH-000676,-0.1054860617252178
ACH-000677,-0.08959669180805531
ACH-000681,-0.11084701780941124
ACH-000683,-0.1315017364242256
ACH-000684,-0.26183172283010403
ACH-000688,-0.08663137496198689
ACH-000693,-0.12626432548031433
ACH-000694,-0.13899816961586992
ACH-000695,-0.215749544659748
ACH-000696,-0.1503876795011686
ACH-000697,-0.36477757012831613
ACH-000699,-0.10977527155633757
ACH-000701,-0.016360231904012403
ACH-000706,-0.0857624035221179
ACH-000711,-0.1550397866283186
ACH-000713,-0.2375671407065068
ACH-000714,-0.09550841140621444
ACH-000718,-0.016082391351923794
ACH-000720,-0.07966224171034675
ACH-000721,-0.1710585569246304
ACH-000724,-0.06808438617917953
ACH-000725,-0.06292376894662295
ACH-000732,-0.11772476321580595
ACH-000734,-0.08062179436807401
ACH-000735,0.08589957675390589
ACH-000736,-0.06889743450776369
ACH-000738,-0.12975732557171038
ACH-000746,-0.012247528304536372
ACH-000747,-0.0072082727611721825
ACH-000748,-0.013638679989437456
ACH-000753,-0.06391283443553765
ACH-000756,0.025577235242916285
ACH-000757,0.08767823142607024
ACH-000758,-0.1179054651531852
ACH-000760,-0.06037267143948335
ACH-000762,-0.08302182204311878
ACH-000763,0.008403084146148224
ACH-000764,-0.1433367479656363
ACH-000765,-0.06636867092020374
ACH-000766,-0.2943859042994473
ACH-000767,-0.06308648294979227
ACH-000768,-0.04287597505697121
ACH-000769,-0.2376815479474353
ACH-000770,-0.21558395972021688
ACH-000771,0.01996959184241294
ACH-000773,-0.2405797179819975
ACH-000776,-0.06921627784587024
ACH-000777,-0.12421059826294742
ACH-000778,-0.22233119703633727
ACH-000781,0.015028584996842653
ACH-000782,-0.14407421720064195
ACH-000783,-0.1939718938479385
ACH-000784,-0.08095431044090286
ACH-000785,0.04519276710958312
ACH-000787,-0.12543476435681652
ACH-000788,-0.1217201025468836
ACH-000791,-0.11029344601254143
ACH-000792,-0.026507168884634627
ACH-000794,-0.12791672821716266
ACH-000796,-0.13359915305150205
ACH-000798,-0.30505948124176274
ACH-000799,-0.2311497164079909
ACH-000800,0.012503503201740464
ACH-000802,-0.10841382812049508
ACH-000804,-0.28662545826491165
ACH-000805,-0.11452035400231933
ACH-000809,0.009279418002659759
ACH-000810,-0.16111934926806745
ACH-000811,0.005502513756950183
ACH-000817,-0.2744280465342893
ACH-000819,-0.007077248232152823
ACH-000820,-0.027122299071612056
ACH-000821,0.2498292572133012
ACH-000822,-0.1568776050297188
ACH-000823,-0.2471918571340213
ACH-000824,-0.13779214794229072
ACH-000827,-0.007905393936289635
ACH-000829,-0.1775332531933466
ACH-000831,-0.20914221478350056
ACH-000832,-0.1660084447650596
ACH-000833,-0.14535189768118448
ACH-000834,-0.03212996241556723
ACH-000835,-0.03398270261320845
ACH-000836,-0.14148098700180525
ACH-000837,-0.04069665819378978
ACH-000838,-0.18814279155845476
ACH-000839,-0.3464210709899543
ACH-000840,-0.1254045010209283
ACH-000841,-0.09967973073528084
ACH-000843,-0.1583721766676895
ACH-000846,-0.07236597542499812
ACH-000847,-0.052593123571269884
ACH-000848,0.03779633411487079
ACH-000849,-0.1724972773603756
ACH-000851,-0.13619265158052138
ACH-000855,0.09375037222508616
ACH-000856,-0.008615072323888574
ACH-000858,-0.2448594636678281
ACH-000859,-0.18922350416227932
ACH-000861,-0.17402267979829128
ACH-000862,-0.029358008672502555
ACH-000865,-0.06482553832341745
ACH-000866,-0.09977589781558953
ACH-000867,-0.046263335638704335
ACH-000869,-0.09725636296644036
ACH-000872,0.01801759698455388
ACH-000873,0.060442002895291225
ACH-000876,-0.023350952723805947
ACH-000878,-0.15239673311154311
ACH-000880,-0.05089404351521185
ACH-000881,-0.058461853938060165
ACH-000882,-0.06660220716281494
ACH-000884,-0.06077179647003605
ACH-000885,-0.16354146931907312
ACH-000887,-0.15923016301508786
ACH-000889,-0.19315142737268887
ACH-000896,-0.08328031068017301
ACH-000898,-0.2291440071571325
ACH-000900,-0.32445238693012635
ACH-000901,0.0018753432941074509
ACH-000905,-0.07833538343041099
ACH-000906,-0.002050525918973151
ACH-000907,-0.11740501539253324
ACH-000910,0.030955599652322426
ACH-000911,-0.08978338407946597
ACH-000912,-0.27967102908212044
ACH-000913,-0.046289290098433696
ACH-000915,-0.040485658777402005
ACH-000916,0.04142751884411248
ACH-000917,-0.3620003239030788
ACH-000920,0.22273313540869225
ACH-000921,-0.10220734684856864
ACH-000924,0.05059264374519009
ACH-000926,-0.14682586605409206
ACH-000928,-0.32601046054173005
ACH-000929,-0.2577041192193789
ACH-000932,-0.13990787164624835
ACH-000935,-0.08533629796704384
ACH-000936,-0.06817655800187994
ACH-000937,-0.10251740592255124
ACH-000938,0.024303670835511132
ACH-000939,-0.012089435491804374
ACH-000941,-0.17848574800240505
ACH-000943,-0.046286605407243525
ACH-000946,-0.09105629953086064
ACH-000947,-0.06870898890173185
ACH-000948,-0.04914334655779627
ACH-000950,-0.2342398497924391
ACH-000953,-0.1882051242090071
ACH-000954,-0.11993058769245653
ACH-000957,-0.27848629502409955
ACH-000958,-0.03737546832463163
ACH-000960,-0.020762863979383143
ACH-000963,-0.29988697576769985
ACH-000968,0.10425226569949836
ACH-000969,-0.12640043980563698
ACH-000972,-0.3177191685611337
ACH-000973,-0.1121906648839164
ACH-000974,-0.1600877385832402
ACH-000978,-0.1684554608257018
ACH-000984,0.02821964434311518
ACH-000986,-0.32767792901269105
ACH-000988,-0.2420370733697384
ACH-000993,-0.06637036877756697
ACH-000994,-0.10309171021669197
ACH-000996,-0.0609493788085589
ACH-001001,-0.13869808579875975
ACH-001020,-0.08621020129025819
ACH-001028,-0.08037495543252245
ACH-001031,-0.24134054217773016
ACH-001038,-0.10687423723526164
ACH-001048,-0.0864528272284609
ACH-001050,-0.13481978395415234
ACH-001053,-0.2985614092790133
ACH-001054,-0.0068462131819805256
ACH-001061,-0.11589925966888832
ACH-001067,-0.03939728084955342
ACH-001075,0.07417363959580353
ACH-001096,-0.07812988036813506
ACH-001111,-0.14530588548643356
ACH-001119,-0.037045303358898087
ACH-001128,-0.04324027978868452
ACH-001134,-0.18898311869704207
ACH-001151,-0.03999588161184036
ACH-001163,0.0024275831548087948
ACH-001164,0.014849836225820503
ACH-001183,-0.18320867349438885
ACH-001192,-0.12699803703414256
ACH-001193,-0.3553892401216925
ACH-001196,-0.02946085758716062
ACH-001197,-0.1167819310258262
ACH-001205,-0.20540072670341505
ACH-001211,-0.17247187982401807
ACH-001212,0.09879128534103444
ACH-001228,-0.04596241734081805
ACH-001232,-0.2701220000025208
ACH-001239,-0.013092304406159138
ACH-001270,-0.19544750990700469
ACH-001274,-0.2241981369579192
ACH-001275,-0.023810239931306463
ACH-001277,-0.11988651118399933
ACH-001278,-0.013904097832347974
ACH-001280,-0.15202121560975912
ACH-001283,-0.12293754529103053
ACH-001289,-0.09739859296612373
ACH-001300,0.0988773345408466
ACH-001301,-0.11047133962389123
ACH-001302,-0.2500281783769833
ACH-001306,-0.08315773120566883
ACH-001318,-0.11489347119732797
ACH-001322,0.019173626631628582
ACH-001328,-0.08774800765841555
ACH-001332,-0.3216336713235449
ACH-001336,-0.11574787792783348
ACH-001346,-0.18807593891356175
ACH-001353,-0.052689858993791285
ACH-001354,-0.009059623238400795
ACH-001367,-0.2391799641081021
ACH-001368,-0.09034671314512867
ACH-001374,-0.34236562036815443
ACH-001377,-0.14363444314368146
ACH-001380,-0.1061438755253192
ACH-001391,-0.11714533676170626
ACH-001408,-0.1973291200144197
ACH-001430,-0.1083862648458116
ACH-001431,-0.0418681751829733
ACH-001450,-0.019471618687314958
ACH-001496,-0.13254128914198124
ACH-001500,0.11474634922799105
ACH-001523,-0.16840003640542991
ACH-001532,-0.10288818081492616
ACH-001550,-0.29953324106678125
ACH-001552,-0.009211913060893558
ACH-001554,0.04795864275881004
ACH-001654,-0.12623924523632468
ACH-001735,0.009030296992912351
ACH-001736,-0.011325424459832005
ACH-001737,-0.05606476004215375
ACH-001740,-0.08320687941716158
ACH-001745,-0.18784159468356354
ACH-001765,-0.15399670132939627
