,ABCG4 (64137)
ACH-000004,-0.01408354669662923
ACH-000005,0.2133269728645608
ACH-000007,0.10485047227324512
ACH-000009,0.0005148260548074015
ACH-000011,0.17729297770831956
ACH-000012,0.01787735777222137
ACH-000013,-0.017035680234384197
ACH-000014,-0.1395166124964494
ACH-000015,-0.06364338041793957
ACH-000017,0.06979799214525335
ACH-000018,-0.03628341325259602
ACH-000019,-0.0435179806841824
ACH-000021,-0.009753958411454091
ACH-000022,-0.009268759008567818
ACH-000025,0.11802677065919265
ACH-000028,-0.1523044014188381
ACH-000030,0.08386412407621756
ACH-000035,-0.08402631513761863
ACH-000036,-0.05983753848518614
ACH-000037,-0.07807007255312776
ACH-000039,-0.13263787684990974
ACH-000040,-0.03530028436985367
ACH-000041,-0.11597345383864485
ACH-000042,-0.023201957271614792
ACH-000045,-0.14673531689189706
ACH-000047,-0.056201328688702805
ACH-000052,0.0438829291963152
ACH-000053,-0.03674120242283765
ACH-000054,-0.04964174433364937
ACH-000055,0.0420138689961314
ACH-000060,-0.12812641753095033
ACH-000067,0.02385602449507857
ACH-000070,-0.27799512483935024
ACH-000075,0.06850654450074524
ACH-000078,0.07308645841777099
ACH-000082,-0.023860926107490847
ACH-000085,-0.18967493164868493
ACH-000086,0.05685170481360944
ACH-000087,0.15907577213659113
ACH-000092,0.003926572729129167
ACH-000095,-0.06025829687025951
ACH-000097,-0.06362017619785677
ACH-000098,0.09381705591231916
ACH-000099,0.003971519821411093
ACH-000108,-0.16376916310966255
ACH-000113,0.05544821395643542
ACH-000116,-0.007546529026753683
ACH-000118,-0.04973329050914999
ACH-000120,0.029269368393857367
ACH-000123,0.0463705094708685
ACH-000127,-0.03226675853507552
ACH-000128,-0.09259561089324568
ACH-000132,-0.12141823447032685
ACH-000133,0.05307043471380773
ACH-000137,0.01399338354362166
ACH-000138,-0.04024506241442713
ACH-000142,-0.025119020995951445
ACH-000143,-0.10955752311942726
ACH-000146,-0.05235556541898738
ACH-000148,0.021388016725942937
ACH-000150,-0.02362554802996176
ACH-000152,-0.0919740064255909
ACH-000153,-0.13025036420150002
ACH-000159,0.08892993006613714
ACH-000160,0.05497861039347216
ACH-000163,0.07705957668952063
ACH-000167,-0.008977755272100022
ACH-000168,-0.08286911735710359
ACH-000169,-0.1566669855777108
ACH-000178,0.07297370020362487
ACH-000183,-0.19276226835591045
ACH-000188,-0.09213453298430252
ACH-000189,0.08588123587156908
ACH-000190,-0.0591603276225268
ACH-000198,-0.025939446003912632
ACH-000203,-0.19893767430517265
ACH-000204,0.1321646351000095
ACH-000206,0.005910589835950661
ACH-000207,0.02400602963214726
