,DGKB (1607)
ACH-000004,0.14748440750569605
ACH-000005,0.152202255381201
ACH-000007,-0.11396161855152775
ACH-000009,0.17360079848414856
ACH-000011,-0.12787649997834613
ACH-000012,0.1674221847432739
ACH-000013,0.18883543949820908
ACH-000014,0.08584143792804458
ACH-000015,0.07867140055746462
ACH-000017,0.11496172173133405
ACH-000018,0.07264337308856811
ACH-000019,0.02207243091498061
ACH-000021,0.14181490364413513
ACH-000022,0.21343103487553047
ACH-000025,0.10334078713018284
ACH-000028,0.06311881108655913
ACH-000030,0.07992129040633299
ACH-000035,0.1367168623051004
ACH-000036,0.08518194576581717
ACH-000037,0.18349613023766131
ACH-000039,0.21636881219850487
ACH-000040,0.21351771383126547
ACH-000041,0.16813376010555794
ACH-000042,0.015073566887139303
ACH-000045,0.3591857556716181
ACH-000047,0.0941695508108294
ACH-000052,0.07952632718515122
ACH-000053,0.1183968216826438
ACH-000054,0.050785144169894575
ACH-000055,0.1798551958954663
ACH-000060,0.0293309736422684
ACH-000067,0.07033259596022241
ACH-000070,0.2716461873792643
ACH-000075,0.27518563779971683
ACH-000078,0.10518765133548362
ACH-000082,0.13450181663943814
ACH-000085,-0.06845308010696767
ACH-000086,0.14423714945009986
ACH-000087,0.22999970063631425
ACH-000092,0.16174714511705585
ACH-000095,0.12650850032894664
ACH-000097,0.14281204047956347
ACH-000098,0.12862689137032052
ACH-000099,0.13386659188744576
ACH-000108,0.2019675163414093
ACH-000113,0.16825854835556836
ACH-000116,0.1987221847968722
ACH-000118,0.18249668283960105
ACH-000120,0.12194823309009685
ACH-000123,0.056722747101236135
ACH-000127,0.0770831656430427
ACH-000128,0.06457599254594705
ACH-000132,0.18133090416510514
ACH-000133,0.06719657622379528
ACH-000137,0.23852959198933016
ACH-000138,0.20424094070373705
ACH-000142,0.18809919643550324
ACH-000143,0.031743615620287005
ACH-000146,0.21656273274374385
ACH-000148,0.08479849042064906
ACH-000150,0.1578580379221524
ACH-000152,0.11351189169689704
ACH-000153,-0.01830018000053296
ACH-000159,0.13529169256806967
ACH-000160,0.18081620023650447
ACH-000163,0.10892703336900507
ACH-000167,0.1357098368481541
ACH-000168,0.3495231595893888
ACH-000169,0.17584932832555386
ACH-000178,0.14235744522182564
ACH-000183,0.29007829123063184
ACH-000188,0.16705572709493532
ACH-000189,0.1828333636498861
ACH-000190,0.14215641114241429
ACH-000198,0.06858830318136856
ACH-000203,0.24440430129502316
ACH-000204,0.20415681064783436
ACH-000206,0.13152062613049484
ACH-000207,0.04808340147741486
ACH-000208,0.2632521380858191
ACH-000210,0.43440253946547697
ACH-000211,0.12777232424795
ACH-000215,0.21562252878085605
ACH-000221,0.2257532978093365
ACH-000222,0.2751261230663049
ACH-000223,0.10303239394823273
ACH-000226,0.0553941346573556
ACH-000227,0.21784617936119915
ACH-000228,-0.05403021429880787
ACH-000231,0.15240856640911696
ACH-000232,0.13232236041153309
ACH-000233,0.2492940397772941
ACH-000234,0.0848674840436821
ACH-000235,0.05061163575741254
ACH-000237,0.13325614652154785
ACH-000238,0.15346709297823272
ACH-000242,0.2066906333130299
ACH-000243,0.13421385067872785
ACH-000244,0.07555188932932999
ACH-000246,0.061946612648879386
ACH-000248,0.09266090147937088
ACH-000250,0.14872624675774546
ACH-000251,0.07078551724922504
ACH-000252,-0.10372464931998646
ACH-000253,0.23113026433586356
ACH-000255,0.10712269738979506
ACH-000256,0.06708943668727449
ACH-000257,0.07719601157601279
ACH-000258,0.08366207500199416
ACH-000259,0.13848098682504012
ACH-000260,0.2558248655777025
ACH-000261,0.07521243141488114
ACH-000262,-0.019402598355345902
ACH-000263,0.11018046957088797
ACH-000264,0.07805530244259573
ACH-000265,0.22215416628502072
ACH-000266,0.0457549909746958
ACH-000272,0.019366869979597086
ACH-000274,-0.0650911823120491
ACH-000277,0.05534125767476592
ACH-000278,0.0447492652158052
ACH-000279,0.0503414164640552
ACH-000280,0.22232355924704028
ACH-000281,-0.037992673045661694
ACH-000288,0.18781931674357205
ACH-000291,0.04302464609228885
ACH-000293,0.07400055562340233
ACH-000294,0.0435733757678399
ACH-000295,0.3272944715304971
ACH-000296,0.20493297026600807
ACH-000302,0.05784220030955437
ACH-000304,0.3181661133091101
ACH-000307,0.03706206659680073
ACH-000308,0.011293326892423149
ACH-000310,0.05862213165770923
ACH-000311,0.17729249113195905
ACH-000312,0.23168642654620414
ACH-000315,0.10377781422387966
ACH-000316,0.26607425123548745
ACH-000317,0.22559092429056726
ACH-000318,0.059375487259869915
ACH-000319,-0.03345721406985765
ACH-000320,0.15543335609058873
ACH-000322,0.15917420726328058
ACH-000323,0.11154807232800112
ACH-000324,0.10810310781506947
ACH-000329,0.17522405457933507
ACH-000330,0.13190239875160162
ACH-000331,0.0376613112813476
ACH-000332,0.13050933723715347
ACH-000334,0.2422044543748091
ACH-000335,0.13646118726466328
ACH-000336,0.10706500517080536
ACH-000337,0.013214582883350213
ACH-000338,0.035587291544420134
ACH-000339,0.09661784319361846
ACH-000341,0.022007659561726598
ACH-000348,0.06791825340042461
ACH-000350,0.2341568578516507
ACH-000352,0.18021000049714986
ACH-000356,-0.18407603642849035
ACH-000361,0.15923317895197253
ACH-000362,0.2226799456290091
ACH-000363,0.10193311214435886
ACH-000364,0.09361749801499147
ACH-000365,0.10070062991199458
ACH-000366,0.08783924660224676
ACH-000368,0.2750955409481739
ACH-000374,0.10900862762717316
ACH-000375,-0.0445177165158966
ACH-000376,0.17086567875155168
ACH-000381,0.15149957185501034
ACH-000383,0.20616377753429269
ACH-000387,0.17024907295236072
ACH-000389,0.009607566053596169
ACH-000390,0.05725657326374111
ACH-000393,0.21134547837425652
ACH-000395,0.045914754763340414
ACH-000396,-0.0417014090183988
ACH-000397,0.03198384812732909
ACH-000401,0.2348630142576525
ACH-000402,0.10993675958665426
ACH-000403,0.17405919811615375
ACH-000404,0.01658012492453492
ACH-000406,0.11408983510735407
ACH-000407,0.1327431504784581
ACH-000408,0.044469234793107916
ACH-000410,0.2644095766478905
ACH-000411,0.0254948726479342
ACH-000414,0.19756873861508745
ACH-000415,0.1078023382389753
ACH-000416,0.04455132503282962
ACH-000420,0.13197133033736316
ACH-000421,0.0589617118418747
ACH-000424,0.08669495268134693
ACH-000425,0.08314378614955513
ACH-000426,0.14779219652419678
ACH-000427,-0.0028036773940345004
ACH-000433,0.31328579944966606
ACH-000435,0.17718723478663825
ACH-000436,0.0907239600051586
ACH-000444,0.1628854193664395
ACH-000445,0.14611708269491566
ACH-000448,0.01498246570520021
ACH-000450,-0.06201158091042894
ACH-000452,0.1150895215478024
ACH-000454,0.16041231627732944
ACH-000458,0.1317723511722979
ACH-000459,0.052579119797351935
ACH-000460,0.16380220481206764
ACH-000461,0.20723851800280868
ACH-000463,0.09000265304181447
ACH-000464,0.02963437700990072
ACH-000466,0.0023875045162509013
ACH-000467,0.12079640303738835
ACH-000468,0.07520790635823307
ACH-000469,0.09607136730357647
ACH-000470,0.0916797909334052
ACH-000471,0.09937188670275032
ACH-000472,0.06007455215024004
ACH-000473,0.23297307234027534
ACH-000475,0.11979574685501032
ACH-000476,0.21938983185663308
ACH-000477,0.1822742486480364
ACH-000479,-0.0930042304963774
ACH-000480,0.08721770649291431
ACH-000481,0.109570262488618
ACH-000483,0.033573280156226896
ACH-000484,0.14400472902811678
ACH-000485,0.04242366512896073
ACH-000486,0.06385501750259019
ACH-000487,0.2819087029312449
ACH-000488,0.07204825356711328
ACH-000490,0.1341564305950699
ACH-000491,0.22959295638872934
ACH-000495,-0.01647995307447491
ACH-000496,0.18274566612959525
ACH-000499,0.1964502131519764
ACH-000500,0.1737957647707129
ACH-000502,0.2565710743126133
ACH-000503,0.22373408690161775
ACH-000505,0.05499410049731362
ACH-000507,0.13266669156459926
ACH-000510,0.14279420996399486
ACH-000511,0.07762717387275088
ACH-000512,0.16160202410692398
ACH-000516,0.1405149194484168
ACH-000517,0.1066024163738782
ACH-000518,0.01580265419590092
ACH-000520,0.2071490692490096
ACH-000521,0.25988755786230977
ACH-000522,-0.06450740877295677
ACH-000524,0.08481995520595148
ACH-000527,0.07846965003036321
ACH-000528,0.16392417560071068
ACH-000537,0.16660129692032108
ACH-000541,0.281019106912467
ACH-000542,0.002099626338816201
ACH-000544,-0.058501785091797674
ACH-000545,0.04934446292517508
ACH-000547,0.0429866394236523
ACH-000548,0.07731222948549203
ACH-000549,0.10037447618841222
ACH-000550,0.12817355816447087
ACH-000552,0.1302812934445946
ACH-000556,0.16534925962210442
ACH-000557,0.19559022348903493
ACH-000569,0.03560932181760012
ACH-000570,0.14517914323507625
ACH-000571,0.15662695837389434
ACH-000573,0.2141609211718913
ACH-000576,0.17520747862338165
ACH-000579,-0.02724666067411608
ACH-000580,-0.006293170294861016
ACH-000584,0.09705829660389556
ACH-000585,0.2442309695647735
ACH-000588,0.17914643026298674
ACH-000589,0.16623812020242285
ACH-000591,0.05166610854820812
ACH-000593,0.12917010842394724
ACH-000600,0.1186525928518822
ACH-000601,0.1917315936719848
ACH-000605,0.1522120227944569
ACH-000606,-0.004745845953387749
ACH-000608,0.0727729032265952
ACH-000614,-0.040532008173440284
ACH-000616,0.20777526560398388
ACH-000618,0.12260584448335672
ACH-000619,0.10606496148877652
ACH-000620,0.07769955200748202
ACH-000621,0.09413132140556572
ACH-000622,0.20813863212056516
ACH-000623,0.12031156648275194
ACH-000624,0.14656062751221793
ACH-000627,0.010248308207173464
ACH-000630,-0.0016408239337792098
ACH-000631,0.030687683274684064
ACH-000632,0.07887075608665232
ACH-000633,0.17517748560576946
ACH-000637,0.16357551353304087
ACH-000638,0.25139008162284265
ACH-000646,0.1345337481784563
ACH-000647,0.19382132408676012
ACH-000648,-0.02069144596725796
ACH-000649,0.15061391856452072
ACH-000651,0.17410052403306056
ACH-000652,0.2341498641045955
ACH-000653,0.19985531758073424
ACH-000657,0.06523011826996047
ACH-000658,0.19467113581091414
ACH-000661,0.02371595801375421
ACH-000662,0.008269825260501674
ACH-000663,0.17699550670907327
ACH-000665,0.21647898528179246
ACH-000671,0.1910385707452513
ACH-000672,0.03584851116102293
ACH-000673,0.10642482932857764
ACH-000676,0.08447416996477444
ACH-000677,0.13584021661392656
ACH-000681,0.2907485246733161
ACH-000683,0.1424268346419251
ACH-000684,0.24981401726410904
ACH-000688,-0.012035537564767941
ACH-000693,0.12408961033030995
ACH-000694,0.1976663853133223
ACH-000695,0.1638855360637252
ACH-000696,0.05736422606722129
ACH-000697,-0.1444640862915619
ACH-000699,0.21461290938809885
ACH-000701,-0.12198401108688475
ACH-000706,0.2925712118736909
ACH-000711,0.026438662534760217
ACH-000713,-0.026213360873754126
ACH-000714,0.2156298937661724
ACH-000718,0.08945844391134959
ACH-000720,0.16629808767058382
ACH-000721,0.1119109397139482
ACH-000724,0.18150906677986775
ACH-000725,0.24087050405778
ACH-000732,0.013834809535442536
ACH-000734,0.10146910058133417
ACH-000735,-0.012753236269797774
ACH-000736,0.25459429992164906
ACH-000738,0.17920421911061818
ACH-000746,0.029754712092068918
ACH-000747,0.12727661336164736
ACH-000748,0.15260018510010892
ACH-000753,0.009541478880773866
ACH-000756,0.19579267054544672
ACH-000757,0.3656461811736821
ACH-000758,0.17461960217099942
ACH-000760,0.02588357196045603
ACH-000762,0.14735606072600693
ACH-000763,0.039662679317588836
ACH-000764,0.06602785973596745
ACH-000765,0.18105797559269607
ACH-000766,0.09169383883137723
ACH-000767,0.2431784896876224
ACH-000768,0.08211251415024844
ACH-000769,0.1492468465391886
ACH-000770,0.13464423687167415
ACH-000771,0.094240624366889
ACH-000773,0.2760957818497663
ACH-000776,0.3040789773923302
ACH-000777,0.16215339528261885
ACH-000778,0.21812104810454008
ACH-000781,0.12984713990411714
ACH-000782,0.3243871900222484
ACH-000783,0.2518387701099513
ACH-000784,0.2319309749798625
ACH-000785,0.022416857483310737
ACH-000787,0.2666093972714656
ACH-000788,0.1320969265864324
ACH-000791,0.06549447482365718
ACH-000792,0.13501466669424944
ACH-000794,0.1141659613104516
ACH-000796,0.08839233972474055
ACH-000798,0.15648984890388776
ACH-000799,0.03057410183482656
ACH-000800,0.11025426619166888
ACH-000802,-0.022289225015913804
ACH-000804,0.11058312574790144
ACH-000805,0.025619949407504408
ACH-000809,0.154718820725895
ACH-000810,0.15683551513320046
ACH-000811,0.0794150116339317
ACH-000817,0.1433604881369277
