,MUSK (4593)
ACH-000004,-0.03453087874541038
ACH-000005,0.34209288388998405
ACH-000007,-0.001101080873998091
ACH-000009,-0.11903548307354073
ACH-000011,-0.18386309168971626
ACH-000012,-0.07204653031172753
ACH-000013,-0.013431053230563627
ACH-000014,-0.013379269843347356
ACH-000015,-0.0862274602480345
ACH-000017,0.04109586962002626
ACH-000018,-0.18681961182542844
ACH-000019,-0.049730063100636775
ACH-000021,-0.08029857238119087
ACH-000022,-0.1301106580966946
ACH-000025,0.08794935153373412
ACH-000028,-0.02211058618044869
ACH-000030,-0.01874266906986774
ACH-000035,-0.10296045881722192
ACH-000036,-0.09858241630617202
ACH-000037,-0.019274437396284462
ACH-000039,-0.1308866042756131
ACH-000040,-0.014933442599180332
ACH-000041,-0.07847062611566337
ACH-000042,-0.013666623427959237
ACH-000045,-0.00796738671356476
ACH-000047,0.028167648811498167
ACH-000052,0.061290359865980235
ACH-000053,-0.12079692422433992
ACH-000054,0.002660548446642625
ACH-000055,-0.09828769812669284
ACH-000060,0.1378571231940044
ACH-000067,0.1854098889856441
ACH-000070,0.02150165151918834
ACH-000075,-0.154787281339262
ACH-000078,0.050344138684297116
ACH-000082,-0.13143228252231584
ACH-000085,-0.137381041763782
ACH-000086,-0.10767348319585483
ACH-000087,0.10146013916901428
ACH-000092,0.004449791170756249
ACH-000095,-0.07663566698952913
ACH-000097,-0.08764812719614637
ACH-000098,-0.11564009926259736
ACH-000099,-0.06762745328540938
ACH-000108,0.04255259392343316
ACH-000113,-0.14707923859051425
ACH-000116,0.009619064288807056
ACH-000118,0.07216895558675528
ACH-000120,-0.07200944028165332
ACH-000123,-0.002829413888728625
ACH-000127,-0.06272673814320966
ACH-000128,-0.15861201430028565
ACH-000132,-0.05557245734644923
ACH-000133,-0.025680129769379004
ACH-000137,0.07698262621705215
ACH-000138,0.033117671648822296
ACH-000142,-0.06448342556045625
ACH-000143,-0.01821839361075696
ACH-000146,-0.1004765386769377
ACH-000148,-0.07602774374145672
ACH-000150,0.04706506935967158
ACH-000152,-0.010253545249449762
ACH-000153,-0.17351931579007454
ACH-000159,-0.07722673191746403
ACH-000160,-0.04406692480580288
ACH-000163,-0.187602179512222
ACH-000167,-0.25806174361581696
ACH-000168,0.12610731094418876
ACH-000169,-0.03539827402149129
ACH-000178,-0.056550716423679315
ACH-000183,-0.08030076975760311
ACH-000188,0.03203089857396392
ACH-000189,-0.3182693977541578
ACH-000190,0.014219978054090563
ACH-000198,-0.02086730432573031
ACH-000203,0.15361134574918728
ACH-000204,0.3003524061098172
ACH-000206,0.06734538086373659
ACH-000207,0.039672273058220436
