,MLKL (197259)
ACH-000263,0.13427743724216992
ACH-000264,0.02775949194020861
ACH-000265,0.060625550372388384
ACH-000266,-0.02147832946019143
ACH-000272,0.009655204204046513
ACH-000274,0.012779092346067108
ACH-000277,-0.03905165273700665
ACH-000278,0.051562183144583086
ACH-000279,-0.07660091548925647
ACH-000280,-0.024284184211499416
ACH-000281,-0.15878940425250188
ACH-000288,-0.1003566604226134
ACH-000291,-0.017126835647474727
ACH-000293,-0.17000934115070995
ACH-000294,0.007213156801301753
ACH-000295,-0.1476002833557588
ACH-000296,-0.043175009418137164
ACH-000302,0.07232992968868872
ACH-000304,-0.04739744580607312
ACH-000307,-0.06672461944193518
ACH-000308,-0.1097232367947873
ACH-000310,0.10378489146687203
ACH-000311,-0.12781518570906594
ACH-000312,-0.03045830780650985
ACH-000315,-0.07202755332829468
ACH-000316,-0.2002721051096596
ACH-000317,0.2626052102806293
ACH-000318,0.13083721350126076
ACH-000319,0.041921656901231626
ACH-000320,0.09615450480962973
ACH-000322,-0.01452728543833636
ACH-000323,0.06461673671864569
ACH-000324,0.004395564306369407
ACH-000329,-0.053168133625478606
ACH-000330,-0.0475311761827582
ACH-000331,-0.13235453772295686
ACH-000332,0.033613309916708835
ACH-000334,0.0814093284943574
ACH-000335,-0.04481196729291181
ACH-000336,0.027062151802336117
ACH-000337,-0.04339279185291655
ACH-000338,0.09976811677153016
ACH-000339,-0.026615268042002985
ACH-000341,-0.06733906460305776
ACH-000348,0.02313985180075623
ACH-000350,-0.10159459434636052
ACH-000352,-0.037626547382004334
ACH-000356,0.12918890852885695
ACH-000361,-0.2855021559545485
ACH-000362,0.047758070511049584
ACH-000363,0.03064854577253905
ACH-000364,0.03397545875221387
ACH-000365,0.048021201856151344
ACH-000366,-0.07738992237116636
ACH-000368,-0.18810285424468964
ACH-000374,0.06845770717733653
ACH-000375,-0.2376373769142143
ACH-000376,0.028252562293603907
ACH-000381,-0.13255707480818954
ACH-000383,-0.0025236132049175075
ACH-000387,-0.045339029130564736
ACH-000389,-0.22772628027096556
ACH-000390,-0.08366643374126541
ACH-000393,-0.05972536000167397
ACH-000395,0.04089042962512157
ACH-000396,-0.14187859174511666
ACH-000397,0.024581756545150102
ACH-000401,-0.07748195227232489
ACH-000402,0.13062471669349618
ACH-000403,-0.03915376797589137
ACH-000404,0.00939515854146233
ACH-000406,0.007915453371895267
ACH-000407,0.0764042267368847
ACH-000408,-0.13281263470545526
ACH-000410,-0.04648555759530724
ACH-000411,-0.0331595188381508
ACH-000414,0.01997543574806089
ACH-000415,-0.009898242164105037
ACH-000416,-0.3837538487374658
ACH-000420,0.09801027867572286
ACH-000421,-0.11932816575820965
ACH-000424,0.10165019739571934
ACH-000425,0.045221954527723415
ACH-000426,-0.011824680107632091
ACH-000427,-0.04848837717307894
ACH-000433,-0.12227843955563995
ACH-000435,-0.005273035274560973
ACH-000436,-0.0067226598483271565
ACH-000444,-0.23096502704996605
ACH-000445,-0.039958006580116966
ACH-000448,-0.06002726043491587
ACH-000450,-0.037503336091506884
ACH-000452,-0.04130299648987744
ACH-000454,-0.0319332598480499
ACH-000458,-0.016391471226047696
ACH-000459,0.12466267968371532
ACH-000460,0.07751963257222619
ACH-000461,0.02880429787325915
ACH-000463,-0.08339481707136037
ACH-000464,0.013858801886303923
ACH-000466,0.0954564657379685
ACH-000467,-0.11101617503370496
ACH-000468,-0.10385268569798356
ACH-000469,-0.1301259913300059
ACH-000470,-0.012807740897712087
ACH-000471,-0.04378429761979548
ACH-000472,-0.06478693773977268
ACH-000473,0.031708713788014216
ACH-000475,-0.05418241245307797
ACH-000476,0.022636102039283363
ACH-000477,-0.12260854688345656
ACH-000479,0.03389874856091683
ACH-000480,0.030411882756202182
ACH-000481,0.09293734480196728
ACH-000483,0.040433303224511816
ACH-000484,0.019257392447814683
ACH-000485,0.0987806819577524
ACH-000486,0.047773159125798
ACH-000487,0.002793032121079753
ACH-000488,0.031501524355560195
ACH-000490,-0.050285149797403
ACH-000491,-0.14824698647714354
ACH-000495,-0.0934774545965593
ACH-000496,-0.14908180483228645
ACH-000499,-0.007982778230768709
ACH-000500,-0.019481055090799598
ACH-000502,-0.02544314010884235
ACH-000503,-0.07215240100257563
ACH-000505,-0.08821714118520976
ACH-000507,-0.02288877007941093
ACH-000510,-0.06503676600246555
ACH-000511,0.003906720525631357
ACH-000512,0.2026555976504172
ACH-000516,-0.0405576992169148
ACH-000517,-0.08954823605332284
ACH-000518,0.03736891361766194
ACH-000520,-0.024671871988780444
ACH-000521,-0.05331640917851228
ACH-000522,-0.06561379729167906
ACH-000524,-0.0033630704113477962
ACH-000527,0.031778980851064585
ACH-000528,-0.005616264750888674
ACH-000537,-0.06384320889800231
ACH-000541,-0.08632519266538016
ACH-000542,-0.022895611684954152
ACH-000544,-0.1518454742913916
ACH-000545,-0.07099877487798573
ACH-000547,0.026893584362186026
ACH-000548,-0.14513273460434215
ACH-000549,0.04699776813563675
ACH-000550,-0.15874412994855533
ACH-000552,-0.1136083131134898
ACH-000556,-0.10958198121891144
ACH-000557,0.1035996881298903
ACH-000569,-0.2273102256923739
ACH-000570,0.03740139257556468
ACH-000571,-0.07922652500605187
ACH-000573,-0.07471275452256733
ACH-000576,-0.13043828062273308
ACH-000579,0.049053427154434295
ACH-000580,0.02175142892754269
ACH-000584,-0.04077242187876918
ACH-000585,-0.007878262219815288
ACH-000588,0.013680622916932957
ACH-000589,0.015899313965530234
ACH-000591,-0.06866929809952832
ACH-000593,-0.09760866918526302
ACH-000600,-0.05431513097629584
ACH-000601,-0.07940348635071807
ACH-000605,-0.050513669450433625
ACH-000606,0.122085034565877
ACH-000608,-0.0038878493561112564
ACH-000614,-0.07101722509568875
ACH-000616,-0.21615680471142928
ACH-000618,-0.029653016444205694
ACH-000619,-0.011931906557168331
ACH-000620,-0.08244453541315687
ACH-000621,-0.14270349290110296
ACH-000622,-0.1108187693291545
ACH-000623,-0.04986131007563531
ACH-000624,0.0163326282022164
ACH-000627,0.11079991654851636
ACH-000630,-0.0464210193185096
ACH-000631,-0.10281224803722183
ACH-000632,0.055899002205503916
ACH-000633,-0.06912861425426921
ACH-000637,-0.2555663591895717
ACH-000638,0.14766829698555833
ACH-000646,-0.04438896449606165
ACH-000647,-0.04324001529858693
ACH-000648,-0.10992320360195863
ACH-000649,-0.020705732051480952
ACH-000651,-0.3404626270243028
ACH-000652,0.05659791472625419
ACH-000653,-0.06780550589562231
ACH-000657,-0.12391718141556247
ACH-000658,-0.10802964847170476
ACH-000661,0.0018988682164099032
ACH-000662,0.17187385082739629
ACH-000663,-0.16718514990465144
ACH-000665,-0.03053929370828673
ACH-000671,-0.05314377300421854
ACH-000672,-0.14349053558351654
ACH-000673,-0.014776339806734625
ACH-000676,-0.02317815717628325
ACH-000677,0.0026226221485193754
ACH-000681,-0.07504239451419417
ACH-000683,-0.04661014654665949
ACH-000684,0.15374329387678845
ACH-000688,0.05386298904022906
ACH-000693,-0.05997684141712752
ACH-000694,-0.07324110996327905
ACH-000695,-0.15147038625823728
ACH-000696,-0.12722721573371631
ACH-000697,0.05818618737976825
ACH-000699,-0.02746805113924269
ACH-000701,-0.11738721826866322
ACH-000706,-0.0056667768236268855
ACH-000711,0.021621113997424325
ACH-000713,-0.04498802277567167
ACH-000714,-0.06536208227837616
ACH-000718,-0.020585651161786074
ACH-000720,-0.0051719995557479755
ACH-000721,0.024686314853977882
ACH-000724,-0.05370681499469345
ACH-000725,-0.1471415074813676
ACH-000732,0.16168428443737848
ACH-000734,-0.006047941205402674
ACH-000735,-0.055134339957590484
ACH-000736,-0.008566617218117844
ACH-000738,0.001969177153961212
ACH-000746,-0.07136937142736904
ACH-000747,-0.030954586203955463
ACH-000748,-0.027366640806278496
ACH-000753,-0.05357063108965192
ACH-000756,-0.15336587230185822
ACH-000757,-0.14657042707555207
ACH-000758,-0.0444301188881567
ACH-000760,-0.16324285117321846
ACH-000762,-0.06600410501810927
ACH-000763,0.07166594317585312
ACH-000764,-0.06622747016757073
ACH-000765,0.08938392827889208
ACH-000766,0.011367185618577809
ACH-000767,-0.1509358578671039
ACH-000768,-0.13241845987069814
ACH-000769,-0.2385903135846295
ACH-000770,0.030632737029119263
ACH-000771,-0.04466264202638856
ACH-000773,-0.07041760359583707
ACH-000776,-0.0748694295877503
ACH-000777,-0.06475930185741298
ACH-000778,0.08777771812148506
ACH-000781,0.003589603291951825
ACH-000782,0.01698656661324159
ACH-000783,-0.04371257190594295
ACH-000784,-0.17771197848784293
ACH-000785,0.0766763072035464
ACH-000787,0.02583789684413589
ACH-000788,-0.026912866320775938
ACH-000791,-0.041342661069685024
ACH-000792,0.04765419465454145
ACH-000794,0.02773320420575839
ACH-000796,0.05860772478754365
ACH-000798,-0.09773265257749256
ACH-000799,-0.00994862490630468
ACH-000800,-0.05043209223819356
ACH-000802,-0.11504677398499095
ACH-000804,-0.05892713579309481
ACH-000805,0.08279600032178372
ACH-000809,0.0812387421954766
ACH-000810,-0.2564853035294665
ACH-000811,-0.02352708189663564
ACH-000817,-0.13654039212004584
ACH-000819,-0.17462202397616686
ACH-000820,0.013944781059363764
ACH-000821,0.039123133729502775
ACH-000822,0.011428521682190856
ACH-000823,0.029006229776060363
ACH-000824,-0.08258058603554158
ACH-000827,-0.027261303030890027
ACH-000829,-0.10937341156572404
ACH-000831,-0.10335070982063987
ACH-000832,-0.003984807802032619
ACH-000833,0.14620124231037812
ACH-000834,-0.0003622802444249705
ACH-000835,-0.004694379023936797
ACH-000836,0.060995376617686926
ACH-000837,0.05257105891735612
ACH-000838,0.029795510934837392
ACH-000839,-0.11990502147097952
ACH-000840,-0.2358533346174569
ACH-000841,-0.0073331062679983785
ACH-000843,0.08802259756300779
ACH-000846,-0.1280896781558056
ACH-000847,-0.03779573865965807
ACH-000848,-0.0585382635270295
ACH-000849,-0.035418097534190784
ACH-000851,-0.038461759289648914
ACH-000855,-0.08214378352126157
ACH-000856,-0.0927546040470951
ACH-000858,0.06239203484748804
ACH-000859,0.15112293013675818
ACH-000861,-0.03944866510641113
ACH-000862,0.04400882030662121
ACH-000865,0.008763994148931968
ACH-000866,0.052657668815016205
ACH-000867,-0.07095664218626936
ACH-000869,0.023181994342546003
ACH-000872,-0.0651485850586657
ACH-000873,0.0655792924483038
ACH-000876,0.023668424467688846
ACH-000878,0.06717522259660152
ACH-000880,0.0735252439789315
ACH-000881,-0.07870987822971946
ACH-000882,-0.012172948983021686
ACH-000884,-0.07945947441755212
ACH-000885,-0.07104426892855888
ACH-000887,-0.0011465366470785135
ACH-000889,-0.015767909341992594
ACH-000896,-0.10402838766013583
ACH-000898,-0.03337142156206821
ACH-000900,0.0076460193068938675
ACH-000901,-0.02100790561387892
ACH-000905,-0.11475950980223028
ACH-000906,0.0317112046474501
ACH-000907,-0.0307584530385846
ACH-000910,-0.0664683198380531
ACH-000911,0.0064725867410883545
ACH-000912,0.09136729962826402
ACH-000913,-0.05792209258477241
ACH-000915,-0.07802787615534228
ACH-000916,0.2240713134375586
ACH-000917,0.1274035799320001
ACH-000920,-0.09653991382093484
ACH-000921,-0.0323345265748077
ACH-000924,0.003876272481777326
ACH-000926,-0.08852349998832047
ACH-000928,-0.1816924101000609
ACH-000929,-0.04545104791900683
ACH-000932,-0.1559657902864052
ACH-000935,-0.06821925721423211
ACH-000936,0.02840409410692516
ACH-000937,-0.04229285743218655
ACH-000938,-0.02000901277335036
ACH-000939,-0.12895904886382098
ACH-000941,-0.07201525587915505
ACH-000943,-0.02687448789273631
ACH-000946,-0.006254900318784922
ACH-000947,-0.15435700556120766
ACH-000948,-0.010872005323763218
ACH-000950,-0.07293124499763383
ACH-000953,-0.035023725863071994
ACH-000954,-0.11770297212681124
ACH-000957,-0.0172707307902186
ACH-000958,-0.06140850496523459
ACH-000960,-0.0333145629575732
ACH-000963,-0.07758486817707755
ACH-000968,-0.035877164008478415
ACH-000969,0.09506133111568704
ACH-000972,-0.09009085767923103
ACH-000973,-0.047264092040929115
ACH-000974,0.01207315431191257
ACH-000978,-0.016037666655679197
ACH-000984,-0.1566552819486017
ACH-000986,-0.12459605314786695
ACH-000988,-0.13296586269101662
ACH-000993,-0.05911905859200774
ACH-000994,0.014630624782403406
ACH-000996,0.018620591279448186
ACH-001001,0.015906523685955798
ACH-001020,-0.15147979884914564
ACH-001028,0.04546802205393241
ACH-001031,-0.1374155094541776
ACH-001038,-0.00944682179851119
ACH-001048,-0.013280648058713894
ACH-001050,-0.0022523822571472577
ACH-001053,-0.06816486900244434
ACH-001054,-0.13136124717555214
ACH-001061,0.020674842447998488
ACH-001067,-0.14670980424473826
ACH-001075,-0.17001628369075195
ACH-001096,-0.025151889229975043
ACH-001111,-0.20987138039591452
ACH-001119,-0.06175311524483928
ACH-001128,-0.07568366754151425
ACH-001134,-0.0038321721741767256
ACH-001151,-0.08750637497602856
ACH-001163,-0.15322188739509085
ACH-001164,-0.1857208499085687
ACH-001183,-0.04176786862268947
ACH-001192,0.04366592006749577
ACH-001193,0.12580136017953675
ACH-001196,-0.007373620185551634
ACH-001197,-0.01377093497606668
ACH-001205,0.08749173637081666
ACH-001211,-0.2962062346089814
ACH-001212,-0.1123409646159238
ACH-001228,-0.07668600120954445
ACH-001232,-0.08570842723157547
ACH-001239,0.0941579713684544
ACH-001270,-0.07734450726966775
ACH-001274,-0.014678991598587241
ACH-001275,-0.04800417082236167
ACH-001277,-0.05693268163044018
ACH-001278,-0.009771088029502195
ACH-001280,-0.09206778603694923
ACH-001283,0.10071577511984298
ACH-001289,0.03471830722577348
ACH-001300,-0.07787877712801286
ACH-001301,0.1957095348775049
ACH-001302,-0.14487403225493106
ACH-001306,-0.05012124047150725
ACH-001318,0.0077163759831007156
ACH-001322,-0.22116041358773766
ACH-001328,-0.02900958810225705
ACH-001332,0.13261053028522027
ACH-001336,-0.014779977417397628
ACH-001346,0.031285031550015024
ACH-001353,0.07968115717453053
ACH-001354,0.2280880718211461
ACH-001367,-0.013224634481169256
ACH-001368,0.009668382495986136
ACH-001374,-0.053166793885150165
ACH-001377,0.020015671153271783
ACH-001380,0.011262359703321402
ACH-001391,-0.09358539760064664
ACH-001408,-0.056017594037866464
ACH-001430,0.106573806854386
ACH-001431,0.10714688585372738
ACH-001450,0.11759143034389526
ACH-001496,0.05183241717617712
ACH-001500,0.05959572932153695
ACH-001523,0.01098495226438326
ACH-001532,-0.12872789334521198
ACH-001550,-0.09310522282850574
ACH-001552,0.01261862342081936
ACH-001554,-0.10986747199541014
ACH-001654,-0.062378071161626227
ACH-001735,-0.00638468710465098
ACH-001736,0.1068438976216015
ACH-001737,-0.2349459861187903
ACH-001740,0.04049249397156443
ACH-001745,0.04576611647864546
ACH-001765,0.02502916691918798
