,SLCO1C1 (53919)
ACH-000004,0.0973460039478433
ACH-000005,0.3769954309574385
ACH-000007,0.13707499183857655
ACH-000009,0.13810568611739366
ACH-000011,0.13590188197385766
ACH-000012,0.3145197452099304
ACH-000013,0.1642328800179255
ACH-000014,0.3036265691884177
ACH-000015,0.17351108327380205
ACH-000017,0.2671003359785956
ACH-000018,0.004607238689392302
ACH-000019,0.18735614620490074
ACH-000021,0.14424672569319727
ACH-000022,0.05497659469000945
ACH-000025,0.12629252421297324
ACH-000028,0.20317046152707302
ACH-000030,0.1743853669039151
ACH-000035,0.18966409879588764
ACH-000036,0.07549395455378001
ACH-000037,0.2012664527583236
ACH-000039,0.15163550860584007
ACH-000040,0.10774795348279484
ACH-000041,0.1305776618213636
ACH-000042,0.1732207794809007
ACH-000045,0.2582587004326197
ACH-000047,0.22843328898829734
ACH-000052,0.008084667952834121
ACH-000053,0.24951732895977244
ACH-000054,0.14252796830262188
ACH-000055,0.05788610091430683
ACH-000060,0.0961067956044072
ACH-000067,0.1651971291319602
ACH-000070,0.21827803768247625
ACH-000075,0.17997622887735434
ACH-000078,0.3119535881750521
ACH-000082,0.1952304122615374
ACH-000085,0.0007194608166640157
ACH-000086,0.03772954997912648
ACH-000087,0.10203163980679016
ACH-000092,0.15606963182044434
ACH-000095,0.1395396600987591
ACH-000097,0.2293645558953341
ACH-000098,0.1760751513014663
ACH-000099,0.15160453856527467
ACH-000108,0.15158791693197904
ACH-000113,0.11043762255724822
ACH-000116,-0.02344090572238476
ACH-000118,0.08870043988981814
ACH-000120,0.267285769825362
ACH-000123,0.08502818544950569
ACH-000127,0.16138366736751314
ACH-000128,0.16973167254921376
ACH-000132,0.20687647200850004
ACH-000133,0.15411427033472194
ACH-000137,0.0722238142772068
ACH-000138,0.15973448477008373
ACH-000142,0.0886900396010688
ACH-000143,0.0627935871388405
ACH-000146,0.16322156409239413
ACH-000148,0.03030806789403121
ACH-000150,0.11930499692612084
ACH-000152,0.08346165139752365
ACH-000153,0.024322308404012262
ACH-000159,0.08254010235694158
ACH-000160,0.11281948557321675
ACH-000163,0.21666238345344235
ACH-000167,-0.13954992350929032
ACH-000168,0.3142637323721434
ACH-000169,0.14746680500849202
ACH-000178,0.2337124871259217
ACH-000183,0.14534188331825645
ACH-000188,0.13054993586805938
ACH-000189,0.27571906781946204
ACH-000190,0.10669677072762082
ACH-000198,0.08226130139539234
ACH-000203,0.4336970831902712
ACH-000204,0.04706188110099465
ACH-000206,0.15789363630195835
ACH-000207,0.1405826985421029
ACH-000208,-0.0065758893580090275
ACH-000210,0.16234411994268058
ACH-000211,0.16257740925069136
ACH-000215,0.1946725436414114
ACH-000221,0.08527621349118643
ACH-000222,0.08925432112428451
ACH-000223,0.08023338810520159
ACH-000226,0.0033009591502446557
ACH-000227,0.102954312841561
ACH-000228,0.19908554013254764
ACH-000231,0.04796347916089026
ACH-000232,0.10034665143140672
ACH-000233,0.16617392195836614
ACH-000234,0.012433847088956142
ACH-000235,0.14011928827907033
ACH-000237,0.13747550844322684
ACH-000238,0.11142372239669862
ACH-000242,0.03981697403980532
ACH-000243,0.013835228018655329
ACH-000244,0.07108320366139301
ACH-000246,0.10047250974110387
ACH-000248,0.2878092444374952
ACH-000250,0.12850606376922993
ACH-000251,0.2962753605060053
ACH-000252,0.2704235141348094
ACH-000253,0.19868730901212256
ACH-000255,0.02340314000896276
ACH-000256,0.254464670627597
ACH-000257,0.09172793387273427
ACH-000258,0.1500036772840739
ACH-000259,0.16609052098303784
ACH-000260,0.2481861848443192
ACH-000261,0.12223090182387801
ACH-000262,0.12947206426015775
ACH-000263,0.13835403040313393
ACH-000264,0.17921054335322525
ACH-000265,0.09927862931027108
ACH-000266,0.055340463043455766
ACH-000272,0.013262166261441244
ACH-000274,0.1591927805096022
ACH-000277,0.1238270622602816
ACH-000278,0.09624758507254703
ACH-000279,0.12722027046843554
ACH-000280,0.2160326434339604
ACH-000281,0.0539008927753939
ACH-000288,0.0768934399714675
ACH-000291,0.13960657862822454
ACH-000293,0.18626600652618025
ACH-000294,0.007138807726098848
ACH-000295,0.05687802759788775
ACH-000296,0.19143712942289928
ACH-000302,0.10408769199415263
ACH-000304,0.09893321513642472
ACH-000307,0.12959617204276844
ACH-000308,0.13121466758308475
ACH-000310,0.20506292553888456
ACH-000311,-0.013212920165274249
ACH-000312,0.17037403078334148
ACH-000315,0.13192970592338574
ACH-000316,0.1488620023193696
ACH-000317,0.12421302722340125
ACH-000318,0.20984047363423847
ACH-000319,0.10689065155121852
ACH-000320,0.22321390424799373
ACH-000322,0.15200835314468314
ACH-000323,0.11850031145484828
ACH-000324,0.09384978557661454
ACH-000329,0.2950356202301781
ACH-000330,0.2966580027023366
ACH-000331,0.13355011578415796
ACH-000332,0.10448566207630157
ACH-000334,0.3199898711516122
ACH-000335,-0.008118462386383123
ACH-000336,0.07571198130802773
ACH-000337,0.12135769367677507
ACH-000338,0.09337822274742967
ACH-000339,0.10281482782123104
ACH-000341,0.09502038729446027
ACH-000348,0.12429167064536738
ACH-000350,0.1890188831411176
ACH-000352,0.16914460679997467
ACH-000356,0.19785784729793135
ACH-000361,0.053980941337934366
ACH-000362,0.19654228038467125
ACH-000363,0.1569545106029616
ACH-000364,0.3061295696986857
ACH-000365,0.123470418518176
ACH-000366,0.2375869570547945
ACH-000368,0.11189173797118317
ACH-000374,0.07573038773823916
ACH-000375,0.04696235652129272
ACH-000376,0.07722156407571769
ACH-000381,-0.023399759348676528
ACH-000383,0.183471443108642
ACH-000387,0.08188297475561772
ACH-000389,0.25594372587974484
ACH-000390,0.18274679906475447
ACH-000393,0.2662181127217273
ACH-000395,0.2747204778503952
ACH-000396,0.18743490300972995
ACH-000397,0.12714307868203287
ACH-000401,0.019541130465137318
ACH-000402,0.08712034122935652
ACH-000403,0.14083029525088592
ACH-000404,0.19108775397279912
ACH-000406,0.18677467687174504
ACH-000407,0.0422345916482251
ACH-000408,0.08580859719506863
ACH-000410,0.16226600878205366
ACH-000411,0.19532076517614355
ACH-000414,0.09253043925315016
ACH-000415,0.2434838098889044
ACH-000416,0.17555963620756956
ACH-000420,0.12338476022564535
ACH-000421,0.1929572643280585
ACH-000424,0.1785615224415222
ACH-000425,0.14702135700539645
ACH-000426,0.04776943994965902
ACH-000427,0.21139564512113365
ACH-000433,0.1928494328481272
ACH-000435,0.2918521147612578
ACH-000436,0.04674024148795708
ACH-000444,0.04810869481601368
ACH-000445,0.24807043354850325
ACH-000448,0.15428350410876532
ACH-000450,0.14423019373923454
ACH-000452,0.03200362860581642
ACH-000454,0.18290053417078414
ACH-000458,0.2567358322246527
ACH-000459,0.21885062518949133
ACH-000460,0.2215968050641864
ACH-000461,0.10676524197670577
ACH-000463,0.12782033159620595
ACH-000464,0.03237506699411952
ACH-000466,0.21830856605208396
ACH-000467,0.1841506836657244
ACH-000468,0.1504444726582265
ACH-000469,0.17632769853852695
ACH-000470,0.16241363484949026
ACH-000471,-0.011192966176832944
ACH-000472,0.15160050827195104
ACH-000473,0.14441912041900415
ACH-000475,0.13567734923941546
ACH-000476,0.2002660285224058
ACH-000477,0.17819801974827468
ACH-000479,0.07177493821163995
ACH-000480,0.09045790942655944
ACH-000481,0.17600842678925033
ACH-000483,0.14502540924962345
ACH-000484,0.265240655802314
ACH-000485,0.10027100500370584
ACH-000486,0.11775546578521455
ACH-000487,0.20629087824933728
ACH-000488,0.19494037021858407
ACH-000490,0.16789536302330085
ACH-000491,0.06384542654778205
ACH-000495,0.1915795884404472
ACH-000496,0.09506750084724117
ACH-000499,0.21046856956086635
ACH-000500,-0.0405728448396491
ACH-000502,0.13965428878320646
ACH-000503,0.13887986450028447
ACH-000505,-0.0438898805071555
ACH-000507,0.17200036617649014
ACH-000510,0.09828104721407173
ACH-000511,0.13344559414063448
ACH-000512,0.09086318132233427
ACH-000516,0.2087047343645889
ACH-000517,0.13254113044719887
ACH-000518,0.07165554205857072
ACH-000520,0.017163427818329257
ACH-000521,0.15716344470576513
ACH-000522,0.0917349266294484
ACH-000524,0.12927363094050748
ACH-000527,0.12060471346601745
ACH-000528,0.2050356778824764
ACH-000537,0.009329035904723542
ACH-000541,0.17129780709038148
ACH-000542,-0.00167012407309996
ACH-000544,0.339740933247049
ACH-000545,0.06386228465978877
ACH-000547,0.11431283103894947
ACH-000548,0.23153830706268566
ACH-000549,0.28045122602946243
ACH-000550,0.1245697116079946
ACH-000552,0.21046022780527374
ACH-000556,0.09526586570958444
ACH-000557,0.20847429159123415
ACH-000569,-0.12250716305016796
ACH-000570,0.2150888911594924
ACH-000571,0.18036773754261426
ACH-000573,0.16066417855337015
ACH-000576,0.196690880303702
ACH-000579,0.2463414993660617
ACH-000580,0.0624664218200697
ACH-000584,0.1265232329799552
ACH-000585,0.13737823284634545
ACH-000588,0.23120235215256954
ACH-000589,0.0473462738333031
ACH-000591,0.05230483372026898
ACH-000593,0.16091159529760846
ACH-000600,0.15330437662457072
ACH-000601,0.1822141264200412
ACH-000605,0.02635766041311665
ACH-000606,0.0773676704048763
ACH-000608,0.047288575844195185
ACH-000614,0.05568621971865198
ACH-000616,0.35334429151790697
ACH-000618,0.11364076191684686
ACH-000619,0.13661795653929648
ACH-000620,0.1441703244152178
ACH-000621,-0.06902164364167546
ACH-000622,0.11281828266809207
ACH-000623,0.19009521329102164
ACH-000624,0.11127418977029672
ACH-000627,0.0899636779050142
ACH-000630,0.04139640601414074
ACH-000631,0.19668629633347004
ACH-000632,0.06769495772841186
ACH-000633,0.13053000363462894
ACH-000637,0.17499291980489254
ACH-000638,-0.010472292870759016
ACH-000646,0.16013435031671852
ACH-000647,0.0917081283720462
ACH-000648,0.11453839115666835
ACH-000649,0.15956765575776752
ACH-000651,0.17558294263946073
ACH-000652,0.17296246544953273
ACH-000653,0.25789045500545377
ACH-000657,0.17696132317492402
ACH-000658,0.3031232654808799
ACH-000661,0.15893875028802684
ACH-000662,0.17778085663222054
ACH-000663,0.13637256592750954
ACH-000665,0.13768785050148172
ACH-000671,0.16736655739911466
ACH-000672,-0.010778348943325623
ACH-000673,0.17534088058904113
ACH-000676,0.13978485010446826
ACH-000677,0.2074478462503188
ACH-000681,0.14530296993420508
ACH-000683,0.17821955784646187
ACH-000684,0.1777128081254364
ACH-000688,-0.2823660074729814
ACH-000693,0.1235442177803872
ACH-000694,0.13633649630156974
ACH-000695,0.2393976129210595
ACH-000696,0.16390548072668062
ACH-000697,0.22561799600255414
ACH-000699,0.17737162464930334
ACH-000701,0.15496689579762496
ACH-000706,0.3132689644703923
ACH-000711,0.12871851851299276
ACH-000713,0.36317989472821416
ACH-000714,0.13269841000434549
ACH-000718,0.1183608182678936
ACH-000720,0.0954984240459444
ACH-000721,0.11038251679280686
ACH-000724,0.12412238669111755
ACH-000725,0.14442553523258106
ACH-000732,0.1652229151662524
ACH-000734,0.14334268554407226
ACH-000735,0.06186503486281191
ACH-000736,0.13396683011888785
ACH-000738,0.19151717970082227
ACH-000746,0.2854445989533121
ACH-000747,0.12487273972510135
ACH-000748,0.19610994116901653
ACH-000753,0.15550290590592886
ACH-000756,-0.049391664713315964
ACH-000757,0.20598811747417325
ACH-000758,0.16936895204705307
ACH-000760,0.1478143622194075
ACH-000762,0.21921505481032516
ACH-000763,0.10954153533624976
ACH-000764,0.1869460698858941
ACH-000765,0.09038124145401777
ACH-000766,0.1468361946380008
ACH-000767,0.2364474112580116
ACH-000768,0.11389717236213748
ACH-000769,0.10473540808053054
ACH-000770,0.2792579685032089
ACH-000771,0.15763159655312306
ACH-000773,0.19332749775470925
ACH-000776,0.35205547907494555
ACH-000777,0.24434541820366976
ACH-000778,0.2307581356673857
ACH-000781,0.1328660939668626
ACH-000782,0.16684945071513066
ACH-000783,0.17666431281112235
ACH-000784,0.15901530894217833
ACH-000785,0.19618675032682986
ACH-000787,0.10452258210846237
ACH-000788,0.06543768000650778
ACH-000791,-0.06861977129118924
ACH-000792,0.13315687922225525
ACH-000794,0.21242797372570055
ACH-000796,0.1644417079492893
ACH-000798,0.10089205414426834
ACH-000799,0.12123301388539058
ACH-000800,0.17508041713244776
ACH-000802,-0.0019513611573719405
ACH-000804,0.3404013319632811
ACH-000805,0.2746026133725085
ACH-000809,0.14908267196582178
ACH-000810,0.04965154735476568
ACH-000811,0.0630281307860713
ACH-000817,0.32672370255158945
ACH-000819,0.1394842738029216
ACH-000820,0.1998250157576814
ACH-000821,0.03324685710144462
ACH-000822,0.21070136370359507
ACH-000823,0.11405543742428012
ACH-000824,0.1952380174723865
ACH-000827,0.09362906309935362
ACH-000829,0.0989946143575848
ACH-000831,0.046375393473507255
ACH-000832,0.1811102893382952
ACH-000833,0.07115558615402165
ACH-000834,0.14812579926750136
ACH-000835,0.2011111436719953
ACH-000836,0.10612628118672343
ACH-000837,0.11141207237746216
ACH-000838,0.11479514016644285
ACH-000839,0.19880110885311555
ACH-000840,0.1041423868706766
ACH-000841,0.08958426742914996
ACH-000843,0.15365012903722147
ACH-000846,0.26575727359622764
ACH-000847,0.15475401126611554
ACH-000848,0.20130085997525424
ACH-000849,0.023178503340587516
ACH-000851,0.2443036093223318
ACH-000855,0.3382229457175163
ACH-000856,0.061866550767261226
ACH-000858,0.22769657393694884
ACH-000859,0.1963832385358913
ACH-000861,0.20362925919026806
ACH-000862,0.16430786861229502
ACH-000865,0.12074610694984267
ACH-000866,0.10969358912519958
ACH-000867,0.14078069163192294
ACH-000869,0.1855201060835044
ACH-000872,0.11462195854210487
ACH-000873,0.04452650952912477
ACH-000876,0.0790331592394296
ACH-000878,-0.02555521329010399
ACH-000880,0.12731475632273767
ACH-000881,0.0985224533009587
ACH-000882,0.1500054119751211
ACH-000884,0.1106259276291856
ACH-000885,-0.018520005601892268
ACH-000887,0.1948675234046993
ACH-000889,0.1747526537805665
ACH-000896,0.05240205898131842
ACH-000898,0.13245541480124773
ACH-000900,0.16877697383354992
ACH-000901,0.2050154364959549
ACH-000905,0.1867941340401924
ACH-000906,0.07748310211931389
ACH-000907,0.208632521123823
ACH-000910,0.17373140030645595
ACH-000911,0.09305825591543887
ACH-000912,0.2069369462844016
