,SLAIN1 (122060)
ACH-000004,-0.033505644960116036
ACH-000005,0.07680759069324036
ACH-000007,-0.21535385774916746
ACH-000009,0.032366538491830445
ACH-000011,0.17091393336577054
ACH-000012,0.05700220957285691
ACH-000013,0.0936155213895977
ACH-000014,0.09108657538221382
ACH-000015,0.0016593875765138055
ACH-000017,-0.015518510342130568
ACH-000018,-0.14061038651946664
ACH-000019,0.02065998079287128
ACH-000021,0.09512246693720863
ACH-000022,0.11745569645368525
ACH-000025,-0.020337774400116856
ACH-000028,-0.03909216433260465
ACH-000030,-0.02101181964321666
ACH-000035,0.11094306745574188
ACH-000036,0.0488415761464574
ACH-000037,0.11310417672234653
ACH-000039,-0.0879151337461754
ACH-000040,0.14800611887429355
ACH-000041,0.03706704657911511
ACH-000042,-0.029618487062027164
ACH-000045,0.15589157074478854
ACH-000047,0.10750824957600956
ACH-000052,0.26023729714843313
ACH-000053,0.05510351500455903
ACH-000054,0.03819121202498935
ACH-000055,0.044525328611326506
ACH-000060,-0.06508729154153782
ACH-000067,-0.05142702286557226
ACH-000070,0.16023874689980278
ACH-000075,0.1388968273675321
ACH-000078,-0.0008572256837223239
ACH-000082,0.004620672283906957
ACH-000085,0.1717811887150619
ACH-000086,0.050382282095127885
ACH-000087,0.05363354925910789
ACH-000092,0.14905845508648846
ACH-000095,0.048694160340584734
ACH-000097,0.02123359243506261
ACH-000098,0.08033791329092242
ACH-000099,0.1054707040962296
ACH-000108,-0.005485177440201767
ACH-000113,0.0297478227658955
ACH-000116,0.08807969504699155
ACH-000118,0.17101125251845656
ACH-000120,0.1154440037692786
ACH-000123,0.2064483526240644
ACH-000127,0.09561111095290308
ACH-000128,0.17575661073063625
ACH-000132,-0.010304517676855592
ACH-000133,-0.012149915942569336
ACH-000137,-0.003059584934706466
ACH-000138,0.1662305997377987
ACH-000142,0.02636874498911888
ACH-000143,-0.0009354784259616596
ACH-000146,0.15758702922689868
ACH-000148,0.00539200836669941
ACH-000150,-0.04311826066168421
ACH-000152,-0.10824351110074676
ACH-000153,-0.03199545593390482
ACH-000159,-0.04217754240752677
ACH-000160,0.12377159963050476
ACH-000163,0.07616766464263595
ACH-000167,-0.10449925143986312
ACH-000168,0.08294071027098192
ACH-000169,-0.04187133944886385
