,DENND2A (27147)
ACH-000226,-0.12414930838578808
ACH-000227,-0.11447604484586126
ACH-000228,0.06261836382166959
ACH-000231,-0.1287109820909462
ACH-000232,-0.2619190275602097
ACH-000233,-0.07252025384472767
ACH-000234,-0.07881175891332423
ACH-000235,-0.21806234569373728
ACH-000237,-0.14006139826267064
ACH-000238,0.026589415432678957
ACH-000242,-0.14134452211512918
ACH-000243,-0.07706820324471278
ACH-000244,-0.025951730358276748
ACH-000246,-0.12784540347380835
ACH-000248,0.043926260900526884
ACH-000250,-0.1914435582567361
ACH-000251,-0.17035647654054933
ACH-000252,-0.24275332833720864
ACH-000253,-0.15544737714842022
ACH-000255,-0.05403265165979183
ACH-000256,-0.16622526847837146
ACH-000257,-0.11600537798421615
ACH-000258,-0.6464804644645552
ACH-000259,-0.04654872126489026
ACH-000260,-0.16659409311564635
ACH-000261,-0.16060601370287636
ACH-000262,-0.2494473320342318
ACH-000263,0.15681100827189925
ACH-000264,-0.16807936167870782
ACH-000265,-0.054073702225039176
ACH-000266,-0.12280954117676968
ACH-000272,-0.192875426848668
ACH-000274,-0.1719601685951036
ACH-000277,0.03224753985329573
ACH-000278,-0.29143795300179554
ACH-000279,-0.2554996761255236
ACH-000280,-0.06935905148844143
ACH-000281,-0.13299458389957158
ACH-000288,-0.07459819513604536
ACH-000291,-0.2155822510633381
ACH-000293,-0.23635528581715184
ACH-000294,-0.019792558158347916
ACH-000295,-0.2252256090691346
ACH-000296,-0.0660705478138521
ACH-000302,-0.20979055024388088
ACH-000304,-0.2289919381625657
ACH-000307,-0.1257949135202274
ACH-000308,-0.10833007519002524
ACH-000310,-0.12102198879066077
ACH-000311,-0.07529538576513795
ACH-000312,-0.25055251806884776
ACH-000315,-0.13456967101265296
ACH-000316,-0.3110416750204696
ACH-000317,-0.3209735918352063
ACH-000318,-0.04587470918483938
ACH-000319,-0.06679723125466985
ACH-000320,-0.31007633939339724
ACH-000322,-0.15077873899579966
ACH-000323,-0.1135923506026592
ACH-000324,-0.09304809194219524
ACH-000329,-0.098438091798202
ACH-000330,-0.1618102518817883
ACH-000331,-0.1124466933035975
ACH-000332,-0.09998311440123353
ACH-000334,-0.10404074032521124
ACH-000335,-0.2599150378114268
ACH-000336,-0.21313076541693315
ACH-000337,0.04625856639985737
ACH-000338,-0.6971006293630883
ACH-000339,-0.016316509058993785
ACH-000341,-0.03603724381871845
ACH-000348,-0.13275562821162415
ACH-000350,-0.15164662491752134
ACH-000352,-0.14289729087490732
ACH-000356,-0.12621775981133768
ACH-000361,-0.06366104380113992
ACH-000362,-0.11931034020997752
ACH-000363,-0.2547106850408777
ACH-000364,-0.08460857752165321
ACH-000365,-0.30142178622688365
ACH-000366,-0.08750664416732531
ACH-000368,-0.11435806368718687
ACH-000374,-0.1596636800037296
ACH-000375,-0.05513719987684424
ACH-000376,-0.13171847145048265
ACH-000381,-0.3275756923800909
ACH-000383,-0.1374926249688727
ACH-000387,-0.2564227204141833
ACH-000389,-0.17928047387378085
ACH-000390,-0.2278722756326188
ACH-000393,-0.25945957916460993
ACH-000395,-0.2607202450258113
ACH-000396,0.07039910504231169
ACH-000397,0.008775832640753609
ACH-000401,-0.04216316095044525
ACH-000402,-0.1643219015253339
ACH-000403,-0.14099036470898507
ACH-000404,-0.1660940817505131
ACH-000406,-0.17378046558618446
ACH-000407,-0.19252395607748368
ACH-000408,-0.07303737621407667
ACH-000410,0.014225315763848884
ACH-000411,-0.05068424985854688
ACH-000414,-0.10257093200322036
ACH-000415,-0.10403635632222574
ACH-000416,-0.2184125379634336
ACH-000420,-0.10927614405161364
ACH-000421,-0.06538821248450177
ACH-000424,-0.09225555271718712
ACH-000425,-0.08026761549640694
ACH-000426,-0.03969792159930624
ACH-000427,-0.002439422955635299
ACH-000433,0.11889779240597433
ACH-000435,-0.2454289583466704
ACH-000436,-0.0720949336905237
ACH-000444,-0.16725863105118205
ACH-000445,0.037858771666562416
ACH-000448,-0.257838821608009
ACH-000450,-0.4041619968091904
ACH-000452,-0.20580693841353806
ACH-000454,-0.3749401924812792
ACH-000458,-0.02875462667426028
ACH-000459,-0.11326088459764055
ACH-000460,-0.09327412284953863
ACH-000461,-0.1009311444749726
ACH-000463,-0.12278248833451624
ACH-000464,-0.1001634498530608
ACH-000466,-0.24905734494899825
ACH-000467,-0.1392967618456762
ACH-000468,-0.008596759520439395
ACH-000469,-0.30796686802192635
ACH-000470,-0.09076111366566028
ACH-000471,-0.1132383757770527
ACH-000472,-0.13898668841077752
ACH-000473,-0.21382567572384995
ACH-000475,-0.09681084681527126
ACH-000476,-0.08911127190559387
ACH-000477,-0.16811590108156615
ACH-000479,-0.029203669037281325
ACH-000480,-0.014661823080151253
ACH-000481,0.012380475433693658
ACH-000483,-0.019096695828041885
ACH-000484,-0.052841115302290166
ACH-000485,-0.1585118523086803
ACH-000486,-0.03103876538401465
ACH-000487,-0.24228038570874344
ACH-000488,-0.0695933131558995
ACH-000490,0.0042682377159095975
ACH-000491,-0.2116622912151391
ACH-000495,-0.2404001249669996
ACH-000496,-0.13539295311590466
ACH-000499,-0.28089582972105376
ACH-000500,-0.20320573291137106
ACH-000502,-0.10031521253254458
ACH-000503,0.08310286475042569
ACH-000505,-0.08097825034479175
ACH-000507,-0.11149902810040783
ACH-000510,-0.2249757694277462
ACH-000511,-0.10776326288335457
ACH-000512,-0.13711769744985336
ACH-000516,-0.17216789371679792
ACH-000517,-0.08844233711046624
ACH-000518,-0.2397363275448065
ACH-000520,-0.06636713644721356
ACH-000521,-0.24645636276689806
ACH-000522,-0.09392729762046904
ACH-000524,-0.0325883027909569
ACH-000527,-0.16014348819047308
ACH-000528,-0.050666195438068884
ACH-000537,-0.1836365928398428
ACH-000541,-0.2403846142221912
ACH-000542,-0.15003847711977247
ACH-000544,-0.12259165355105955
ACH-000545,-0.07336871804604989
ACH-000547,-0.12079154144067815
ACH-000548,-0.10258214923722372
ACH-000549,-0.2353706739928797
ACH-000550,-0.12113597210353096
ACH-000552,-0.2578752773923712
ACH-000556,-0.05702319304475634
ACH-000557,-0.2887602555082419
ACH-000569,-0.2109128793024268
ACH-000570,-0.07257589240325464
ACH-000571,-0.3049608179602353
ACH-000573,-0.07821072603839213
ACH-000576,-0.3223232473461361
ACH-000579,-0.2317095711773892
ACH-000580,-0.42308433242436605
ACH-000584,-0.14749883043693698
ACH-000585,-0.06717778387482122
ACH-000588,-0.13836541540825176
ACH-000589,-0.10847709395841593
ACH-000591,-0.11432322883646713
ACH-000593,-0.1353013136505163
ACH-000600,-0.08749421097776196
ACH-000601,-0.12365530328320185
ACH-000605,-0.2613336388622533
ACH-000606,-0.0770971012117456
ACH-000608,-0.07661616390430809
ACH-000614,-0.16984779549052625
ACH-000616,-0.04253281931353429
ACH-000618,-0.2145717603839899
ACH-000619,-0.08520053919651077
ACH-000620,-0.13027186119348635
ACH-000621,-0.06500746424453509
ACH-000622,-0.10726657853094236
ACH-000623,-0.10129938276590812
ACH-000624,-0.25668147285207155
ACH-000627,-0.06254276452407875
ACH-000630,-0.08345249713325538
ACH-000631,-0.2924802193300754
ACH-000632,-0.1249012614114321
ACH-000633,-0.12622301539420958
ACH-000637,-0.033384351143226534
ACH-000638,-0.08326447640181364
ACH-000646,0.051130742735650624
ACH-000647,-0.13285132292710206
ACH-000648,-0.14394599775710082
ACH-000649,-0.20841122881166046
ACH-000651,-0.05866025156604189
ACH-000652,-0.12394874443067368
ACH-000653,-0.01243468698281411
ACH-000657,-0.19380367738570228
ACH-000658,-0.17171502864149138
ACH-000661,-0.009564680763155621
ACH-000662,-0.14514506814414938
ACH-000663,-0.04820822415158817
ACH-000665,-0.0762492871225567
ACH-000671,0.011021964660863873
ACH-000672,0.2863610785511982
ACH-000673,-0.15565608036371065
ACH-000676,-0.19258545413101025
ACH-000677,-0.19502137108440865
ACH-000681,-0.20040389865168412
ACH-000683,-0.04699905327171892
ACH-000684,-0.03186992248552575
ACH-000688,-0.0430766508456192
ACH-000693,-0.1970585075172357
ACH-000694,-0.063759338416814
ACH-000695,-0.07427316293389809
ACH-000696,-0.22139782824366225
ACH-000697,0.1704348818272603
ACH-000699,-0.06416481010806481
ACH-000701,-0.1425907840919127
ACH-000706,-0.1204291870654776
ACH-000711,-0.15385960946562732
ACH-000713,-0.07851057857928995
ACH-000714,-0.1571922155925012
ACH-000718,-0.16205007635949736
ACH-000720,-0.11620374145389667
ACH-000721,-0.07578568436169804
ACH-000724,-0.0639257564542525
ACH-000725,-0.2407634906466712
ACH-000732,-0.17458948203342567
ACH-000734,-0.09981651925406182
ACH-000735,-0.07082424687200778
ACH-000736,-0.1820287710546975
ACH-000738,-0.06504071866764301
ACH-000746,-0.013870048884307394
ACH-000747,-0.1658637169650662
ACH-000748,-0.07359442764608916
ACH-000753,-0.08833826499946283
ACH-000756,-0.06780224277297522
ACH-000757,-0.14760664208401042
ACH-000758,0.08351047928501111
ACH-000760,-0.12276419083618335
ACH-000762,-0.01982357968614716
ACH-000763,-0.2742432652321348
ACH-000764,-0.029054490789622432
ACH-000765,-0.2759525731563693
ACH-000766,-0.08164275536719152
ACH-000767,-0.16235634339050395
ACH-000768,-0.12216640290053205
ACH-000769,-0.05784020673007965
ACH-000770,-0.25596375810548044
ACH-000771,-0.18016491484008684
ACH-000773,0.016052386486863357
ACH-000776,-0.2543857825173586
ACH-000777,-0.14402231531389384
ACH-000778,-0.046280772248103286
ACH-000781,-0.18143150908400335
ACH-000782,-0.2631189689685988
ACH-000783,-0.005710595583456738
ACH-000784,-0.1813731534268995
ACH-000785,-0.2943514691129229
ACH-000787,-0.03887355361428632
ACH-000788,-0.19486331490179465
ACH-000791,-0.1838711207641526
ACH-000792,0.05167635014836122
ACH-000794,0.023233269922159832
ACH-000796,-0.0954495889449805
ACH-000798,-0.1986376388977253
ACH-000799,-0.37816837557717853
ACH-000800,-0.14532175362186806
ACH-000802,-0.03777901137017706
ACH-000804,-0.06957477926176261
ACH-000805,-0.03323637818305704
ACH-000809,-0.16570905419211074
ACH-000810,-0.07980129443455428
ACH-000811,-0.07686644764850302
ACH-000817,-0.28509927903121085
ACH-000819,-0.047614936254722136
ACH-000820,-0.21704016169252136
ACH-000821,0.02480413674103604
ACH-000822,-0.09326310451445953
ACH-000823,-0.09342435896028928
ACH-000824,-0.17775816306517386
ACH-000827,-0.11823749174420027
ACH-000829,-0.11335486766121187
ACH-000831,-0.1463995867058835
ACH-000832,-0.1807138799076408
ACH-000833,0.01547925534552509
ACH-000834,-0.04246152753901032
ACH-000835,-0.06617752852296117
ACH-000836,-0.3580806015802729
ACH-000837,-0.11108806120058744
ACH-000838,0.07636353763702637
ACH-000839,-0.056309811861858926
ACH-000840,0.0032788389352916988
ACH-000841,-0.3220743818217049
ACH-000843,-0.11354071904891087
ACH-000846,-0.09370307284282044
ACH-000847,-0.20703205759611853
ACH-000848,0.06530646037525449
ACH-000849,-0.19705229266647328
ACH-000851,-0.18138065470412565
ACH-000855,-0.20354189813899407
ACH-000856,-0.2473284647809848
ACH-000858,-0.035382339127322165
ACH-000859,-0.1135355974324012
ACH-000861,0.004331473285156803
ACH-000862,-0.1881713589098052
ACH-000865,-0.0807246427756757
ACH-000866,-0.1901089498628968
ACH-000867,-0.14364136024902807
ACH-000869,-0.2562758953968229
ACH-000872,-0.14215274411055967
ACH-000873,-0.16010437591093274
ACH-000876,-0.03232069865170647
ACH-000878,-0.06579410429341981
ACH-000880,-0.07597947618557997
ACH-000881,-0.14642333534123925
ACH-000882,-0.09775465753438256
ACH-000884,-0.1305359994932587
ACH-000885,-0.11657366605465387
ACH-000887,-0.14245231631851032
ACH-000889,-0.18407869944066294
ACH-000896,-0.10152614307872487
ACH-000898,-0.14027347787351266
ACH-000900,-0.01833025112204151
ACH-000901,-0.03456686893830485
ACH-000905,-0.11594835794320756
ACH-000906,-0.12467903212293813
ACH-000907,-0.07322714680846322
ACH-000910,-0.14143398764655707
ACH-000911,-0.01143400371086158
ACH-000912,-0.19535440832428486
ACH-000913,-0.11156420810867022
ACH-000915,-0.2264004831658461
ACH-000916,0.06845399263379946
ACH-000917,-0.11636527359782335
ACH-000920,-0.29613030341829105
ACH-000921,-0.11303243403870908
ACH-000924,-0.16142920770264166
ACH-000926,-0.18960048957269396
ACH-000928,-0.09941770158926068
ACH-000929,-0.10270751632189393
ACH-000932,-0.1307060902080923
ACH-000935,-0.07829614464696037
ACH-000936,-0.07442642452431585
ACH-000937,-0.28537530237381703
ACH-000938,-0.2990706490558357
ACH-000939,-0.002376525769943494
ACH-000941,-0.04316258886599248
ACH-000943,-0.17666005213030994
ACH-000946,-0.012342702984016995
ACH-000947,-0.02328089443032081
ACH-000948,-0.06377714816916108
ACH-000950,-0.08320603768831107
ACH-000953,-0.18400173870549894
ACH-000954,0.08185703658412967
ACH-000957,-0.2328219700909547
ACH-000958,-0.09827005696099776
ACH-000960,-0.1913729925149244
ACH-000963,-0.1295040355885672
ACH-000968,-0.20624757639936056
ACH-000969,0.09512569932839024
ACH-000972,0.07677128773484314
ACH-000973,-0.17219534770850567
ACH-000974,-0.05810141412282788
ACH-000978,-0.15052463829217874
ACH-000984,-0.02698510258121812
ACH-000986,0.04542003122207127
ACH-000988,-0.08160579858972224
ACH-000993,-0.062297026228135
ACH-000994,-0.2785646879061677
ACH-000996,-0.05192979904937605
ACH-001001,-0.1256106473869359
ACH-001020,-0.26912752415650565
ACH-001028,-0.2055706984176015
ACH-001031,-0.2463624573465514
ACH-001038,0.0009463332667520553
ACH-001048,-0.12416633175616365
ACH-001050,-0.04626107578919282
ACH-001053,-0.11442436617558427
ACH-001054,-0.08639225205480118
ACH-001061,-0.07137710095447022
ACH-001067,-0.1594615707179311
ACH-001075,-0.1970970278881612
ACH-001096,-0.05278886184229215
ACH-001111,0.1420694307931187
ACH-001119,-0.16590095097451055
ACH-001128,0.06046800959889104
ACH-001134,-0.20223331966581745
ACH-001151,-0.0960990878300219
ACH-001163,-0.10621225883157563
ACH-001164,0.016369007745427024
ACH-001183,-0.19581662141234055
ACH-001192,-0.17538960080845933
ACH-001193,-0.1374599802077224
ACH-001196,-0.2773834840086292
ACH-001197,-0.16365575662770768
ACH-001205,-0.17221192891490067
ACH-001211,-0.12417905250287055
ACH-001212,-0.1999706959188684
ACH-001228,-0.11080748310111636
ACH-001232,-0.08194877241396266
ACH-001239,-0.1445534919147683
ACH-001270,-0.011638973944434637
ACH-001274,-0.05884627595713955
ACH-001275,-0.22786070780902806
ACH-001277,-0.09700958539528567
ACH-001278,-0.11587869984060065
ACH-001280,-0.08033310962997416
ACH-001283,-0.012799199385518822
ACH-001289,-0.12875429143447809
ACH-001300,-0.15588899814924595
ACH-001301,-0.23124034667110346
ACH-001302,-0.06818181383405186
ACH-001306,-0.2143602937650231
ACH-001318,-0.2067285472484838
ACH-001322,0.018232523782394237
ACH-001328,-0.02261737893630753
ACH-001332,-0.2902884286660453
ACH-001336,-0.043456147491338866
ACH-001346,-0.00269312903980356
ACH-001353,-0.20317938317189504
ACH-001354,-0.16299520440551832
ACH-001367,-0.06231885788459578
ACH-001368,-0.18661770932560934
ACH-001374,-0.3417729114233355
ACH-001377,-0.09527927301266263
ACH-001380,-0.10444070647823794
ACH-001391,-0.20995210823775626
ACH-001408,-0.14345989863254874
ACH-001430,-0.23800832165303176
ACH-001431,-0.33468861753347445
ACH-001450,-0.36164186195902703
ACH-001496,-0.1322252830184645
ACH-001500,-0.008979885127798206
ACH-001523,-0.06762191516961273
ACH-001532,-0.11485843357142395
ACH-001550,-0.04400228516874407
ACH-001552,-0.15944897050327558
ACH-001554,-0.008864997246327689
ACH-001654,-0.09050052297336307
ACH-001735,-0.11349154177345275
ACH-001736,-0.081671827024489
ACH-001737,-0.05210402220925542
ACH-001740,-0.12358749112997328
ACH-001745,0.01393903939815114
ACH-001765,-0.10194023142267314
