,GLT1D1 (144423)
ACH-000004,0.10646925727403364
ACH-000005,-0.013172862012102184
ACH-000007,0.0627686675311043
ACH-000009,-0.1575573171196629
ACH-000011,-0.06086740920686104
ACH-000012,0.1829916715030812
ACH-000013,0.019761652957918548
ACH-000014,-0.0071133372228933
ACH-000015,0.06311710933944399
ACH-000017,-0.008978869914565793
ACH-000018,0.14710154167140302
ACH-000019,-0.006128101607891802
ACH-000021,-0.12530228241236274
ACH-000022,-0.03842202124559156
ACH-000025,-0.08233787963843853
ACH-000028,0.2333283742033001
ACH-000030,0.06592142028480781
ACH-000035,0.05221959832565068
ACH-000036,-0.015228889798035041
ACH-000037,-0.0188929178865542
ACH-000039,-0.04396513977918878
ACH-000040,0.00785924124597791
ACH-000041,-0.02006781061580729
ACH-000042,-0.00631452233494295
ACH-000045,-0.09754715244132436
ACH-000047,0.04253329783037451
ACH-000052,0.003869548819397839
ACH-000053,0.07241846429532513
ACH-000054,-0.043951074143284745
ACH-000055,-0.10978129685401636
ACH-000060,0.030800390554154736
ACH-000067,-0.1135502191736694
ACH-000070,0.14544054953185928
ACH-000075,-0.09507570286737074
ACH-000078,0.06196908533127745
ACH-000082,0.09663580841905242
ACH-000085,0.1446400418111131
ACH-000086,-0.013893475878663152
ACH-000087,-0.07928778105440704
ACH-000092,0.09885975991188076
ACH-000095,-0.12086565428241368
ACH-000097,0.033903226622919384
ACH-000098,-0.015888912209198598
ACH-000099,-0.02994939487091808
ACH-000108,-0.09628971187939116
ACH-000113,0.12840931467199046
ACH-000116,-0.03808414690033928
ACH-000118,-0.04710723186738717
ACH-000120,0.0459506623998595
ACH-000123,-0.034366838876899994
ACH-000127,-0.014203314146546209
ACH-000128,-0.0056006158465987535
ACH-000132,0.12474059906738105
ACH-000133,-0.16458483497312307
ACH-000137,-0.06236825535094705
ACH-000138,0.034339861365321724
ACH-000142,0.11885096253548864
ACH-000143,0.15372640276758434
ACH-000146,0.002352575545827429
ACH-000148,0.10508359145550407
ACH-000150,-0.276162235020282
ACH-000152,-0.19163601985772769
ACH-000153,-0.18810294377634074
