,SVIL (6840)
ACH-000004,0.09243769536776753
ACH-000005,-0.07433211123457586
ACH-000007,0.04612064614751241
ACH-000009,-0.051429294790596186
ACH-000011,0.08396240274707055
ACH-000012,-0.2523925221953221
ACH-000013,-0.07211825822435619
ACH-000014,0.10879456664281373
ACH-000015,-0.021190568836517085
ACH-000017,0.06335502537259806
ACH-000018,-0.11666840074223166
ACH-000019,0.08751873447068259
ACH-000021,-0.3524437982237614
ACH-000022,-0.058279382891969225
ACH-000025,0.07963741910891542
ACH-000028,-0.09958636785534307
ACH-000030,-0.14877565737481735
ACH-000035,0.06247521927172189
ACH-000036,0.09713354846436116
ACH-000037,-0.07952086039254229
ACH-000039,0.0014169414952650476
ACH-000040,-0.03586321793298956
ACH-000041,-0.0011295340143815974
ACH-000042,0.0056885182015347065
ACH-000045,-0.03213574624878626
ACH-000047,0.08011226300537902
ACH-000052,0.3109076226186418
ACH-000053,-0.04524502478354992
ACH-000054,-0.09859244750523632
ACH-000055,-0.28827062405799275
ACH-000060,-0.06975831644714044
ACH-000067,-0.021405306555840296
ACH-000070,-0.1746565717474196
ACH-000075,-0.1251718854143969
ACH-000078,-0.0028838897096092435
ACH-000082,-0.13636361051766194
ACH-000085,-0.13196258089443927
ACH-000086,-0.019694015317666142
ACH-000087,0.2494108590971828
ACH-000092,0.03693525589231237
ACH-000095,-0.06485141069564629
ACH-000097,-0.002400850493820659
ACH-000098,-0.007902348309757409
ACH-000099,0.003372158907077046
ACH-000108,-0.12219106402822948
ACH-000113,-0.00013854567541931248
ACH-000116,-0.0117283794994531
ACH-000118,-0.0036077802564775576
ACH-000120,0.1579481709094364
ACH-000123,-0.018113307953556014
ACH-000127,-0.05246849059969839
ACH-000128,0.09553602886378043
ACH-000132,-0.06399262213996279
ACH-000133,-0.01124009690570996
ACH-000137,-0.1291731665699236
ACH-000138,0.045940476701121884
ACH-000142,-0.04461947349416752
ACH-000143,-0.1288047908334536
ACH-000146,0.03242090735077889
ACH-000148,-0.14733610547001685
ACH-000150,-0.02545632386955046
ACH-000152,-0.03938741812486389
ACH-000153,0.0311298960533978
ACH-000159,0.016379563751373127
ACH-000160,-0.1029179155491723
ACH-000163,0.17391452076965755
ACH-000167,-0.31420788309027353
ACH-000168,0.04194769139779673
ACH-000169,0.1322666960670831
ACH-000178,-0.08040379522111878
ACH-000183,0.004505401739823065
ACH-000188,-0.17277091122315416
ACH-000189,-0.027575009650453158
ACH-000190,-0.14846756561972316
ACH-000198,0.015561070516552688
ACH-000203,-0.22951844860210344
ACH-000204,0.0168144981199676
ACH-000206,0.05668524951931257
ACH-000207,-0.08306075704847203
ACH-000208,0.037338076116160863
ACH-000210,0.0780462421147097
ACH-000211,0.07335911492212288
ACH-000215,-0.005800798310627014
ACH-000221,0.0992859319143872
ACH-000222,-0.12622120803486905
ACH-000223,-0.09697390504659056
ACH-000226,0.13037178542489392
ACH-000227,-0.05754790033848571
ACH-000228,-0.2540529043425102
ACH-000231,-0.06681714219221714
ACH-000232,0.00960890445415238
ACH-000233,-0.0289210940985261
ACH-000234,0.055125075038026335
ACH-000235,-0.11051435275379254
ACH-000237,-0.12372312854519027
ACH-000238,-0.2069007815166816
ACH-000242,0.049977447546163824
ACH-000243,-0.17178541710161846
ACH-000244,0.14017212538150334
ACH-000246,0.0019567317073692406
ACH-000248,-0.1151313080646032
ACH-000250,-0.007372231697686475
ACH-000251,-0.021722713890382172
ACH-000252,0.06472468481068377
ACH-000253,0.0255514327548462
ACH-000255,-0.060246389039517824
ACH-000256,0.06855995411150485
ACH-000257,-0.11510421708351215
ACH-000258,-0.07201439870014155
ACH-000259,-0.09637439193041426
ACH-000260,-0.0071165298073602315
ACH-000261,0.021333650470278947
ACH-000262,-0.15010915891896146
ACH-000263,-0.2092366442815264
ACH-000264,0.02113393884545044
ACH-000265,0.052610516322796785
ACH-000266,-0.08576395129457147
ACH-000272,-0.10026613590022168
ACH-000274,-0.003834670509937689
ACH-000277,-0.02191050643351496
ACH-000278,0.07781280728914489
ACH-000279,-0.07213366063227702
ACH-000280,-0.1338259103975689
ACH-000281,-0.1067338069610853
ACH-000288,-0.1813994541994486
ACH-000291,-0.08259715088660095
ACH-000293,0.04380398777601209
ACH-000294,-0.07487702641018491
ACH-000295,-0.12482077246438662
ACH-000296,-0.1349250375357368
ACH-000302,-0.14291256665250754
ACH-000304,0.07453107325352858
ACH-000307,-0.060512758089893835
ACH-000308,-0.1028219438289072
ACH-000310,-0.029385601101059606
ACH-000311,0.0206689537727336
ACH-000312,-0.005534341974895885
ACH-000315,0.07401476832248936
ACH-000316,-0.12247942203251865
ACH-000317,-0.08594826393929864
ACH-000318,-0.1887120820127832
ACH-000319,-0.07419508809669302
ACH-000320,0.02336037641444589
ACH-000322,0.04037439529597588
ACH-000323,-0.00548880441100439
ACH-000324,-0.011487010717916964
ACH-000329,-0.0513489447878192
ACH-000330,-0.041286357494687474
ACH-000331,0.004513813953859903
ACH-000332,-0.10687610867318187
ACH-000334,-0.005322568949194771
ACH-000335,0.0173105319450481
ACH-000336,-0.006966565215819161
ACH-000337,0.28152029606893386
ACH-000338,-0.3213362419766818
ACH-000339,0.032860293505037934
ACH-000341,-0.11760888165255455
ACH-000348,0.022367180203565137
ACH-000350,0.09673694653791053
ACH-000352,0.03177457014117838
ACH-000356,-0.0013571622331897948
ACH-000361,-0.13714437736424934
ACH-000362,-0.0754172945104211
ACH-000363,-0.0837448842657965
ACH-000364,0.15015607267734615
ACH-000365,-0.03218734308419702
ACH-000366,0.0625715585628536
ACH-000368,-0.08109577189726587
ACH-000374,0.05113777512187121
ACH-000375,0.009238742843552077
ACH-000376,0.008043213463634938
ACH-000381,-0.06980135101796899
ACH-000383,-0.09701482262090798
ACH-000387,-0.03178426711402625
ACH-000389,-0.031461911939086484
ACH-000390,-0.04207171536437996
ACH-000393,0.010686144115282448
ACH-000395,-0.2421337871712303
ACH-000396,0.1016685690919484
ACH-000397,-0.053566481914317225
ACH-000401,0.04308176129094568
ACH-000402,-0.206246375038842
ACH-000403,-0.03529498378185862
ACH-000404,-0.03276510401431081
ACH-000406,-0.04497985448939567
ACH-000407,-0.05933858952365966
ACH-000408,0.13089013753050047
ACH-000410,-0.04438885692066348
ACH-000411,-0.03905070470897245
ACH-000414,-0.12027625617633482
ACH-000415,-0.1655739004125053
ACH-000416,-0.006318918745287674
ACH-000420,-0.22985407014507986
ACH-000421,0.04165254804044629
ACH-000424,0.03158730313666625
ACH-000425,-0.0581287485350268
ACH-000426,-0.07893059960244285
ACH-000427,0.032956695217680805
ACH-000433,-0.051203854053821
ACH-000435,-0.17394093451820847
ACH-000436,0.02037255729969927
ACH-000444,-0.03213226060672303
ACH-000445,-0.1275630527920284
ACH-000448,-0.034989499115294816
ACH-000450,0.1003500183561905
ACH-000452,-0.015938414034641298
ACH-000454,0.03749827564331163
ACH-000458,-0.2813189773955363
ACH-000459,0.19406907923835948
ACH-000460,-0.16985015556407615
ACH-000461,-0.1943425073453285
ACH-000463,-0.11676880297044732
ACH-000464,-0.07312547436347956
ACH-000466,-0.03616031972842144
ACH-000467,0.01843127862010292
ACH-000468,0.07627715281859829
ACH-000469,-0.09485306175072604
ACH-000470,-0.12848223111256216
ACH-000471,0.04194051648069376
ACH-000472,-0.048809486694181066
ACH-000473,-0.0829866274071776
ACH-000475,-0.026708898711114253
ACH-000476,0.0635937998214003
ACH-000477,0.022933263769234286
ACH-000479,0.13379456754241156
ACH-000480,0.022797722054921282
ACH-000481,-0.039753270138207564
ACH-000483,-0.02218680998231065
ACH-000484,-0.09417843779579342
ACH-000485,0.093614833212203
ACH-000486,0.06558873191256448
ACH-000487,0.10385256038209316
ACH-000488,0.022624085608429368
ACH-000490,-0.2591683900650661
ACH-000491,-0.04494410100701262
ACH-000495,-0.16035670568286853
ACH-000496,0.023906177875008545
ACH-000499,-0.00763006536846236
ACH-000500,-0.2397084878986676
ACH-000502,-0.056071109647375966
ACH-000503,-0.0025746618357783565
ACH-000505,-0.00878582890911492
ACH-000507,0.10182532873977593
ACH-000510,-0.06717996414784694
ACH-000511,-0.036413586954667385
ACH-000512,0.06899400820459847
ACH-000516,-0.035268495374052966
ACH-000517,-0.0909115487145551
ACH-000518,-0.18087478284598532
ACH-000520,-0.19789746742366354
ACH-000521,0.02389064100875232
ACH-000522,0.08409682561249038
ACH-000524,-0.17562326452240434
ACH-000527,0.023695447574754537
ACH-000528,0.032826967007871966
ACH-000537,-0.05730623399449815
ACH-000541,-0.053951579299654384
ACH-000542,0.028648111997202113
ACH-000544,-0.2222087006894351
ACH-000545,-0.08291897116317731
ACH-000547,0.0364433176208911
ACH-000548,-0.054004380052869484
ACH-000549,-0.06004908997324459
ACH-000550,0.02572240541805629
ACH-000552,0.12868512304891805
ACH-000556,0.02103327251215318
ACH-000557,-0.01546995193343569
ACH-000569,0.08552277783898334
ACH-000570,-0.0002104998143456495
ACH-000571,0.0008824548895778223
ACH-000573,-0.06957181334446977
ACH-000576,-0.07656285482236189
ACH-000579,-0.09296786218145152
ACH-000580,0.126922274407697
ACH-000584,0.14241913478332496
ACH-000585,0.07223656970865312
ACH-000588,-0.029520651808197688
ACH-000589,0.058889626718454276
ACH-000591,0.020994872239937613
ACH-000593,-0.1439589230924106
ACH-000600,-0.11893004635576948
ACH-000601,0.08076016042037278
ACH-000605,-0.14597502227548384
ACH-000606,0.06049593457371899
ACH-000608,-0.04791662355010252
ACH-000614,-0.019439786544220503
ACH-000616,-0.04208984117637851
ACH-000618,-0.11499560143980908
ACH-000619,0.0007405186740194508
ACH-000620,-0.02208638123493543
ACH-000621,0.07541583935225214
ACH-000622,0.029723337834405963
ACH-000623,-0.06499315447671837
ACH-000624,-0.037308804577943874
ACH-000627,-0.07537291702152095
ACH-000630,-0.049488202974500704
ACH-000631,0.18943277423923552
ACH-000632,-0.054252783538694935
ACH-000633,-0.12006193623836968
ACH-000637,0.041907830328916776
ACH-000638,0.018851745994490757
ACH-000646,0.025190927918227364
ACH-000647,0.006205947900606777
ACH-000648,-0.2464805183764152
ACH-000649,-0.07537394104890928
ACH-000651,0.03563076462281173
ACH-000652,0.03442510576915713
ACH-000653,-0.08612382971195652
ACH-000657,-0.05956393358149027
ACH-000658,-0.058771541660089084
ACH-000661,-0.08394435173568814
ACH-000662,0.05061259994937164
ACH-000663,0.14580012817307206
ACH-000665,-0.013321365441013071
ACH-000671,0.006281912127176981
ACH-000672,0.03734826753391006
ACH-000673,-0.03494201439513992
ACH-000676,0.05337658080551688
ACH-000677,-0.05903709855139685
ACH-000681,-0.08508081641814258
ACH-000683,-0.09953083903128987
ACH-000684,-0.09335574745749838
ACH-000688,0.14754834494213642
ACH-000693,0.029166571549887062
ACH-000694,-0.035052530420430286
ACH-000695,0.008226629682507734
ACH-000696,0.06253833906659327
ACH-000697,-0.18386713167511748
ACH-000699,-0.01631902558187323
ACH-000701,0.08202555658922735
ACH-000706,0.06094984107150765
ACH-000711,-0.04026826580302895
ACH-000713,0.021894414150017968
ACH-000714,0.06628624752477104
ACH-000718,-0.10261745528256888
ACH-000720,-0.02899060039774346
ACH-000721,-0.07126900097927459
ACH-000724,-0.06056626887640499
ACH-000725,-0.111645837772336
ACH-000732,-0.1462949740293661
ACH-000734,0.01258596944519472
ACH-000735,-0.1028853736661765
ACH-000736,-0.09414008638362688
ACH-000738,-0.13997965762615447
ACH-000746,-0.19250034577781253
ACH-000747,0.03878680426864902
ACH-000748,0.05933593140423055
ACH-000753,-0.04366930514428631
ACH-000756,0.08183349976302964
ACH-000757,0.05850024278043525
ACH-000758,0.08116370851238075
ACH-000760,-0.05633221260000459
ACH-000762,-0.14608263539456978
ACH-000763,0.018105990851721952
ACH-000764,-0.13771876147719278
ACH-000765,0.21292359133447855
ACH-000766,-0.0454738538846623
ACH-000767,0.04141354286685196
ACH-000768,-0.02458567863480213
ACH-000769,0.017391497218398614
ACH-000770,-0.05121252406785877
ACH-000771,-0.3028592887002861
ACH-000773,-0.01741122803685296
ACH-000776,-0.02217423063504181
ACH-000777,-0.16473049385752667
ACH-000778,-0.11331565702454645
ACH-000781,0.049490051142874865
ACH-000782,0.02447480601068969
ACH-000783,-0.10776790986571427
ACH-000784,-0.06538118399093222
ACH-000785,-0.04980441592103412
ACH-000787,0.13429283179986778
ACH-000788,0.0012959270409415122
ACH-000791,0.07918239670216651
ACH-000792,0.051918734951295634
ACH-000794,-0.02412197211410021
ACH-000796,0.0344596893322662
ACH-000798,0.04914116550967744
ACH-000799,0.004935452676841695
ACH-000800,0.009382028371321412
ACH-000802,0.009076945617530115
ACH-000804,0.008056137016499416
ACH-000805,-0.04834718786655627
ACH-000809,-0.026680631058274472
ACH-000810,0.22150868732702356
ACH-000811,-0.059321062323137524
ACH-000817,-0.02929923033201689
ACH-000819,-0.08909809906993553
ACH-000820,-0.2256324794070459
ACH-000821,-0.03083448874607742
ACH-000822,-0.12499309875182885
ACH-000823,0.04471256197323247
ACH-000824,-0.08205698403549384
ACH-000827,0.0223375743795144
ACH-000829,0.13435857025141415
ACH-000831,0.04286723983173288
ACH-000832,-0.12526517951399185
ACH-000833,-0.02767522299839697
ACH-000834,0.0865826918549999
ACH-000835,-0.05833043144419504
ACH-000836,-0.14146818886452478
ACH-000837,-0.10155057621436388
ACH-000838,0.15944596163987185
ACH-000839,-0.15411446039351995
