,PDZK1IP1 (10158)
ACH-000637,-0.4771878734884184
ACH-000638,-0.30650331342480724
ACH-000646,-0.17415936356516415
ACH-000647,-0.23448551151503255
ACH-000648,-0.4199100892957625
ACH-000649,-0.2834222433770667
ACH-000651,-0.2681877568927996
ACH-000652,-0.33598632355023506
ACH-000653,-0.3714348751572907
ACH-000657,-0.32626343481087794
ACH-000658,-0.2508639729329966
ACH-000661,-0.1400998115654254
ACH-000662,-0.37242592661492496
ACH-000663,-0.22475899380876127
ACH-000665,-0.29575123205815584
ACH-000671,-0.3066808489973148
ACH-000672,-0.6053472830713098
ACH-000673,-0.3586113330498473
ACH-000676,-0.4547703732663117
ACH-000677,-0.2826432898542929
ACH-000681,-0.11116211062443092
ACH-000683,-0.3263659865409626
ACH-000684,-0.4389927779490155
ACH-000688,-0.13983167886835307
ACH-000693,-0.4428184272326509
ACH-000694,-0.4223673524578847
ACH-000695,-0.3552345176599493
ACH-000696,-0.3317344108669565
ACH-000697,-0.19664621866263002
ACH-000699,-0.3691342823615746
ACH-000701,-0.1713788002633732
ACH-000706,-0.2495525407805906
ACH-000711,-0.2719427794461835
ACH-000713,-0.5694991013362246
ACH-000714,-0.34264280532420144
ACH-000718,-0.3274343392068848
ACH-000720,-0.3652719355714347
ACH-000721,-0.34879289035439426
ACH-000724,-0.4902822593021592
ACH-000725,-0.2682654993950111
ACH-000732,-0.5084049070570538
ACH-000734,-0.30452966047906416
ACH-000735,-0.32543509126876274
ACH-000736,-0.22982610535514206
ACH-000738,-0.2926005015116085
ACH-000746,-0.4273719372612287
ACH-000747,-0.28620653356101056
ACH-000748,-0.2386440662156961
ACH-000753,-0.2320330302574538
ACH-000756,-0.3931694599630156
ACH-000757,-0.3959378468170216
ACH-000758,-0.6807202215552455
ACH-000760,-0.2267438846909835
ACH-000762,-0.21997266018188905
ACH-000763,-0.3109068067167144
ACH-000764,-0.4004688305158123
ACH-000765,-0.4207703402653048
ACH-000766,-0.2414464160230469
ACH-000767,-0.3307149523604029
ACH-000768,-0.3131605956427928
ACH-000769,-0.2352109081645125
ACH-000770,-0.34032419072627457
ACH-000771,-0.489764126182599
ACH-000773,-0.4214105746233868
ACH-000776,-0.38512515156396016
ACH-000777,-0.6595864175451897
ACH-000778,-0.36641190465532253
ACH-000781,-0.2351094565686041
ACH-000782,-0.3899210164910416
ACH-000783,-0.3746641850399896
ACH-000784,-0.3235823160745335
ACH-000785,-0.4817842810436264
ACH-000787,-0.2272282184384029
ACH-000788,-0.3322054765471377
ACH-000791,-0.4069966792241032
ACH-000792,-0.3613286427504329
ACH-000794,-0.3564475268259678
ACH-000796,-0.2683216211105689
ACH-000798,-0.2297119343829254
ACH-000799,-0.4652985809569085
ACH-000800,-0.3420840029588296
ACH-000802,-0.28205383215190805
ACH-000804,-0.1880521359439424
ACH-000805,-0.2251905529746916
ACH-000809,-0.3012585989762117
ACH-000810,-0.4176042008851929
ACH-000811,-0.3177761165073265
ACH-000817,-0.4032798265228374
ACH-000819,-0.1485191806841957
ACH-000820,-0.2555402505529399
ACH-000821,-0.3069766695063953
ACH-000822,-0.34822238775686903
ACH-000823,-0.36835458029218265
ACH-000824,-0.26596703139606953
ACH-000827,-0.4297344356104537
ACH-000829,-0.21069523320621852
ACH-000831,-0.3334325956594321
ACH-000832,-0.2425598669805517
ACH-000833,-0.455999766912273
ACH-000834,-0.3620332416574831
ACH-000835,-0.2217267699618749
ACH-000836,-0.2749633023300373
ACH-000837,-0.3687609700107896
ACH-000838,-0.321391872156245
ACH-000839,-0.4420608655321167
ACH-000840,-0.2083099517420178
ACH-000841,-0.3662281845275888
ACH-000843,-0.3399231204813707
ACH-000846,-0.4186785070021361
ACH-000847,-0.377687343882911
ACH-000848,-0.1998367014622901
ACH-000849,-0.3653384144690158
ACH-000851,-0.31654682022111985
ACH-000855,-0.5324075177700127
ACH-000856,-0.1901777836547374
ACH-000858,-0.3661421927458628
ACH-000859,-0.3113428100196134
ACH-000861,-0.30447071528840874
ACH-000862,-0.2408811473551463
ACH-000865,-0.2022583869252655
ACH-000866,-0.33860924886058275
ACH-000867,-0.31593453714531344
ACH-000869,-0.30536360175687555
ACH-000872,-0.2927563312072548
ACH-000873,-0.24735448788353384
ACH-000876,-0.3550655815001458
ACH-000878,-0.28913652268422224
ACH-000880,-0.3572600730635052
ACH-000881,-0.29272779266800003
ACH-000882,-0.2559286859531184
ACH-000884,-0.4664138547435373
ACH-000885,-0.3977849715777816
ACH-000887,-0.5766863326466065
ACH-000889,-0.2527359873757764
ACH-000896,-0.28071843002209984
ACH-000898,-0.3396938887359177
ACH-000900,-0.31973853451844936
ACH-000901,-0.22546012128368764
ACH-000905,-0.2268622090716553
ACH-000906,-0.17697604315394044
ACH-000907,-0.3887021821597385
ACH-000910,-0.29742891183014397
ACH-000911,-0.4567957044608893
ACH-000912,-0.3498517256842128
ACH-000913,-0.3053020580081525
ACH-000915,-0.42881812899090027
ACH-000916,-0.4560041434499864
ACH-000917,-0.19189483140427546
ACH-000920,-0.5761700818288996
ACH-000921,-0.4563786982454984
ACH-000924,-0.3613358649748052
ACH-000926,-0.3276444651740115
ACH-000928,-0.4525729309258531
ACH-000929,-0.5028529333603171
ACH-000932,-0.2765959423913053
ACH-000935,-0.2774467974114458
ACH-000936,-0.4212984109007035
ACH-000937,-0.3721712155480467
ACH-000938,-0.2626792980549881
ACH-000939,-0.5030131331886014
ACH-000941,-0.1845043158139843
ACH-000943,-0.2382763314420433
ACH-000946,-0.3638582368602977
ACH-000947,-0.13351079201008867
ACH-000948,-0.27538583659819466
ACH-000950,-0.3450879146932561
ACH-000953,-0.3507450105048426
ACH-000954,-0.5305854857778228
ACH-000957,-0.3574047674526784
ACH-000958,-0.2718770842916157
ACH-000960,-0.3259899633324009
ACH-000963,-0.5545124158402902
ACH-000968,-0.20783881595717765
ACH-000969,-0.2269742276147489
ACH-000972,-0.4246710525292949
ACH-000973,-0.30228042382093145
ACH-000974,-0.28632134942456816
ACH-000978,-0.3670425699977041
ACH-000984,-0.32812116012306725
ACH-000986,-0.3789073732834547
ACH-000988,-0.3353355062523005
ACH-000993,-0.4706973383718332
ACH-000994,-0.3785058074768853
ACH-000996,-0.4608165141372644
ACH-001001,-0.30770313171773284
ACH-001020,-0.2966041646200997
ACH-001028,-0.2960912090512439
ACH-001031,-0.14789238907886726
ACH-001038,-0.33404116904848524
ACH-001048,-0.3987981687047851
ACH-001050,-0.34835059658634626
ACH-001053,-0.14667313336602775
ACH-001054,-0.19108434883169376
ACH-001061,-0.2942612827637752
ACH-001067,-0.20439888785442348
ACH-001075,-0.13147208698742832
ACH-001096,-0.3724379980636969
ACH-001111,-0.314823044077563
ACH-001119,-0.44512654483918185
ACH-001128,-0.20829237575530404
ACH-001134,-0.4118378320713929
ACH-001151,-0.28627803786484995
ACH-001163,-0.3169789706775761
ACH-001164,-0.3640832772374239
ACH-001183,-0.27560329871818456
ACH-001192,-0.17468684999306774
ACH-001193,-0.20223620495277372
ACH-001196,-0.3277190443895653
ACH-001197,-0.3759947688722165
ACH-001205,-0.3574281391981376
ACH-001211,-0.43541573509447495
ACH-001212,-0.022822201637025245
ACH-001228,-0.4696122507321293
ACH-001232,-0.2844263292825184
ACH-001239,-0.3236427961939365
ACH-001270,-0.3413697171377685
ACH-001274,-0.265321304226249
ACH-001275,-0.2277327762728645
ACH-001277,-0.287147706092424
ACH-001278,-0.35395133063554984
ACH-001280,-0.4052473643832712
ACH-001283,-0.2838064744907012
ACH-001289,-0.2420939821818708
ACH-001300,-0.1006862605551485
ACH-001301,-0.2140397498905088
ACH-001302,-0.22971353998577895
ACH-001306,-0.30885228388185004
ACH-001318,-0.276418108591722
ACH-001322,-0.3350005137854684
ACH-001328,-0.4888334257127815
ACH-001332,-0.4929345204391797
ACH-001336,-0.37430185252081055
ACH-001346,-0.3915593689461658
ACH-001353,-0.3327971244801597
ACH-001354,-0.3969690460574535
ACH-001367,-0.137231800688541
ACH-001368,-0.4501561739479037
ACH-001374,-0.5564621722481985
ACH-001377,-0.22375527179439006
ACH-001380,-0.3359970227134477
ACH-001391,-0.2814611742334573
ACH-001408,-0.26430560108066825
ACH-001430,-0.1424982165638701
ACH-001431,-0.08335788127474637
ACH-001450,-0.13273774611241815
ACH-001496,-0.2104779304178353
ACH-001500,-0.2905138810539398
ACH-001523,-0.2920078605337781
ACH-001532,-0.42093867304687344
ACH-001550,-0.3028269169745209
ACH-001552,-0.32983749856290995
ACH-001554,-0.2942757440465124
ACH-001654,-0.3007335525858807
ACH-001735,-0.2262576038553308
ACH-001736,-0.4159608461248879
ACH-001737,-0.32555747342031954
ACH-001740,-0.23992128188245845
ACH-001745,-0.2896724363976849
ACH-001765,-0.4459823635712008
