,COX7B2 (170712)
ACH-000004,0.04761459582201686
ACH-000005,0.060859219660604126
ACH-000007,0.2499438357766001
ACH-000009,0.2422994431104513
ACH-000011,-0.06126142439276305
ACH-000012,0.2512018198481774
ACH-000013,0.21406934368643532
ACH-000014,0.141313517185394
ACH-000015,0.051370990046481387
ACH-000017,0.007610735139227133
ACH-000018,-0.04249881899262816
ACH-000019,0.08192482598913088
ACH-000021,0.1438076859798844
ACH-000022,0.13554534238620994
ACH-000025,0.07522330047447276
ACH-000028,0.2492167241994977
ACH-000030,0.15581782420561086
ACH-000035,0.2976602687987109
ACH-000036,0.1734854913558868
ACH-000037,0.16241359875899652
ACH-000039,-0.11048270021077304
ACH-000040,0.2333234113512365
ACH-000041,0.08956851680358822
ACH-000042,0.11927320187611838
ACH-000045,0.039530457015818435
ACH-000047,0.17395781315874845
ACH-000052,0.10538317272158974
ACH-000053,0.059288400286355986
ACH-000054,0.11374684386875672
ACH-000055,0.2963741069378468
ACH-000060,0.08486160183801493
ACH-000067,0.21593738899910286
ACH-000070,0.2963365399822105
ACH-000075,0.06202123960633193
ACH-000078,0.14764666954501274
ACH-000082,0.10921400027927523
ACH-000085,0.2339536887391555
ACH-000086,0.2446507042152369
ACH-000087,0.10366300863066748
ACH-000092,0.17263134836895186
ACH-000095,0.22968108824855896
ACH-000097,0.17429572093407567
ACH-000098,0.2439942817046915
ACH-000099,0.18479983721129356
ACH-000108,0.2393986539019168
ACH-000113,0.24357260417743046
ACH-000116,0.02124275245739932
ACH-000118,0.1874071935406528
ACH-000120,0.0970849997077778
ACH-000123,0.23277671599374586
ACH-000127,0.1646215684671268
ACH-000128,0.12468484723364807
ACH-000132,0.14137138866279633
ACH-000133,0.0719588176092679
ACH-000137,0.07527393095132623
ACH-000138,0.06423306275191783
ACH-000142,0.05863436786225953
ACH-000143,0.14449885130370932
ACH-000146,0.06955686418364339
ACH-000148,0.08967627499203573
ACH-000150,0.2074087095843867
ACH-000152,0.13358183978724647
ACH-000153,0.05844028449291469
ACH-000159,0.18975293112478286
