,ATPAF1 (64756)
ACH-000004,-0.06737075279487728
ACH-000005,-0.1811754198198719
ACH-000007,-0.20219066201717806
ACH-000009,-0.3234968710346957
ACH-000011,-0.2218870861281838
ACH-000012,-0.00570234721079513
ACH-000013,-0.2279989723322476
ACH-000014,-0.09175452081960786
ACH-000015,-0.144320610684405
ACH-000017,-0.09971059129289343
ACH-000018,-0.009012423341336158
ACH-000019,-0.2853378532083511
ACH-000021,-0.10871303450030816
ACH-000022,-0.17319660066198042
ACH-000025,-0.2130996765564352
ACH-000028,-0.18575458289594893
ACH-000030,-0.14425992827555087
ACH-000035,-0.14393967593888418
ACH-000036,-0.27496364789979466
ACH-000037,-0.0664013434969574
ACH-000039,-0.010491660447132338
ACH-000040,-0.3117227278776502
ACH-000041,-0.21180856094483966
ACH-000042,-0.14175425285212773
ACH-000045,-0.13760573475766832
ACH-000047,-0.14940443874023154
ACH-000052,-0.18623675506597356
ACH-000053,-0.1440095465153551
ACH-000054,-0.0389929723202346
ACH-000055,-0.1364335131575195
ACH-000060,-0.2451591936884163
ACH-000067,-0.25542329979486106
ACH-000070,-0.09011457987776984
ACH-000075,-0.09657253528782768
ACH-000078,-0.1128273839727022
ACH-000082,-0.1936140634082536
ACH-000085,0.06957263758537513
ACH-000086,-0.3415826187060099
ACH-000087,-0.36653119343186463
ACH-000092,-0.25042154627549
ACH-000095,-0.2062973860356444
ACH-000097,-0.05238379043069112
ACH-000098,-0.20784733369062253
ACH-000099,-0.1251399282252135
ACH-000108,0.03908082697480506
ACH-000113,-0.1313960726096524
ACH-000116,-0.2326239423684794
ACH-000118,-0.16056720043948106
ACH-000120,-0.15424202767443593
ACH-000123,-0.2359455700423378
ACH-000127,-0.08478844634669745
ACH-000128,-0.0976734641648206
ACH-000132,-0.2248884271724716
ACH-000133,-0.15554185740538
ACH-000137,-0.3314937313739119
ACH-000138,-0.17751366224837226
ACH-000142,-0.002573328673673777
ACH-000143,0.015849888856957244
ACH-000146,-0.12767106840228562
ACH-000148,-0.04746516937661297
ACH-000150,-0.3339500955839397
ACH-000152,-0.23911962853338356
ACH-000153,0.031647481978329374
ACH-000159,-0.11334366245521901
ACH-000160,-0.108439521792554
ACH-000163,-0.1143456901299158
ACH-000167,-0.2977320885374329
ACH-000168,0.05160186145931889
ACH-000169,-0.31672905761415304
ACH-000178,-0.14058298584591086
ACH-000183,-0.3555502657279639
ACH-000188,-0.17378775078011172
ACH-000189,0.036284644102659545
ACH-000190,-0.3121383038547669
ACH-000198,-0.2731448405327798
ACH-000203,0.2412879087902257
ACH-000204,-0.4378851833318804
ACH-000206,-0.1500646324847934
ACH-000207,-0.2453659445744397
ACH-000208,0.015904390568266258
ACH-000210,0.11174059860084858
ACH-000211,-0.12477313194119498
ACH-000215,-0.2985349656185955
ACH-000221,-0.07783041724950197
ACH-000222,-0.18005303286136187
ACH-000223,-0.15415455490718954
ACH-000226,-0.11382614162485948
ACH-000227,-0.2094146495284996
ACH-000228,-0.1491046028648429
ACH-000231,-0.11279793454703545
ACH-000232,-0.09582370987313532
ACH-000233,-0.2366114902339433
ACH-000234,-0.08489342752000151
ACH-000235,-0.10263825904127004
ACH-000237,-0.17655859362193302
ACH-000238,-0.14689791693135046
ACH-000242,0.047961287053362604
ACH-000243,-0.1018166742148689
ACH-000244,-0.15365024863494248
ACH-000246,-0.1933837829597163
ACH-000248,-0.04471066372824422
ACH-000250,-0.14289622307150646
ACH-000251,-0.10294928992590316
ACH-000252,0.001752452903555745
ACH-000253,-0.12166707778242553
ACH-000255,-0.1077367746931447
ACH-000256,-0.2281445914190578
ACH-000257,-0.06311257701104822
ACH-000258,0.0570874059629129
ACH-000259,-0.06576674156986749
ACH-000260,-0.2040218946370881
ACH-000261,-0.14553475383423042
ACH-000262,-0.21757177118205207
ACH-000263,-0.15710488489121735
ACH-000264,-0.08364643476247678
ACH-000265,-0.2503916371485733
ACH-000266,-0.09795681580407456
ACH-000272,-0.2817284245322937
ACH-000274,-0.16120389286424516
ACH-000277,-0.10824496549179967
ACH-000278,-0.2373021887438241
ACH-000279,-0.14928449400893226
ACH-000280,-0.08409346246403596
ACH-000281,0.17873333390114707
ACH-000288,-0.21341726820934728
ACH-000291,-0.1476237137123792
ACH-000293,-0.2725395134050354
ACH-000294,-0.14232087778834324
ACH-000295,-0.10626205646504748
ACH-000296,-0.2974714221558601
ACH-000302,-0.15972465983510362
ACH-000304,-0.14221111757425658
ACH-000307,-0.08627229720382949
ACH-000308,-0.04211814857009218
ACH-000310,-0.10598610721132476
ACH-000311,-0.24062678145167005
ACH-000312,-0.16366267876951035
ACH-000315,-0.16297045130714452
ACH-000316,-0.08142561619179396
ACH-000317,-0.23742000036029196
ACH-000318,-0.1559377680737522
ACH-000319,-0.23622082431090585
ACH-000320,-0.0950792677595967
ACH-000322,-0.10461204274247386
ACH-000323,-0.11337599312618794
ACH-000324,-0.20081782371323764
ACH-000329,-0.16311716726238354
ACH-000330,-0.05951869272093981
ACH-000331,-0.15155724871268172
ACH-000332,-0.12829574270212551
ACH-000334,-0.12049659716726925
ACH-000335,-0.3188580754511349
ACH-000336,-0.1580493646528942
ACH-000337,-0.1261483976396095
ACH-000338,-0.7405456559741908
ACH-000339,-0.17432518261992494
ACH-000341,-0.13305425689560998
ACH-000348,-0.08704771150047078
ACH-000350,-0.09333678706704916
ACH-000352,-0.2780317128883837
ACH-000356,-0.2289234477567657
ACH-000361,-0.24211132156381374
ACH-000362,-0.1722752177769203
ACH-000363,-0.13108486638830502
ACH-000364,-0.3528194217741002
ACH-000365,-0.1895047954535188
ACH-000366,-0.1946348010468556
ACH-000368,-0.3280271516104714
ACH-000374,-0.1452426090906322
ACH-000375,-0.07742650184672595
ACH-000376,-0.286916581760817
ACH-000381,-0.11258158920717663
ACH-000383,-0.14320972443143756
ACH-000387,-0.1832486802530225
ACH-000389,0.0010516542556510858
ACH-000390,-0.05922148659660027
ACH-000393,-0.1696284824967342
ACH-000395,-0.0008149094748984754
ACH-000396,-0.01223287178549353
ACH-000397,-0.08510883877816275
ACH-000401,-0.11723461864520685
ACH-000402,-0.2599683302829442
ACH-000403,-0.17151592600301332
ACH-000404,-0.42517758396526295
ACH-000406,-0.2203884637887713
ACH-000407,-0.12605877457869052
ACH-000408,-0.02654840993941332
ACH-000410,-0.2771871897666953
ACH-000411,-0.34359342462087106
ACH-000414,-0.09784611577306088
ACH-000415,-0.13898902065325264
ACH-000416,-0.1854114685713957
ACH-000420,-0.24302129247824775
ACH-000421,-0.12242011465835675
ACH-000424,-0.0014787504461479385
ACH-000425,-0.17809340876839375
ACH-000426,0.11433913144967138
ACH-000427,-0.3744009909477709
ACH-000433,-0.16950160494273378
ACH-000435,-0.15980829138315342
ACH-000436,0.020072472716454428
ACH-000444,0.004109780106082829
ACH-000445,-0.11652910944328615
ACH-000448,-0.15443985448224173
ACH-000450,0.032762477381123464
ACH-000452,-0.14898711072219978
ACH-000454,-0.10504755080263704
ACH-000458,-0.1463838165867164
ACH-000459,-0.136936572201392
ACH-000460,-0.13660073538937426
ACH-000461,-0.05424043196410066
ACH-000463,-0.2592775629828825
ACH-000464,-0.3141558477223506
ACH-000466,-0.039155377207257806
ACH-000467,-0.11058311611171832
ACH-000468,-0.06668351724383502
ACH-000469,-0.1292162217667415
ACH-000470,0.05505197412223376
ACH-000471,-0.12379507800887435
ACH-000472,-0.06710098602459648
ACH-000473,-0.24248082087792885
ACH-000475,-0.18924647028667446
ACH-000476,-0.0988945559202703
ACH-000477,-0.18397628946474387
ACH-000479,0.06232449787199858
ACH-000480,0.021865227552893912
ACH-000481,-0.1727711981790764
ACH-000483,-0.3166877409454659
ACH-000484,-0.11383397016707135
ACH-000485,-0.17552725500190727
ACH-000486,-0.1996488314461872
ACH-000487,-0.09608876423465748
ACH-000488,-0.0963861444659646
ACH-000490,-0.1708804170656084
ACH-000491,-0.001345381517852491
ACH-000495,-0.2134996130074631
ACH-000496,-0.18061567302127784
ACH-000499,0.0735973086983495
ACH-000500,-0.3356572181071371
ACH-000502,-0.11535538934800743
