,LIN7B (64130)
ACH-000004,-0.2404570735293683
ACH-000005,0.18180520550134166
ACH-000007,-0.044904718625051895
ACH-000009,-0.1492377842276862
ACH-000011,0.006868947036908146
ACH-000012,-0.2159699301875745
ACH-000013,-0.22968013207787485
ACH-000014,-0.1130161920580018
ACH-000015,-0.1880146255992352
ACH-000017,-0.13784054189449524
ACH-000018,-0.08175881145751497
ACH-000019,-0.2761729975003118
ACH-000021,-0.12729703933581968
ACH-000022,-0.2026088806986956
ACH-000025,-0.06601834272701372
ACH-000028,-0.03580291196109065
ACH-000030,-0.14788938017661007
ACH-000035,-0.05528598821678622
ACH-000036,-0.15375145274267216
ACH-000037,-0.05286337317115036
ACH-000039,-0.19883509151175272
ACH-000040,-0.043674809967986186
ACH-000041,-0.11051311607773744
ACH-000042,-0.06934627298886406
ACH-000045,-0.07804026948204859
ACH-000047,-0.0006241492386881089
ACH-000052,-0.17935883660956645
ACH-000053,-0.16083827178133753
ACH-000054,-0.1321295727840504
ACH-000055,0.11603265996044496
ACH-000060,0.056714687947324885
ACH-000067,-0.18783441851927246
ACH-000070,0.09309202753538418
ACH-000075,-0.08257469447422901
ACH-000078,-0.009689517702934152
ACH-000082,-0.02229465288929971
ACH-000085,-0.0007580199894168995
ACH-000086,-0.10898756576665423
ACH-000087,-0.05344442917455116
ACH-000092,-0.09799811433122316
ACH-000095,-0.07682936544232348
ACH-000097,-0.1555125018875302
ACH-000098,-0.07836046598951071
ACH-000099,-0.1522854623527806
ACH-000108,-0.0518723539258697
ACH-000113,3.351285098793097e-05
ACH-000116,-0.07943587340177202
ACH-000118,-0.059239597812398986
ACH-000120,-0.03560263721258142
ACH-000123,-0.09929791504835292
ACH-000127,-0.05764027198073288
ACH-000128,-0.08389829996866946
ACH-000132,0.01270367125056327
ACH-000133,-0.13352807314547965
ACH-000137,-0.2685667712003902
ACH-000138,-0.1654665779432479
ACH-000142,-0.12411781996060295
ACH-000143,-0.18896118091071387
ACH-000146,-0.07794117355465792
ACH-000148,-0.08538983228106091
ACH-000150,-0.16822775447405766
ACH-000152,-0.15926650702665365
ACH-000153,-0.013827726917693284
ACH-000159,-0.09760814613879973
ACH-000160,-0.07064159210929928
ACH-000163,0.009250079630849185
ACH-000167,-0.4239810536925037
ACH-000168,-0.05103891970273048
ACH-000169,-0.10793877462758536
ACH-000178,-0.06659207367209431
ACH-000183,-0.0069102409182160394
ACH-000188,-0.054812155472514015
ACH-000189,0.04825223031959972
ACH-000190,-0.08252322664208778
ACH-000198,-0.11554351360826505
ACH-000203,-0.3039405629768093
ACH-000204,0.030339022224212538
ACH-000206,-0.2739783955723412
ACH-000207,-0.12807403403311154
ACH-000208,0.4182035094478339
ACH-000210,-0.19597970774659068
ACH-000211,-0.1597133951635937
ACH-000215,-0.09096623215514398
ACH-000221,-0.2070794347707651
ACH-000222,-0.07652405979852818
ACH-000223,0.019727495420614385
ACH-000226,-0.02182636312025833
ACH-000227,-0.1140092876603092
ACH-000228,-0.1943294906120845
ACH-000231,-0.02164150228960348
