,USP39 (10713)
ACH-000004,-0.3940505181021624
ACH-000005,-0.4233776017915304
ACH-000007,-0.2678360602447297
ACH-000009,-0.5649157589841971
ACH-000011,-0.2420403454723632
ACH-000012,-0.618606492194531
ACH-000013,-0.3369594721927799
ACH-000014,-0.2475571270532392
ACH-000015,-0.4419253074543909
ACH-000017,-0.5547796062376618
ACH-000018,-0.5958589425091039
ACH-000019,-0.518098496168052
ACH-000021,-0.3914815938121074
ACH-000022,-0.255908601765916
ACH-000025,-0.4929440730102104
ACH-000028,-0.4788259201781566
ACH-000030,-0.4792051305938478
ACH-000035,-0.20685194870735252
ACH-000036,-0.560534396893459
ACH-000037,-0.5245722926708868
ACH-000039,-0.5688729229887748
ACH-000040,-0.4623998601381623
ACH-000041,-0.3175653978161184
ACH-000042,-0.5201984428958212
ACH-000045,-0.32689917105634625
ACH-000047,-0.3966249340329344
ACH-000052,-0.3157528695108878
ACH-000053,-0.3472814276698869
ACH-000054,-0.501887553748016
ACH-000055,-0.5154973905340838
ACH-000060,-0.378609769309248
ACH-000067,-0.5742518078019397
ACH-000070,-0.42139402795781816
ACH-000075,-0.19168651537264106
ACH-000078,-0.16650018243453862
ACH-000082,-0.2715357836924796
ACH-000085,-0.4621037899020585
ACH-000086,-0.6985530903426592
ACH-000087,-0.21886884942812115
ACH-000092,-0.6370030189190091
ACH-000095,-0.4451550133754602
ACH-000097,-0.4434053795957811
ACH-000098,-0.488788376004398
ACH-000099,-0.3606919593969945
ACH-000108,-0.4023385083557893
ACH-000113,-0.31143349402225623
ACH-000116,-0.42595387715246025
ACH-000118,-0.5153186886808101
ACH-000120,-0.2561716980662452
ACH-000123,-0.5418726720935658
ACH-000127,-0.44996790569965295
ACH-000128,-0.5135192834676603
ACH-000132,-0.4859745705545989
ACH-000133,-0.5763466236654047
ACH-000137,-0.5535640284453522
ACH-000138,-0.3831455190220725
ACH-000142,-0.4016096571338357
ACH-000143,-0.3360532367663711
ACH-000146,-0.2997673739277649
ACH-000148,-0.4629089743962573
ACH-000150,-0.5509842113398291
ACH-000152,-0.7879778624374488
ACH-000153,-0.2778341196111407
ACH-000159,-0.6762270537038793
ACH-000160,-0.614246465574206
ACH-000163,-0.32375299566046906
ACH-000167,-0.31688382011149585
ACH-000168,-0.42164788959314464
ACH-000169,-0.539901033432745
ACH-000178,-0.3997327729648783
ACH-000183,-0.5211163068278964
ACH-000188,-0.5259925720144345
ACH-000189,-0.7334172224997232
ACH-000190,-0.3070885106745485
ACH-000198,-0.4664104086610352
ACH-000203,-0.4384532496074329
ACH-000204,-0.6815932534677884
ACH-000206,-0.5105989319337092
ACH-000207,-0.519531334726538
ACH-000208,-0.2832093220481908
ACH-000210,-0.4792174392688327
ACH-000211,-0.5918993690118838
ACH-000215,-0.5657931179093377
ACH-000221,-0.27600253932573443
ACH-000222,-0.41434263950309264
ACH-000223,-0.5875195902611199
ACH-000226,-0.5671724560654134
ACH-000227,-0.5114948308824556
ACH-000228,-0.4814433849842549
ACH-000231,-0.6763790929067063
ACH-000232,-0.5632494437392759
ACH-000233,-0.5177591857127968
ACH-000234,-0.49128238249794
ACH-000235,-0.4052062463586689
ACH-000237,-0.3942044119377103
ACH-000238,-0.4531413123258549
ACH-000242,-0.462252128436443
ACH-000243,-0.3768995885583543
ACH-000244,-0.7469942720909332
ACH-000246,-0.4856457598965143
ACH-000248,-0.28812166154292274
ACH-000250,-0.5744836022126726
ACH-000251,-0.4716408288334921
ACH-000252,-0.8205056501623696
ACH-000253,-0.377606744850702
ACH-000255,-0.5622579225248872
ACH-000256,-0.3193850856635894
ACH-000257,-0.4749983362728122
ACH-000258,-0.5084359316735927
ACH-000259,-0.5320449717590314
ACH-000260,-0.5731398622499781
ACH-000261,-0.5343380898121219
ACH-000262,-0.5331681450442556
ACH-000263,-0.4913636430511051
ACH-000264,-0.36246542169280455
ACH-000265,-0.6334931839209422
ACH-000266,-0.636094867421698
ACH-000272,-0.6425254819440784
ACH-000274,-0.6009515756151841
ACH-000277,-0.37650865808732825
ACH-000278,-0.5385702158491106
ACH-000279,-0.392033614959279
ACH-000280,-0.4051745539159423
ACH-000281,-0.493308655959101
ACH-000288,-0.5932960976828986
ACH-000291,-0.4889664323124816
ACH-000293,-0.6244843253225225
ACH-000294,-0.2696190773640913
ACH-000295,-0.3336599450505708
ACH-000296,-0.464038342127937
ACH-000302,-0.39412753457148375
ACH-000304,-0.16767098243950992
ACH-000307,-0.4491543643856791
ACH-000308,-0.5941024964592287
ACH-000310,-0.4375268013405963
ACH-000311,-0.4089480834463588
ACH-000312,-0.5300198096332482
ACH-000315,-0.27320347619361995
ACH-000316,-0.4763305576416305
ACH-000317,-0.4374197963856985
ACH-000318,-0.4143294064240189
ACH-000319,-0.354253947537744
ACH-000320,-0.4331238405119052
ACH-000322,-0.4150199013445955
ACH-000323,-0.6048663289093302
ACH-000324,-0.5595155278165581
ACH-000329,-0.4625870356757668
ACH-000330,-0.4948977149566051
ACH-000331,-0.5206040057274482
ACH-000332,-0.43278766136862784
ACH-000334,-0.3868634098727854
ACH-000335,-0.2355004367946999
ACH-000336,-0.26726123613212216
ACH-000337,-0.21448097840000294
ACH-000338,-0.3463427092191963
ACH-000339,-0.550204980311561
ACH-000341,-0.5175276969189927
ACH-000348,-0.39142122831577775
ACH-000350,-0.34074514219777186
ACH-000352,-0.36188980540288174
ACH-000356,-0.4543667153547289
ACH-000361,-0.4323952252912703
ACH-000362,-0.3956229027741297
ACH-000363,-0.3674101932347222
ACH-000364,-0.4411115966838823
ACH-000365,-0.3314285718900236
ACH-000366,-0.3394492365632133
ACH-000368,-0.4530311842233262
ACH-000374,-0.4087599308147645
ACH-000375,-0.3660582116694935
ACH-000376,-0.5149625853835995
ACH-000381,-0.3099545136753831
ACH-000383,-0.3253170809946495
ACH-000387,-0.5647735494147621
ACH-000389,-0.5966446262554167
ACH-000390,-0.4587855995614752
ACH-000393,-0.6330389520029606
ACH-000395,-0.6210405890795547
ACH-000396,-0.33562043444239303
ACH-000397,-0.4555039349634321
ACH-000401,-0.3082535481682283
ACH-000402,-0.3814330594411052
ACH-000403,-0.5853844873140243
ACH-000404,-0.6321596104721484
ACH-000406,-0.4165808290651598
ACH-000407,-0.5863656990319397
ACH-000408,-0.5581374984813068
ACH-000410,-0.3734064526093496
ACH-000411,-0.4030211196921076
ACH-000414,-0.2784856766798331
ACH-000415,-0.4009017034322947
ACH-000416,-0.6805033051510158
ACH-000420,-0.6120222203950589
ACH-000421,-0.3955090003373877
ACH-000424,-0.38665886294540974
ACH-000425,-0.3619721288049172
ACH-000426,-0.4797810858144924
ACH-000427,-0.6775231218873217
ACH-000433,-0.6991555491554207
ACH-000435,-0.5671477731169199
ACH-000436,-0.1901387313537211
ACH-000444,-0.3583404163438316
ACH-000445,-0.5548792655695013
ACH-000448,-0.5031129570135858
ACH-000450,-0.2410407919672021
ACH-000452,-0.3883909432763645
ACH-000454,-0.5569663843168642
ACH-000458,-0.5490236137033858
ACH-000459,-0.2830600169086729
ACH-000460,-0.5565921811925058
ACH-000461,-0.4052860797466262
ACH-000463,-0.6061630624234476
ACH-000464,-0.4581810238558456
ACH-000466,-0.48322074702108003
ACH-000467,-0.5043238788639101
ACH-000468,-0.39824003376375505
ACH-000469,-0.4589973307648328
ACH-000470,-0.4761228011933948
ACH-000471,-0.5269669444562775
ACH-000472,-0.38024344357782336
ACH-000473,-0.3008728996345784
ACH-000475,-0.5250880295349574
ACH-000476,-0.529754279284352
ACH-000477,-0.22396512806689808
ACH-000479,-0.2555444151190446
ACH-000480,-0.3847521247388057
ACH-000481,-0.5528267051635826
ACH-000483,-0.3508594135346699
ACH-000484,-0.8084317734046971
ACH-000485,-0.6004160908711466
ACH-000486,-0.4156668463257438
ACH-000487,-0.5377564690347354
ACH-000488,-0.4828319182575018
ACH-000490,-0.6240034910455515
ACH-000491,-0.4703938019918644
ACH-000495,-0.4852381662785286
ACH-000496,-0.4438839153310826
ACH-000499,-0.45865927395484796
ACH-000500,-1.0072046653879432
ACH-000502,-0.4961170606298797
ACH-000503,-0.4895231820041142
ACH-000505,-0.3921792934596609
ACH-000507,-0.3312712338910059
ACH-000510,-0.40601210132414894
ACH-000511,-0.6496895115839333
ACH-000512,-0.7741343100316621
ACH-000516,-0.451272239304702
ACH-000517,-0.5592184770242559
ACH-000518,-0.41662073814507816
ACH-000520,-0.69692270089857
ACH-000521,-0.4685765746971445
ACH-000522,-0.591181735851048
ACH-000524,-0.4881275956989487
ACH-000527,-0.37950649392938335
ACH-000528,-0.3946240785208729
ACH-000537,-0.3763304606565221
ACH-000541,-0.7093377108935786
ACH-000542,-0.5623957046289929
ACH-000544,-0.4668182238698533
ACH-000545,-0.6103275714509118
ACH-000547,-0.2306368076399377
ACH-000548,-0.5369268386066149
ACH-000549,-0.483114229270468
ACH-000550,-0.4155879653241305
ACH-000552,-0.5106001345468368
ACH-000556,-0.6751482730666676
ACH-000557,-0.24668897987919186
ACH-000569,-0.7437462479623741
ACH-000570,-0.4405203512185705
ACH-000571,-0.2913306196492105
ACH-000573,-0.3303653360249391
ACH-000576,-0.4219792915566801
ACH-000579,-0.5688129317004229
ACH-000580,-0.5052299075672225
ACH-000584,-0.3327164464812388
ACH-000585,-0.35158192165160085
ACH-000588,-0.20160071283459624
ACH-000589,-0.4544341587111037
ACH-000591,-0.5799055885831543
ACH-000593,-0.5020950509597869
ACH-000600,-0.3685517943440892
ACH-000601,-0.5360206550234025
ACH-000605,-0.6068201183919948
ACH-000606,-0.5522378179292771
ACH-000608,-0.4196703581804828
ACH-000614,-0.3628701040408287
ACH-000616,-0.5433707516040018
ACH-000618,-0.3458894858275205
ACH-000619,-0.6339402210014046
ACH-000620,-0.31450699128994225
ACH-000621,-0.4098082544625345
ACH-000622,-0.3729623071179022
ACH-000623,-0.5488723121573871
