,TPH2 (121278)
ACH-000619,-0.09818493448993423
ACH-000620,-0.2759133353168651
ACH-000621,-0.3720937500809063
ACH-000622,-0.15873817426717296
ACH-000623,-0.1767571636779829
ACH-000624,-0.2851911016733731
ACH-000627,-0.21788472915492466
ACH-000630,-0.31759457780782696
ACH-000631,-0.15527626966122565
ACH-000632,-0.2783107797655142
ACH-000633,-0.08924039387210261
ACH-000637,-0.2307126405674533
ACH-000638,-0.1598241622824566
ACH-000646,0.00565321261509727
ACH-000647,-0.24914538974073505
ACH-000648,-0.2529303855493636
ACH-000649,-0.2498480876011781
ACH-000651,-0.2598540186148597
ACH-000652,-0.21618475614247004
ACH-000653,-0.1301642640096338
ACH-000657,-0.2731487385385427
ACH-000658,-0.13613461683743805
ACH-000661,-0.0325979748552072
ACH-000662,-0.22353035764147264
ACH-000663,-0.07432902826696933
ACH-000665,-0.2812666698752037
ACH-000671,-0.16449226339603654
ACH-000672,-0.4527168572153189
ACH-000673,-0.2545857367644605
ACH-000676,-0.31015376574532894
ACH-000677,-0.3811811861110008
ACH-000681,-0.3197861554986042
ACH-000683,-0.18909124445967884
ACH-000684,-0.16184716038989996
ACH-000688,-0.26037874134850003
ACH-000693,-0.278858123788851
ACH-000694,-0.3622140981515879
ACH-000695,-0.2003937132226831
ACH-000696,-0.361338892878322
ACH-000697,-0.3542033770748433
ACH-000699,-0.3100118473554037
ACH-000701,-0.260666540676673
ACH-000706,-0.18779008753788198
ACH-000711,-0.23428749037212476
ACH-000713,-0.3604701294495807
ACH-000714,-0.1173136008281074
ACH-000718,-0.2811801278525802
ACH-000720,-0.2402548374144857
ACH-000721,-0.2574069737506856
ACH-000724,-0.2164292345813092
ACH-000725,-0.32722895435415594
ACH-000732,-0.31224186957887
ACH-000734,-0.32956873844793005
ACH-000735,-0.3792197914404991
ACH-000736,-0.4493526935761064
ACH-000738,-0.15507954427262344
ACH-000746,-0.1910117114694668
ACH-000747,-0.3767924845221248
ACH-000748,-0.16904105489546306
ACH-000753,-0.3101033562438003
ACH-000756,-0.24364607938629534
ACH-000757,-0.11577682863872425
ACH-000758,-0.3151025607882701
ACH-000760,-0.27488673762736715
ACH-000762,-0.15051167948253574
ACH-000763,-0.1093358975506456
ACH-000764,-0.25987850800951845
ACH-000765,-0.17223213705514456
ACH-000766,-0.2556378852328908
ACH-000767,-0.12346238375646044
ACH-000768,-0.20293394189700525
ACH-000769,-0.1392407005698668
ACH-000770,-0.2624311950727329
ACH-000771,-0.2915080866593867
ACH-000773,-0.1771204147942874
ACH-000776,-0.2478258042374601
ACH-000777,-0.1985744340889108
ACH-000778,-0.2105275040176528
ACH-000781,-0.21360108606191247
ACH-000782,-0.27071464793530864
ACH-000783,-0.3402555208613105
ACH-000784,-0.2344590273943412
ACH-000785,-0.12026225019067195
ACH-000787,-0.2308143188094148
ACH-000788,-0.3702520957830833
ACH-000791,-0.3049937922046262
ACH-000792,-0.17446287722428916
ACH-000794,-0.3496169077990723
ACH-000796,-0.3992347612492675
ACH-000798,-0.447488529820474
ACH-000799,-0.54885049723636
ACH-000800,-0.5946713288465236
ACH-000802,-0.2283520222567857
ACH-000804,-0.349073016838391
ACH-000805,-0.2327333630261237
ACH-000809,-0.2860169544731487
ACH-000810,-0.6283345805549122
ACH-000811,-0.21462674164575224
ACH-000817,-0.3081282442704063
ACH-000819,-0.24435270773279405
ACH-000820,-0.07584397170151108
ACH-000821,-0.03519626788773947
ACH-000822,-0.3628253118776748
ACH-000823,-0.27866987084304795
ACH-000824,-0.2926953376435961
ACH-000827,-0.17793503640297822
ACH-000829,-0.21106051159001013
ACH-000831,-0.1904398858599622
ACH-000832,-0.3795313713246448
ACH-000833,-0.24839099285653665
ACH-000834,-0.17079565057011284
ACH-000835,-0.29582904583280106
ACH-000836,-0.2766399511517633
ACH-000837,-0.31865529511292995
ACH-000838,-0.2767703809482282
ACH-000839,-0.29633311221974584
ACH-000840,-0.054699269212301234
ACH-000841,-0.22375189079872126
ACH-000843,-0.1355754000423151
ACH-000846,-0.21970627708583854
ACH-000847,-0.13093583980964454
ACH-000848,-0.35066890482745644
ACH-000849,-0.40451827791756456
ACH-000851,-0.2299350768824624
ACH-000855,-0.3721019238977327
ACH-000856,-0.015159233124611425
ACH-000858,-0.2044818717284994
ACH-000859,-0.4593312793096439
ACH-000861,-0.263191147103522
ACH-000862,-0.5077913831325477
ACH-000865,-0.3307447587433212
ACH-000866,-0.2973517706910864
ACH-000867,-0.2536210811651734
ACH-000869,-0.2619889716332849
ACH-000872,-0.2284419010514755
ACH-000873,-0.3008110311659032
ACH-000876,-0.2258883618611337
ACH-000878,-0.3840213706377923
ACH-000880,-0.4709372126001181
ACH-000881,-0.2356116099269244
ACH-000882,-0.12434426877754312
ACH-000884,-0.27293790636862403
ACH-000885,-0.234979439666754
ACH-000887,-0.3117915089963603
ACH-000889,-0.1987267156291813
ACH-000896,-0.4116357252902773
ACH-000898,-0.3750871993340501
ACH-000900,-0.3886310126370795
ACH-000901,-0.2820945860664696
ACH-000905,-0.2394786353315875
ACH-000906,-0.296599558977059
ACH-000907,-0.3310563286069525
ACH-000910,-0.275330771465145
ACH-000911,-0.3472409449851767
ACH-000912,-0.3664756725185184
ACH-000913,-0.22405880368646244
ACH-000915,-0.1496774065804928
ACH-000916,-0.318388310235259
ACH-000917,-0.11529909705894298
ACH-000920,-0.21699811423888105
ACH-000921,-0.3785784509485681
ACH-000924,-0.24026970603905345
ACH-000926,-0.23134753930976895
ACH-000928,-0.4904736240995885
ACH-000929,-0.06442814354952968
ACH-000932,-0.2036882586352612
ACH-000935,-0.2387041218421089
ACH-000936,-0.14098598298441664
ACH-000937,-0.2288414934351881
ACH-000938,-0.2442395329854709
ACH-000939,-0.3204107626793608
ACH-000941,-0.24264225900732175
ACH-000943,-0.2629484771586177
ACH-000946,-0.2404650528207293
ACH-000947,-0.13813730387521744
ACH-000948,-0.2699788779044696
ACH-000950,-0.26778512403889826
ACH-000953,-0.2813744861841074
ACH-000954,-0.3765549750653359
ACH-000957,-0.4813033243828619
ACH-000958,-0.4003135801098806
ACH-000960,-0.3157546170162871
ACH-000963,-0.1890214181705062
ACH-000968,-0.4010628316593122
ACH-000969,-0.08673303621360019
ACH-000972,-0.44553637849902206
ACH-000973,-0.3124160759829959
ACH-000974,-0.23831480915366965
ACH-000978,-0.22896321310195664
ACH-000984,-0.3788698880983583
ACH-000986,-0.10736446064170012
ACH-000988,-0.4277490486012025
ACH-000993,-0.35752242504818865
ACH-000994,-0.40480119949216403
ACH-000996,-0.06572894890438953
ACH-001001,-0.3300609421945501
ACH-001020,-0.1094176030220438
ACH-001028,-0.4805498276952172
ACH-001031,-0.4265598984293416
ACH-001038,-0.32601907370993033
ACH-001048,-0.3718192909889351
ACH-001050,-0.3066553089683117
ACH-001053,-0.3686633450037932
ACH-001054,-0.29636518640340304
ACH-001061,-0.3142523709233772
ACH-001067,-0.3877970656336868
ACH-001075,-0.15117204752778626
ACH-001096,-0.13592742674156294
ACH-001111,-0.02121844016382756
ACH-001119,-0.20181473255940502
ACH-001128,-0.1960630027395467
ACH-001134,-0.21070273622587815
ACH-001151,-0.2728953377698741
ACH-001163,-0.2672054414012777
ACH-001164,-0.1552022401882014
ACH-001183,-0.16742646306025835
ACH-001192,-0.18380678494849267
ACH-001193,-0.22705695671815854
ACH-001196,-0.16800809913475456
ACH-001197,-0.12171023710066499
ACH-001205,-0.4301118366013621
ACH-001211,-0.2826647184083388
ACH-001212,-0.11473809603272506
ACH-001228,-0.29089855477241044
ACH-001232,-0.30077499495657045
ACH-001239,-0.2486335948188696
ACH-001270,-0.35738193545287245
ACH-001274,-0.28041858875311265
ACH-001275,-0.2458056781176835
ACH-001277,-0.14271177016185618
ACH-001278,-0.2879507662024328
ACH-001280,-0.5291441138244638
ACH-001283,-0.32978939785177835
ACH-001289,-0.17610264192336875
ACH-001300,-0.3330557709062774
ACH-001301,-0.24603870987746376
ACH-001302,-0.4371067383051347
ACH-001306,-0.0952304460920448
ACH-001318,-0.2789325352626301
ACH-001322,-0.20644156223912552
ACH-001328,-0.4328404508634356
ACH-001332,-0.3036398017215891
ACH-001336,-0.3972952118035979
ACH-001346,-0.29831538073958
ACH-001353,-0.24192303920618025
ACH-001354,-0.21140189716231897
ACH-001367,-0.3704121775785325
ACH-001368,-0.30505701763775384
ACH-001374,-0.3296532862039412
ACH-001377,-0.3108463489106758
ACH-001380,-0.12197689616933373
ACH-001391,-0.237403292250408
ACH-001408,-0.3339010544530563
ACH-001430,-0.5180864901484962
ACH-001431,-0.2480720119023917
ACH-001450,-0.3721111550856541
ACH-001496,-0.22915623756364856
ACH-001500,-0.16352294862640754
ACH-001523,-0.22906150085347066
ACH-001532,-0.21748141172657495
ACH-001550,-0.38593300441856776
ACH-001552,-0.26467258011389955
ACH-001554,-0.2569230604504794
ACH-001654,-0.19920546212139775
ACH-001735,-0.223835869244758
ACH-001736,-0.17870138272642588
ACH-001737,-0.06887915160690382
ACH-001740,-0.4240915447767575
ACH-001745,-0.354544428265094
ACH-001765,-0.3242397761695589
