,STEAP4 (79689)
ACH-000004,0.1779539047726502
ACH-000005,0.4363554175427478
ACH-000007,0.10424319393227773
ACH-000009,0.14146926463281898
ACH-000011,0.20853821220848745
ACH-000012,0.13409510006936434
ACH-000013,0.2689997625499709
ACH-000014,0.13830384624312708
ACH-000015,0.2198810594024526
ACH-000017,0.2041805982962132
ACH-000018,0.4399943694544726
ACH-000019,0.00982505461264703
ACH-000021,0.12211950148192115
ACH-000022,0.16572931731962368
ACH-000025,0.1781417619067713
ACH-000028,0.3377727617704905
ACH-000030,0.2215095924607237
ACH-000035,0.14686168771774033
ACH-000036,0.3041468136176637
ACH-000037,0.32163772966032445
ACH-000039,0.10124956188286767
ACH-000040,0.21479276892047144
ACH-000041,0.20196763716538027
ACH-000042,0.12341514571306801
ACH-000045,0.10650820135254613
ACH-000047,0.12409548591364275
ACH-000052,0.14144245741510614
ACH-000053,0.16764470977135246
ACH-000054,0.2361797513391657
ACH-000055,0.08186057352283584
ACH-000060,0.1623772282590919
ACH-000067,0.1008063983731621
ACH-000070,0.24558830899308676
ACH-000075,0.05755394188375021
ACH-000078,0.21446456136886446
ACH-000082,0.12157978247418025
ACH-000085,0.18063571305927312
ACH-000086,0.14329220956298147
ACH-000087,0.18655521479923448
ACH-000092,0.10982412852611112
ACH-000095,-0.03179696886503226
ACH-000097,0.16069592213173026
ACH-000098,0.18571990861369705
ACH-000099,0.20186432500343635
ACH-000108,0.19296042882258693
ACH-000113,0.19920592262754103
ACH-000116,0.14687106192935115
ACH-000118,0.23014424811561
ACH-000120,0.1677346666491832
ACH-000123,0.12059435295898074
ACH-000127,0.20487815421987704
ACH-000128,0.24190438379055776
ACH-000132,0.09635673700556964
ACH-000133,0.17913649598169645
ACH-000137,0.1533784806241528
ACH-000138,0.2606505778816588
ACH-000142,0.21815885963300305
ACH-000143,-0.023636285012344257
ACH-000146,0.09201288294282854
ACH-000148,0.1805278480130904
ACH-000150,0.13619980505115034
ACH-000152,0.3470112309807513
ACH-000153,0.08144450850331643
ACH-000159,0.11073641947898187
ACH-000160,0.19360987899154453
ACH-000163,0.17733113753596588
ACH-000167,0.2814662939600861
ACH-000168,0.1830458153846288
ACH-000169,0.2454581202969232
ACH-000178,0.16161955123997812
ACH-000183,0.16397082904280127
ACH-000188,0.11677067351237322
ACH-000189,0.12901915975937905
ACH-000190,0.11364381999091068
ACH-000198,-0.006042051045636373
ACH-000203,-0.009588174221618706
ACH-000204,0.2245472450923546
ACH-000206,0.21424992032108
ACH-000207,0.2747220234686328
ACH-000208,0.2346858491819241
ACH-000210,0.3837567767349623
ACH-000211,0.10565101083742882
ACH-000215,0.2315130540009237
ACH-000221,0.15408991263430233
ACH-000222,0.21189592282070566
ACH-000223,0.14081604293601
ACH-000226,0.07840567513672464
ACH-000227,0.16665033751620395
ACH-000228,0.08866556861752291
ACH-000231,0.2398047303647654
ACH-000232,0.14836866597601622
ACH-000233,0.2862734853600373
ACH-000234,0.11097242613613824
ACH-000235,0.17830213842755605
ACH-000237,0.17837370675128422
ACH-000238,0.13388727903039233
ACH-000242,0.5564333963320159
ACH-000243,0.2354703982722798
ACH-000244,0.16893080788704773
ACH-000246,0.02968901040811318
ACH-000248,-0.031220225631427605
ACH-000250,0.14720959011314594
ACH-000251,0.26593481019446336
ACH-000252,-0.06562467887478053
ACH-000253,0.14429954883995064
ACH-000255,0.08718267750487466
ACH-000256,0.3005839197477377
ACH-000257,0.17780345589688062
ACH-000258,0.2164667206639272
ACH-000259,0.18265719804294087
ACH-000260,0.13682773048332725
ACH-000261,0.18489798724761045
ACH-000262,0.22409447899516585
ACH-000263,-0.21064395638857605
ACH-000264,0.14186987741857446
ACH-000265,0.2376947153738801
ACH-000266,0.16986434511947512
ACH-000272,0.14133835565939962
ACH-000274,0.1838685473390972
ACH-000277,0.032645879215725516
ACH-000278,0.14528623432625334
ACH-000279,0.10923910099290916
ACH-000280,0.17763164417840335
ACH-000281,0.17497574630253004
ACH-000288,0.1227308603158624
ACH-000291,0.1807263635056376
ACH-000293,0.2225934411989727
ACH-000294,0.2462163910869863
ACH-000295,0.13234219818178053
ACH-000296,0.2333144508162441
ACH-000302,0.1870911813641808
ACH-000304,0.051221561259631135
ACH-000307,0.2436070079011681
ACH-000308,0.20577366635736805
ACH-000310,0.19622715039742614
ACH-000311,0.16209826463561766
ACH-000312,0.2627522882492981
ACH-000315,0.3257601097793548
ACH-000316,0.13024680081330312
ACH-000317,0.2212782336644735
ACH-000318,0.05433194713221075
ACH-000319,0.15931904696316085
ACH-000320,0.3408547372645141
ACH-000322,0.11284142698032094
ACH-000323,0.07974645789884006
ACH-000324,0.18153094293805191
ACH-000329,0.20388228939944966
ACH-000330,0.053597383827921535
ACH-000331,0.11543127913761585
ACH-000332,0.2775747715820168
ACH-000334,0.2685771955933213
ACH-000335,0.02623550086104447
ACH-000336,0.33076134099889243
ACH-000337,0.12284042102938099
ACH-000338,0.2732725533485933
ACH-000339,0.19824723179070194
ACH-000341,0.2234536185930584
ACH-000348,0.1697781938084507
ACH-000350,0.2611211152222492
ACH-000352,0.2748884547655077
ACH-000356,-0.011378090840867373
ACH-000361,0.13965740438718816
ACH-000362,0.24745437839339476
ACH-000363,0.19654759599515526
ACH-000364,0.08285191218714642
ACH-000365,0.12068385978718955
