,PSMG4 (389362)
ACH-000004,-1.2341067144059914
ACH-000005,-0.9871194312450418
ACH-000007,-1.2941279993317107
ACH-000009,-1.085715070915926
ACH-000011,-1.200998011065242
ACH-000012,-1.1638096140739502
ACH-000013,-1.2301397392336069
ACH-000014,-1.152056965338928
ACH-000015,-1.1938856820556107
ACH-000017,-1.24095818267331
ACH-000018,-1.3389089912805456
ACH-000019,-0.7887558595472277
ACH-000021,-1.2237140557768502
ACH-000022,-1.2338750021587437
ACH-000025,-1.0937350244436204
ACH-000028,-1.243299820005515
ACH-000030,-1.259639348949963
ACH-000035,-0.8831989468572843
ACH-000036,-1.1091795726144718
ACH-000037,-1.129782756481449
ACH-000039,-1.0508808884617904
ACH-000040,-1.2724322783485824
ACH-000041,-1.0844121635177648
ACH-000042,-1.34861948179297
ACH-000045,-1.0292534964630915
ACH-000047,-0.9656147009156304
ACH-000052,-1.3275451923419426
ACH-000053,-1.056877176407202
ACH-000054,-1.2193627961541984
ACH-000055,-0.9234116992042364
ACH-000060,-1.025813045756144
ACH-000067,-1.3785382856543569
ACH-000070,-1.332621545836634
ACH-000075,-1.3499445129047165
ACH-000078,-1.1060504032722198
ACH-000082,-1.246450889775708
ACH-000085,-1.0341758032572914
ACH-000086,-1.117080925912783
ACH-000087,-1.205193928695626
ACH-000092,-1.0023851361363023
ACH-000095,-1.0084669387750431
ACH-000097,-1.1852040092326932
ACH-000098,-1.1049617979706383
ACH-000099,-1.1637937889818255
ACH-000108,-1.0456941969018976
ACH-000113,-0.9953009593992428
ACH-000116,-1.237669727512253
ACH-000118,-1.3432791135200717
ACH-000120,-1.0905984433431302
ACH-000123,-0.9814235927503488
ACH-000127,-1.1803038676395592
ACH-000128,-1.294431351944032
ACH-000132,-1.074734538873044
ACH-000133,-1.2076655740732265
ACH-000137,-1.3680976413382553
ACH-000138,-1.1697279723193579
ACH-000142,-0.9508718872092541
ACH-000143,-1.3879941059509011
ACH-000146,-1.2428676077950749
ACH-000148,-1.296819245069661
ACH-000150,-1.0454071241710468
ACH-000152,-1.3129718671857642
ACH-000153,-1.4373790687002432
ACH-000159,-0.8747401069931614
ACH-000160,-1.2139127149890905
ACH-000163,-1.3136782022604736
ACH-000167,-1.4658376372571096
ACH-000168,-1.248062620382635
ACH-000169,-1.3308772752195959
ACH-000178,-1.1437580395698854
ACH-000183,-1.070685863722109
ACH-000188,-1.1993966578187103
ACH-000189,-0.8064970537149685
ACH-000190,-1.271395883761938
ACH-000198,-0.9288337817909064
ACH-000203,-1.464368071273929
ACH-000204,-1.2960865641253476
ACH-000206,-1.048591541299746
ACH-000207,-0.9781791443078628
ACH-000208,-1.5163966453116278
ACH-000210,-1.4376947977255694
ACH-000211,-1.2752882857630057
ACH-000215,-1.1073874245264923
ACH-000221,-1.2333900727237932
ACH-000222,-1.036830627397486
