,DDX39B (7919)
ACH-000928,-0.16134228542669038
ACH-000929,-0.4909699392850786
ACH-000932,-0.2647320986924371
ACH-000935,0.14694647787421602
ACH-000936,-0.2912120188117189
ACH-000937,-0.556847938274435
ACH-000938,-0.2495754728069725
ACH-000939,-1.0625289824104134
ACH-000941,-0.8168082942486914
ACH-000943,-0.4898185156398625
ACH-000946,-0.5371251969044052
ACH-000947,-0.386872728734101
ACH-000948,-0.4315814658930183
ACH-000950,-0.3017762794746617
ACH-000953,-0.2751608212085516
ACH-000954,-0.7055116364744997
ACH-000957,-0.6193703114198351
ACH-000958,-0.40947147162475545
ACH-000960,-0.4921136069032833
ACH-000963,-0.6323262356946974
ACH-000968,-0.2898918273650605
ACH-000969,-0.4781585123378781
ACH-000972,-0.29455705229918805
ACH-000973,-0.29611469985822464
ACH-000974,-0.3322600961922709
ACH-000978,-0.42298225527654987
ACH-000984,-0.5285958359829275
ACH-000986,-0.3452055025745683
ACH-000988,-0.3282974045907842
ACH-000993,-0.7091055141774463
ACH-000994,-0.21566487435046874
ACH-000996,-0.4082078184555339
ACH-001001,-0.6802765317294499
ACH-001020,-0.2207414388398153
ACH-001028,-0.3506881892371949
ACH-001031,-0.4709029992388554
ACH-001038,-0.3418117058142411
ACH-001048,-0.4890089175596005
ACH-001050,-0.21941492459089296
ACH-001053,-0.2925463759484067
ACH-001054,-0.2897248861277854
ACH-001061,-0.4995062887171112
ACH-001067,-0.15796550518037775
ACH-001075,-0.8918653909130829
ACH-001096,-0.17020878568827633
ACH-001111,-0.2866406751244828
ACH-001119,-0.4269497831271256
ACH-001128,-0.6290145516567172
ACH-001134,-0.32492391686404914
ACH-001151,-0.3441582601052324
ACH-001163,-0.3469475276230779
ACH-001164,-0.6140499746827379
ACH-001183,-0.4650150279731734
ACH-001192,-0.4816668702443671
ACH-001193,-0.436977425037103
ACH-001196,-0.6423422623010772
ACH-001197,-0.04673140788972011
ACH-001205,-0.2900295846280555
ACH-001211,-0.5587097145437943
ACH-001212,-0.326106019433511
ACH-001228,-0.07843675773873837
ACH-001232,-0.18427699374007595
ACH-001239,-0.27343256969050644
ACH-001270,-0.4659143888273178
ACH-001274,-0.6659567239548642
ACH-001275,0.02530268271353224
ACH-001277,-0.23025159870211545
ACH-001278,-0.7035896413050171
ACH-001280,-0.35193114771854744
ACH-001283,-0.3532547741831577
ACH-001289,-0.396376557535137
ACH-001300,-0.06353318404659974
ACH-001301,-0.2913961557707705
ACH-001302,0.07347487226842822
ACH-001306,-0.22456857084898374
ACH-001318,-0.2937056066174531
ACH-001322,-0.5360228244958081
ACH-001328,-0.8679422051075822
ACH-001332,-0.4846940615099674
ACH-001336,-0.4196647047495991
ACH-001346,-0.3216692572590147
ACH-001353,-0.7031525898839452
ACH-001354,-0.11306640452878018
ACH-001367,-0.5925508257971736
ACH-001368,-0.22664928247810925
ACH-001374,-0.5688702154482366
ACH-001377,-0.020861754412413374
ACH-001380,-0.2791629171173603
ACH-001391,-0.26664715060255845
ACH-001408,-0.5044875932878274
ACH-001430,-0.29433123958157925
ACH-001431,-0.26228551609062684
ACH-001450,-0.023391666917015684
ACH-001496,-0.8215066393037765
ACH-001500,-0.240087367511165
ACH-001523,-0.7056597191393589
ACH-001532,-0.7599559253960558
ACH-001550,-0.33250079149398243
ACH-001552,-0.6656784420281292
ACH-001554,-0.14960510910436292
ACH-001654,0.027087404162960863
ACH-001735,-0.15584493856629136
ACH-001736,-0.8643033822978908
ACH-001737,-0.42159301664891297
ACH-001740,-0.4178266255858618
ACH-001745,-0.4146202473516469
ACH-001765,-0.8119595413702224
