,NOL10 (79954)
ACH-000004,-0.9036117220085504
ACH-000005,-0.6834989438288412
ACH-000007,-1.1610829598469965
ACH-000009,-1.0765019419504671
ACH-000011,-1.133030742939097
ACH-000012,-0.9379335630296342
ACH-000013,-0.9570946646328209
ACH-000014,-0.9612007827834708
ACH-000015,-0.8660077854677511
ACH-000017,-1.0836026382715955
ACH-000018,-1.1630389401816557
ACH-000019,-0.93410182526205
ACH-000021,-1.1022683690257278
ACH-000022,-1.1152781088177606
ACH-000025,-1.2738940971605874
ACH-000028,-1.0933729863829085
ACH-000030,-1.2003983783851924
ACH-000035,-1.1746067533345308
ACH-000036,-1.227869654935747
ACH-000037,-1.4743196657302715
ACH-000039,-0.9519668540656192
ACH-000040,-1.0787073577836837
ACH-000041,-1.0995887420661248
ACH-000042,-1.0997203750810065
ACH-000045,-1.0853508573056274
ACH-000047,-0.9054532983370784
ACH-000052,-1.0960437451798497
ACH-000053,-1.073287406490253
ACH-000054,-1.0990878617361426
ACH-000055,-1.1122216834510092
ACH-000060,-1.1093031704709002
ACH-000067,-1.1936912421064236
ACH-000070,-1.1473917629260135
ACH-000075,-1.2849657172982538
ACH-000078,-0.9978034766490828
ACH-000082,-1.1230914215385437
ACH-000085,-1.3208664349784738
ACH-000086,-1.166949451015132
ACH-000087,-1.173556110658624
ACH-000092,-1.107107623075012
ACH-000095,-1.0599229658193476
ACH-000097,-1.2682732730633557
ACH-000098,-1.0841989805164622
ACH-000099,-1.0747653543074325
ACH-000108,-1.1255451350975811
ACH-000113,-1.0078556240963583
ACH-000116,-1.1362299756118992
ACH-000118,-1.113444711017137
ACH-000120,-1.0359049806039509
ACH-000123,-1.0758279773835582
ACH-000127,-1.0703221980546145
ACH-000128,-1.2011457607613338
ACH-000132,-1.17388370722482
ACH-000133,-1.2823882661641672
ACH-000137,-1.2330557501678814
ACH-000138,-0.9903764930740276
ACH-000142,-1.2433235961596782
ACH-000143,-0.927080698484097
ACH-000146,-1.0305423005274648
ACH-000148,-1.2550493039240491
ACH-000150,-1.1713468929267985
ACH-000152,-1.1684169331787144
ACH-000153,-1.2550314503371691
ACH-000159,-0.9499754337668694
ACH-000160,-1.3931388045966395
ACH-000163,-1.261936033248625
ACH-000167,-1.4615911334694676
ACH-000168,-1.1236058452979742
ACH-000169,-1.1725157870153349
ACH-000178,-1.1183347231989509
ACH-000183,-1.0049689951933871
ACH-000188,-1.1283019460478243
ACH-000189,-1.3453792591665252
ACH-000190,-0.8341418245935965
ACH-000198,-1.0657934226258028
ACH-000203,-1.672914844869463
ACH-000204,-1.0471995028604428
ACH-000206,-1.1893640874165896
ACH-000207,-0.9156326028497772
