,USF1 (7391)
ACH-000500,-0.01804214466616011
ACH-000502,-0.07858883920033632
ACH-000503,0.02031803103054455
ACH-000505,-0.19820825285974716
ACH-000507,-0.1515311496128152
ACH-000510,-0.2441843632232389
ACH-000511,-0.19049728023331647
ACH-000512,-0.17604610596136308
ACH-000516,-0.06412448270053751
ACH-000517,-0.06163697729257405
ACH-000518,-0.2492827580193748
ACH-000520,0.05296155583993152
ACH-000521,-0.275642491285253
ACH-000522,-0.08285870087275808
ACH-000524,-0.13521491058900745
ACH-000527,-0.2581745844717942
ACH-000528,-0.15841660032710095
ACH-000537,0.019856893479493945
ACH-000541,-0.3686564919673593
ACH-000542,-0.1892480980441754
ACH-000544,-0.0926524658371637
ACH-000545,-0.13167383786300466
ACH-000547,-0.2107545871082023
ACH-000548,-0.2892603844859741
ACH-000549,-0.027817015422550197
ACH-000550,-0.09288631464506232
ACH-000552,0.10054753134607987
ACH-000556,-0.08618766248078523
ACH-000557,-0.02848967251528275
ACH-000569,0.2295609713934715
ACH-000570,0.03638624207477868
ACH-000571,-0.24330212949544175
ACH-000573,-0.010976345222839056
ACH-000576,-0.3268099575349647
ACH-000579,-0.148901723552162
ACH-000580,-0.12979738042214392
ACH-000584,-0.10767153630475
ACH-000585,-0.18758993819275985
ACH-000588,-0.12493521361023413
ACH-000589,-0.15683928021355306
ACH-000591,-0.1286332143935723
ACH-000593,-0.04978207307217791
ACH-000600,-0.17507200314247365
ACH-000601,-0.12190767655590927
ACH-000605,-0.15697947553724886
ACH-000606,-0.07494101099140775
ACH-000608,-0.16876558148965062
ACH-000614,-0.07989497360718283
ACH-000616,-0.17947090468451207
ACH-000618,-0.08097352582569019
ACH-000619,-0.10639147727586427
ACH-000620,-0.12933390679493995
ACH-000621,-0.040143889850160513
ACH-000622,-0.14875306888292333
ACH-000623,-0.06482117259300417
ACH-000624,-0.05487717359670143
ACH-000627,-0.2524135703813961
ACH-000630,-0.1924181619815788
ACH-000631,0.06237132207494346
ACH-000632,-0.06509845304831884
ACH-000633,0.02930016308198105
ACH-000637,0.0022892762950724225
ACH-000638,-0.25407584713579034
ACH-000646,0.100857775237048
ACH-000647,-0.17568303615659192
ACH-000648,-0.33919077652778323
ACH-000649,-0.12055672856777215
ACH-000651,-0.07689735562138056
ACH-000652,-0.2790595032409107
ACH-000653,-0.23448231909955114
ACH-000657,-0.16077072463613987
ACH-000658,-0.15708461382345346
ACH-000661,-0.07962399994929256
ACH-000662,0.10872599074276444
ACH-000663,-0.021369095515530786
ACH-000665,-0.07600188023096356
ACH-000671,-0.020025495679918046
ACH-000672,0.061092413215278175
ACH-000673,-0.19780450388215487
ACH-000676,-0.24157695914860974
ACH-000677,0.00845625906633212
ACH-000681,-0.195333643958698
ACH-000683,-0.3347273501734575
ACH-000684,-0.26261216067098103
ACH-000688,-0.0075095790256408034
ACH-000693,-0.014614309910698496
ACH-000694,-0.2772502565961416
ACH-000695,-0.05120904988560219
ACH-000696,-0.1292090811528484
ACH-000697,-0.1815828269160563
ACH-000699,-0.023362432652393395
ACH-000701,-0.3483871299820869
ACH-000706,-0.10473838500442972
ACH-000711,0.09750999447002777
ACH-000713,-0.1423897363395491
ACH-000714,-0.07646726345126242
ACH-000718,-0.1965229989796156
ACH-000720,-0.16713755033674424
ACH-000721,-0.11106894184227926
ACH-000724,-0.17019634048222002
ACH-000725,-0.1928985443672704
ACH-000732,-0.09342498763079678
ACH-000734,-0.19568073207268213
ACH-000735,-0.14772154053213468
ACH-000736,-0.0786207162998973
ACH-000738,-0.025607525761011208
ACH-000746,-0.1613595629834259
ACH-000747,0.01592416128372685
ACH-000748,-0.2562347035749581
ACH-000753,-0.102574691653143
ACH-000756,-0.20217391437892546
ACH-000757,-0.13843295994404411
ACH-000758,-0.08234200044946748
ACH-000760,-0.12419751179227405
ACH-000762,-0.1272548653901568
ACH-000763,-0.1052689501651293
ACH-000764,-0.12590197108811754
ACH-000765,-0.13203568352516887
ACH-000766,-0.16653871941707613
ACH-000767,-0.061500356641210466
ACH-000768,-0.0814833215906558
ACH-000769,0.09359834838556716
ACH-000770,-0.06675374574555466
ACH-000771,-0.22266844452430049
ACH-000773,-0.11941285405155007
ACH-000776,-0.28492364844417
ACH-000777,-0.1175257052697012
ACH-000778,0.051504438296640885
ACH-000781,-0.031684624903062036
ACH-000782,0.04398225114053827
ACH-000783,-0.19857371401539065
ACH-000784,-0.10316148576194924
ACH-000785,-0.3380602885381765
ACH-000787,-0.09094623360332384
ACH-000788,-0.2098311047318973
ACH-000791,-0.1784679169537929
ACH-000792,-0.049620366449546816
ACH-000794,0.059884741054484734
ACH-000796,-0.1917571240147429
ACH-000798,-0.2040798190606636
ACH-000799,0.11444105101824555
ACH-000800,0.13566863705571788
ACH-000802,-0.22902336065455595
ACH-000804,-0.07806063853974818
ACH-000805,-0.1993517285496826
ACH-000809,-0.12538296704697088
ACH-000810,-0.10408099329131484
ACH-000811,-0.3151842632044976
ACH-000817,-0.3835437061020326
ACH-000819,-0.12703973139477914
ACH-000820,0.03251126618621252
ACH-000821,-0.2707367575859291
ACH-000822,-0.11989414759544682
ACH-000823,-0.03128637910782768
ACH-000824,-0.13903297812547874
ACH-000827,-0.2060487942694421
ACH-000829,-0.1412563482485493
ACH-000831,0.06064949317855841
ACH-000832,-0.2944159605538085
ACH-000833,-0.2639234857374735
ACH-000834,-0.2526889731356569
ACH-000835,-0.31867647317675674
ACH-000836,-0.1694768139486869
ACH-000837,0.037182954029809916
ACH-000838,-0.2791793856453297
ACH-000839,-0.1496599893445552
ACH-000840,0.04290347389202222
ACH-000841,-0.06903866381532696
ACH-000843,0.0655267059325138
ACH-000846,-0.4700570374584237
ACH-000847,-0.10162853008009233
ACH-000848,-0.20611973759063054
ACH-000849,-0.014112714420353403
ACH-000851,-0.17746880946033572
ACH-000855,0.011760044210631563
ACH-000856,0.001526042920981592
ACH-000858,-0.1144939782892333
ACH-000859,0.2124497352696867
ACH-000861,-0.19787527830001572
ACH-000862,-0.2702416060204656
ACH-000865,-0.20828110592739355
ACH-000866,-0.02266969439880273
ACH-000867,-0.15380591090021445
ACH-000869,-0.2944689752571184
ACH-000872,-0.19652343773082145
ACH-000873,-0.04485736985249155
ACH-000876,-0.2786154012803426
ACH-000878,0.03200013330322316
ACH-000880,-0.09637444222230336
ACH-000881,-0.04389071148592657
ACH-000882,-0.03622678141273974
ACH-000884,0.06308449387025851
ACH-000885,-0.18454105708882515
ACH-000887,-0.1824719553133539
ACH-000889,-0.16106734329373731
ACH-000896,-0.15693788571748496
ACH-000898,0.012877488184121893
ACH-000900,-0.3458277577308062
ACH-000901,-0.10839250250397446
ACH-000905,-0.17022818309918514
ACH-000906,-0.08590435704408672
ACH-000907,-0.17284307062241294
ACH-000910,0.027159578647965157
ACH-000911,-0.20766151059809174
ACH-000912,-0.12992373768853166
ACH-000913,-0.0015952385818427408
ACH-000915,0.04738808281510175
ACH-000916,0.008273750772698358
ACH-000917,-0.2575222455225373
ACH-000920,0.17068386629853813
ACH-000921,-0.1132517387518059
ACH-000924,-0.2805955954208657
ACH-000926,-0.08328682638343142
ACH-000928,0.0919491817203201
ACH-000929,-0.018545421148492818
ACH-000932,-0.20180913772698336
ACH-000935,-0.25211624362731105
ACH-000936,-0.28181140503841823
ACH-000937,-0.018561344503977808
ACH-000938,0.1096876870866214
ACH-000939,-0.2385227762992124
ACH-000941,-0.07743827170484306
ACH-000943,-0.1450386945593973
ACH-000946,-0.02008219341083109
ACH-000947,-0.13554457274865175
ACH-000948,-0.15725862472968585
ACH-000950,-0.005070180484598065
ACH-000953,-0.030248536980582063
ACH-000954,-0.23984596005073
ACH-000957,-0.0355693871726421
ACH-000958,-0.05046078056812472
ACH-000960,-0.16490233556858636
ACH-000963,-0.2415814499603855
ACH-000968,-0.24918861710497794
ACH-000969,-0.0932714423543096
ACH-000972,-0.33611775911498165
ACH-000973,-0.09043546152894462
ACH-000974,-0.002593373813788403
ACH-000978,-0.2762188026627548
ACH-000984,-0.19078034604803729
ACH-000986,-0.1387146642823023
ACH-000988,-0.07921913594805517
ACH-000993,-0.2857044311799883
ACH-000994,-0.06680213208589651
ACH-000996,0.0618846081108763
ACH-001001,-0.18388180936426451
ACH-001020,-0.25752017870124194
ACH-001028,-0.04109719762154165
ACH-001031,-0.07248151474210518
ACH-001038,-0.11509275633826865
ACH-001048,-0.05932206352782414
ACH-001050,-0.1545261098176255
ACH-001053,-0.3787506197662378
ACH-001054,-0.08705840318183386
ACH-001061,0.01626548109083916
ACH-001067,-0.06254964293280342
ACH-001075,0.031691604932056715
ACH-001096,-0.0810446634697187
ACH-001111,0.13511666945006046
ACH-001119,-0.4784297723929788
ACH-001128,0.02784206548956609
ACH-001134,-0.15343818097661888
ACH-001151,-0.2351467590331039
ACH-001163,-0.11091657840073894
ACH-001164,-0.13207751052373992
ACH-001183,-0.07016196531868442
ACH-001192,-0.05543515234802995
ACH-001193,-0.038565309104187366
ACH-001196,-0.2243669868885816
ACH-001197,-0.22739537636214674
ACH-001205,-0.23274366811304856
ACH-001211,-0.14583761548664873
ACH-001212,0.004103410991370197
ACH-001228,-0.1065818392851854
ACH-001232,-0.045344617281590144
ACH-001239,-0.033907536496453214
ACH-001270,-0.15609424434596111
ACH-001274,0.09914226986408263
ACH-001275,-0.07164260371486962
ACH-001277,-0.18227619821910107
ACH-001278,-0.3071678306826034
ACH-001280,-0.27179730461078433
ACH-001283,-0.1260043766631827
ACH-001289,0.020674846635559487
ACH-001300,-0.06336952260864312
ACH-001301,-0.22486879806520368
ACH-001302,-0.06408889911176598
ACH-001306,-0.17868038699284206
ACH-001318,-0.11186620668770468
ACH-001322,-0.10650272190086227
ACH-001328,-0.2232955496117192
ACH-001332,-0.0029000269014714283
ACH-001336,-0.21811249501162114
ACH-001346,-0.13244563941580426
ACH-001353,-0.07122971970535746
ACH-001354,-0.21044962503756887
ACH-001367,0.04418890896532809
ACH-001368,-0.06330185170665252
ACH-001374,-0.2241879505718932
ACH-001377,0.025662063985541838
ACH-001380,-0.16219574917967988
ACH-001391,-0.1402200094347112
ACH-001408,0.011137490013453164
ACH-001430,-0.5119735213494714
ACH-001431,-0.2342629013062791
ACH-001450,-0.16790013107917612
ACH-001496,-0.0965732904790456
ACH-001500,-0.22561312241624495
ACH-001523,-0.043314969064109116
ACH-001532,-0.08168189576012955
ACH-001550,-0.19501986956269696
ACH-001552,-0.24575176200907106
ACH-001554,-0.04418202567743571
ACH-001654,-0.1969529614812994
ACH-001735,-0.04720109266333043
ACH-001736,-0.19190126325599455
ACH-001737,-0.5460871509050274
ACH-001740,-0.1025327884629376
ACH-001745,-0.102896404456887
ACH-001765,-0.24118055994000706
