,PPBP (5473)
ACH-000311,0.02371627189284849
ACH-000312,0.2697052039535541
ACH-000315,0.1432114971931017
ACH-000316,0.15026821916363814
ACH-000317,-0.024005778171982937
ACH-000318,0.10449346054986854
ACH-000319,0.11385170820324618
ACH-000320,0.3841795639637889
ACH-000322,0.0012012707935222233
ACH-000323,0.08121464145555847
ACH-000324,0.13065164829284756
ACH-000329,0.1508608794450596
ACH-000330,0.16096786242878233
ACH-000331,0.28477771528310936
ACH-000332,0.140719166017272
ACH-000334,0.22733709922099404
ACH-000335,-0.021422672090226285
ACH-000336,0.2021441011344526
ACH-000337,-0.024391396819388057
ACH-000338,0.24736950377564915
ACH-000339,0.02911526006579396
ACH-000341,0.07664830444208498
ACH-000348,0.12021425182212322
ACH-000350,0.15101199064733112
ACH-000352,0.12781329904514369
ACH-000356,0.24318956242016584
ACH-000361,0.13197658980021146
ACH-000362,0.10163426156330063
ACH-000363,0.13681222987389718
ACH-000364,-0.04668963785168246
ACH-000365,0.25437551639074896
ACH-000366,0.16684741147282756
ACH-000368,0.05153241664003811
ACH-000374,0.18174094332534585
ACH-000375,0.12966508934287266
ACH-000376,0.006382271949554793
ACH-000381,0.005019707712757443
ACH-000383,0.11584799504108995
ACH-000387,0.09217580944073116
ACH-000389,0.00017421171526728872
ACH-000390,0.009165768197828744
ACH-000393,0.17569719264636885
ACH-000395,0.032986337405393085
ACH-000396,0.32995377786027363
ACH-000397,0.10357694962949024
ACH-000401,0.1718317602105667
ACH-000402,0.17390648496813846
ACH-000403,0.024880619966916737
ACH-000404,0.16478800628142345
ACH-000406,0.12438082562916795
ACH-000407,0.08546676029274156
ACH-000408,0.0484798400121832
ACH-000410,0.19389888426912402
ACH-000411,0.0617603821668715
ACH-000414,0.10592865629290496
ACH-000415,0.07426616723910415
ACH-000416,0.10190292269335388
ACH-000420,-0.00786193722139815
ACH-000421,-0.02163237596794884
ACH-000424,0.1334658429062074
ACH-000425,0.1321828424841813
ACH-000426,0.16974122145763465
ACH-000427,0.1165851799489734
ACH-000433,0.10096871751936684
ACH-000435,0.035855089240265633
ACH-000436,0.0941575126670198
ACH-000444,0.14195291613615174
ACH-000445,0.05593819091142168
ACH-000448,0.08363643331744858
ACH-000450,-0.10318353698882077
ACH-000452,0.13683533549584714
ACH-000454,0.02798214204300384
ACH-000458,-0.020697621027483463
ACH-000459,0.05374779986963644
ACH-000460,-0.00508306509263389
ACH-000461,0.0668704696054849
ACH-000463,0.09515339271181272
ACH-000464,0.30796263528995266
ACH-000466,0.0992905088203866
ACH-000467,0.03694114019938981
ACH-000468,0.14308757479652262
ACH-000469,0.038962074131108665
ACH-000470,-0.001732077857031701
ACH-000471,0.030763296234515763
ACH-000472,0.15748211556613315
ACH-000473,0.1469106652200829
ACH-000475,0.04449652624888241
ACH-000476,0.15012375162399802
ACH-000477,0.0984233378653718
ACH-000479,0.17778091914487335
ACH-000480,0.10739967804963142
ACH-000481,0.028325012358631992
ACH-000483,0.13516412243054818
ACH-000484,0.035177853075704126
ACH-000485,0.021342033590399268
ACH-000486,0.06976162826916804
ACH-000487,0.11377204517467294
ACH-000488,0.10485927161478033
ACH-000490,0.1642336821951535
ACH-000491,0.14591686910882032
ACH-000495,0.17229647081009422
ACH-000496,0.03639766682924212
ACH-000499,-0.14414432812133793
ACH-000500,0.19647212352533427
ACH-000502,0.0673479712475058
ACH-000503,0.2172063308740892
ACH-000505,0.1161084085218336
ACH-000507,0.1450771107717272
ACH-000510,0.07897927825841855
ACH-000511,0.051243950660704994
ACH-000512,-0.04318495837251062
ACH-000516,0.0474711407304966
ACH-000517,0.15360675162187698
ACH-000518,0.022198898480896248
ACH-000520,0.03889209883205599
ACH-000521,0.124942409727581
ACH-000522,0.10434883138529133
ACH-000524,0.09069168380132588
ACH-000527,0.05361870689850114
ACH-000528,0.10745927010937856
ACH-000537,0.1442331851561717
ACH-000541,0.014802762528875354
ACH-000542,0.013430392603862074
ACH-000544,0.18935154102084226
ACH-000545,0.10766932109394098
ACH-000547,0.044055743275201474
ACH-000548,0.13233012360252153
ACH-000549,0.21980979506541815
ACH-000550,0.20198253079874867
ACH-000552,0.1416084727423378
ACH-000556,-0.06787976134374198
ACH-000557,0.13393853294381786
ACH-000569,0.09648386606620436
ACH-000570,0.16568517225301369
ACH-000571,0.17926548739582798
ACH-000573,0.08552210877141453
ACH-000576,0.181152384166662
ACH-000579,0.033848397946809994
ACH-000580,0.1092674308964788
ACH-000584,0.17004405792015706
ACH-000585,0.08688367217744042
ACH-000588,0.14072775695306294
ACH-000589,0.09201902676476416
ACH-000591,-0.007868417409859909
ACH-000593,0.06280561499230036
ACH-000600,0.0903410530424248
ACH-000601,0.07917179959398059
ACH-000605,0.0874174798336435
ACH-000606,-0.09078298436154303
ACH-000608,0.1124544567712957
ACH-000614,0.30621534929747946
ACH-000616,0.0005964217010757045
ACH-000618,0.17740197743897088
ACH-000619,0.0029093293135949174
ACH-000620,0.07892773922464935
ACH-000621,0.12208362611228905
ACH-000622,-0.07876371199961928
ACH-000623,0.11918080026625992
ACH-000624,0.10944571065972794
ACH-000627,0.26562282228057643
ACH-000630,0.08316525052620034
ACH-000631,0.06839207003118722
ACH-000632,0.19226475524292092
ACH-000633,0.1747846833996754
ACH-000637,0.139312521160898
ACH-000638,0.08348930278305808
ACH-000646,0.08943441678279923
ACH-000647,0.09510476593571034
ACH-000648,0.0708252603892917
ACH-000649,0.06708245478579554
ACH-000651,0.14706990206417714
ACH-000652,0.14011647463825702
ACH-000653,0.12744152316122567
ACH-000657,0.14052076332297256
ACH-000658,0.04875829071534578
ACH-000661,-0.018011337748830767
ACH-000662,-0.05077520762966565
ACH-000663,0.03062148559515637
ACH-000665,-0.031700074506979536
ACH-000671,-0.0499217816864412
ACH-000672,0.2986525828799069
ACH-000673,0.03384868640583958
ACH-000676,0.05426602122326815
ACH-000677,0.11561253011811702
ACH-000681,-0.0006290934400192581
ACH-000683,0.16519499352455425
ACH-000684,0.2493672158157936
ACH-000688,0.13252297132617935
ACH-000693,-0.057079614731041714
ACH-000694,0.0663208950374637
ACH-000695,-0.12169119544913992
ACH-000696,0.08176930387702756
ACH-000697,0.0969151476498276
ACH-000699,0.1092817032007731
ACH-000701,-0.05856145681478943
ACH-000706,0.15689256806044447
ACH-000711,0.05779071397235891
ACH-000713,0.02515949131769073
ACH-000714,0.1861401295034716
ACH-000718,0.14006282770033718
ACH-000720,0.11855838161636655
ACH-000721,0.11317711012103188
ACH-000724,-0.10951844658437863
ACH-000725,0.2624885320756235
ACH-000732,0.12311048711307004
ACH-000734,0.022664608268473302
ACH-000735,0.1479801243681737
ACH-000736,0.216367774076322
ACH-000738,0.13558111649693996
ACH-000746,0.26727850251580765
ACH-000747,0.06089301105202999
ACH-000748,0.08175355058648051
ACH-000753,0.17127334881854198
ACH-000756,-0.01538538340128747
ACH-000757,0.0899394219683396
ACH-000758,0.08218415930563319
ACH-000760,0.07381812330858233
ACH-000762,0.08015309194098375
ACH-000763,0.15216587812591342
ACH-000764,0.2098173175759863
ACH-000765,0.07345782134843029
ACH-000766,0.047565077154966745
ACH-000767,0.09507127551033118
ACH-000768,0.06388499528359648
ACH-000769,0.1917297049952024
ACH-000770,0.057952746853175086
ACH-000771,-0.0012093660693730855
ACH-000773,0.2119727793941945
ACH-000776,-0.0675016703918745
ACH-000777,0.13799939992655982
ACH-000778,0.11762071524193805
ACH-000781,0.09628546631728928
ACH-000782,0.16513376076431358
ACH-000783,0.04995551638521655
ACH-000784,0.10023730359819216
ACH-000785,0.05016767980068438
ACH-000787,0.013432181781595505
ACH-000788,0.11575241288294158
ACH-000791,0.09158725173037892
ACH-000792,0.17934773638128354
ACH-000794,-0.0069171790357251
ACH-000796,0.13078006848684792
ACH-000798,0.031158353062262133
ACH-000799,0.17542935290703446
ACH-000800,0.10921605056725707
ACH-000802,-0.0161478261316785
ACH-000804,0.05573501374620821
ACH-000805,0.2675002657177624
ACH-000809,0.08390532075581954
ACH-000810,0.2602175455406786
ACH-000811,0.02500683971618272
ACH-000817,0.14465544550314527
ACH-000819,0.0702047641722058
ACH-000820,0.3716859648677208
ACH-000821,0.11276149249461664
ACH-000822,0.3189702305743127
ACH-000823,-0.02525322373812931
ACH-000824,0.07404980216818864
ACH-000827,-0.012858239615267941
ACH-000829,0.15132419786845758
ACH-000831,0.1856938486585336
ACH-000832,0.05940469752004829
ACH-000833,0.16581353318290848
ACH-000834,0.2794621951624299
ACH-000835,-0.10478663664024497
ACH-000836,0.1153849806431438
ACH-000837,0.1299761331777834
ACH-000838,0.2309780153764665
ACH-000839,0.061397460793127134
ACH-000840,-0.17983249984921246
ACH-000841,0.02327840602822836
ACH-000843,0.11350671416598157
ACH-000846,0.04920335488940809
ACH-000847,0.1525162408206938
ACH-000848,0.1511726350553622
ACH-000849,0.1148023096132286
ACH-000851,-0.007168866419619621
ACH-000855,0.0231716058547225
ACH-000856,0.14316999363684949
ACH-000858,0.2019463518261838
ACH-000859,-0.14976272615470695
ACH-000861,-0.0107331425433202
ACH-000862,0.16525066460880686
ACH-000865,0.11993452916036415
ACH-000866,0.0823593538099386
ACH-000867,0.09483621347115256
ACH-000869,-0.061425192810590765
ACH-000872,0.1386292043509935
ACH-000873,-0.030683968032866167
ACH-000876,0.17101410707384934
ACH-000878,0.10174545538449578
ACH-000880,0.06089244126340412
ACH-000881,0.1175687436142352
ACH-000882,0.1523354002586386
ACH-000884,0.05455901587185221
ACH-000885,0.01818439640991069
ACH-000887,0.1084823743378618
ACH-000889,0.06665071733556137
ACH-000896,0.10956474534287178
ACH-000898,0.08728883646933179
ACH-000900,-0.040507988719125934
ACH-000901,0.06784363542743699
ACH-000905,0.043364300032689866
ACH-000906,0.05580992583923379
ACH-000907,0.1058051559003118
ACH-000910,0.06970941192683404
ACH-000911,-0.027321631598286687
ACH-000912,0.1973985195287302
ACH-000913,-0.0056066813308734646
ACH-000915,0.03046010218741025
ACH-000916,-0.12346062475482862
ACH-000917,-0.0076795919166988795
ACH-000920,0.0563910149857213
ACH-000921,0.09376599943629607
ACH-000924,0.08956958795217101
ACH-000926,0.14728848186335167
ACH-000928,0.1184164877163084
ACH-000929,-0.027995966974506088
ACH-000932,0.07309458240847617
ACH-000935,0.1034708816971032
ACH-000936,0.023141972454984398
ACH-000937,0.21354405551508573
ACH-000938,0.16736435583460466
ACH-000939,0.1595482304314344
ACH-000941,0.018074990374956537
ACH-000943,0.15294070498451764
ACH-000946,0.17659325897948674
ACH-000947,0.004331307515805491
ACH-000948,0.08720215510043319
ACH-000950,0.17470914228408915
ACH-000953,0.26338254980297904
ACH-000954,-0.012135084813906532
ACH-000957,0.05959745313213158
ACH-000958,0.2673498360720489
ACH-000960,0.11686432634416084
ACH-000963,-0.1834225731554948
ACH-000968,0.06192985756779822
ACH-000969,0.03978734683157275
ACH-000972,-0.3101016807945107
ACH-000973,0.21380809768561287
ACH-000974,0.08943916944098691
ACH-000978,0.18575911510655835
ACH-000984,0.1680780465117104
ACH-000986,-0.08529181410473402
ACH-000988,0.047603136515871655
ACH-000993,0.20440480714746806
ACH-000994,-0.0027254091105350423
ACH-000996,-0.010083126080776626
ACH-001001,0.0759754637228788
ACH-001020,0.3853709567472235
ACH-001028,0.11749948931548584
ACH-001031,0.14809086178254244
ACH-001038,0.08926049158671992
ACH-001048,-0.011319228125791295
ACH-001050,0.22599095111503434
ACH-001053,0.3545459426397675
ACH-001054,0.20663881359048972
ACH-001061,0.13837312624766904
ACH-001067,0.16066728162672955
ACH-001075,-0.05390910590815039
ACH-001096,0.07155979656425802
ACH-001111,0.2591271664496662
ACH-001119,-0.007482557034920427
ACH-001128,-0.05505583956418195
ACH-001134,0.053315460856690235
ACH-001151,0.1259411994320346
ACH-001163,0.14180847381923514
ACH-001164,0.17596142340308887
ACH-001183,0.08588758866738984
ACH-001192,-0.08997012158089306
ACH-001193,0.4282319678775344
ACH-001196,0.10716408670575303
ACH-001197,0.061311337873735064
ACH-001205,0.2412748776370928
ACH-001211,0.04189417811716661
ACH-001212,0.0337130695227093
ACH-001228,0.3682408154227371
ACH-001232,-0.012331659547229921
ACH-001239,0.23154880076046025
ACH-001270,0.13656746165292874
ACH-001274,0.12942771402531775
ACH-001275,0.0472316186169463
ACH-001277,-0.1183046734156512
ACH-001278,0.12493708686357002
ACH-001280,0.2136382633989697
ACH-001283,0.11611926644489365
ACH-001289,0.07018275851904919
ACH-001300,0.21368088096167728
ACH-001301,0.24089370770702714
ACH-001302,0.08378481698582219
ACH-001306,0.11351879658932715
ACH-001318,0.030127288340266862
ACH-001322,-0.16207013191754122
ACH-001328,0.04273804424904188
ACH-001332,0.030620233184292325
ACH-001336,0.047535438935643534
ACH-001346,0.11866383160370995
ACH-001353,0.1115827156015427
ACH-001354,0.13229405936180025
ACH-001367,0.02346907382285069
ACH-001368,0.15962334959909832
ACH-001374,0.11945604717985095
ACH-001377,0.1500002837237563
ACH-001380,0.13057090719867667
ACH-001391,0.1289846757945887
ACH-001408,0.03851587865692012
ACH-001430,0.05893219296017373
ACH-001431,0.06376868792072084
ACH-001450,0.0980383729631724
ACH-001496,0.02137154284434004
ACH-001500,0.016555133639539355
ACH-001523,0.05000930014600652
ACH-001532,0.1551845989747708
ACH-001550,0.09374756263607048
ACH-001552,0.2162614201867904
ACH-001554,0.11685998374751512
ACH-001654,0.10016849108287056
ACH-001735,0.2074172257985866
ACH-001736,0.1155322757051386
ACH-001737,0.2955040374518598
ACH-001740,0.17891206393422654
ACH-001745,0.058630578296099176
ACH-001765,0.13168886009190087
