,SLC35F2 (54733)
ACH-000004,0.08684986179736348
ACH-000005,0.15480050881069565
ACH-000007,-0.10046180864365234
ACH-000009,-0.2838833622659036
ACH-000011,-0.15867982115708704
ACH-000012,-0.05949754643949085
ACH-000013,-0.17894140059903388
ACH-000014,-0.30925419737244464
ACH-000015,-0.24610065996748606
ACH-000017,-0.13338115998535685
ACH-000018,-0.21145050797069773
ACH-000019,-0.07017065619188866
ACH-000021,-0.0963620243860764
ACH-000022,-0.17187626874121514
ACH-000025,-0.18949852348811613
ACH-000028,-0.1563294324333972
ACH-000030,-0.14801959756778246
ACH-000035,-0.07131629507502621
ACH-000036,0.002705850034777116
ACH-000037,-0.1018421694945075
ACH-000039,-0.08281363655248737
ACH-000040,-0.2760861617196275
ACH-000041,-0.15219289176656042
ACH-000042,-0.05444855503630812
ACH-000045,-0.06189003167265575
ACH-000047,-0.12815389021939058
ACH-000052,-0.09901279871405533
ACH-000053,-0.16374941763378148
ACH-000054,-0.24108168342830044
ACH-000055,-0.005465493496011593
ACH-000060,-0.19958693424877855
ACH-000067,-0.1175241414715948
ACH-000070,-0.12087339853952253
ACH-000075,-0.1683808735398878
ACH-000078,-0.1913601528785016
ACH-000082,-0.1410476376819712
ACH-000085,-0.19726318018959527
ACH-000086,-0.18786341647357124
ACH-000087,-0.2866432278723282
ACH-000092,-0.2332831522886355
ACH-000095,-0.202662723385772
ACH-000097,-0.1567527223732641
ACH-000098,-0.1948221107753568
ACH-000099,-0.18671504185565385
ACH-000108,-0.08319848687254235
ACH-000113,-0.055259768320137306
ACH-000116,-0.28773352252877343
ACH-000118,-0.13442569914566185
ACH-000120,0.1214412502771052
ACH-000123,-0.20983363497422386
ACH-000127,-0.05770598788406316
ACH-000128,0.04635654032607225
ACH-000132,-0.21925115094451367
ACH-000133,-0.1582794669329163
ACH-000137,-0.3604917906764352
ACH-000138,-0.1607323387172029
ACH-000142,-0.07758264401609083
ACH-000143,-0.1123477141069716
ACH-000146,-0.1834236282095877
ACH-000148,-0.17679997550692989
ACH-000150,-0.13047188912341146
ACH-000152,-0.1217332574354711
ACH-000153,-0.2220365275643163
ACH-000159,-0.21947747506867088
ACH-000160,-0.23238555674482897
ACH-000163,-0.11982492246484193
ACH-000167,-0.6184704990291701
ACH-000168,-0.0044786642450861626
ACH-000169,-0.25486342575383103
ACH-000178,-0.0893957188566594
ACH-000183,-0.1379466521241585
ACH-000188,-0.1586457529647684
ACH-000189,-0.1629636487173684
ACH-000190,-0.510164512929328
ACH-000198,-0.10108850363234892
ACH-000203,-0.07805656330095402
ACH-000204,-0.333925525245344
ACH-000206,-0.14406320164851855
ACH-000207,-0.20187963243885132
ACH-000208,-0.1893087889151948
ACH-000210,-0.1434608017359583
ACH-000211,-0.20757758244870744
ACH-000215,-0.10487289793287503
ACH-000221,0.0374488744137263
ACH-000222,-0.1784376147058933
ACH-000223,-0.0811508184703196
ACH-000226,-0.1925287413677073
ACH-000227,-0.2223534439236759
ACH-000228,-0.21808109421024327
ACH-000231,-0.15170408915531147
ACH-000232,-0.2368353933293805
ACH-000233,-0.1769382194514244
ACH-000234,-0.27202615298967714
ACH-000235,-0.06761285759173571
ACH-000237,-0.2831910787465946
ACH-000238,-0.20615880836293965
ACH-000242,-0.2679345027552588
ACH-000243,-0.06702770759842577
ACH-000244,0.01571358108185774
ACH-000246,-0.06201484965613417
ACH-000248,-0.329695099371289
ACH-000250,-0.14621451335119107
ACH-000251,-0.06668742204468381
ACH-000252,-0.0674054595872141
ACH-000253,-0.14213503159356025
ACH-000255,-0.009921032134424286
ACH-000256,-0.17269522401849116
ACH-000257,-0.04752257116717945
ACH-000258,0.02361948945819578
ACH-000259,-0.19475601946065813
ACH-000260,-0.26064270640779946
ACH-000261,-0.10594262700828948
ACH-000262,-0.04678883487942058
ACH-000263,-0.3257634346994791
ACH-000264,-0.2191804487025119
ACH-000265,-0.1474552632805615
ACH-000266,-0.11139486095399756
ACH-000272,-0.14655210074357106
ACH-000274,-0.2184490674847688
ACH-000277,-0.1898495925382008
ACH-000278,-0.1719147081934687
ACH-000279,-0.23787780979062045
ACH-000280,-0.11364532136640855
ACH-000281,-0.20061298356196725
ACH-000288,-0.11911397808967936
ACH-000291,-0.27471432327884204
ACH-000293,-0.3223761251826962
ACH-000294,-0.15593969729394394
ACH-000295,-0.19758249647113466
ACH-000296,-0.1308749636589929
ACH-000302,-0.1112694804931164
ACH-000304,-0.4132895753019159
ACH-000307,-0.08101725120666785
ACH-000308,-0.20608465319514493
ACH-000310,-0.2095277974281475
ACH-000311,-0.11223117459752764
ACH-000312,-0.31189653113688515
ACH-000315,-0.13795110294236115
ACH-000316,-0.3752073025955716
ACH-000317,-0.32820778356595154
ACH-000318,-0.1788720572522811
ACH-000319,-0.3450235684237139
ACH-000320,-0.13031818558463867
ACH-000322,-0.19567565940523576
ACH-000323,-0.13980964883423816
ACH-000324,-0.13308838588286234
ACH-000329,-0.0783211169419163
ACH-000330,-0.17140825402655027
ACH-000331,-0.17349663441978802
ACH-000332,-0.058606161259464065
ACH-000334,-0.15712280048558766
ACH-000335,-0.09381011484120816
ACH-000336,-0.06242556605464465
ACH-000337,-0.1112402217997338
ACH-000338,0.2017939043492867
ACH-000339,-0.1762641465046441
ACH-000341,-0.09624360566269012
ACH-000348,-0.14031286325347087
ACH-000350,-0.2072529401519856
ACH-000352,-0.03357974546681869
ACH-000356,0.005548729582020526
ACH-000361,-0.2234460572607981
ACH-000362,-0.2089567530386539
ACH-000363,-0.08937958439135649
ACH-000364,-0.16974316436525524
ACH-000365,-0.08784471636929768
ACH-000366,-0.25453442849653746
ACH-000368,-0.052717449107363534
ACH-000374,-0.2264673282001925
ACH-000375,-0.17851537188941474
ACH-000376,-0.10829072230633813
ACH-000381,-0.10294293577789276
ACH-000383,-0.17475976320287995
ACH-000387,-0.12152096355956275
ACH-000389,-0.1630658861035002
ACH-000390,-0.1981188424935509
ACH-000393,-0.168640958885947
ACH-000395,-0.17685618280198245
ACH-000396,-0.2356400222656864
ACH-000397,-0.21700076165187016
ACH-000401,-0.024413689331815543
ACH-000402,-0.2948175189028378
ACH-000403,-0.18652520838929726
ACH-000404,-0.4048916941952701
ACH-000406,-0.10228471419090553
ACH-000407,-0.2402897216209553
ACH-000408,-0.03202202195776434
ACH-000410,-0.16461042502649528
ACH-000411,-0.15371636361157473
ACH-000414,-0.09767655290141423
ACH-000415,-0.06972346766402261
ACH-000416,-0.15793819493438827
ACH-000420,-0.2333236600442187
ACH-000421,-0.06961576344685244
ACH-000424,0.05857182966988508
ACH-000425,-0.0973878918195978
ACH-000426,-0.3014868733934453
ACH-000427,-0.2177736585709834
ACH-000433,-0.16009246703212432
ACH-000435,-0.17312591407871333
ACH-000436,0.0051972086648701355
ACH-000444,-0.1619511480491414
ACH-000445,-0.2291545300344879
ACH-000448,-0.2771304188349489
ACH-000450,-0.10295155785042226
ACH-000452,-0.18653381451166692
ACH-000454,-0.08030299864406583
ACH-000458,-0.1642107560926827
ACH-000459,-0.14741038427751274
ACH-000460,-0.0027751656579868143
ACH-000461,-0.10776150856379024
ACH-000463,-0.2991115512705201
ACH-000464,-0.14622239662749387
ACH-000466,-0.06558369290379898
ACH-000467,-0.11168686886016148
ACH-000468,-0.2452177803124409
ACH-000469,-0.2468834830377237
ACH-000470,-0.1822475026286255
ACH-000471,-0.21187240005507088
ACH-000472,-0.1341244799878984
ACH-000473,-0.20805751199159156
ACH-000475,-0.15810994912200926
ACH-000476,-0.14569759485230446
ACH-000477,-0.09295765456728927
ACH-000479,-0.3358346167193557
ACH-000480,-0.01686522512445745
ACH-000481,-0.08893608496578677
ACH-000483,-0.19544596931585614
ACH-000484,-0.15642522181802854
ACH-000485,-0.18918856792190547
ACH-000486,-0.24816926360938624
ACH-000487,-0.11779518711700032
ACH-000488,-0.06850981934511477
ACH-000490,-0.16815582372700713
ACH-000491,-0.2779100734777627
ACH-000495,-0.06662381381046201
ACH-000496,-0.17316570851029334
ACH-000499,-0.1255338280489195
ACH-000500,-0.4500532177610146
ACH-000502,-0.17456188994081048
ACH-000503,-0.12777769696627242
ACH-000505,-0.25229793061262484
ACH-000507,-0.1862900133356739
ACH-000510,-0.05089560993738282
ACH-000511,-0.16749139430641627
ACH-000512,-0.17465527469373002
ACH-000516,-0.05667843030976995
ACH-000517,-0.19790573947747075
ACH-000518,-0.18261711460197044
ACH-000520,-0.0938814809889714
ACH-000521,-0.11013139479020842
ACH-000522,-0.21141950531702372
ACH-000524,-0.17470883955879066
ACH-000527,-0.09861902595501723
ACH-000528,-0.19498994056055488
ACH-000537,-0.31343523949775515
ACH-000541,0.02189205320730913
ACH-000542,-0.03727354969534566
ACH-000544,-0.032768913120020844
ACH-000545,-0.2187525303817302
ACH-000547,-0.31033431921237986
ACH-000548,-0.1267651965463544
ACH-000549,-0.27114049556398523
ACH-000550,-0.07268238545155514
ACH-000552,-0.05273437040465262
ACH-000556,-0.1075900244181357
ACH-000557,-0.2001177809241764
ACH-000569,-0.5887846209883575
ACH-000570,-0.1351623492390762
ACH-000571,-0.18974100880608266
ACH-000573,-0.21935606425440496
ACH-000576,-0.032295728202202584
ACH-000579,-0.20176538864222954
ACH-000580,-0.2677878374862921
ACH-000584,-0.1058633917182626
ACH-000585,-0.16466643357897787
ACH-000588,-0.2086808173845512
ACH-000589,-0.055784701677091285
ACH-000591,-0.1818910327350189
